file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1289148.exe,532601522,829363843,2574191,153977,163829026,579340,129,161245320,584186,258221873,438544,139266331,1609660,145439,20196,66138,57068,280261011,124402,146966676,1606,38253,270992,168930790,123349000,45127000,235142188
1751629.exe,90315822,228191140,961824,139434,46240016,74736,135,45780972,74691,66936883,248802,33073726,322079,57527,15925,11173,1741,75292169,3750,33154179,217,2206,2970,26575944,23393000,2924000,40898404
2160567.exe,524146701,809947295,2388775,178290,163443500,572851,128,163768867,575018,262989745,353627,143756755,1210510,123697,23403,53808,9118,268247533,116030,143643322,1095,406261,309093,141354321,103945000,36980000,155606727
2219242.exe,520620804,810624543,2897610,357006,165928187,610502,128,166048310,608058,265683507,495189,143976669,1282062,114667,19622,53708,9156,268225665,115529,143554552,1144,411780,309483,140689947,99235000,41097000,155211062
2346376.exe,519970266,809795101,2400515,184437,164916424,544562,129,165106967,543330,266188062,323515,142876279,1198414,113200,18159,55398,9447,270405255,115391,143377112,1103,410059,308964,141396134,116060000,25012000,155683698
2806108.exe,350041639,351324948,1990425,200392,68000847,320666,134,67990117,325279,101780681,339550,47606939,814603,90653,16740,37622,6221,103105866,111999,47863665,699,410038,104442,94745975,69369000,25133000,109199764
286654.exe,510675997,808070659,2344175,169509,164524974,531425,128,164648378,537289,264676908,339510,143593005,1158061,113699,20175,53961,9305,270892876,115978,143778304,1046,120232,309492,139402292,106107000,33033000,153695134
2920460.exe,516805783,812656085,2341450,181141,164683937,603248,130,164719465,602891,262238951,363946,142396028,1180399,111200,19620,53117,9218,267702092,115091,143358064,1053,114141,105143,139424899,104998000,33999000,153642160
302205.exe,513854368,820932907,2432567,201569,160467798,584328,325,157079674,582533,249113573,403189,140009857,1229488,113185,17680,68122,23260,283547957,108817,150097238,2248,323539,99713,139639551,109156000,30043000,154159556
3135280.exe,94658022,235066692,963825,152639,47668826,71367,135,46673995,72687,67773469,203431,31939600,313635,54253,13498,11422,1767,74795761,3768,32885810,224,2838,2341,27362867,26074000,1002000,41728163
3439806.exe,524388875,814772190,2527135,254680,165368376,566410,130,165615361,561690,267281320,361431,142935136,1220168,116070,21972,53682,9214,270233534,115260,143137273,1085,390146,306913,141002948,99509000,40798000,155496317
346060.exe,95770783,240172842,1377618,267859,47638135,109515,135,45955409,129359,67143387,334096,31826373,503803,72007,15906,12557,2111,76333746,3974,33604531,221,2901,2250,26523672,23295000,2911000,40966612
3974796.exe,518428862,811871910,2485038,195452,165514234,570006,128,165571203,568537,266550446,360947,142579583,1190771,111984,18334,56833,9063,269128835,114667,142763618,1091,373201,333419,140329203,111765000,28192000,154767195
4656783.exe,521497233,813542917,2598371,218741,165178572,607096,129,165352047,604216,267040133,367714,142695130,1178498,114201,18215,54651,9453,269359093,115510,142911533,1144,367205,308322,140726965,107318000,33098000,155201439
4925138.exe,94283770,235367677,923844,145660,45863617,75666,136,45921663,75810,66452769,244371,31769248,319204,47238,14386,10929,1692,74954369,3846,32987462,214,3599,2278,25783383,24512000,980000,40186187
5013886.exe,272233138,711903392,1740680,207342,144942864,351273,324,143194156,333135,225624368,324448,129208718,656471,83624,15029,29403,5145,260910458,8087,136144117,703,7745,2364,74785139,73468000,992000,89225579
5293957.exe,510239737,804469043,2400261,188138,163783450,544801,129,163948155,550306,260147929,368227,143251518,1196838,111623,18074,55894,9267,265268824,115141,143388997,1108,201591,105149,139008598,108499000,30138000,153426325
640956.exe,519894617,810432094,2467575,196683,164757905,603137,130,164870023,599928,263883616,312736,143085702,1207850,119525,27039,78094,9147,268585320,115155,143599337,1173,328899,432116,141378795,102218000,38704000,155716791
668883.exe,518072380,810816851,2390483,181744,164536510,550248,131,165026597,564235,263712655,370506,143309324,1273230,118791,22244,54186,9376,268005835,115064,143480804,1105,312980,309749,140592959,120301000,19884000,154852960
81481.exe,511963935,811592909,2462679,188535,164516389,535442,129,164506440,541077,261800200,372732,142905587,1154088,111613,18300,55376,8958,268491989,115798,143809180,1141,11946,514858,138777172,105315000,33099000,153128010
