nome,slopes,lincoeff
1071,0.011681147913109051,0
1082,0.0094979304481363,0
1084,0.01240631055680422,0
1091,0.011102017221178219,0
1131,0.010939314719161349,0
1132,0.010809177967298932,0
1140,0.011241939886469885,0
1158,0.012013479614389344,0
1190,0.011753182990430381,0
1192,0.012162808549136444,0
1195,0.01195090314942986,0
1197,0.01320580273013347,0
1619,0.011512738719624677,0
1621,0.012320421201173685,0
1628,0.010594295179067058,0
1632,0.01198575508935917,0
1634,0.012093047981758831,0
1635,0.009649529222921598,0
1636,0.01172382836216676,0
1639,0.012131122187453788,0
1640,0.011992340134296347,0
1642,0.011040308699124932,0
1643,0.012856012628288997,0
1666,0.01221963691398109,0
1667,0.012589574176094237,0
1668,0.012128257825500314,0
1669,0.012518559787251454,0
1671,0.012572284605521865,0
1672,0.012378122322334144,0
1674,0.011542444684942784,0
2166,0.01210153278857776,0
2185,0.011149894956973164,0
