1,71;Joules;power/energy-pkg/;57763787;100,00;;
1,71;Joules;power/energy-pkg/;57764082;100,00;;
0,16;Joules;power/energy-ram/;57764870;100,00;;
54027000;ns;user_time;54027000;100,00;;
3859000;ns;system_time;3859000;100,00;;
