nome,slopes
1071,0.011902536736423969
1082,0.009601362998097105
1084,0.012385982867216361
1091,0.011257297359038743
1131,0.011214743033983605
1132,0.01114516778656639
1140,0.01133181584677246
1158,0.012070414494140161
1190,0.011947146383537917
1192,0.01229157884784122
1195,0.012168462018956187
1197,0.012988665848646953
1619,0.0117516481167668
1621,0.012378294622695385
1628,0.010844592748213148
1632,0.01206834550057748
1634,0.011990931095652076
1635,0.009981398693497023
1636,0.011694434893826528
1639,0.012341137119390838
1640,0.012099226338637943
1642,0.011156220581316897
1643,0.012836454427896417
1666,0.011946895427528642
1667,0.012421128373017969
1668,0.011919288101991173
1669,0.012465028711971632
1671,0.012705596549733219
1672,0.012519417725811284
1674,0.01191733054075382
2166,0.012318803376366318
2185,0.011291776040021486
