1,11;Joules;power/energy-pkg/;38185639;100,00;;
1,11;Joules;power/energy-pkg/;38185515;100,00;;
0,10;Joules;power/energy-ram/;38186389;100,00;;
34436000;ns;user_time;34436000;100,00;;
3826000;ns;system_time;3826000;100,00;;
