file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1315752.exe,1235345,38116638,3077121,681978,9942,65126,7099,33478,39950700,1646252,39287926,1680103,33267,885016,100239863,4982,46866427,548,1905759,163,1194,849,108378153,50166263,47710000,1987000,96541215
1571671.exe,2603950,60561308,9126224,990136,19258,234145,189422,815183,35234638,3409415,35837490,3469882,216669,3360867,172840987,10699,55991928,15568,5264627,2864,5629,14320,153844606,46491978,43240000,2948000,60744916
1992683.exe,262419,332574793,2549681,1366668,14736,120234,9525,56263,504874124,582998,505114705,595064,19228,1861808,534287352,16117,334637952,1375,932183,143,4117,2766,2343298169,146048821,143791000,1983000,160316762
2696383.exe,249448,495849210,2896432,1730219,17798,147238,12579,74277,670552682,690002,671069628,693725,25164,2452064,705448459,18710,501083804,1789,1137420,139,5639,3083,3338521166,191764126,189464000,1994000,206027601
2706187.exe,1916760,31289690,5552492,695257,17648,74324,5722,13134,36699925,116107,34185909,118909,14715,300683,67512122,1923,48135802,293,4933420,168,1284,1388,117306749,17841838,14632000,2926000,31898387
344718.exe,545309,836521175,7903328,3854832,27252,290971,31320,177691,1673522764,2292884,1672484305,2357218,83555,5960647,1777016407,45581,839471377,4057,5061291,136,11475,6999,7510887486,482435758,482226000,0,496553598
3594696.exe,1507981,44873768,5315953,725055,12971,86594,5524,19953,31223449,3657627,31768806,3619321,10055,612796,153999594,3991,47269856,575,2092232,195,2306,1688,123194721,41502120,41267000,0,55616769
4301671.exe,228044,338490175,8998347,1449019,15719,121059,9477,55976,512387194,735236,511714271,745135,18413,1878891,551366365,14750,346193476,1413,8099305,138,4132,2968,2206444427,148909484,146617000,1994000,163201380
4303820.exe,2873292,56802716,6191776,908059,21867,239047,383350,939591,39575929,3405531,37782398,3573339,300669,3646081,183487737,8038,54838637,15679,5042168,2864,3831,16745,149116343,47990154,43614000,3964000,62221124
4663650.exe,301282,337655256,4884120,2126489,19677,169956,23178,85992,504068451,613189,504731128,625910,67128,2944787,879047965,22851,340755393,2159,2350820,133,6261,2943,2356064861,237089732,235584000,1002000,251406680
5032811.exe,3846466,20268538,9366246,617388,16479,745004,582568,510032,17111165,74025,15926655,67533,290902,8066092,96726245,317748,26130781,72827,11930453,3542,5647,10623,68384925,25674536,20474000,4874000,39928057
5108067.exe,260048,332930919,2895100,1724699,18110,145197,12157,72707,505619077,603426,505035524,610135,31563,2389751,704366379,20122,334921326,1910,1273645,145,5837,3924,1346037726,190233326,189844000,0,204457938
5372423.exe,1291163,29876698,3075815,468399,8638,58648,7297,19164,44116679,1357134,41032876,1444381,22626,443612,97094370,2546,43665580,361,1669219,168,720,508,88377751,26230312,23967000,1917000,40426462
5624865.exe,2432803,55343522,7660405,855811,16513,197164,100347,563916,33773087,3693728,33571622,3728178,86199,3018178,175730499,6698,52095559,7458,5372965,1547,6389,6421,144778475,47401393,43046000,4004000,61588942
5804862.exe,1676921,45414229,4310279,732685,12851,89563,9652,21838,31110968,3555888,31716553,3528925,11651,657309,155847416,4078,47987085,601,2111145,198,1080,1647,124763100,42065224,41815000,0,55972599
6470436.exe,198888,8467715,5602271,543415,11907,50807,3717,8205,5711962,16259,5995925,14933,9761,338046,48428717,2711,14349244,421,4165494,152,2511,5601,47997776,12834287,12518000,0,26816273
6627581.exe,2623740,33358197,4123381,474058,9908,62069,4952,12885,47144568,1362478,43223977,1457052,12521,487924,99151854,2709,47388922,358,2573088,187,729,568,95834472,26701991,25429000,1017000,40813005
713282.exe,202847,331810982,2591268,1493117,17336,124682,11418,70740,501162152,592465,503362612,575330,49192,2156321,594811492,15185,338372878,1299,659000,138,3871,1817,2530776971,160242334,158945000,999000,174307582
835034.exe,310728,333484713,3133485,2061434,18165,155597,15247,86422,503992898,605233,503742748,609613,38408,2825382,875192904,21769,336201899,2206,1332421,143,6555,3057,2339529713,236694436,234307000,1994000,250925749
907195.exe,1146679,43459200,27290344,699152,17176,138921,224998,718963,32822028,2603553,33656914,2735293,566531,3316610,182351653,10731,41174266,9509,17625203,3138,1159,513,147903080,49136398,42751000,5965000,63580405
