file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1359491.exe,17643703,704935218,210699520,2171572,44083,1082881,165578,876276,482370236,602195,485755360,604108,420068,37113839,781548307,24193,689375882,2126,219036052,631,8541,9051,2927627269,241082781,237349000,3017000,305187780
1820307.exe,146786045,566464656,336141453,2978656,54386,1169252,27406,20153583,496855034,628035,494947481,622381,131665,70888277,1239605877,33143,557009624,2898,337523267,627,11739,7075,2871618621,335159949,330826000,3997000,349352618
2021894.exe,17065933,558705633,78876021,2073628,52887,1122798,24797,516508,392122663,4059197,382931101,4968664,288130,34642646,811237443,30261,554858991,1910,89551674,1122,6052,5070,1479254307,218959875,215662000,2995000,233161912
2799712.exe,11259760,850332068,346807182,2973274,58954,1266302,25997,1902399,593420173,2667261,593102170,2629807,263707,30817130,1268706546,135406,864834389,3057,354643737,624,465906,47696,2906752468,342320454,308823000,33088000,356674765
3051090.exe,16976824,1286687591,352341304,4797008,69386,1272036,36967,578544,1040449076,5489974,1027683067,5692422,200430,43067263,2120388353,161185,1283767366,4718,354163788,617,122888,136352,4941067779,573248895,543775000,29041000,587658205
3371941.exe,17308399,1036552145,470758089,3126642,64942,1913434,592682,345659,547554884,1808089,543295786,1799098,919750,46090514,1321270620,138385,1043068098,2950,474290406,2122,115277,348490,3197639987,356387187,319077000,37008000,370508196
3536231.exe,205028756,683345475,331805276,3182083,55579,1139292,30727,17277179,267926458,698825,261910704,705067,213730,69364404,1389390721,34917,691819911,3163,338130012,631,9663,9326,2118648228,374408890,371084000,3000000,388576666
3598512.exe,18007798,561739860,92769270,1931857,50756,1767980,143467,105949,506485282,3102138,509420454,3669712,474530,43518669,765776912,132844,564533588,5250,71676170,2115,5435,5717,2544665420,207710159,200390000,6978000,222136068
3823863.exe,17507881,1043307379,473633701,3183716,61984,1391813,23308,570215,531132505,1669787,531092810,1676461,295135,40972737,1291472120,139907,1032713933,2919,471012853,832,145146,40526,3207360969,348005809,313715000,33969000,362140896
4174493.exe,16474995,557761540,92432645,1972733,54935,1327150,20770,116029,379788650,4496053,377743939,4859989,317501,39777698,839780416,23079,557714567,1897,86588257,626,6218,8779,1618565111,226213217,223872000,1998000,240683022
4573853.exe,16975703,701902963,102278963,3018187,64035,1431733,21882,153359,873332188,4959502,895391802,4889108,215326,40784682,1257166555,124652,731591326,2767,97148082,631,110319,309383,3070831037,339433786,302067000,37008000,353720425
5530660.exe,16823864,557773467,207252619,1559817,49171,1282007,10307,70096,254204020,572927,254399799,565834,131616,36657789,577237167,14800,570167652,1264,213808392,630,4208,5652,1881987533,156313227,151881000,4023000,170627757
5766238.exe,16574398,552834239,205548887,1555907,49742,1297234,13170,73268,251543372,536789,252579878,533988,136104,36605442,572197794,15468,566537013,1295,213071760,637,4496,6512,1870052851,154735238,149412000,4980000,169108180
6698648.exe,10212974,835181643,353177163,2777473,61139,1364838,40407,2186842,558315252,3900870,562589954,3648323,219432,33613055,1156702779,129262,863412807,2585,361946707,623,116409,43725,2438384031,312282098,284889000,26989000,326639078
6966964.exe,17986279,593890296,99880961,2135318,53050,1168559,23985,537756,388514794,5309490,384216669,5158127,207468,36466991,872988716,125134,587219457,2090,94551060,635,99639,285675,1580951300,235758616,195400000,40082000,249867457
709259.exe,19493175,588304727,94133472,2284470,59464,1162235,27598,1593619,598313661,2015727,601642018,2461877,147641,35906462,890793669,130373,572747823,1903,95419638,629,114707,8785,2314223844,240620768,217356000,22932000,254997030
7298421.exe,17461437,567123779,211258019,1586327,53420,1268033,19383,667600,251053404,598759,248068987,601746,453252,40358488,584758237,18208,572627571,1376,215946793,1609,5015,6002,1895871851,157666694,152375000,4979000,171689336
7327846.exe,16590889,568479953,214076221,2046270,58783,1059908,24663,534459,264602685,782872,264984895,780295,676407,39678356,846541858,111004,618869921,1949,228989027,623,104206,223330,1945711751,229197196,197901000,30984000,243646197
7914657.exe,17116131,680585217,207243535,1786786,53397,1049639,18867,619674,507805040,604906,507306923,593351,160043,36698574,660569482,16816,695098755,1463,213601765,629,5027,6801,2509272291,178033352,174709000,2995000,192451243
8319654.exe,142112856,572217836,338760775,3041699,55493,1655237,404464,19348748,274922936,691454,257652412,665974,979716,79468113,1338303279,36586,549377796,3291,335524309,2092,9499,7539,2128387110,360376501,355026000,5000000,374852546
