file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1044060.exe,17877936,153651320,92045866,2186922,99983,2165480,390397,2409406,98315350,1039096,108520583,1009710,1495324,15693838,340345218,44416,153498461,23518,89463083,3365,6316,25716,559947608,120429304,102613000,17102000,183879907
1196025.exe,2170411,105130293,50025705,1005564,110546,972263,127725,230083,76013231,568499,76575538,549835,928321,8047878,195878552,18765,111461974,10416,55603656,1968,3873,8311,376966064,53212017,47846000,4984000,67447269
1514231.exe,2834434,110272230,54692253,1177047,138177,1087044,367667,443492,83168182,466075,81996632,715600,1876071,8831714,220653371,81185,104147702,22595,50678420,3266,9670,12788,380230238,59714706,52332000,7044000,73903263
1557029.exe,3435949,324965788,168879817,4405878,345233,1646039,144025,370241,211304385,1208512,216439230,1267783,2563517,14722911,563695542,97548,341572131,24398,181242618,3348,57701,85391,1026802360,115619596,111136000,4004000,130129784
1878308.exe,2099966,102776124,49324857,968595,111401,1023746,91648,210254,80695441,370913,81123587,405298,768271,7822849,190652754,19418,111283794,10324,54165673,1867,3704,7122,368744543,51673185,45478000,5931000,66072142
2455153.exe,2129932,105370912,50536908,933261,100617,988837,104519,210189,79573898,396653,80596680,419722,815492,7831790,191100557,20651,112732131,10873,55159337,1866,3009,8879,374501699,51905406,47520000,4044000,65975116
2507278.exe,2231718,108299240,52699035,990375,93515,981666,188139,211960,73868532,754306,76138235,673141,1204043,8477028,200939363,21018,114668080,10616,57817844,2838,3400,9579,391374736,54411560,50058000,4004000,68776564
3705374.exe,2847288,106750409,51881103,1373083,169082,1100981,251892,440023,85107797,535890,79682794,714649,1566749,8584042,221046719,70908,97715090,21502,49356335,2488,5608,11214,370802838,59876697,52612000,6948000,74200331
4162488.exe,2636918,106457815,52884990,1138045,152444,1133445,246164,442107,76749694,965279,71497234,1020469,1763703,9001510,219275399,74274,99070621,25263,51187832,2679,4967,14091,373163181,59200938,52007000,6868000,73501785
4289964.exe,3336456,112697551,53563609,1383525,471590,1763871,300319,478621,85794597,803676,86629558,758208,3161026,12282258,280840779,215726,124273441,73641,60638878,3719,10325,24293,400109631,76016639,70649000,5046000,90486964
4387633.exe,2184656,106109879,50495483,988997,124113,990876,253273,390632,70137201,636961,73161325,584649,1234562,8017167,199021049,22407,110292279,10833,55370501,2353,2062,10095,377042162,54032996,49661000,3972000,68276373
5331185.exe,2719657,109226265,53036262,1144561,149775,1147478,249404,517977,76851674,692119,71670710,794842,1983391,8864357,219654663,73358,99869384,24271,51078116,2685,7894,9123,377504560,59030879,51725000,6963000,73072029
5425747.exe,2213286,108234030,51295496,1193592,105085,967752,97734,218191,65820187,1066439,74005577,867181,1017670,8095835,202641409,22424,114362541,9959,56100355,1965,2554,12555,388411598,54863941,47606000,6942000,69291914
5895782.exe,2483622,316040787,164244703,1752391,238074,1358804,169814,337108,192261086,1024918,197932156,1054418,1532539,9257075,434027744,62632,327113538,34722,173942575,2674,9869,24678,964126908,117439163,111154000,5954000,131764093
5940700.exe,2198258,106232434,50824889,964329,102251,961226,98754,222053,70354701,880872,74414135,769601,999938,8129589,200535115,25335,113193945,10206,56453075,1963,3615,10017,382738827,54085413,48742000,4973000,68230060
685296.exe,2066166,101572104,49313602,995404,108939,935974,179177,253393,70547857,809597,74013684,717539,1137106,8440456,196752021,16900,109770235,9238,54858396,1866,2316,9443,368837982,53582504,49284000,4023000,67883929
7247866.exe,2095636,102301133,49371890,898625,108383,966614,93012,206755,80956823,387036,81341916,413287,850232,7883211,193540744,17111,112266171,9921,54982387,1884,3145,10667,371365435,51997802,48694000,2981000,66174726
7249876.exe,3828231,120284304,59500863,1167017,115874,1039088,879885,1085676,75878159,446738,75507013,443632,1572443,7298791,242319701,38885,104958278,44488,55686255,7239,9812,17005,423375130,64442527,56079000,8011000,78892283
7515958.exe,2558904,109102957,52119527,1073207,136383,1129406,248627,543580,74570959,820347,70934968,781948,2061675,9075540,213587008,74226,101270482,24102,52255845,2682,5273,13740,378254850,57710450,51342000,6040000,72031995
965589.exe,2969921,117561382,57635452,1457467,289431,950664,409584,817361,87433662,496819,89444022,430858,2540687,8245107,255299497,222084,123540768,109679,61031729,3970,5825,25118,428339899,69014462,61567000,7065000,83386470
