file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1289148.exe,363415,266958960,141207898,1601197,28104,160120,31975,104083,166995176,546959,166856331,549294,116705,2272274,515661890,118170,269777916,1459,143513299,130,106739,10569,829321635,144351578,104787000,38921000,185981048
1751629.exe,127655,67541959,29532382,473543,20618,79955,4125,17986,51525066,22842,51370638,23650,60469,472175,96332856,3757,75563626,212,33392934,136,2334,2865,261290261,25854571,25584000,0,39922040
2160567.exe,215235,263307031,140699726,1365779,28908,144363,10819,58030,167179753,541251,166213258,539217,90966,2017225,521595793,116698,266606309,1066,143368547,130,308837,362454,822040638,140574863,107210000,33065000,154491788
2219242.exe,229580,263810541,141221932,1374385,27123,142747,9057,54121,164730476,558751,165574925,555856,87386,2045743,517810131,116293,267461430,1106,143131899,131,308248,310991,818256444,140079459,112834000,26960000,154244972
2346376.exe,218546,267928009,141556946,1340771,27179,142281,9033,54366,167418057,515453,165565726,510877,77437,2002107,518766424,116023,268213806,1124,143348197,128,308939,250934,822381605,140662823,111318000,29083000,154877448
2806108.exe,198608,101455071,47322102,1046508,25631,122385,6191,36614,68630089,280894,68254335,276347,81714,1429815,353197793,112525,102545962,720,47803823,134,308516,410465,351973230,96112008,57322000,38544000,110189637
286654.exe,221721,266571724,141075039,1339022,26332,144168,12501,53197,168025123,505631,166895910,500445,80773,1969928,521191156,116842,269256222,1125,143447168,128,308840,408898,821885468,140820964,111482000,29126000,154748529
2920460.exe,232176,263695789,140766879,1346997,27683,141083,10826,56644,167403324,527146,166241093,525439,92467,1987035,522764983,116392,266224236,1201,143121543,130,310451,383557,819387643,141047206,109567000,31161000,155212677
302205.exe,274997,269035450,140111260,1462826,25024,143380,22953,74010,162151381,579841,167489711,572185,117183,2181906,515792778,109069,284754308,2223,150601340,325,291802,269010,860115680,139508655,106150000,33046000,153640772
3135280.exe,153907,66127446,29668099,446374,19958,82323,9061,19712,52514064,26366,52297784,25990,69122,484906,96246992,3460,75368426,213,33253711,135,2179,3316,261492486,25957584,22718000,2963000,40225964
3439806.exe,255776,265948185,140999029,1402794,27646,143829,9055,54497,167712854,558334,166696712,550302,131303,2144599,522604328,116457,269427701,1153,143393992,129,309193,389694,821870147,140967085,103677000,36885000,155036087
346060.exe,175960,67587486,30363239,498596,24565,97208,3792,11410,51414501,27819,51542140,25934,66982,514633,96882690,4174,74954823,235,32925848,136,2195,3348,257649944,26101818,24815000,992000,40435698
3974796.exe,206222,267174481,141259641,1335651,28447,140229,9504,64406,165214197,552035,165965109,544744,117948,2007264,511464749,113983,270132303,1073,143126837,129,308585,110565,821195563,138818883,106407000,32123000,153101544
4656783.exe,211976,267438400,141641579,1814826,45154,212968,9898,100666,189295075,931447,212597291,946838,203951,6784261,627564710,129305,306946663,1430,151496046,128,341250,147183,824029706,139347549,107787000,31228000,153707615
4925138.exe,162543,65557459,29386040,449083,21308,81445,1695,12226,52183221,22938,52134389,23383,46700,466024,98036278,3803,75253152,215,33126765,136,2194,3774,261001008,26104934,23833000,1986000,40050893
5013886.exe,234069,245042952,126539296,1066879,24923,114435,5164,31068,149294058,292849,148901507,326667,89956,1279644,281005423,10436,253619430,898,136191781,324,2482,13627,748830310,75972650,73736000,1992000,90151060
5293957.exe,237317,261218356,140994999,1358224,27638,142785,9564,66501,164193694,512425,165180268,509899,91881,2064340,512113039,114904,265437131,1151,143238127,131,308724,113233,813804055,139242763,110951000,27987000,153161874
640956.exe,296044,263935957,141401837,1388413,28247,147775,24206,65798,165580439,547972,166307957,546871,137181,2074000,516852058,115475,267528780,1104,143176395,130,308389,330392,820456111,140584770,106057000,34018000,154929341
668883.exe,254559,264452510,141496640,1479954,27991,146251,9094,54727,166851361,510705,165669347,510659,90711,2084175,518773318,116540,266327341,1180,143782741,129,309209,297808,821960959,140903221,105732000,34911000,155024843
81481.exe,235664,264480261,141474766,1380654,27240,142420,9192,53749,167223018,505940,165765044,501283,87264,2039742,517634680,115908,265421405,1092,143147708,129,308589,397438,821087405,141182908,103916000,36970000,155403179
