file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
2116056.exe,5459315,239645497,125635068,2015978,73446,1720964,398073,540388,133005197,5924044,127078110,5914655,1241728,13765871,448632861,32416,220468030,54705,120869984,4947,13591,39666,785187631,148307333,130864000,15862000,197634230
2984311.exe,9976101,189286894,91833741,1497042,65258,4634289,12940,63308,150266840,2559966,147723207,2734513,1048900,19871283,393010427,16487,191591095,9804,86236225,1696,4717,4753,560456409,105966979,102324000,2980000,120366348
299068.exe,23651840,252588106,100898912,4414623,2928917,12018929,394349,614776,220018198,10262846,213733938,10280503,16200625,54858025,1616222590,2603483,252415199,61840,97543058,6190,21960,62005,841665725,436477983,426076000,10001000,450869764
3889320.exe,7907176,671733340,360768106,2556858,88261,5550857,109238,249547,388425639,5107554,386479400,4985133,1042922,26803204,855478970,35360,656383268,10055,360548545,1691,13278,31601,1945534148,231205970,225731000,5016000,245420578
4035360.exe,9597729,154767463,66509682,1305194,88062,7296977,99401,154729,131477002,2047912,133016272,2640251,504527,25485667,352479542,13490,163997233,6161,63097457,1307,4264,9324,516339600,95236614,89915000,4995000,109705654
4119785.exe,49932198,338323030,132783753,6083180,5523256,30978006,729132,1483715,289880828,8746449,289562545,8603006,30838480,146419336,2171291367,2451159,362795445,77705,137104092,10877,26072,80771,1153594501,586777631,569442000,17013000,601220457
412287.exe,25916566,734908329,365463032,7138316,3804020,13539988,1483806,1540078,491755460,10784893,498177326,10856058,20069632,65267443,2215961460,2864096,778090407,62653,385086315,10092,28779,79967,2247409223,598171332,577644000,20022000,612704990
4213036.exe,26747415,283798148,120911454,6107293,3711913,12091316,636606,1044633,215455903,10084278,213750364,10066260,23592528,63250986,1931968856,4225762,274082625,63513,108562067,12242,25659,68891,936943953,525105800,497660000,27035000,539811898
4222620.exe,6427925,643701474,332097583,2120722,55310,3284849,15833,89642,405711749,4346218,405654201,4339855,217831,16395844,808130974,23499,651248677,2257,335471801,1107,6957,24798,1894524646,218299507,215957000,1999000,232701301
4390406.exe,14235992,665395021,352166669,3580094,803341,6143268,381877,576814,441894030,3859515,442957097,4050195,5232352,32977004,1017364875,237031,704153462,58267,362767619,5667,14177,49775,2040224088,274806912,267389000,7010000,289299229
4928227.exe,27572628,224907468,100267866,2236872,4734158,20779373,149077,219746,196306562,3082368,201824803,2856040,13598184,52271490,707976905,2478210,252397520,15998,112496802,3258,8683,21061,841372463,190375881,179953000,9997000,204786656
495834.exe,6549360,625620982,330751516,2639860,87335,3036506,48492,172983,401008973,4771882,388667062,4763226,583182,17132016,818330156,31106,614522777,24132,328561254,3200,20006,40514,1853160301,220826113,213460000,6982000,235281674
5152635.exe,28458812,646281127,329239271,2777099,4931661,21636327,500151,650013,545456986,3197265,542600477,3184363,14269990,55845460,1186959915,2736091,675685147,20488,344854095,3260,9428,13178,2343869001,318972070,315603000,3005000,333518136
5670617.exe,28311753,244563597,117096443,2433986,4223472,17678359,410848,1133919,183752385,4103596,189847064,4476451,13898173,58960505,743295904,3164614,232467332,20878,100157246,4755,8932,22307,812624180,199731855,192424000,6979000,214109629
5888891.exe,22700715,382549094,192235509,5664768,3008656,11329344,605008,988851,297067809,15245440,295976125,15114930,15593987,53885169,1848181507,2628680,390746105,56051,194121379,8439,22224,62878,1405125403,500112289,482653000,16987000,514559290
6393398.exe,18330840,196791878,77355434,1603896,1711089,13159517,462394,543875,129879347,3374458,135716520,3234231,8034447,41690133,541734315,1442295,215181425,14699,95986579,3260,6366,11221,680154799,145810711,138336000,7017000,160112514
6932069.exe,18486075,222855954,92152195,1750624,1815789,11308542,282109,336202,145210760,3825461,144349403,3741300,8854195,45870123,559117032,1850123,208914929,14482,89714033,3258,5702,7645,774408511,150873441,143424000,6972000,165354436
8294387.exe,26506697,362465416,122151886,6159288,4480950,12120201,618763,1063816,281272083,14940243,278084077,15177054,29701608,69388491,2069070406,4533628,368954495,71669,128003927,9899,26873,66581,1170064481,558256291,535960000,21998000,572610489
847669.exe,10756689,687852952,346591414,3256780,378184,3551269,272550,478507,462881548,4949388,463155227,4958063,2351062,18629019,1159844151,149717,690429751,22193,354450594,3841,13198,57058,2162182320,307554698,290150000,16950000,321972824
994210.exe,7301739,158320517,65859518,1561530,48013,2789642,222369,306280,134091058,3363391,137633457,3211145,483634,15052772,374763671,17034,195523110,21956,77410564,4111,8068,30285,574938321,103903892,91623000,11950000,118504924
