file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
2307838.exe,13650518,214756729,106753316,1242705,241860,542638,323147,356676,200685595,98255,191775036,94408,7277461,26651552,331148394,194496,201252756,18852,106496121,2084,2887,1543,1305791281,119389871,114777000,4027000,168767000
2409014.exe,346869,317176988,10115411,1569215,37888,182143,335433,62574,525616179,2174442,525253240,2174110,160340,2261527,582650625,16091,321127647,1404,7924554,2100,3503,2218,1793258238,157004560,151699000,4990000,171395230
2451062.exe,362952,310309692,103894692,1655093,22446,132206,652569,1143261,304248683,1124912,310214210,1128907,519421,3013427,555918009,15870,316198109,1327,105755677,2086,4153,2180,1682025542,150103609,143722000,5988000,164388395
2516802.exe,413990,319502904,107581070,1755446,25173,145148,648960,673979,201562395,1046069,202285901,1049682,950585,3404624,553446120,40723,315658829,10966,110511953,4042,4348,2379,1302475806,150947570,142625000,8035000,165384870
2538223.exe,305834,302728339,101685165,1749483,21843,140906,11219,65792,515247039,1132014,515285887,1133489,62231,2336294,634734097,17129,308369615,1499,103074790,1110,5250,3043,2353153045,172072561,170793000,1004000,186141137
2838507.exe,250745,214112042,3637369,1139251,12585,88098,566195,1593378,202390694,1066527,210456013,1094043,382646,1894177,293134789,9464,217449398,2701,2757810,2083,2924,1788,1088894646,79247222,72932000,5994000,93652250
3425234.exe,363425,307349126,104660676,1390773,16916,119866,120875,55165,211900336,1128398,208648192,1128853,306001,2354272,522782667,15858,310347108,2869,105740225,2082,3091,1695,1472269843,141572961,136263000,5009000,155827833
3760856.exe,421035,306618442,103544141,1546724,22044,144498,305110,63373,417400264,1132642,417801435,1139179,212145,2328024,557872727,16825,314150891,1370,105166040,2083,3383,1757,1784991333,154226836,150975000,2979000,168738608
3881005.exe,233803,305844840,102409190,1369989,15736,118069,12367,57440,208334902,1114636,206131510,1115089,151382,2113073,519129638,16265,307292083,1250,103502273,1108,3161,1741,1350254500,140498216,137193000,2982000,154653183
421866.exe,314335,312369593,104310514,1647137,18041,127705,656123,1176084,307802923,1124545,311833751,1133126,575611,3185690,530256718,17246,313819921,1444,105556751,2087,4651,1894,1592799703,143859605,140441000,3009000,158129388
4782128.exe,349179,308355127,103615986,1448594,17169,129849,228908,54304,211949335,1131586,211945836,1130457,173266,2345870,536283851,17810,310341323,1451,104326746,2089,4233,2384,1254141712,145190709,140868000,3996000,159440759
5172847.exe,300952,308404933,103231236,1357160,16482,118404,378220,64201,315051098,1170941,312227474,1159466,289342,2375252,521417341,17418,312385137,1244,105127220,2094,3192,1415,1477227217,140651685,137319000,3006000,154987469
5945339.exe,748655,318716811,13887934,1975275,31984,161104,10655,61116,312670563,2068575,309321794,2074224,192833,2407747,602536847,25332,319428169,4283,13038995,1258,20093,17001,1596140440,162737016,159300000,3005000,176938883
6012416.exe,15443893,344605850,195893049,4988595,143294,475338,6707413,6864110,403840838,457395,403157471,448391,12333989,28959102,1147576289,208317,345715199,621187,197758513,98761,299505,296812,1903200965,310103757,177875000,131907000,324542852
6086206.exe,710341,1211860679,903534979,3319907,50408,273593,563610,361558,708678640,2287384,711080132,2281499,361439,5341176,1448305894,38720,1223514024,3525,914426753,2105,9882,6662,4183069185,391362637,386937000,3999000,405896667
6111112.exe,261109,303819616,54225584,1075334,14343,94816,6453,37886,317703384,1500743,310066268,1481748,117677,1581460,359657966,11998,309487130,1002,53146874,1105,2170,1184,1164245704,98394647,95071000,3002000,112704620
6114886.exe,272020,303210045,102577461,1352420,16041,113827,9291,53419,205079249,1113055,206353152,1113960,126748,2076460,518900779,15204,309668907,1251,103461667,1111,3532,1912,1555227695,140418438,137059000,3001000,154792560
6677723.exe,342793,307641405,103368351,1389597,16922,124020,246765,59826,211525047,1139555,211459458,1138177,279180,2404105,532756137,17462,311181845,1452,104505401,2085,4516,1850,1366128809,144412876,141139000,3002000,158488832
7474778.exe,494541,1204074193,896630923,2874999,30096,249260,22272,127691,711125622,2218646,711072533,2219516,77079,4348884,1221454118,31065,1217597695,2830,913558960,1126,7296,4211,4679514307,330086885,328703000,1002000,344101908
8445631.exe,245329,306781470,4273467,1698299,17853,135010,49975,63519,411773260,1119328,413105163,1121617,77376,2115685,559917750,14479,311820843,1354,1642513,1111,3672,1732,1670483585,154638745,152378000,2004000,168838749
