file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1184356.exe,18288329,594928846,471392226,3169322,142778,2244691,1777907,3326696,299811948,2015480,300282472,2013129,4974876,24253104,917496776,619845,568084632,594810,453020460,24685,74219,112049,2500051511,279808969,220646000,57167000,334379603
1247728.exe,2990419,115456990,45442300,3594943,41428,135282,1330289,1354186,45693799,106381,45664464,107089,3416110,5323913,318281179,127712,112886243,98709,45474882,18303,59383,56433,484930694,85633384,48073000,37056000,99896162
1464477.exe,4614251,169192435,40834042,2341184,49820,203854,1428882,1713781,54325036,830461,54418673,831754,3563365,5844862,313151880,59647,149678228,188361,39368948,18356,61458,144925,502654354,84440477,45991000,37992000,98733310
1637061.exe,3065219,113071898,43051199,3670790,38901,121025,1281097,1306096,65940169,888825,65954227,890277,3501973,5359234,306990311,127281,111241061,97857,46561461,18299,63586,114265,462259249,82923955,44239000,38207000,97496093
1758935.exe,11382725,175396865,131732064,6805197,61673,201036,2715426,2741937,120193206,194493,120228637,194113,7568771,11236086,566193753,290281,197802230,180183,127310801,36470,104301,98365,958180495,152649204,79573000,72610000,167029142
2070371.exe,14644807,573182805,436263894,4257100,314920,1254888,3654905,3802466,318944328,1926553,326647222,1998918,8436957,20990495,1100864701,176700,574409627,376228,443542014,49116,148478,192998,2238698469,296425844,217076000,79027000,310904871
2075190.exe,28591352,849117914,446373319,4498416,702395,3217287,2861407,4785509,326037472,1921555,330782866,1993540,7739369,32955634,1091950590,652523,845822494,733101,451780177,36627,110483,240692,2591734515,296040271,233787000,61943000,310265917
2185872.exe,8196981,219896097,66084108,7063331,68706,179379,2633312,2676916,130320166,954523,130340232,908253,6510039,9413763,472861180,267511,197700379,138576,73078395,36469,105000,102019,769679544,127441671,57053000,70065000,141966950
2954072.exe,4416804,146903574,39996958,2219426,58223,165274,1443509,1754710,73659244,813629,73654782,812458,3580257,5872777,313802480,60074,132367875,177240,39635910,18357,60292,109414,527300061,85022367,50813000,33875000,99589928
3408192.exe,3440732,128792601,58957780,1918965,33155,155878,1868982,2004520,56873437,761241,57545761,817496,2401595,5848919,343963606,56593,128793289,147291,59043728,22782,65690,105395,570948314,92790872,63647000,28840000,107156519
4853971.exe,5937532,127863050,44824128,3545970,50695,186319,1351034,1394251,84770361,4074940,84709950,4124269,3556966,5686967,407825967,138346,133981703,104914,43526207,18300,83180,95144,475464423,110267811,69978000,39987000,124610301
4886910.exe,4478294,241677757,78167435,1888592,47796,167969,1447082,1746994,91422310,107916,91424991,107310,3601404,6397292,397873294,80137,222503717,166661,75558224,18359,28359,114449,809965444,106348285,77021000,29008000,120844705
5939101.exe,9240812,161446497,64494345,6951579,72529,197087,2468771,2533618,94084141,628029,94224186,629627,5453704,8712913,448872836,295857,143459092,156114,66198871,36467,117842,112849,655541187,121404735,51994000,68992000,135853994
6244325.exe,10820471,167343525,58352457,3010117,82567,284143,2994792,3372117,102517611,900422,110648853,966780,7191507,11423171,495292070,80583,178034777,349871,51611999,36512,105401,236117,674911156,133493846,67043000,66042000,147916668
6435330.exe,10638696,183565583,53905566,3339491,72704,242822,2877927,3259333,110862633,1033013,117750144,1061700,6909908,11025521,476510653,87383,195368247,329512,59741091,36510,109001,238147,684295700,128884832,64763000,63767000,143220238
6684177.exe,56553458,894269766,549662597,4368395,529131,6842798,2940971,5125420,376562285,2210207,383082207,2252407,14777110,65461525,1265721078,1166795,885289862,1338769,550300706,36739,155387,247302,2954216004,341658163,281280000,60059000,355854400
7041402.exe,4590180,129635326,35909546,1752456,39434,136383,1378738,1660047,55208524,836724,55176041,821228,3394208,5782029,301021369,59292,108368919,193459,38940251,18356,23014,121453,461059618,81254517,53901000,26950000,95683798
7490618.exe,2444895,71464064,19842522,763948,17298,75309,2675,19168,39787406,815728,39700179,815226,29344,565231,148226606,3998,77580813,489,19623068,145,1841,1558,320848847,39672468,38376000,1009000,53985901
8016630.exe,4285186,204629192,39305290,1846084,42963,147304,1432719,1736792,91798748,835180,91767203,835928,3553216,5938616,314436999,60210,185438763,174878,39500345,18355,20576,111214,601926110,85059443,54381000,30212000,99612012
8619941.exe,12028646,175324285,133217595,6599788,60336,186899,2585702,2641472,144873691,956922,143354710,926352,6942925,10628929,538617377,273834,194834141,189289,123452403,36465,110677,177117,955746338,145758005,78212000,67182000,160114453
