file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1358987.exe,3499320,316630304,169603439,2101877,276724,1505070,377629,721932,204354955,1147367,195803681,1185621,1463271,9535094,471139927,157564,302034829,35024,166323413,2569,13854,25692,967509715,155590745,144173000,10937000,215301204
2432135.exe,4001946,105877284,52395392,1215648,289371,1403314,363502,543169,91593540,527611,86307062,573631,1433684,8739591,247825164,157256,97532990,22804,47257246,3635,5617,12819,356999199,66899661,60663000,5966000,81086619
3260092.exe,3455027,287898346,147534512,1614922,224904,1591427,108060,348922,212334046,891336,214092991,909353,864703,8670515,436051878,30524,343659945,15002,174417310,1898,8475,28503,913858235,117774034,107404000,9944000,131976023
3609782.exe,3218155,121237613,56343388,1177943,139796,1130358,277773,418390,69973799,885029,69230789,796813,1723500,7975548,254236643,64549,106402278,11672,54657527,2225,23366,33897,418229030,62654662,57378000,4946000,76943263
3645649.exe,2928631,103434849,50192206,1195053,239204,1330795,287647,560758,81166079,620242,77637098,748729,1786230,8371739,255957625,150949,97730118,26618,46997065,2697,12298,13420,351996569,69160511,63754000,4980000,83492439
4263023.exe,2759010,105508881,50839538,1168126,131167,1248780,200049,503197,76920112,633013,74341715,800063,1241038,7615324,237916807,52418,95756903,9356,46567037,2272,12372,8386,355816696,66935404,59558000,7066000,81213508
5372036.exe,4050201,110063672,54654656,1117518,404355,1939388,728451,985351,83895045,487182,84616269,503839,1769737,7671340,273968998,50728,115348195,52575,58201395,7161,13908,18561,385987480,73097905,60621000,12124000,87463181
5633224.exe,9636277,150602741,60452261,1986543,372628,4953934,285827,499246,104448383,6154565,103489581,6134000,1771311,21124090,580826159,190067,143683027,19144,55051603,3218,9611,18763,487801139,157468452,149088000,8004000,171832240
5940692.exe,2767368,291180234,149681532,1706992,262093,1411752,134719,345835,209897104,884192,212183433,901603,1055438,8639860,437315963,29987,343048248,15144,176410929,2165,9535,31977,931920234,118018983,112729000,4988000,132370411
6225030.exe,3457711,290991583,149145798,1671225,253982,2008187,113653,354051,209182581,872146,209690610,899996,905512,8548484,438610960,30309,340581399,17505,175392708,2148,9977,35109,922263959,118707977,113379000,5016000,133033462
6620990.exe,2724072,114551054,54186603,1290222,117586,1046271,249538,420539,67007121,804200,66651602,733192,1410941,9674708,225356475,68787,102626271,9131,51880691,2166,3991,9361,398372870,60519810,52179000,8027000,74889860
6742873.exe,3101358,323190994,168408362,2206683,238450,1651800,182126,444307,191215291,1346619,191811023,1434304,2134980,10504961,484212861,147859,314578327,36149,169252450,2661,25666,24167,990296152,128639716,117186000,10924000,143108661
6908878.exe,3017063,107476732,51503758,1156768,303335,1414145,286201,573712,91537562,592963,83805249,650251,1422110,7776216,255109143,136388,103962331,25272,50266479,2471,11708,9626,368369320,68892018,62506000,5952000,83187587
7442336.exe,2916996,104529518,50373255,1183518,240049,1335658,331575,580871,79420946,633412,76943131,777983,1948228,8437376,259941215,148495,98770401,28823,47492595,2776,11986,22786,354305847,69527344,59138000,10023000,83893418
7738068.exe,2626654,311577797,159986744,1798298,243555,1484831,130084,364642,198302204,896256,200155587,895851,1167007,8631193,452206415,44314,336821838,15861,182752854,2654,9399,31800,990373450,122750570,108545000,13941000,137082853
8036932.exe,2549959,110664095,53345523,1161349,163680,1209574,268653,400006,68010929,821201,68362091,770613,1425266,10061678,234622144,72987,97316956,8637,48721319,2160,17205,40845,373490788,64186856,57785000,5977000,78306546
8122852.exe,2669144,112749811,53305345,1104166,112789,1021881,215333,383462,64146559,832316,63553775,805028,1364402,8610215,218100993,47165,102722427,8627,52958112,2002,5244,10813,403952882,59344456,55010000,3929000,73630339
8193334.exe,2551402,110561474,54055125,1187945,145096,1297057,275137,394733,71354489,838258,71393774,780618,1285570,7962321,238313102,49287,101618241,9595,50845582,2059,15794,46133,383685330,64758625,54530000,9914000,79485854
8322422.exe,3747896,105244781,51189878,1484640,259971,1245316,283548,550978,91532059,688782,82644585,911356,1760835,10253708,239255974,163485,92379401,22408,47141960,2540,4212,9851,351669138,65084758,60629000,4041000,79101809
8430040.exe,2789098,311984295,159988993,1718542,274378,2311243,129301,344762,193669415,853602,199334278,859603,1250521,8508131,451433419,42030,337183781,14217,183467539,2640,5913,32553,990016809,121825015,112450000,8956000,136109877
