file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1735981.exe,1492028,151805700,80068191,1811289,157177,961783,369610,423537,104545349,382711,108623672,391183,385190,3518759,226870668,17492,188504023,14213,98068926,3351,7923,34312,512288851,92409271,79843000,11976000,153257178
2408959.exe,1985203,167730355,88674372,1097675,43040,468331,68129,99340,114905900,398554,104762877,400666,628118,3476976,230431237,19963,141085616,25801,79074895,3353,22322,22401,499493120,62021657,57665000,4046000,76176757
3675256.exe,2401563,76071637,36588634,908169,104866,625373,499263,514814,44822123,203738,44462250,218549,1080447,3045464,158170897,17341,62763118,28007,32768052,5311,45395,23137,252769470,42625951,25573000,16721000,56852952
4166218.exe,1084152,70344357,34272633,771338,68470,449562,319038,341602,33733059,293486,37499366,292079,1177570,4525070,127267407,17813,68645450,5733,37035362,3064,4605,8409,266271107,34468757,28054000,6011000,48753726
4381451.exe,3096379,88498093,44149019,1404189,373555,1200577,331767,447576,51753911,284608,55382961,287859,1970841,7266196,248862769,149211,82957983,25291,45096526,4771,58802,21551,324560537,66794359,59398000,7047000,81099653
4540243.exe,2364269,155264962,82879198,1404262,144576,924390,35088,110957,131172994,411686,124739976,414911,512713,3457684,250103222,17624,157252856,38536,83294266,4904,9073,48115,473705185,67750222,57517000,9916000,81960503
4860832.exe,2023232,157453495,83568007,1098880,57561,449169,69655,99890,119331790,375605,116387725,395149,441826,3355786,228304767,16891,144006824,23581,76088092,2959,15568,25449,469990947,62832796,56465000,6049000,77128296
5461201.exe,1058501,61985396,30391936,725101,67261,460370,66598,82624,38078975,224434,43785227,204906,794249,4662720,120139890,16147,68016332,6443,35114227,2198,2737,9861,237049835,32058091,30736000,1024000,46439786
5528880.exe,1516131,75181743,37153279,1003503,73763,454377,413977,429241,39005098,196508,38765275,209501,1183830,4046795,139888254,19369,65117181,13848,34729384,4037,17512,6679,283410203,37421316,26073000,11030000,51648334
5557634.exe,1109629,69462406,34085030,888554,121280,457021,94368,190879,37074969,120370,43665877,92279,1243111,4245158,130674187,30689,68133098,20890,35150110,2480,4469,17028,255555696,35423051,31241000,3905000,49596929
6164655.exe,1038888,70265880,34060354,781792,73599,441758,319734,335144,34098210,206967,35400599,332314,1137692,4457946,128295365,17559,66078188,5765,36339354,2871,89736,9420,257586293,34301140,30058000,4007000,48715639
6968005.exe,1104161,73134201,33906590,874899,61526,462404,326865,359172,34429335,335829,41334794,269961,1029534,4446213,123497449,15856,70634460,5183,36941279,3257,3994,8749,269267638,33633996,29274000,4037000,47889664
7117658.exe,1557557,75528685,37369208,899425,79504,452780,372422,395212,38522991,203880,38266786,216259,1331927,4086071,137767107,20678,64113404,10678,33459090,3847,10717,5794,275033997,37144987,30692000,6138000,51481246
7240130.exe,2209014,157377633,83561048,1172437,142318,776583,78342,110369,124073311,389452,121940261,399893,548754,3334613,239855690,17346,151399760,28379,76963560,3747,38715,46732,478096182,64434258,58098000,6010000,78839437
7244472.exe,1625986,75826122,37243162,987272,76550,475616,400777,415660,39531806,200663,39287144,212333,1074735,3776444,139866367,19539,64389286,16156,33355148,3847,26323,7548,276518807,37822969,27480000,9814000,52129752
7380878.exe,2209278,154282534,82325164,1161677,128984,778559,72559,104524,124492537,526108,114023857,522417,629367,3449741,243000974,18021,143434046,38818,77297655,3693,48954,30532,471486395,65359734,56963000,7994000,79781198
7534269.exe,4668605,179811775,95493498,2662020,400055,1778345,359116,316851,132728479,3147839,133193510,3073511,3216963,10981135,472846355,318294,193716426,28961,98723058,5795,11473,42925,590100584,129042588,112760000,15966000,143494059
7568057.exe,1123212,65972636,39274187,799807,65110,525607,379593,381757,41438168,185878,41255689,296303,1192143,4599241,130569490,16840,59953991,9035,37874553,3248,6512,6071,298549297,35606986,27227000,8067000,49835477
7632862.exe,1603672,162411440,84838186,1181952,66743,469799,710104,400947,103265885,390202,107106391,399938,574273,3321154,229660319,17789,174123613,6054,91232369,3453,5320,15277,528090352,61426994,56112000,5010000,75769188
7824960.exe,2215311,151492636,81097491,1521591,209906,963988,76671,107325,131103808,409521,121340032,416679,706860,3509282,256097322,20539,153404737,40396,83484240,4936,9758,48339,464911281,68940804,60555000,7941000,83469280
