file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1749177.exe,4857249,232531538,107223336,3083962,479594,2263307,305236,573072,171721531,3214209,171391969,3225669,2270997,12919525,999078104,497250,235822625,31188,108902148,3259,630514,114809,801294529,291456796,225933000,64980000,337152945
1817867.exe,5124966,523174735,270855375,3380829,246785,2356641,201829,371533,331380171,1927881,319890958,1972466,1588423,13905336,1202001361,473790,482098217,30425,252407257,2668,213553,31122,1555384642,324721847,262308000,62073000,338993698
2766234.exe,4552704,189815328,71117663,1851021,272999,1960259,209205,334685,125636465,3590064,113195514,3355906,2131049,11253048,457436573,248206,167972177,29796,70531895,3553,12346,26989,619557672,124139714,115793000,7985000,138346560
340754.exe,5432392,490441553,255488138,3487504,437714,2690595,203617,386654,330557768,1866936,329931883,1867642,1312144,13263127,1231225154,387707,516340119,29530,265078090,2472,222141,42183,1528150967,331881150,266621000,64907000,346028770
3588461.exe,8513174,275552022,116802899,3615661,737652,3514192,313311,506918,192447511,4557098,180645593,4671913,5150669,25577993,1203476800,850764,242171865,36400,104735313,4096,217074,229395,887014511,329152054,275592000,53114000,343627231
4159594.exe,4818131,466465401,242268215,2333446,250322,2252557,180279,308891,279965400,1602808,269355672,1598012,2088490,12962490,698891826,268013,419937915,30694,226228736,2667,9385,38864,1378325845,189416512,183114000,5971000,203854666
4650304.exe,5116232,150407862,62112556,1567479,432010,2548192,184577,304761,135209654,1049553,134641539,1037170,1114716,9665372,416199132,130341,189928803,26860,77002006,2478,11038,21461,543249784,112346207,102013000,10001000,126628708
556438.exe,5396314,506454215,255130838,3723327,461457,2746644,213822,436324,336076753,2078642,335600558,2068066,1492110,13745925,1237743468,383141,530092754,30738,268326708,2865,224255,33359,1555508322,332601937,279228000,53043000,346755741
6096802.exe,5518756,497986806,257275380,3394777,309648,2472628,207842,397981,331441991,1935772,330492721,1927903,1246999,13087655,1216484549,407281,514125975,30347,259211569,2471,209545,32300,1521029889,328245157,268846000,58966000,342414918
6116225.exe,5093335,136594442,55526379,1581324,406128,2490310,188319,307382,133014518,1041783,132524868,1029849,1044198,9520624,407010612,124362,183326802,26226,68259381,2478,8752,17753,492774472,110021302,104738000,4987000,124387899
6387452.exe,5206704,142588788,59004843,1506879,395833,2489639,189952,323519,135229276,1025347,134447834,1019706,1060036,9649088,410001951,134492,188007666,27032,72092043,2480,9833,19706,510340956,110728061,107398000,3011000,125157992
6489020.exe,5184615,128721746,56116171,1587237,345983,2358312,184789,299962,131068176,1035974,130529202,1024764,1036750,9366663,405111097,147241,169872873,27089,63692331,2479,3677,23811,464301471,108907428,100624000,7970000,123159289
689377.exe,4850428,217561929,98752337,2637062,278449,2392995,192613,369000,149760609,1771085,149641038,1719160,2023926,13160044,934131473,392417,220891013,28121,100040905,2478,221910,651299,728308663,252986261,181733000,70895000,267251035
7137813.exe,5331821,191110286,89098820,1698419,326615,2421351,204813,333366,130621220,1260635,133355673,1275560,2374989,11647583,441047096,163615,202395752,29504,80826772,4438,13981,30889,688749499,118722859,102476000,15918000,132975420
7156796.exe,4815263,168443303,66606044,1552038,442399,2520330,195010,342413,132387904,1185534,133954363,1154523,1119548,10040293,425750254,132964,194263657,27256,78904903,2480,11726,22567,603204749,114870991,113568000,1005000,129020333
7169393.exe,5417154,500201440,259351705,3448305,300883,2441605,205145,373878,332301268,1839796,331445161,1838045,1291409,13273883,1211061465,418953,510627005,34220,256967252,2669,219188,38695,1518390407,328029813,263535000,64130000,342421601
7718795.exe,4966590,153297610,62676318,1520997,433442,2576431,193679,307685,135992953,1041297,135336847,1031172,1052031,9670156,417237949,133866,190606658,27923,79140190,2480,6825,24033,556490467,113315461,110980000,1999000,127630571
8269776.exe,5506288,499957431,257506399,3406208,317064,2481666,206389,372526,333201229,1835002,332019087,1828802,1230970,13089759,1212834343,412534,514142377,29762,258784508,2473,212546,36063,1527693638,327546277,262042000,65010000,341780282
8634018.exe,4779518,151404629,62716293,1621283,279439,2383364,180751,295702,128909992,994385,128308599,982720,1008779,9203423,394975796,128691,180491531,25186,74375068,2479,9696,22559,538978987,106389780,101043000,5002000,120659470
879858.exe,4837028,219382901,98761281,2607395,353514,2567450,189746,356019,153137273,1757738,152997157,1712009,1618867,12595713,927810581,362918,223300450,21214,99284191,2478,223596,650064,734782445,250581021,190191000,60060000,264980614
