@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
50692636,361976054,142004487,5847626,5382406,22152159,933578,1143446,270496220,8776914,270081567,8757326,29129740,99959601,2032750780,2468797,367302186,82425,146215239,10876,21038,81310,1232051661,551603189,535119000,16003000,566135050,6
25728774,732746439,364703319,6541380,3727451,13594800,1285698,1335234,499554937,10944617,502559742,10959397,20004616,66308991,2224784024,2882141,776713303,62122,382958271,10092,27018,75667,2237150113,599209821,581833000,16995000,613431904,6
27320266,294322940,119949735,5737660,3748098,12227151,617375,1000764,206516398,9892102,204942929,9861118,23475941,62319075,1920243208,4111483,283343917,105327,121030050,12243,33266,92593,992315472,519248210,499708000,19026000,533730681,6
6561461,639720673,332723485,2153987,53421,3418125,15279,88979,406227545,4367204,406189707,4347940,219815,16264024,807465674,22821,651247219,2136,335930553,1106,6488,24253,1884085212,219679824,214383000,4985000,234065118,6
13658837,658918747,354674451,3367689,789131,6556456,251792,526479,445327809,4322503,446519439,4618351,3633574,30020082,1008260114,201030,685770422,51147,361071940,5668,15726,56999,2023596572,272604332,262278000,10010000,286938415,6
27988191,223391910,99337738,2231316,4767632,20556078,150351,223099,202319194,2903113,203403040,2903548,13909632,52098243,706326912,2484581,246703599,15756,109950786,3260,13970,20578,837108051,190113124,181804000,7991000,204209180,6
6524233,621504360,326637427,2661940,125148,3221123,52506,179730,405867162,4716312,390813284,4713115,862751,17498439,818938572,30759,617696906,39425,327273006,3199,9241,33878,1857792468,221827685,213521000,7982000,236193656,6
29633310,639858332,328321184,2827022,4665576,21121424,494751,632579,543292508,3158539,541855855,3183642,14032891,54492712,1176745737,2800360,671142316,17009,339534815,3260,10008,14513,2315245574,317720954,307288000,10009000,332116307,6
29424817,234934182,111345120,2360951,4355440,17631438,479280,450529,189843167,4238825,191952590,4247896,13500041,55915883,745956496,3062094,238202070,21657,101483907,4754,8748,21103,785076754,201577668,196250000,5006000,215900898,6
22613097,381428489,192250730,5734231,3002522,11262264,604514,999986,296098341,15192361,295825257,15047618,15735844,53587953,1846946845,2632329,390340775,56634,193076712,8442,22493,60169,1407036224,499713065,481401000,17977000,514034800,6
18795577,192506897,75690290,1587344,1703169,13585273,445881,535154,135598537,3187158,139833258,3111805,7707901,40487348,536643535,1460276,217142772,12833,95836624,3260,6256,12996,664307361,145049284,141599000,3012000,159175938,6
18777378,215402928,90032226,1841878,1815483,12148947,278469,337629,143915452,3796634,144181419,3664263,8754703,44870096,556354642,1719358,218393751,12487,94252604,3259,5652,5167,757110699,149856455,141448000,8025000,164429430,6
26173955,358065265,118636409,6007566,4521295,12277031,647392,1044652,277220952,15447575,276296224,15241904,28065443,66848245,2055747648,4587054,369234894,70164,124673292,9900,25000,74477,1160563787,555184962,536824000,17994000,569624810,6
9978329,698235954,355273207,3199786,330292,2608466,275977,409455,451261663,5426786,453344594,5364146,2255044,16083769,1115936574,134304,688043138,19724,354796093,3839,13091,55091,2165323601,300813127,291463000,9014000,315042431,6
7143666,154996930,67271916,1518914,51145,3120143,121450,265148,140227492,3047715,135078891,2855215,630891,13494695,366942583,23742,171025713,64883,70007885,4110,8015,33573,534926552,99574178,94308000,4963000,113857518,6
6750687,312185762,103132766,1122070,12014,214275,82511,127243,190826518,99375,193714544,91693,60728,13460380,314705856,11090,306360415,938,104378077,232,2660,1572,1492236620,115573483,112164000,2977000,177024481,7
27999843,651890546,196560913,7259305,68002,3872918,6959968,7765078,295245497,432450,295546995,439047,18363302,52923267,1328576702,301678,626798845,1076137,192021402,98333,144385,667730,2182099263,357912270,191646000,165694000,372163514,7
28360508,617078545,286376249,7286874,61803,4201749,7102507,7741809,309084071,413147,308733995,417645,18721482,54908613,1200088368,289007,644252982,1067176,287515191,98338,133357,634870,2003264170,322518729,146014000,176017000,336754304,7
16469270,592752148,321382244,9207591,51969,546733,6489105,6683110,445824586,621281,445461469,605737,8047823,30194485,1696931308,535759,600316660,628290,324699164,195550,601098,1599698,3017573424,457145944,216900000,239890000,471312812,7
16486830,436644272,186641128,4561424,46051,437763,6439478,6572133,300446772,323725,300245314,324392,7942437,26880603,965768148,126572,441868230,638193,190308102,98381,105582,543188,1777904521,260113085,125369000,134396000,274305614,7
27795891,645478610,193912235,6724460,54089,4238714,6958034,7613756,497493949,429388,492861363,430846,18017782,54190301,1333204893,302001,625764923,1092314,190145265,98331,129378,707195,2849755129,358995896,191717000,166754000,373198348,7
31802985,398286340,101068441,1269134,17338,2236942,8818,10190559,205499470,81827,205726924,82467,43727,53142344,454211803,14108,408190964,1247,102906327,424,4273,2002,1641603963,122330721,118816000,2995000,136727072,7
28536655,657476437,194898396,6498160,58139,4101512,7325885,7951367,296865255,394742,297116564,395810,18259999,53692306,1230588459,291465,633570964,1074387,190708247,98333,124509,778819,2390655574,331899591,166631000,164635000,346125774,7
27247871,644004897,193503641,7025175,60532,4305933,6995904,7626933,300190557,425975,298163124,460769,18496845,54360327,1334659162,302907,630173154,1087834,192099623,98337,128308,699626,2158286044,359223610,190699000,167735000,373292444,7
12669024,295630213,98694565,1018168,14199,219354,7042,649137,205776396,61151,205988557,60072,18928,28406610,321263402,8336,308289741,738,103329021,430,2047,1385,1425130678,86915387,83511000,2982000,101195655,7
27647589,638222321,291984313,7343816,63471,4125021,6934583,7587754,313564584,548491,306592670,503256,18382254,54100121,1332074337,305298,627810662,1088969,286026863,98340,127192,649497,2233220355,359502571,206965000,151974000,373817355,7
15331435,438171318,287113342,4617055,52565,465246,6505803,6753390,297958281,347830,297298090,347611,8391464,28281516,1087974924,131401,439103334,675525,288737417,97887,103627,217398,2275358608,293345717,138923000,153915000,307377340,7
31637046,399284929,101769437,1835554,19425,2268107,14262,10049466,203825416,122616,204378859,130031,107476,53335158,709007666,20394,404991344,1878,102374208,433,6188,4309,1621982175,190901951,190471000,0,205131680,7
27918942,512329109,329638017,17928922,79895,438842,16366175,16922337,330992497,487254,343185335,480749,22870008,44754533,1287338782,681016,534439317,453638,347585016,97884,298048,328706,2570352381,348228073,167903000,179896000,362439550,7
12770059,494595781,100319024,1012170,12268,243836,6244,750790,204330379,88485,205088974,82002,40599,29520253,352833506,11493,515544544,777,103415175,327,2081,1238,1540654594,96168132,95947000,0,110356724,7
16332950,190103828,114833794,3904708,47537,640474,6436684,6748342,104726854,293175,105167696,299395,8346946,26308735,774262721,125338,183459109,657126,110317753,97898,310867,303472,809249926,209019479,78844000,129743000,223356338,7
27931242,634369448,286225755,6934921,82396,4305263,7162034,7783786,305248238,391606,305564853,394835,18757870,54756897,1211225967,290812,658220442,1055728,297350862,98331,122833,778872,2324899349,329963006,154209000,175237000,344227115,7
12700853,492058903,99978265,1198211,14220,248483,14310,736439,206208028,78297,206186741,73692,38838,30079445,400662529,9976,514605901,887,103486338,424,2576,1944,1737501114,108075868,105701000,1994000,122309010,7
6262257,381732159,95833557,1033770,12744,206833,10281,35205,214534204,67867,212036548,74245,36045,13890256,335945141,9153,383403277,794,96298934,230,2081,1150,1474382373,90408159,89124000,1001000,104739520,7
15841116,437185861,286435032,4413450,51560,455153,6505366,6715130,300261486,347226,298907582,343076,8468441,28105697,1013516914,131030,438283827,692475,288897578,97901,106357,513018,1975984730,273495084,125065000,148077000,287799705,7
1244694,280918746,126977167,2033151,40495,204961,563065,698468,148130836,552712,145520773,544766,1080629,3798848,388000854,28881,268130254,43168,127093303,8143,14103,65121,888902068,137392160,120770000,16102000,206567114,8
17606189,327399304,178631980,2350361,49105,255412,626136,771812,194306463,1559579,195200741,1514487,614678,4315545,910660399,233146,337535046,3067,182429981,4791,634614,581872,1218661982,246323905,187002000,59000000,260634573,8
4832137,139897066,80044428,971031,42088,156766,7388,28513,102618299,737622,98372282,655508,417681,1706551,227276335,21306,140917130,47836,74437904,4428,15445,62653,538033006,61377263,55049000,6005000,75747912,8
765831,246544193,106070888,1435605,46514,177721,818122,855941,163587678,446525,161160484,445092,2689539,5702756,413432137,25209,262019527,7400,114820175,5997,6340,7718,1101065198,111051726,98635000,12077000,125131974,8
8481501,243458541,115945550,1344525,49899,188240,781161,876902,136979432,445420,136671754,444542,1324371,3678943,389636125,23588,243550345,39708,125129276,7358,8631,7714,890823047,105258671,91950000,12993000,119501608,8
11405941,240214710,100182297,1095973,44978,979725,709107,1716761,97677169,329441,102496322,372014,2019438,6329749,356979873,20303,235842887,4398,104421579,4236,5254,8717,817422729,96800943,86540000,9947000,111150571,8
6919729,255577341,127480225,1353074,57552,175025,796577,841349,153009654,473623,152931593,472202,1117605,2617988,387572145,23375,250965924,90701,122429743,9900,18325,52239,849546231,104309581,88141000,15845000,118724409,8
5870531,283845652,140180235,1460575,52636,198092,606573,682362,183480799,737996,193907606,667516,509434,2274250,417174252,15053,306958949,3486,150795507,4624,8110,14932,1046420391,113092122,97837000,14975000,127526451,8
13693437,726191532,394128740,3687523,59175,743914,754258,926337,402821993,2170401,403035429,2157003,1939285,11949726,1290425687,251938,720157603,35222,389200604,6788,630139,462153,2174606456,348476145,275616000,72161000,362847913,8
8590838,280193210,139902801,1630506,49396,211824,404028,455271,151683928,1182266,153839419,1151697,520609,2626067,425902489,24970,285769176,21853,143550487,6658,13174,66761,1014516604,114932876,104652000,9966000,129162002,8
11533165,266314382,117920902,2268902,47220,1563916,690923,1420290,156411308,936384,158593670,950630,1975601,10735211,844966074,232981,285145415,1901,125411370,4629,633447,843709,907674714,228462238,168072000,60025000,242576972,8
4366463,367834637,226774832,1629969,38435,191700,670334,757926,209109549,1295557,205309089,1295864,1219792,4240740,601578041,29855,350557653,25431,226009199,5375,7251,13352,1320960927,163815520,150461000,12953000,178441205,8
4302085,244594535,118507673,1163602,42612,156991,665056,789047,115183087,415184,121448768,464585,1935556,3960653,350795490,17276,244388983,2060,122848896,4425,7586,6475,899813728,96033875,83664000,11952000,110195448,8
8420009,344848696,165061130,2682087,77832,397339,1192134,2101365,194741443,916927,197015607,950798,3243406,8284956,926013038,246771,337841505,42970,160023078,9354,660932,292731,1147998303,249903875,174699000,74871000,264132853,8
9596239,245895269,119418392,1253350,39929,155507,770804,834580,136968875,481619,136258818,476260,2184288,4216394,366486756,19131,249811243,18844,130397388,6779,8820,10104,925471864,99493081,88172000,11021000,113764827,8
5260564,390640542,222462232,1924497,50969,220318,282892,346359,177661228,1278183,177622571,1278084,449332,2898096,581115908,23457,398515421,21473,228639663,4233,20465,15656,1256198592,156658565,148388000,7967000,170947325,8
9507729,426013500,228136572,1894833,76833,281275,818508,961384,181006922,960870,180678179,959320,1978708,4871300,669756865,32986,427491554,88714,229519885,11073,19713,67365,1368118693,180696103,160451000,19931000,194940758,8
19455735,751928205,390989024,4374798,55463,329437,336486,472633,445595222,2809818,442125103,2762329,573862,6216415,1366717850,248298,756216599,22138,392982928,4618,328417,263052,2336518583,369483571,299287000,69833000,383563672,8
9837280,715381598,382817928,3113358,60469,297273,837286,924314,414527853,1826511,414054897,1796729,2340648,7221452,1284457237,246121,684532166,56971,377291268,6772,629585,349288,2196262502,346948451,276606000,69900000,361405424,8
8896700,246745879,119049228,1231880,40598,154795,733139,772064,135209382,429026,132166984,430311,2174033,4223100,364516233,19216,248988730,19279,128603935,6583,5643,10878,904294365,98757197,90302000,8026000,113071079,8
3947393,195817336,77994593,1072729,16958,393266,42068,113143,99573584,110997,102474952,109857,140696,6039840,211427135,11992,178064849,3839,74876841,877,4175,7874,584609949,90095301,82742000,6978000,154721775,9
6523321,101189264,18856723,936187,77107,945285,602342,240706,77588081,83415,78188957,81436,868629,4909362,176001045,22682,136695106,15656,37063855,4215,25160,18644,399046785,47530885,42095000,5011000,61824052,9
2106680,68149656,44522599,3790035,28241,118084,1149125,892821,89893564,554673,91260176,611032,4010942,6692374,232936908,57634,101982364,92913,36552331,16250,257899,197894,319737368,62559548,33128000,29112000,76970674,9
2136579,58285014,25207474,2382025,43418,133353,1121078,1133343,34883597,78660,34861793,76450,1903366,3789681,156345674,41049,63218339,65252,18447761,12610,522301,26887,235743360,42285906,11706000,30241000,56494034,9
8547105,72851638,39559907,3371352,35731,970193,1189305,1090282,89946667,315637,88466229,400108,3176322,21385015,241702658,58122,87958311,123870,28033233,16498,401489,87153,319604399,65885778,29227000,36282000,79979764,9
1756538,83214014,47580909,3620703,55671,163662,1005011,1033894,70631101,86754,70472117,86942,3925268,5887832,228859535,51211,116841852,88447,49871887,16079,18590,117221,388470957,61874086,26273000,35367000,76137644,9
6971339,186814472,77465665,3473836,57795,505551,1286158,1326547,123232414,119071,123066232,123207,1650517,5282481,340328715,39282,216585984,92588,88729389,15998,506148,88206,625700079,91465642,57074000,34044000,105780819,9
2880160,193771524,82737471,4083702,112636,264577,1037232,1089153,136175448,300903,134134107,253538,2756332,5145488,366590359,38859,216465082,123178,104359074,19945,25302,163439,627603526,98668939,65182000,33092000,113023071,9
7670370,105008910,46894174,4384452,128718,1364367,1120762,1171864,106656222,223202,101574207,204707,2130717,5599167,281666016,42923,149569387,142280,74356264,20122,29380,79683,394137479,76709717,33168000,43219000,91036467,9
11048027,97174489,54383962,3450503,66585,1557851,1857989,1925500,48642036,134575,55260602,125589,3765597,21677644,260359073,62396,102735043,133009,60872332,20426,20148,123933,383755815,69535414,29040000,40055000,83807549,9
9215103,128670256,66482623,4082801,68474,2826360,961125,1025691,103243171,129556,103118619,128925,3939956,19622269,313310719,220208,190624054,109195,79139709,17224,21835,221436,504012507,84647886,54562000,29761000,98892208,9
7342956,62466472,39122220,3204691,131052,1211394,1257548,1352780,66939731,313612,68953176,444264,3225584,9675976,240672441,709183,87289460,161957,30479820,17708,394536,171369,237474858,65134414,36339000,28482000,79606746,9
4538661,76298652,55110516,5870686,116732,850459,1151497,1207440,90118276,757292,89752682,634651,4916870,12112926,305185715,57545,118342558,160255,60034451,23942,31509,218658,348571917,81919328,39288000,42310000,96267773,9
524503,30838867,7378759,904440,43425,117700,116608,120619,17031230,29872,17016467,28724,153642,481085,62564621,4128,35256357,5538,12925666,1403,2695,3731,139834146,16990404,13745000,2945000,30953665,9
2732433,65059978,33745655,750996,32920,599910,35781,54608,67721493,92945,64041515,87034,262251,1510543,111643013,8181,115475100,17254,48944760,2075,7047,32083,257022113,30738076,23260000,7079000,44989683,9
9069496,86656176,38167011,3417462,70560,1483618,1257408,1393365,86429880,108492,86276747,105978,1758853,11436287,254101662,42378,140713720,110223,50800463,16501,544646,113168,368773274,68653241,32163000,36183000,83077855,9
8106213,223879234,96812810,3447390,131340,848041,1004654,1173486,120704905,132381,122027778,124466,1606025,4741340,345942200,39947,219332382,113005,108905730,16053,19011,108147,659384417,94432595,62271000,31851000,108846523,9
14272109,139455406,74473979,4807511,146211,2580108,1418684,1483969,105458946,160358,106073846,156467,3182834,15941170,352407388,173384,152463383,189713,75066906,24788,30309,312665,464735042,95664643,56611000,38734000,110061695,9
4533701,59588923,22811986,811114,46408,1182082,111083,124226,64512057,70917,65470001,71910,586132,2494949,126698135,24810,88877328,14126,26261602,3091,19959,48794,237601407,34574048,28221000,6047000,48872011,9
6408109,78069293,39470058,3509598,36437,208937,1139979,1030605,99274887,343608,101880580,430044,3316878,9871048,242077879,53067,109975303,107973,28175844,15802,374658,124599,375061227,65518014,31093000,34102000,79605736,9
1897628,105719263,54554276,1211356,26444,236116,130670,339904,72987571,1091181,73050200,1194587,463888,2667990,191704459,15889,109531044,20839,56819791,3008,13932,19091,400846339,80484464,70880000,9113000,140388718,10
1475338,276915943,149807034,1462978,32673,182388,115966,116785,185736628,2050700,184190793,2088397,600273,3470890,374164080,26049,273786488,34936,147571717,3120,13172,26380,910192282,101055097,91877000,8891000,115414212,10
1006083,86124208,42378715,965856,37740,161625,136078,228710,80493932,406618,77438090,485931,371486,2028805,169608804,11509,86106203,7132,45519174,2374,7010,8625,370642948,45844849,41515000,4050000,59921900,10
921504,262329268,139206740,1659898,27149,179248,531705,428142,188128413,509122,189694472,518225,1020887,3238844,349664300,13404,307802787,12258,159010492,3414,13135,21173,893044882,95793561,89428000,5961000,110114510,10
2880356,111710582,59095129,1297714,75927,245823,146138,227255,98408837,947069,101800267,1020436,849441,2906370,236950789,17035,122296906,22307,66161982,5752,19385,43835,475671464,64466384,55040000,9006000,78813385,10
1053796,85374083,45892408,1008118,37604,163088,143379,188923,86057149,50635,78779588,380635,512690,2297480,174694619,14511,90215085,13679,46844287,3232,10311,13195,388357307,47285430,40983000,5997000,61614603,10
1226747,97768415,53842586,1053727,25540,140630,152624,268824,84188150,64411,83078505,63173,534957,2397890,184064006,17291,104579353,29757,56133980,3446,10071,11320,413907376,49668066,41464000,7898000,64131334,10
1521614,86011520,44404302,1188621,36227,173888,185472,297680,78962514,69228,82234799,62404,579736,2391420,183602343,16594,108868927,30402,51454044,4818,13689,23732,394009002,49529672,42181000,7030000,63876622,10
1142528,264832703,137428431,1758261,28758,189213,208512,197640,186685093,1081634,185376081,988537,1226875,3631252,361031326,19288,301838523,22086,158523036,3988,13523,26885,897815372,96944701,92630000,4027000,111126473,10
2767457,129129326,68257429,1279129,135495,404972,936133,637793,100296007,943624,102707593,913516,1575423,4179325,258876919,21325,141503654,18698,77137719,6643,11440,30073,552343188,69655229,60272000,9040000,84116667,10
1883852,281904967,149296675,1480782,30266,186616,69813,153441,182595251,2162028,182459527,2231728,269207,2780463,384826093,21331,274411846,19217,147917220,3001,13126,28856,861924423,103608301,98328000,4966000,117725646,10
1507941,279765569,152906726,1489840,30774,188503,103211,167315,177326337,2263986,177450499,2282507,338200,3406941,375892888,24574,274513262,19973,149928273,3004,16013,25076,894174194,102162657,97930000,3997000,116302122,10
1367236,87396193,42029377,1359262,25152,193703,140129,230665,95102089,78301,92519966,70687,1140238,3223309,193780554,20851,117129600,33426,53224417,4989,13521,20355,412280614,52441325,45125000,7019000,66572198,10
1540697,82910608,44787796,1231283,44669,182737,207468,389731,85132744,56151,86949186,60547,614476,2363389,183500331,15685,105811182,30863,50526009,4817,14289,24241,387983279,49174855,40921000,7984000,63513999,10
1452128,284090719,147949884,1741779,37659,216951,280500,506633,179013651,1563344,178419416,1757976,821923,4339920,383373828,25661,294389312,14071,160170351,4754,14287,30383,928964621,103418504,90010000,13001000,117811549,10
1534774,283984280,147585171,1719661,30666,196622,323348,386622,180783987,1615629,180026945,1771083,752456,4211811,384469722,28222,296418058,16360,161280484,4751,15658,28683,933214812,103787279,93532000,9950000,118331990,10
2689159,299869917,157367842,1960503,113411,317601,160580,211973,206713230,1186984,212509539,952541,1157947,4628541,418036483,29803,305788714,31233,166531169,6000,15008,31659,993380033,111967912,100587000,10955000,126347773,10
1257097,106953515,57290055,933114,29842,166890,234171,488776,66283278,992171,70143053,1061227,844967,4067191,194926353,23818,109291435,18988,60093986,3356,10696,15839,433612092,52495570,48145000,4012000,66734767,10
1459554,253803706,131378359,1310331,38390,154723,82110,100848,177641191,527991,175205025,496429,348661,2098551,320849297,18960,252706605,25389,132192159,2413,8789,17164,785831567,86819230,79435000,7038000,101059797,10
5170863,120484147,55006296,1347279,87192,288536,241680,319525,104772874,303363,112154258,298006,706124,3243652,252034460,18563,133080020,25074,54518320,5654,13143,20542,419972030,68107455,56872000,10975000,82245917,10
7440581,89713407,1021716,505980,10312,65403,48599,73665,12883552,27474,13774327,23935,26460,462914,60193850,2244,89456505,198,106300,213,563,260,213225102,22897132,19441000,2916000,91516925,11
4627588,45480329,7447770,715957,16138,68456,1126,6661,33211572,16174,30234117,15365,3293,266867,64910291,1756,71639730,284,406714,217,1242,1368,149014074,17170037,14888000,1985000,31253366,11
58270,2025933,2080192,204516,4858,31993,?,?,?,?,?,?,?,?,?,?,?,?,?,258,?,?,?,3859001,2351000,1175000,18036345,11
353051,10588740,8210379,545141,11905,52589,2493,8997,31668459,19932,31622858,17536,20706,348717,48284106,2793,72677517,337,678236,195,2528,10188,62690150,13025391,11741000,978000,27227713,11
61706,2122409,1965285,169286,4331,24420,?,?,?,?,?,?,?,?,?,?,?,?,?,178,?,?,?,2566468,757000,1515000,16726946,11
181577,7481592,8142563,541451,12259,50893,811,5575,31831869,14673,31762606,15760,20768,307811,44742574,2973,73298765,421,915500,181,8046,8130,9406987,11921699,11684000,0,25924143,11
2410723,23993898,13660043,622312,13120,61409,996,5519,30203262,12473,30184271,13090,15537,227841,57202296,2979,72234549,340,42499294,187,1789,2293,190138598,15249552,14014000,1001000,29279625,11
134915,3926923,4471206,345428,7989,32524,1270,7589,19299185,31064,19270438,31297,42179,382344,27291546,9679,?,?,?,189,?,?,?,7178199,4908000,1963000,21678753,11
4478927,45015037,7741307,821597,16725,94035,2619,13047,30202375,24972,30007708,21761,29718,5133885,62272601,1660,74261701,285,409398,233,1285,2036,126191403,16580470,16315000,0,30680035,11
8740041,85527310,4243497,480693,9790,218717,4362,23261,57721392,311708,59461706,309741,42016,9478561,104784399,3034,97237839,240,135558,213,636,310,244393184,27865600,25578000,1967000,41865999,11
467632,13838608,8459575,540098,12986,53270,868,7036,31220162,13214,31146507,13896,7281,306550,47415103,2897,70662903,363,685029,186,2603,6788,59600657,13048199,12773000,0,27225362,11
4697381,59415639,8062249,669157,17010,74267,1236,6582,47841494,564445,47829146,565841,12282,264814,67389097,1929,87559529,175,425890,160,1220,1108,188347721,17879350,16597000,976000,31940853,11
21692724,243488375,174725116,5437071,3048711,6855964,7821149,7936289,222021483,696062,222541924,699637,15581850,23534852,1061112696,246578,277099580,726288,168731380,117337,124836,587298,1107274901,286360462,110007000,176012000,300795518,11
537641,16003644,8493341,576985,11880,57416,3717,9833,30613607,14348,30494055,15763,17354,289227,51306625,2982,70013577,335,564791,174,1952,3198,112406849,14099428,12811000,985000,28457826,11
90582,2178841,2624502,190645,4960,25867,?,?,?,?,?,?,?,?,?,?,?,?,?,184,?,?,?,3670056,2264000,1132000,17871216,11
5111622,55842372,7606965,714251,16745,78424,1159,7455,31985113,17306,31989305,18068,4333,271854,66152970,1759,79785297,152,383702,218,1460,1419,148704200,17697278,16366000,1022000,31975845,11
5492173,60518975,4716366,656204,15397,80570,4555,13450,31932365,20308,31814725,19505,19937,351762,60623184,2350,78951242,208,279173,169,1643,1369,151912005,18096620,16826000,989000,32363802,11
57406,2020974,1851380,171928,4352,24258,?,?,?,?,?,?,?,?,?,?,?,?,?,174,?,?,?,2478054,2168000,0,16834969,11
13424248,775435290,367121337,2058672,18409,346282,15036,1076296,634496206,201798,629372396,189171,266642,20244847,855226415,23742,779595292,1996,372337277,247,5086,2429,2695024429,228990095,228579000,0,243428477,11
2705543,10384057,9514749,599868,14167,71220,960,5994,46142449,13838,46148772,13469,2958,1591470,54003478,2763,72354447,306,525443,213,1596,3797,156235128,14447194,13079000,1006000,28523608,11
925228,93875059,31737790,950097,24010,125299,260424,185518,64110732,70051,65124747,65837,200718,1486043,135091603,11543,100687047,13960,36552475,919,3576,11817,377473291,63050349,58513000,3967000,112428474,12
2557041,86762523,38677468,1015958,47684,166382,40736,310047,69863061,43572,71749675,39518,278811,2287490,146180721,11766,101255630,19390,38922596,3750,6260,9655,365230612,39226568,31887000,6975000,53249249,12
903659,85324013,34258370,1024006,32008,171126,43974,173681,90304864,1734935,91222968,1750410,166698,1912569,218241095,13758,109883395,19288,33881670,2297,8244,11899,400759297,58854682,55468000,3025000,73176886,12
445393,319242286,167833474,1267370,29773,142483,12779,65743,205292413,580934,201775358,565294,157506,2161094,354518796,13899,323813319,11790,172072102,1034,9744,18000,950187240,97121131,92828000,3992000,111375040,12
204927,319474597,163629856,1046198,26753,130731,8815,42033,214460091,666193,206165635,620160,125006,2159450,346939024,12486,320685135,864,171107208,522,4300,19228,941243865,96907112,93577000,2986000,111308251,12
1787422,92636239,41384880,805240,37355,116043,75759,34233,82273885,32333,84689352,96044,366115,3266818,149831268,6133,87491808,1084,32611140,1696,2668,2677,329075749,40344326,37033000,3002000,54748888,12
382475,313578547,165782224,1159778,25978,142794,34369,145318,198353002,539453,200024331,529623,240157,2153422,353758140,12888,322816615,13591,169144184,995,7270,22547,933153971,94923483,90387000,3973000,108995074,12
19088964,427494067,220599471,3741507,404078,1097630,574119,669300,293706274,997859,290595040,978567,3522765,10384791,877508160,75480,471644982,73474,232786538,10648,33234,87354,1411196884,237349081,219059000,18004000,251444983,12
6715166,127612424,62065577,1119186,99109,285565,161401,222076,105897415,438247,107413691,437461,477057,2056146,269827804,11687,132479192,17736,58606150,2476,5975,18728,454653095,72560777,64169000,8021000,86793142,12
203537,317004349,160969437,1017163,25703,136509,10089,54882,196865051,508611,198457298,506770,137294,1654760,348588484,9502,326547716,811,170583367,520,4346,18955,938033134,93832220,92530000,1005000,108025010,12
214567,88096294,35108788,672523,25961,98390,7479,25629,68006535,90222,73020569,142391,214034,2212840,124272128,5928,93482140,735,33951629,916,3281,2875,296884141,34757212,31493000,2952000,49186969,12
167904,88643895,35682805,664065,26590,98315,3335,22807,70422553,119734,75184447,154514,105001,1268847,122504821,5571,91184494,535,35627354,527,3180,3859,303722466,33606608,32241000,1007000,47619123,12
337005,88293249,38642281,758960,42145,104011,35505,48570,71061414,115556,72945412,143728,122244,1332002,128163093,5704,87767115,2211,35958217,525,3388,4257,310151508,34556384,31057000,3005000,48884078,12
15634273,172677966,71116902,1781489,171181,891007,339817,461658,133856299,430816,134047612,430240,767377,3690379,428879676,29144,166393373,29102,64648003,4824,8895,39029,560014297,115518703,103281000,11917000,129851914,12
10160565,146224644,52842880,1589170,100455,328179,204138,241518,109653759,422154,108820438,420487,1078364,3613534,372626177,20433,146475748,16604,53549036,3259,7643,26115,461521698,100755621,90384000,10042000,115016931,12
15515296,175344597,73296915,1781825,177822,481021,360718,443748,149566948,422809,147974814,423619,874040,3647611,427337252,29919,162281108,27917,64911882,4824,8633,37979,578627473,115271739,103903000,10989000,129547092,12
3290332,318804897,158986845,1605749,50108,267042,92805,686720,203916853,679864,200626132,679710,1010153,3946247,423875803,29553,320435046,110899,166058561,6300,29510,31881,981667868,114333481,102871000,10986000,128667679,12
1606364,307991026,161169464,1613151,36726,165888,44108,126825,212580823,703834,212709090,700771,146328,2644492,385175581,14628,316703015,12205,151558893,2330,7002,14087,950676796,107876636,101493000,6029000,122365176,12
2933952,82149274,34478364,928519,63167,233565,216267,360843,79417403,59255,81180482,55506,526062,2539035,164429754,12279,99112503,22092,32018728,3749,4682,6873,352495318,44395058,37214000,6855000,58564494,12
3052993,84034106,32809861,919724,60717,231178,60014,359983,79451778,49455,81403145,47396,284681,2223792,165601598,12831,103325318,24036,34490902,3748,4491,11592,333580859,44530491,39146000,5018000,58742349,12
339014,51054138,25330695,681728,11761,82640,133509,51884,29921687,85847,30228998,85117,36448,763297,60223679,4829,54468365,379,30050124,323,1290,2820,176609288,44379457,38793000,4973000,105517219,13
176514,4953084,4811898,491693,11631,65478,21491,5935,17925072,10093,17879745,30714,29058,446408,38468728,3445,26396394,1440,1926516,359,?,?,?,9980991,7830000,1957000,24100979,13
