file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1374738.exe,586236,131719615,49912663,1133474,33505,153011,212864,295335,69758414,3658486,74709848,3471585,295967,2344477,238064809,12957,122975592,888,51582527,523,4425,5794,436233014,94888024,82483000,11925000,163308733
2951063.exe,911228,86966033,35022221,928124,34350,146188,5826,33324,95084552,2748399,95072000,2744547,147462,1568199,234822506,7185,118661106,727,41171002,916,2853,4088,337429208,63252719,59946000,2997000,77379471
2961600.exe,751610,121468172,45255663,954096,40320,141923,4509,28798,63219405,5102419,68272859,4397707,171467,1732237,225271456,8649,122234653,1769,51237492,916,5190,6116,427281622,61546454,58150000,3007000,75826058
3122929.exe,775857,401919164,211938214,1727208,38236,210162,19070,103815,273300563,3434329,275365975,3431453,113079,2482857,539481218,17971,417922703,8292,210378836,1003,8531,22797,1202979169,149381249,144040000,5001000,163658181
3698143.exe,501762,87502134,33448162,889972,32837,139727,5679,36002,93230888,2988541,93465300,2982425,125950,1273062,235154461,6734,120460761,535,42116548,526,3340,3156,345203963,63035409,61669000,1010000,77361229
4488347.exe,608207,93818375,36284242,1010796,31794,155256,99234,68031,93422048,2751942,93268546,2812862,197890,1674414,242964933,10621,127231332,11085,46853154,1013,4388,7673,360102156,65470596,60210000,4935000,79787535
4622641.exe,1373526,398282773,210071828,1924543,44015,245205,62962,203954,279065665,3328987,280062386,3327541,200038,2893196,557861470,19207,414472460,18889,206486857,1906,9978,25771,1176086794,150601401,146225000,4006000,164866607
533881.exe,456796,421932645,216825973,1466602,34458,174761,11658,58367,275599633,3710979,267966330,4069895,151464,2566131,525110840,16164,413434418,1378,220393612,518,6089,21627,1254031358,142449594,140136000,2001000,156708650
552105.exe,597843,82096230,35337182,1021919,36305,145328,4751,31372,94957455,2727749,95062427,2725713,136442,1339671,238839928,7169,114953271,572,40261122,524,3286,4444,312364662,64161974,60830000,2991000,78520120
5722253.exe,10218155,179293042,68626729,2690359,1069099,4009435,334391,477734,144604270,4249150,144119940,4104774,7406966,25729638,789445083,881125,196394217,35423,76472642,5020,9721,46778,636224672,213650529,202251000,10959000,228035228
5840366.exe,865017,418332276,218269016,1677058,38974,192534,69074,124155,275336525,3596409,275081233,3863484,252297,3139320,538422475,18591,407574960,5137,208227845,909,8404,18524,1230676905,145886417,142632000,2992000,160152302
5842855.exe,1336885,402896777,213532874,1880709,38667,234611,33067,198672,274986196,3468941,276385650,3464589,177499,2896245,549699248,19429,415860712,19263,211645344,1906,10504,27998,1197152518,148346578,144032000,4000000,162594346
6024175.exe,603501,85320679,36472965,1015216,34916,132473,6785,33089,92233070,3052618,92278671,3046582,110091,1226774,226618003,6387,112731179,652,41108337,524,4211,4690,334669916,61375219,57130000,3940000,75463753
6028032.exe,646784,421477298,220182800,1595575,37842,194710,34759,102800,276986524,3470530,268377856,4134896,239805,2880789,533738434,19690,405099451,10880,211824814,1006,9313,17160,1255217985,144344642,141024000,3000000,158624289
6073943.exe,802611,425651487,219058620,1473278,37924,185676,13784,62922,277924426,3401608,277190792,3800410,187787,3042327,544409900,18590,407867121,1654,208971173,911,7767,9101,1236723492,146380438,142020000,4000000,160499234
6487463.exe,819402,420240005,215903209,1659182,37563,182635,11062,63103,276226773,3430239,271927684,4155402,229532,3178400,533910855,16492,413077685,1629,213979314,910,5241,10723,1256861134,144803598,140454000,4012000,159183404
6818440.exe,498846,418725170,216669729,1498345,34899,178488,12238,59045,275887132,3799761,267043045,4178976,143461,2584231,525956114,16451,410997415,1360,219331702,518,6336,19782,1253602142,143198272,137879000,4995000,157392776
6890460.exe,1044631,117971825,45223707,1053024,82340,245616,63228,208348,87984908,3193619,89360373,3197926,289995,2064342,245372536,11488,128012851,25012,51190251,3085,6497,13564,426551658,70467401,63108000,7012000,85019603
772253.exe,5652568,139016899,50650666,1827513,400477,2564844,169649,276893,107061437,4160500,111264347,3486831,1885414,11258165,480874664,278947,164588318,23451,62196306,2672,7065,26951,490756776,130163411,125794000,4025000,144695129
8036296.exe,517930,426040150,222126397,1552014,36273,181398,37146,89844,268650242,4220808,258971535,4532868,127701,2659111,536593963,17177,402243713,3274,214562535,519,7598,17191,1259468457,144973185,142585000,1994000,159349199
