file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1055487.exe,492357810,905624928,2966599,558679,185777585,957004,2036,185715032,948483,292094117,2934787,165695316,909982,1613921,<not supported>,305060,<not supported>,317738954,593524,170263777,145876,134,16449,144597418,136958000,6997000,193163216
1085914.exe,480243513,886486982,2990244,502173,185229455,954667,1844,186942702,963032,299490016,2563715,169393432,799696,1573580,<not supported>,263781,<not supported>,316184145,586708,169417106,142692,10404,15383,141121831,133656000,7034000,163869948
1102079.exe,488079709,917743960,2771356,457751,188238320,1005489,1840,186068087,1000347,290775279,2938188,162485914,842885,1667281,<not supported>,265457,<not supported>,316246397,585972,169670621,138494,34875,15821,145877828,139515000,6022000,166647440
1192664.exe,495661229,925125382,2603758,357199,190734055,1275659,1875,188149543,1232307,292456821,2937384,159157780,876657,1967489,<not supported>,255823,<not supported>,309033987,572566,168880022,132427,159599,22536,148086849,142645000,4987000,170339650
1300054.exe,212762908,342937769,2347064,447703,68279806,487607,1940,67507872,473798,92221466,2581463,51360063,464578,1551388,<not supported>,258018,<not supported>,108256510,615198,53838677,156867,215,12058,65179621,60876000,3991000,85641974
1307935.exe,213621434,350905035,2279490,376258,68540803,498378,1844,68533166,480209,94019525,2680074,49742672,541856,1719254,<not supported>,239148,<not supported>,107319934,608440,53668107,143920,2,11004,66361783,59946000,5994000,87858443
1580081.exe,245213259,358789572,2582760,479791,73694530,631260,2886,72900928,603653,100656393,2891532,53074540,582590,1952562,<not supported>,286886,<not supported>,100095211,851860,50034586,160464,87,16769,75028355,66509000,8061000,96782810
1623988.exe,214617558,327235751,2350191,480428,67549171,485130,1879,68909259,509026,98733457,2836233,56457248,541178,1704330,<not supported>,259061,<not supported>,113310549,633863,53146444,156279,157,11573,64068793,58656000,5056000,85592400
1701757.exe,487808840,895321409,2956244,549281,185356445,975517,2011,185904393,973692,293572870,2852977,166986352,840446,1607362,<not supported>,262505,<not supported>,316547439,599835,169520690,139817,26680,24805,144146532,136811000,6990000,165017318
1755402.exe,521709267,906429776,3004225,575809,192558477,1178422,2439,194109383,1168260,307704800,2836821,169053435,962943,1855539,<not supported>,328854,<not supported>,304209374,890196,159511178,172835,481,160956,156401445,152986000,2999000,177465294
1878441.exe,233922123,351843941,2474081,547813,70343071,539613,2449,69425850,507710,94996922,2892056,49650357,515030,1855983,<not supported>,288789,<not supported>,105970496,726478,54571513,174195,26,15017,69632616,67369000,2011000,90727253
1969973.exe,571815063,442396156,4904719,2410823,91798672,1168503,6200,92092646,1144223,124632331,5622567,73840622,1189218,3421814,<not supported>,459951,<not supported>,136028622,1758867,73108376,46459,7701,42473,169603862,158255000,11017000,189654526
2244564.exe,550657876,936991205,3921216,833872,195868695,1216974,3141,194184545,1138494,302194372,3802173,167405907,1219761,2122184,<not supported>,393909,<not supported>,314999697,885656,169415656,145403,46187,20336,164255682,154879000,8992000,186011453
2248126.exe,232843946,358183494,2497196,485733,72973226,563205,2292,71979170,550105,98021593,2963981,50271413,517086,2050670,<not supported>,260245,<not supported>,100147646,815697,51503719,154414,90,15583,71757926,65352000,6032000,92400843
2307748.exe,214601279,340036686,2356800,444143,67999280,551089,1878,67425354,534708,93060060,2574979,51634838,503821,1551197,<not supported>,256919,<not supported>,108284736,616235,53592497,155046,22352,16838,64594337,53342000,10866000,86854440
243923.exe,234662207,401894533,2335308,381319,85811847,550110,2051,86394355,526726,90349404,2504006,58239752,576913,1858491,<not supported>,255418,<not supported>,92288468,690378,56365529,118546,488,12924,72341416,66011000,6001000,93699848
2530802.exe,255927333,355057528,2718415,609290,74221280,625081,3612,73077108,593137,102917401,2876847,55853974,582583,1873479,<not supported>,350363,<not supported>,103984667,836064,50391479,148245,260,16836,77387748,69963000,6996000,99535236
2545155.exe,233683084,356135111,2471170,529155,72619271,561307,2449,72341954,540511,98669645,2856578,50506080,496763,1911020,<not supported>,260115,<not supported>,99996852,816530,51294294,154384,126,20083,72460528,66081000,6007000,93341328
2564649.exe,490351434,924291426,2664349,426181,189513088,1080368,1842,187276492,1064683,291531110,2939160,159133806,834969,1813218,<not supported>,257507,<not supported>,312918341,583804,169485102,135658,71497,14658,146787489,139468000,7023000,169151843
2616081.exe,511061149,914320407,2966492,477694,193687877,1010603,2697,192194812,998061,303104565,2679998,168771085,891139,1818933,<not supported>,328078,<not supported>,306702633,745027,161917955,144846,613,18040,156393076,145133000,10934000,176987344
2710369.exe,513499770,926211869,2729098,490761,191625627,1020109,2788,192412823,1000225,300327710,2995041,162813989,970552,2022740,<not supported>,345833,<not supported>,307832204,735745,167827114,144494,109,20939,149749276,143330000,6013000,172023915
2759299.exe,215847395,349647136,2242694,349405,69324628,511885,1939,67859837,491013,92366551,2605544,51136111,480261,1643923,<not supported>,246758,<not supported>,109146024,598021,54445109,145291,751,11985,65541629,55147000,10026000,86720532
2797840.exe,269583082,355518674,3061498,746246,76104494,587494,4588,75937727,591503,104973379,3116847,60840599,659478,1793622,<not supported>,572286,<not supported>,107671308,887014,54352411,138175,243,16128,81568276,71150000,10021000,102198666
2937986.exe,214766763,332369774,2440275,437652,65956368,487577,1942,66949706,473727,94864072,2464105,54172596,448707,1590545,<not supported>,257531,<not supported>,110986649,615594,53763980,160992,221,11618,62065582,54720000,6964000,83850535
3025210.exe,491602770,920978792,2694877,421883,191007431,986760,1862,188589332,966001,292548539,2993010,160232866,860674,1978415,<not supported>,257394,<not supported>,310071977,594454,169046903,132096,62,15178,148135243,140797000,6989000,170333528
3279518.exe,559596969,925205630,4120961,905955,194687030,1225938,3293,193649383,1133975,303547897,4095958,167429943,1258712,2257823,<not supported>,548791,<not supported>,314887618,863459,171281739,188885,80,20617,166148086,157740000,7986000,188697586
3307018.exe,239182882,356141614,2473648,493441,72386115,620075,2521,71876743,596153,98359569,2812537,50885332,557611,1934701,<not supported>,269873,<not supported>,100116789,823149,51330113,157673,92,18796,71927121,65661000,5969000,92669679
4074166.exe,237724845,330957373,2658309,563417,70616603,595543,2445,72291025,593748,103387236,2868045,55687667,615501,1741209,<not supported>,348011,<not supported>,104625775,791382,50112860,159784,10954,25029,78695911,71414000,6943000,102001640
4344120.exe,52264574,74395548,726758,150311,10938677,201542,1264,12042670,107668,16279279,579634,14411746,193412,403510,<not supported>,57132,<not supported>,23176721,104740,14358166,6589,210,6608,17896709,14454000,3097000,41860601
4364603.exe,243396411,361289529,2464548,492373,71557405,571667,2636,70991149,531036,97575885,2852290,50461583,558255,1910188,<not supported>,286196,<not supported>,102603960,776653,52472821,153547,106,16116,70951662,66549000,3973000,92823014
4444001.exe,268918086,340656378,3607608,633985,70553480,743507,2441,73524182,689646,107357871,3383783,59264445,572855,2061785,<not supported>,335153,<not supported>,109542991,952721,52873011,162276,413,12798,81266886,77857000,2994000,103010754
4461484.exe,232243056,355737947,2485986,495666,71641644,562780,2540,71445183,524709,97780508,2875168,50994650,514951,1949027,<not supported>,262135,<not supported>,101661940,803555,52025797,154646,130,15640,71947041,61555000,9928000,93240940
4526844.exe,236733298,354510022,2516849,525416,72575614,565859,2447,73014629,544335,100586831,2841811,52555392,541764,1917710,<not supported>,290760,<not supported>,98625827,836346,50723256,154463,93,15721,73625862,62170000,11030000,94404491
4725509.exe,211774641,344934784,2216149,335624,68669358,514275,1841,68467830,486831,94198913,2615427,50663332,467263,1830931,<not supported>,224969,<not supported>,105712880,565967,53658872,135685,305,11065,67323438,64038000,3001000,87606534
4743460.exe,218843656,347515415,2273824,402529,67302245,532214,2014,66846504,511360,92192298,2588873,50413031,490895,1695491,<not supported>,249668,<not supported>,109283468,611083,54235343,156398,7661,23253,65567993,59144000,6014000,87760398
4813948.exe,270068726,340994493,2556222,461029,70443443,1429856,1841,70198279,1419815,96908848,2472861,51918477,693375,1489286,<not supported>,249041,<not supported>,105034500,548455,51922539,153654,1302,1624947,82675486,76399000,5953000,104673348
4907394.exe,490925449,917466491,2656960,421513,188583299,1070173,1933,187086154,1048345,291802502,2957651,161089133,856821,1909424,<not supported>,262603,<not supported>,313682788,576388,170850754,134181,135793,16448,147287218,141902000,4996000,168986494
4924593.exe,215307950,332487872,2433143,479472,67292672,551541,1919,68084103,543081,96136607,2484220,53412684,457346,1571377,<not supported>,251998,<not supported>,107762149,612865,52593839,159487,53882,70965,63035724,57715000,4975000,83684846
5017192.exe,488689074,913015881,2640454,442684,187885100,959857,1933,186551848,951695,291292010,2986735,161042189,858234,1852614,<not supported>,258615,<not supported>,314325070,598757,170002817,135376,322,17253,146972851,141462000,5016000,168667103
515165.exe,122159485,251386584,817379,197456,46094046,150983,1613,45357618,142747,70142658,936263,38113401,272696,395408,<not supported>,97356,<not supported>,87741725,30152,40401065,7215,51,13055,37940702,32661000,4948000,59794047
5182138.exe,217471507,350545317,2260672,356607,68223162,577866,1878,67495210,570192,92251252,2564077,49238388,478550,1681374,<not supported>,243724,<not supported>,107109415,592886,53784986,146704,23953,48746,65653111,59235000,6023000,87862835
5212184.exe,215773366,326884478,2453360,489997,65983312,483684,2014,66924713,474547,95458992,2510350,54298521,480451,1621026,<not supported>,261933,<not supported>,109141057,631742,53469567,167472,547,16319,62283803,52965000,8994000,84753800
5222600.exe,644038023,983023896,4129292,1019649,197792973,1041315,3120,196916359,1029112,302418686,5002870,171606119,1193316,2852172,<not supported>,501162,<not supported>,331682439,1089738,184706880,171387,155,28091,189246940,181904000,6958000,211054133
5337658.exe,31217741,31288951,443255,142851,5983619,95627,1264,8197330,87734,12023642,626580,10274532,152240,565065,<not supported>,50517,<not supported>,14852743,106633,8030412,5616,213,6270,12985772,10782000,1960000,34575589
5376598.exe,243656264,354674884,2567778,525329,71261017,591594,2446,71495293,570335,99532345,2813829,51272698,524497,1914540,<not supported>,279031,<not supported>,100373967,858874,49824842,153990,118,17147,73850903,66419000,7044000,96312908
5380609.exe,213603258,347208623,2319279,417487,68164160,495464,1878,67160818,480203,92178735,2570940,50405446,476871,1592485,<not supported>,249559,<not supported>,108241819,610585,53721349,150584,5,9797,65248702,55951000,8834000,88089514
5576629.exe,233865283,348771811,2424214,497455,70042469,544638,2253,69327201,510352,95118471,2968731,50485266,523735,1891456,<not supported>,292730,<not supported>,106100775,739623,54463384,166169,2379,15374,69605614,63254000,5930000,92081393
566182.exe,532167302,892336745,3186304,724036,190793015,1100554,3241,193387651,1113935,310462036,2999698,173957281,1025927,1877459,<not supported>,393797,<not supported>,312757668,821840,163806884,184063,41055,22444,159452401,150893000,7994000,180470687
5726811.exe,297493618,370825639,3231774,781005,78614655,688059,3498,80276892,657401,114425426,3644224,57705861,696481,2594390,<not supported>,359011,<not supported>,109948595,1159932,56248193,174510,405,24760,90158524,84664000,5039000,112174407
5762254.exe,569618787,990397974,2860489,503606,206122254,1132684,3008,205772074,1139224,317356346,5742069,169345143,1075284,2071052,<not supported>,338384,<not supported>,324061711,727624,174686653,143283,114,22366,171363216,160915000,9994000,192724466
586115.exe,212930853,344548504,2297703,410636,68057803,489470,1844,67288583,482976,93126194,2597632,51364400,520295,1600974,<not supported>,253603,<not supported>,109058258,607047,54189862,150787,2,10457,65341748,61049000,3938000,87450416
601807.exe,564409028,924114243,3880632,889654,194612398,1184497,3205,196076424,1123747,309961655,3582401,168714708,1085560,2204089,<not supported>,481854,<not supported>,311091448,1017331,167760109,256916,85,23326,168202437,155817000,11985000,190015160
6125866.exe,241837914,356019788,2521468,527540,72682033,573376,2641,71520825,542009,98386185,2909462,51837776,535807,1928875,<not supported>,251573,<not supported>,101972061,822300,52375742,164043,144,15779,72216627,65803000,6074000,93981713
6204632.exe,217976815,352404403,2264630,360342,69002582,596940,1938,67724842,566283,93336108,2600093,49820560,487039,1648253,<not supported>,250569,<not supported>,107949516,593312,53622490,145923,82695,11728,65769074,62353000,3017000,86523133
6303952.exe,241314956,323664818,2678471,589778,68941985,561333,2644,71184631,563765,102441353,2754568,55401695,594429,1692067,<not supported>,378500,<not supported>,107830752,772788,51537068,175486,49,22147,79336020,67969000,10995000,101771858
6436202.exe,663009379,990921704,4151339,844438,210008425,1171696,3016,211935448,1158862,325420546,4356504,172857935,1207790,3295435,<not supported>,460818,<not supported>,306162753,1238181,168196879,171253,9547,43214,196575213,189109000,7004000,217855776
6485074.exe,255726115,348681394,3282536,540447,72782700,619738,2445,75566293,577866,104776872,2971315,54467806,524319,2065012,<not supported>,276655,<not supported>,102594264,1004813,50383671,208443,1292,17316,77112607,71615000,5043000,98751327
6648820.exe,523700758,905416476,3052116,583756,193274424,1027341,2636,195755702,1029230,310383885,2931591,170681705,1024906,1808024,<not supported>,388834,<not supported>,304630448,894244,160040536,182672,148,19252,157117669,149706000,7033000,178917024
6685278.exe,492831720,930487540,2650598,421108,189764605,955731,1935,187372230,945990,289790722,3051469,159479176,899332,1877226,<not supported>,262723,<not supported>,313077589,586882,170910231,137274,121,14159,147267567,138823000,8047000,169367124
6708561.exe,214607380,326937533,2449848,464252,67144381,626823,1894,68228057,620304,96928583,2506268,54297196,453217,1594131,<not supported>,253948,<not supported>,107942509,624210,52958928,161109,206092,12908,63341762,57933000,4994000,85230971
6734581.exe,237741426,355188370,2487619,477707,72415664,588089,2636,72757068,565034,101679648,2820144,52570371,533372,1864565,<not supported>,287763,<not supported>,99368601,829142,49739751,148426,97,17181,73533786,65211000,7904000,94983793
6853868.exe,488480455,902231455,2960661,534747,185912216,1053521,1841,186361606,1050900,295050359,2772131,166127873,832792,1578618,<not supported>,264295,<not supported>,315894129,599724,168816757,142254,90083,15095,143356630,137938000,5034000,165896129
6867270.exe,490061731,924602859,2653158,392817,191140379,1053601,1855,188619211,1015846,293331504,2965246,161285968,845914,1942014,<not supported>,253124,<not supported>,310184974,596572,169821753,134697,58440,14665,148265186,141915000,5996000,168401553
7039042.exe,213441505,346620939,2237161,378808,67857769,496478,1792,67547528,477376,93228056,2590702,50836427,483534,1641170,<not supported>,245187,<not supported>,107791964,605067,53741295,146965,2,11469,65448602,59046000,6004000,87198075
7054113.exe,246158318,341183569,2597422,532802,72129810,717925,2837,73804932,692680,104113305,2809471,55479787,578844,1765423,<not supported>,376031,<not supported>,100812369,836100,49090180,157888,116,168830,75588788,70251000,5017000,97579893
7209009.exe,491811300,924131621,2623005,407461,188929793,1011244,2011,186652349,997276,289580708,2954270,158939900,834426,1884611,<not supported>,255418,<not supported>,312237809,587587,170204025,136625,32548,15405,147069153,138645000,7979000,168455032
724170.exe,220426502,361771328,2318347,374340,70701032,537229,2436,68109464,495228,92201894,2685945,49363346,505776,1797280,<not supported>,229049,<not supported>,107099130,617904,55494111,143795,509,12903,68485446,58129000,10022000,90413380
7346167.exe,245484352,359385629,2629544,532283,73537444,601501,2886,72850802,578170,101193371,2889837,53217094,551426,1945322,<not supported>,282737,<not supported>,100417711,842931,49805513,162390,486,17702,75270121,67818000,6981000,96970988
7365275.exe,490902104,922609249,2652650,422537,190610218,1029990,1839,188605805,1001352,291922393,2962733,159773320,858731,1914352,<not supported>,260860,<not supported>,309799851,581815,169417955,133892,315,73762,147933084,137597000,9970000,170030075
7609540.exe,232657013,348900182,2268714,341458,70258908,553593,2018,70703777,531040,96600972,2511652,50337928,487768,1844581,<not supported>,247777,<not supported>,100466545,685595,51230985,119188,331,11951,71146465,63531000,6948000,93082096
7643464.exe,346040204,366785201,4422530,1069006,74218857,1032610,4046,77238580,1074084,112975633,4841288,60754089,789066,3058389,<not supported>,605044,<not supported>,113457240,1205296,56131761,293877,505,24459,101418811,87121000,13860000,122605561
7651057.exe,269595674,383604398,3078768,663855,74815118,604405,2743,72509540,636700,97494435,3666401,54744971,632150,2647723,<not supported>,293199,<not supported>,107570609,898820,57402116,167157,103,14238,80351062,76917000,2996000,101866688
7734370.exe,489388477,924768558,2680723,440603,189173796,957461,1841,186500791,948532,290238212,2939019,159861953,837589,1746126,<not supported>,261656,<not supported>,314143522,595086,169971407,137338,114,14089,146548285,139139000,7007000,168384370
7867392.exe,237593413,354821159,2519753,524075,73125023,578968,2447,73444230,552010,100458349,2837208,52227481,521178,1916981,<not supported>,292617,<not supported>,98202180,827501,50088349,157296,905,28603,73859814,67379000,6033000,95825578
8228082.exe,643458300,1007736049,3959276,854241,207513272,1093598,2917,201147408,1059884,309766151,4685041,165762907,1128377,3166687,<not supported>,474579,<not supported>,320134777,1111591,177658479,182000,344,28101,192560656,185202000,7007000,213512605
8328300.exe,238802690,351001874,2561159,531331,72744542,569879,2640,73069977,548860,102747927,2837950,53398546,541237,1860132,<not supported>,282464,<not supported>,99864924,847448,49147365,161255,106,15243,75147492,68850000,5987000,96034366
840686.exe,513369179,926164674,2827347,517987,195012832,1026748,2245,194608775,1018535,303538957,2982194,162537114,921530,2050359,<not supported>,308452,<not supported>,296773456,892066,160778706,163877,161,19337,153668511,146242000,7011000,175822252
843765.exe,495634449,878148015,2835461,608424,178880961,1483561,2633,176341143,1447035,269302649,3297221,150108241,901497,1920811,<not supported>,316932,<not supported>,289848862,712594,161297499,161471,106,162297,149119089,142804000,5991000,170549773
8592233.exe,242123535,382739751,2607246,411439,73419915,624151,2046,70069656,634205,93735518,3407582,47679950,538719,2616522,<not supported>,246441,<not supported>,102657917,931335,52179152,141430,141,12784,74504140,71069000,3002000,95713498
959323.exe,299395449,404930295,3561412,1067161,86265337,545982,7933,84164229,542456,106153590,3779974,61221533,661341,1908985,<not supported>,819710,<not supported>,114430463,919808,66436030,249343,90,42978,89650856,74257000,15052000,110907830
