@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
515932612,758165863,806566,107333,152963754,909763,127,153329702,912934,246070739,346800,141460598,552431,192219,?,56120,?,250305802,1426219,140878940,106223,212,506490,150577740,118187000,32050000,171521857,0
107648081,222660680,434442,70762,41173281,231109,135,42861878,225955,64072375,245397,32077235,135783,90343,?,12703,?,72786696,15697,32066018,2075,229,5954,35033316,32532000,2033000,55600813,0
507547211,757998293,891022,118781,154071749,754845,130,153917935,749600,247903305,375118,141402892,556836,181508,?,54836,?,253064666,1266364,141198339,106625,257,264638,153389950,128141000,24833000,174718859,0
296964131,320789376,613755,92642,60971868,485076,132,61176949,482323,91720740,310843,50644600,346462,138007,?,33529,?,95136562,971689,51901871,106098,128,299362,96165762,64158000,31585000,119103067,0
105958402,223339983,421432,66556,41478859,229824,134,42867737,224651,64121648,246625,32573944,142392,93764,?,13910,?,73190578,15096,32647588,1969,54,5708,35029319,32775000,1986000,56317540,0
110886548,229524907,381574,69217,40434436,273031,136,41167723,265624,61438713,242799,31753579,160407,97511,?,14116,?,74034120,13689,33546689,2033,241,5464,35531310,34125000,1003000,58659715,0
102339318,217838280,365906,60686,43125193,244353,134,43743881,239296,64819885,233888,32423042,135495,98999,?,14933,?,70388662,16325,31842365,2020,90,5375,31690334,29350000,1956000,53113431,0
514661961,757332094,844727,116835,153504015,714814,128,154154888,717588,248097961,384669,141445310,622271,217734,?,66162,?,254350450,1537436,141004898,106663,387,306927,155873354,123603000,31897000,177454641,0
497027878,767470977,808370,107605,154358546,737035,129,153882687,735749,247015597,351687,139442943,553375,191842,?,54429,?,252472921,1350446,141184170,106428,223,15577,149542642,122362000,26860000,171236200,0
508506161,755176584,868182,110519,153374410,711936,128,154011440,710214,249044045,360709,141757743,549396,187166,?,54271,?,253583249,1722261,140808003,117493,317,253667,148626578,120485000,27880000,170552901,0
513181054,762612632,841664,116274,154914426,720035,128,154753572,720490,249141060,358113,140899483,582777,193172,?,56541,?,251607073,1338685,140200685,105934,5,292209,150151467,127866000,21977000,171354444,0
526368113,772811948,932707,111327,155170354,721158,164,154723240,717232,248198172,355124,140918768,567604,198130,?,70370,?,254744452,1363576,142910020,108916,2231,284193,154025908,125669000,27144000,176208874,0
623643017,893009513,2964008,374578,187919520,1887016,1666,193118464,1909069,294035178,2939155,169330674,5524959,1351916,?,306636,?,293180343,1660695,164295751,135239,28523,78681,146928426,125618000,21103000,170036003,0
507132357,765716078,815384,109775,154688852,712113,129,154008594,712827,247851037,351555,140618946,547638,181675,?,56115,?,252510380,1129230,141179309,106489,279,169897,152361184,129998000,21999000,173850844,0
107619646,226605695,420561,69951,43518490,189774,133,44195779,182921,65455015,230065,32378531,135723,98232,?,14379,?,69445786,16937,31616509,2035,76,4975,31450842,31060000,0,51381175,0
513372612,757955909,875278,115308,153188712,914481,129,153086493,914219,244886239,334460,141154534,760357,191051,?,57563,?,250265816,1323764,141342454,106871,233,465982,151686173,123191000,28043000,172954242,0
522649676,759735842,860786,117213,152149863,820836,130,152238704,816787,244314843,357586,140397268,621693,185999,?,56148,?,252072049,1278038,141956373,107180,63,521032,156251844,123946000,31986000,178019207,0
321041808,673060214,693143,116366,138993412,528951,323,139141877,514635,221922822,330205,121591309,327757,136337,?,36635,?,224564272,31867,121605122,4045,86,10961,97712441,94382000,2980000,118856865,0
105112289,222821153,413490,69180,41864348,269205,134,42619115,266980,63530981,247382,31990402,137160,91409,?,13383,?,72770922,15383,32300285,1937,86,5273,34829292,33547000,986000,56196490,0
100174443,215729050,352925,60468,42555183,243117,134,43428053,239505,64620334,232479,32575462,136275,98968,?,13808,?,71124307,17117,32126633,2014,50,5372,31758718,30451000,982000,52706376,0
500183079,757349652,814186,110648,152944331,914319,127,152476201,911117,243409309,347097,140817181,544745,191890,?,55570,?,251307668,1221333,141821310,107237,101,300255,151349958,125925000,24985000,173476215,0
522891678,767967168,891104,121798,154156716,833086,128,154077549,833908,247354584,362879,140267893,580387,181870,?,55552,?,254311253,1117516,141678923,106913,58,382206,155156899,124896000,29975000,175627620,0
510214213,753448252,790010,106413,152817785,907275,128,152891139,912484,243340976,450467,140327397,563576,207419,?,57028,?,247729526,1255731,140840790,106244,26,443335,148634108,121468000,26882000,171793371,0
120843693,245271690,407897,64939,45097502,378597,137,44759100,379791,64874694,256222,32736975,177430,95801,?,14971,?,74755039,12947,33477636,1636,5,4065,39734749,37426000,1969000,61100652,0
508887193,759191471,894550,116781,153727061,751282,126,153640927,739218,247609729,440414,140944406,551745,180064,?,55723,?,253127023,1301456,141215091,106696,219,217258,153330351,125884000,26975000,175253380,0
105336867,222647544,402495,65811,41602229,228069,135,42665776,225396,63929122,245935,32498219,142668,94105,?,13922,?,73590368,16270,32611995,1976,31,5755,34833896,32399000,1963000,57369240,0
104864367,223537344,412437,65428,41684619,224876,135,42520092,219076,63320943,242866,32367937,136984,90369,?,13239,?,73566257,15478,32927185,1908,58,5399,35079333,33729000,1022000,56499898,0
507572440,758975032,841098,110199,154476860,718805,128,154045796,725714,247910782,374367,141127351,594875,211638,?,62512,?,252596203,1720021,140695955,113381,171,295539,153027423,119475000,33131000,175025826,0
297734238,321989915,596478,83574,62047665,521296,132,61986712,522187,92850490,264691,51328185,338545,143853,?,35939,?,94171634,1431578,51104384,104908,1611,283554,91988777,64742000,26892000,113230542,0
513440918,762102687,850494,106706,154855533,718745,126,154403198,719397,248176287,351514,140362218,560096,184635,?,56475,?,251560720,1522636,140503602,106425,117,283708,153383448,118262000,34783000,175616001,0
504798224,764693296,813238,111494,153775350,861872,129,153537979,856753,245491600,344371,140437614,543892,184531,?,53312,?,248927328,1328261,140714582,106278,83,315396,150758750,123293000,27064000,172122135,0
506473531,761330504,869689,117807,154058618,723719,128,153678770,724192,246852559,362822,140719397,542782,202948,?,55662,?,253107260,1432908,141460470,106941,74,60115,151432629,121280000,29823000,172044089,0
500903545,771015517,831728,113897,155433997,720124,127,154803960,715350,248115914,362443,139176982,567607,192060,?,55584,?,250977363,1197634,140900733,107048,302,58970,149105917,120797000,27953000,171707264,0
290493671,324637097,572169,84267,62760416,569952,134,62785808,567191,93864996,271099,51804703,349004,143282,?,35983,?,95315314,1125199,52471808,105797,878,252649,88816784,51662000,36759000,110202417,0
510753181,763987613,827729,113725,155204617,718786,128,155139764,718480,249449253,345507,141245965,590186,196945,?,56497,?,250684124,1057873,140156042,106089,167,284022,150314706,132999000,16999000,171309277,0
281963351,314512888,559199,80911,60696894,509881,132,60369771,515242,88723000,301885,50364308,339042,141765,?,33513,?,92759209,1368110,51648434,107222,877,58273,87176583,61933000,24973000,108601253,0
513221769,760497185,855997,107586,154503914,720884,128,154350901,715793,248503102,346473,140904204,541142,178937,?,55588,?,252416043,1141386,140763104,106261,54,314481,153267418,126706000,26145000,173928858,0
516183230,765109895,855454,108498,154191950,711588,130,153633308,708462,246549219,340055,140609797,553168,188097,?,57528,?,252848922,1641826,141828015,114743,797,207327,150257135,117952000,31987000,171448815,0
301888907,325195253,582827,82149,61854489,469719,133,61396577,471621,92342520,335652,51182910,379938,191762,?,51263,?,94839053,1142851,51676766,105801,526,249576,90341145,57324000,32615000,111780526,0
107356678,223027257,448101,72820,41566564,236789,136,42738125,225377,63752274,245528,32326859,136234,89879,?,12765,?,72786770,16594,32434992,1930,145,6173,34739333,33430000,1013000,55552175,0
522445123,765497535,914106,127973,154307586,721662,128,154145498,725881,248028889,360006,140574606,562666,184343,?,54384,?,254016420,1536354,141734250,106698,109,300170,153980877,128463000,25090000,174760735,0
105116586,222478183,355922,57614,44594738,175106,135,45113167,169963,66439096,195043,32396035,144752,97721,?,14761,?,68740685,16180,31042697,2170,90,3775,31319030,29892000,996000,52753800,0
509724274,759024849,846873,110695,154555297,762234,129,154306480,764775,248391028,351681,140624773,549290,177233,?,52542,?,251908923,1038067,140529134,106324,59,314977,153650306,124307000,29071000,174531175,0
517720143,758340228,869119,117228,155246467,828738,128,155244070,820272,249670613,347564,141019032,552208,188901,?,56336,?,250788763,1435640,140001238,105868,111,314123,153008534,124508000,28114000,174985720,0
1068898405,222784923,1473007,180972,22074036,427531,133,21786214,413734,5507143,439893,3135568,932404,242881,?,108835,?,2809384,37885,3279973,9402,142,16415,315094331,314496000,0,363954783,1
170642071,134533571,411717,55523,3961967,121008,127,3802058,118347,3153246,174830,707221,194450,48736,?,21317,?,1064607,12537,842141,1991,80,4504,52976361,51686000,1013000,73238684,1
121891089,99269070,357583,47899,5909993,214249,129,5874573,220693,3066125,165417,380877,123162,31871,?,14131,?,363506,4780,389932,1137,7,3403,38992467,36661000,2036000,61561183,1
296024853,225516753,541564,76705,4097333,157581,133,4014471,167404,3805988,232315,1261466,288926,82062,?,33195,?,1231839,10274,821717,2448,0,3609,86486340,84230000,2005000,107224254,1
586215726,314418125,853419,105717,21309860,227255,133,21240164,224731,4096671,292212,1732641,510306,139784,?,62941,?,1943954,23799,1927252,5205,91,9236,172515984,170218000,2002000,192334191,1
72759266,65597178,233744,36977,3513317,84425,131,3500728,85768,2859442,150482,706133,99411,20153,?,8579,?,212993,2841,247559,686,0,1001,23587137,22375000,1017000,43893463,1
628647700,563030106,967649,118392,63064665,251304,133,62817904,251882,34907998,332354,33059729,597215,162588,?,67577,?,33275358,26570,33244658,5266,0,8388,188394953,186070000,2000000,209775080,1
150396222,89341195,356817,51066,5782985,165938,190,5616783,195208,2930433,210907,1367819,294401,81567,?,33825,?,1936709,24512,1412396,1480,0,2077,48544120,46389000,1946000,69646199,1
558802642,76896993,836106,110063,5145324,221889,132,5157154,226675,4479502,307867,2174552,522571,146465,?,60604,?,2476402,23255,2000064,4718,0,7234,167754234,166423000,1002000,189210129,1
1003911179,958621124,3986271,1584796,194710772,1584811,8125,197790495,1558928,173107047,4850614,109147256,1762116,2262313,?,589975,?,147073455,775007,97299979,80814,25613,216079,220991415,219398000,1001000,242620511,1
221976679,141189094,418308,61645,3885980,131716,138,3775892,131622,3430116,206903,1179997,240687,69425,?,26104,?,1136049,11715,667322,1966,0,2782,67481080,66269000,1004000,88583469,1
618750464,675387669,961737,126728,56378140,270226,133,56249191,269749,4718842,326728,1977003,533804,140844,?,63028,?,1506485,20780,1687632,5078,7,8652,183404035,182109000,1000000,204530286,1
1759203239,1991743842,2408065,269176,211089592,584874,129,211302673,590373,7049933,586773,4871766,1497613,398624,?,178426,?,4422045,61646,5603304,15129,109,26589,515803061,514392000,1000000,537324830,1
140622319,35641692,347771,49128,2768103,109551,131,2930584,112971,3140431,171115,759116,170933,49619,?,16336,?,498065,6753,497821,1350,226,2586,45248394,44000000,1000000,66651629,1
224408345,143454804,445243,61916,3907568,128755,128,3807805,129062,3097587,177839,678438,242188,65941,?,26415,?,1081583,12351,982886,2494,78,3712,71205730,69884000,998000,93148222,1
126851377,77655989,355950,50495,5196724,168839,133,5214377,158271,3497706,173055,454890,131689,33343,?,14625,?,367101,4802,395136,1140,0,1904,39763570,38573000,1015000,59886496,1
90189329,83309663,324484,47858,3716329,96139,133,3507939,88693,2547864,126778,399781,143696,43522,?,16969,?,986952,9827,856275,1622,43,3249,31460258,30063000,1002000,52626428,1
475377987,80508376,739929,95736,7491149,276036,134,7519477,275995,4371121,288879,1756991,452617,126321,?,51786,?,1459692,20287,1523948,4250,278,7120,142935477,142667000,0,164036996,1
1395955367,1634511195,1839199,219347,130205599,442977,128,130091308,433964,72791185,528217,71207423,1204675,314344,?,142042,?,71181674,53898,71517698,12140,565,22537,412726148,411320000,1000000,436152189,1
1763364669,1991781202,2478068,278325,211125490,591786,127,210932732,592488,7551090,619793,4959294,1532354,400702,?,179433,?,4508691,64218,5117171,15330,834,27718,520982535,518728000,1998000,542505351,1
73341789,60372106,257685,40231,2573773,77024,132,2593272,83753,2664518,146599,561532,109368,35133,?,11521,?,294753,3064,266160,713,0,1121,26013601,25695000,0,47320577,1
216870082,145305327,407681,57712,3805980,121914,128,3759140,133532,3414612,199599,1224136,240579,65818,?,26016,?,1004149,7572,650125,1895,0,2829,66071758,64735000,995000,87122034,1
460835786,73722943,771682,93650,7493152,264168,133,7539029,246944,3939930,263273,1545187,423562,110752,?,48025,?,1198800,16742,1311457,4075,277,8157,137478453,135161000,1987000,159508692,1
133378132,81226455,323402,50141,5152884,169744,133,5118162,182284,3288678,171978,699451,167240,39616,?,16294,?,562194,6840,566060,1417,143,1882,43158823,41828000,995000,63496596,1
89424645,66101423,323084,47157,4742509,147087,133,4574613,124230,2481312,128439,293274,117613,37596,?,13093,?,765617,9230,685527,1581,57,1817,30885067,29563000,985000,51177969,1
202360232,109864444,423376,58175,4035573,129944,129,4037130,132866,3527718,183489,747522,180153,47191,?,21385,?,544612,7275,576278,1667,0,3585,59145614,57825000,996000,80451820,1
954339813,1106659601,1325278,178497,108200846,1186056,130,108006145,1185947,8030737,411180,3716257,811965,219766,?,97184,?,5280673,35809,3695040,8214,405,13840,280955236,278572000,1996000,302720490,1
261923392,57917955,535037,82566,4143110,154295,131,3937959,143205,3349303,184909,779348,245096,66160,?,27071,?,673380,9038,876482,2571,47,5386,77006442,75696000,996000,97988525,1
1316417462,433731742,1959941,318999,84648720,4741386,1810,84522299,4759316,10884811,805045,7991706,1368120,390301,?,258451,?,8478193,86060,6439102,21243,649,24633,387355226,381684000,4982000,409662854,1
1964562369,2328527678,2655138,299764,218852169,663542,131,218649116,645241,13616957,716101,11077655,1807031,493394,?,204326,?,10468912,79304,10828212,16536,322,25588,579789554,578316000,1000000,601399583,1
210473988,108054886,406892,57766,4047897,131074,133,4050264,133444,3631937,209317,1068522,190090,49753,?,21955,?,548702,7601,592992,1744,0,2573,61156422,59769000,996000,82472169,1
229757528,124367059,432546,61487,3918122,131688,127,3806718,129745,3109887,188702,1252814,259614,80663,?,28835,?,1281811,16853,1172938,2760,203,3927,69850908,68512000,992000,91381281,1
1023156424,1120396092,1409535,170818,107219093,354769,132,107271248,360582,5732635,457004,3140672,941971,246762,?,105167,?,2830051,40193,3047478,8449,0,13068,301635075,301228000,0,323052141,1
142075864,84567943,361484,50932,4032439,103044,133,4102250,110548,3110074,181869,750814,174519,52617,?,19168,?,989054,5472,485714,1340,2,2028,46593836,45286000,1006000,67757580,1
82385892,80224751,300271,42729,5063206,177483,128,4902446,175792,2281320,143180,534792,114431,35854,?,12724,?,789008,9724,701928,929,0,1226,28613405,27231000,1008000,50629240,1
257928193,143537861,504989,69682,4187387,149629,135,4185874,154205,3826498,204980,830985,242867,61488,?,27232,?,704667,8991,763231,2234,0,3516,79945498,78595000,994000,101163461,1
1306837356,1954245730,1753312,211612,158254190,9124992,131,157034457,9038185,109331331,532348,106562391,1204385,309733,?,136036,?,105952750,48688,107286811,11504,57,21249,391055742,388696000,2003000,413657896,1
137684269,130840907,327244,48708,13457768,200109,131,11897761,184281,6428627,185851,3625850,155390,34583,?,15336,?,3337049,4957,4611984,1224,0,1863,43176560,39947000,2922000,64557427,1
285577986,53580891,531784,73661,5239790,206727,128,5091734,216860,3603350,219026,1089380,301540,84420,?,33577,?,1275543,13406,828565,2477,0,4294,87434404,86082000,1000000,109270905,1
109309605,101087594,388174,62233,6188085,149277,132,5827899,137171,3746128,159831,534577,118297,29692,?,13110,?,1140958,4615,586237,1618,71,3746,36008733,33566000,2034000,57984451,1
1057283397,1161052858,1527780,175539,120076809,719757,132,119845142,730941,7475361,445343,4758233,935442,248029,?,110614,?,5050859,44681,5143466,9529,480,16857,313111272,311872000,1002000,333931442,1
117753678,106503528,376775,57880,3849176,130963,128,3970535,109912,3054644,156412,677399,110146,28979,?,12914,?,314063,4103,342929,1317,67,3664,37026457,34682000,1981000,58427587,1
608720237,639514863,1006107,140677,56492727,271540,134,56106822,262398,4733738,314319,1669994,513881,133430,?,61375,?,1504112,20425,1721199,5204,147,9164,180799277,178375000,1993000,201814101,1
71736128,61176208,283514,44577,4724090,166738,128,4705967,178151,3113339,161682,205765,70867,18478,?,7808,?,212531,2700,214377,605,0,1226,21284495,20019000,953000,42396215,1
92033121,70491051,297757,43387,5860526,649845,132,5724363,666412,2520201,130985,524573,125379,40501,?,13656,?,936727,11353,565821,1117,46,1915,28536697,27243000,1009000,48746462,1
1333504689,1389137126,1825534,231252,125491412,447456,132,125493219,448095,71263998,492570,69660110,1220776,314467,?,138239,?,69254308,47099,69534230,11743,104,19792,396316161,394979000,999000,417821127,1
209571613,113722807,414239,57880,3763329,126979,136,3965056,131562,3456604,189980,917397,226930,63895,?,22466,?,571555,7312,621162,1840,0,2765,65180620,63903000,998000,86514805,1
73220456,72544654,273171,41460,5121026,82430,128,5069582,89076,2744626,126721,596057,119784,37581,?,12871,?,408525,3141,274252,801,0,1143,26272416,24842000,993000,49124811,1
72696774,59068084,260130,39382,2576733,87433,132,2704376,88755,2830905,153068,536116,115174,37547,?,9414,?,242166,2928,250716,688,0,1092,24715137,22429000,1950000,47912712,1
121875632,90025680,376765,53281,4197749,118803,132,3881534,103594,3019353,158938,369868,117350,31278,?,13249,?,344694,4476,406136,1558,50,3612,36425073,36039000,0,56737077,1
258617315,178460566,538726,74914,4428234,147235,133,3985014,141127,3357439,200547,865907,237482,61545,?,26966,?,678211,8822,1082918,2820,180,6133,75943981,75593000,0,97045612,1
112611593,62526449,397553,56566,5024436,106832,133,4722372,98237,2856059,152865,348104,110406,29297,?,13199,?,750915,9861,739999,1767,102,4446,34164537,32869000,996000,55619676,1
228109549,135208344,450848,63260,3945294,133667,132,3817233,130076,3134731,192730,1088832,253240,72574,?,27110,?,1139046,13128,1034377,2323,0,2936,69640095,67239000,2007000,91060188,1
110150126,80738601,389279,54902,3706281,114022,132,3266593,105492,2902040,158836,463758,119100,32242,?,13055,?,347429,5554,648463,1565,39,3678,35626558,34240000,1007000,56003117,1
724577831,140563678,1398435,379399,9922830,278230,4041,9702738,276195,10804814,620376,8099528,715507,177021,?,318474,?,8222844,109666,10359242,30549,256,26214,215176558,209816000,4995000,237323177,1
69051535,51187575,242478,37152,2677372,84956,132,2693227,86423,2835870,157426,606209,103539,22256,?,9519,?,236522,2918,244648,658,0,1005,23697743,23400000,0,44383549,1
223966069,135777440,438716,58570,3781980,122327,132,3899170,134537,3372860,206120,1026880,243670,70062,?,27317,?,794778,8211,724057,1872,0,2820,66132910,65924000,0,87351791,1
452299007,583233001,785607,98493,54055418,208089,129,54113626,204770,4013360,227266,1415581,415515,105929,?,48144,?,1144017,15536,1540887,4287,77,7665,136217740,134838000,998000,157298701,1
1148301344,1299081968,1588651,184595,112674697,409212,131,112489322,403052,9167305,442279,5103182,1022752,282171,?,117858,?,6513693,40681,4916053,9509,2,15632,339312005,337920000,999000,360071652,1
116420234,132634014,334841,51810,7801773,153841,129,7220628,129976,2772568,145819,712197,108191,28381,?,12609,?,727688,8369,652683,1444,74,4018,33282162,31913000,997000,54362244,1
230722824,129867087,427835,61219,3889865,132947,132,3785232,129665,3062667,184279,1203078,249941,71359,?,27574,?,1109635,12982,1018254,2613,5,3035,69882944,66559000,2980000,91656237,1
227649668,143669210,421719,62110,3902112,129978,133,3826527,129449,3133414,190434,1481036,245985,72764,?,27852,?,1107628,13682,1012965,2154,0,2909,69023297,67714000,995000,90789132,1
