file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1022576.exe,76778723,168986768,248739,41507,25617811,299891,1433,25083287,271203,38775086,473976,26726866,204944,110643,<not supported>,142941,<not supported>,45102382,45455,29139375,2368,133301,3317,26551321,22823000,3112000,75847092
1086870.exe,265678573,232691307,626621,144692,42777002,344067,1172,43363387,340271,67652249,619122,46595653,314421,93206,<not supported>,29242,<not supported>,67544411,1322393,44610669,110894,66,288368,78016247,37268000,40290000,99663741
1122546.exe,279169075,241931079,511372,112143,43165706,530594,944,43413698,527364,67219483,600076,45963224,332948,92505,<not supported>,29660,<not supported>,67471231,1528201,44687312,109757,0,356492,83747543,58292000,25126000,106797690
1172403.exe,273077168,242985936,575249,151820,43452639,350991,1266,43432867,349179,66699005,683355,46569499,324493,85560,<not supported>,39415,<not supported>,68553032,1323411,45310484,111297,0,319383,83032481,49825000,32884000,104425341
1200646.exe,111097591,151041024,1186678,300186,33753618,391956,6497,35424036,374842,50128504,652394,36377503,238709,287511,<not supported>,549234,<not supported>,40536068,184605,26419865,46524,36241,32145,36448510,21057000,15041000,57604781
1252190.exe,257423710,226310654,766610,198277,40532553,350848,1776,40380333,338572,62845552,602705,44166562,307796,102608,<not supported>,50695,<not supported>,65287250,1242297,42255020,111436,217,324777,78464765,53070000,25033000,99207941
1261343.exe,250535370,221660256,644686,153768,40129562,347318,950,40071338,334541,62061126,480265,42327839,283227,83027,<not supported>,27090,<not supported>,63652512,1323582,41799861,109356,246,294712,76668835,41109000,35236000,98612592
1290574.exe,63323021,144724181,343586,101441,20436067,225839,1180,18889079,222689,29397285,648402,23215634,159671,59807,<not supported>,14490,<not supported>,45889340,6122,26015490,883,140364,1312,22017746,17754000,3945000,42907242
1318039.exe,131471611,209650734,529592,141681,36482124,348971,1503,36372664,347792,49606451,2999365,30090641,244605,58674,<not supported>,94460,<not supported>,65037073,33625,34156576,8598,290292,10474,40885569,37552000,2964000,62943994
1947067.exe,61754125,127773074,260406,67586,18412610,235303,783,17846815,232547,26420546,367121,20182265,122527,27216,<not supported>,8571,<not supported>,41309938,4285,23197866,706,261902,1085,19939607,16598000,2929000,41195157
