file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1091584.exe,858046240,1539221140,1217957,221473,205227567,1295392,2088,204753690,1288010,301075062,845743,109276446,772355,233227,<not supported>,145128,<not supported>,310489470,37987,105712724,7896,130,13323,251745402,245105000,6002000,303209837
1680187.exe,860161359,1428638916,1296546,251967,204631268,1293858,2081,204744635,1300616,304393203,592252,106810762,881365,233393,<not supported>,217043,<not supported>,307942927,77923,107306523,18238,119,22416,251213077,246879000,4014000,273537979
1723554.exe,405981895,1030571120,1036191,223360,298895583,1229885,4168,298751976,1228641,205809254,537757,5335653,540847,108219,<not supported>,170667,<not supported>,211223807,106699,5323616,15026,110,41049,118527853,113141000,5006000,137299839
1727828.exe,1387651886,2091802908,12375932,6125155,357007124,731992,98767,355418623,742897,415450907,20909896,278203398,13078086,6002248,<not supported>,10829338,<not supported>,421396986,2825568,281509279,532464,7,466079,401608948,188070000,213079000,422983257
176146.exe,858090258,1329018328,1222444,193074,205137015,1289762,1106,205162174,1295640,301269228,629656,107453339,764038,208755,<not supported>,87165,<not supported>,308112932,35318,104537539,7786,89,13213,254311668,250833000,2998000,275522821
1910626.exe,873858716,1455417604,1297537,196419,208221197,1319660,2082,206877777,1303875,304061426,1062973,110062929,1351818,219925,<not supported>,625891,<not supported>,307609211,63512,107890106,9153,252,14284,257799732,251510000,5988000,279153505
1953417.exe,568901395,1462940212,883082,159003,206679304,1224978,2082,204445914,1198566,200848458,757626,11512854,590561,172914,<not supported>,207332,<not supported>,207345961,27347,3884195,7224,275,8065,169483306,163180000,6006000,191090061
2004438.exe,858727609,1336272933,1215052,210652,204665975,1291719,2086,203497118,1286672,301997313,846661,108283590,857267,263243,<not supported>,149330,<not supported>,309882941,41837,105601508,7787,81,12529,251535457,248217000,3002000,273128128
202443.exe,854227274,1329483002,1252716,213634,204498547,1306290,1108,204116544,1305146,302715549,641401,105706793,779816,212565,<not supported>,93794,<not supported>,307237489,40844,104725342,8186,594,15057,253115895,249718000,3008000,274570949
2046266.exe,860420473,1439254848,1262512,232453,206781413,1299231,2084,206637754,1297379,302889187,865372,109551647,809609,238666,<not supported>,149146,<not supported>,310797215,38857,105817426,8002,571,13585,252394297,247950000,3999000,274014662
2084242.exe,872702599,1459848147,1309094,214220,207310222,1337532,2085,205728160,1325600,303788251,1157886,109732268,1343811,236359,<not supported>,629705,<not supported>,308645705,50094,107840393,9378,76,13171,258205495,250783000,6993000,279555923
2337463.exe,532740741,1482349147,1091652,264655,213125304,1245257,5993,209852167,1225205,304356167,955813,114169376,600432,162015,<not supported>,648593,<not supported>,307370295,198848,114824593,45573,428,23466,159716222,146391000,12946000,181964886
2534515.exe,706727044,1579160481,2019820,790827,432388274,2372732,13802,428938294,2348950,339121147,2823754,40641921,2373692,346996,<not supported>,1094056,<not supported>,335163900,375435,35165408,129536,521,1009686,203629728,170206000,33040000,225648461
2970400.exe,1463501329,3767147157,3520097,1414211,640687069,1550869,21609,634835779,1547047,1036856520,4193710,824644359,4184559,791502,<not supported>,1660924,<not supported>,1042529439,506820,848411769,142578,964,141149,428848724,383523000,44944000,450098971
2992391.exe,852005060,1523138000,1316906,205628,204533637,1304168,1108,204541508,1313573,304320949,523402,106104922,932398,252725,<not supported>,159243,<not supported>,306494762,55107,105994222,13386,549,15120,250977503,245582000,4991000,272090350
