file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
120780.exe,1068898405,222784923,1473007,180972,22074036,427531,133,21786214,413734,5507143,439893,3135568,932404,242881,<not supported>,108835,<not supported>,2809384,37885,3279973,9402,142,16415,315094331,314496000,0,363954783
1231818.exe,170642071,134533571,411717,55523,3961967,121008,127,3802058,118347,3153246,174830,707221,194450,48736,<not supported>,21317,<not supported>,1064607,12537,842141,1991,80,4504,52976361,51686000,1013000,73238684
1290864.exe,121891089,99269070,357583,47899,5909993,214249,129,5874573,220693,3066125,165417,380877,123162,31871,<not supported>,14131,<not supported>,363506,4780,389932,1137,7,3403,38992467,36661000,2036000,61561183
1318308.exe,296024853,225516753,541564,76705,4097333,157581,133,4014471,167404,3805988,232315,1261466,288926,82062,<not supported>,33195,<not supported>,1231839,10274,821717,2448,0,3609,86486340,84230000,2005000,107224254
1340102.exe,586215726,314418125,853419,105717,21309860,227255,133,21240164,224731,4096671,292212,1732641,510306,139784,<not supported>,62941,<not supported>,1943954,23799,1927252,5205,91,9236,172515984,170218000,2002000,192334191
1570142.exe,72759266,65597178,233744,36977,3513317,84425,131,3500728,85768,2859442,150482,706133,99411,20153,<not supported>,8579,<not supported>,212993,2841,247559,686,0,1001,23587137,22375000,1017000,43893463
1751912.exe,628647700,563030106,967649,118392,63064665,251304,133,62817904,251882,34907998,332354,33059729,597215,162588,<not supported>,67577,<not supported>,33275358,26570,33244658,5266,0,8388,188394953,186070000,2000000,209775080
1920040.exe,150396222,89341195,356817,51066,5782985,165938,190,5616783,195208,2930433,210907,1367819,294401,81567,<not supported>,33825,<not supported>,1936709,24512,1412396,1480,0,2077,48544120,46389000,1946000,69646199
2079662.exe,558802642,76896993,836106,110063,5145324,221889,132,5157154,226675,4479502,307867,2174552,522571,146465,<not supported>,60604,<not supported>,2476402,23255,2000064,4718,0,7234,167754234,166423000,1002000,189210129
2087440.exe,1003911179,958621124,3986271,1584796,194710772,1584811,8125,197790495,1558928,173107047,4850614,109147256,1762116,2262313,<not supported>,589975,<not supported>,147073455,775007,97299979,80814,25613,216079,220991415,219398000,1001000,242620511
2095380.exe,221976679,141189094,418308,61645,3885980,131716,138,3775892,131622,3430116,206903,1179997,240687,69425,<not supported>,26104,<not supported>,1136049,11715,667322,1966,0,2782,67481080,66269000,1004000,88583469
2118492.exe,618750464,675387669,961737,126728,56378140,270226,133,56249191,269749,4718842,326728,1977003,533804,140844,<not supported>,63028,<not supported>,1506485,20780,1687632,5078,7,8652,183404035,182109000,1000000,204530286
2133666.exe,1759203239,1991743842,2408065,269176,211089592,584874,129,211302673,590373,7049933,586773,4871766,1497613,398624,<not supported>,178426,<not supported>,4422045,61646,5603304,15129,109,26589,515803061,514392000,1000000,537324830
214531.exe,140622319,35641692,347771,49128,2768103,109551,131,2930584,112971,3140431,171115,759116,170933,49619,<not supported>,16336,<not supported>,498065,6753,497821,1350,226,2586,45248394,44000000,1000000,66651629
2148414.exe,224408345,143454804,445243,61916,3907568,128755,128,3807805,129062,3097587,177839,678438,242188,65941,<not supported>,26415,<not supported>,1081583,12351,982886,2494,78,3712,71205730,69884000,998000,93148222
2167825.exe,126851377,77655989,355950,50495,5196724,168839,133,5214377,158271,3497706,173055,454890,131689,33343,<not supported>,14625,<not supported>,367101,4802,395136,1140,0,1904,39763570,38573000,1015000,59886496
2270454.exe,90189329,83309663,324484,47858,3716329,96139,133,3507939,88693,2547864,126778,399781,143696,43522,<not supported>,16969,<not supported>,986952,9827,856275,1622,43,3249,31460258,30063000,1002000,52626428
2279764.exe,475377987,80508376,739929,95736,7491149,276036,134,7519477,275995,4371121,288879,1756991,452617,126321,<not supported>,51786,<not supported>,1459692,20287,1523948,4250,278,7120,142935477,142667000,0,164036996
2282083.exe,1395955367,1634511195,1839199,219347,130205599,442977,128,130091308,433964,72791185,528217,71207423,1204675,314344,<not supported>,142042,<not supported>,71181674,53898,71517698,12140,565,22537,412726148,411320000,1000000,436152189
2373932.exe,1763364669,1991781202,2478068,278325,211125490,591786,127,210932732,592488,7551090,619793,4959294,1532354,400702,<not supported>,179433,<not supported>,4508691,64218,5117171,15330,834,27718,520982535,518728000,1998000,542505351
247789.exe,73341789,60372106,257685,40231,2573773,77024,132,2593272,83753,2664518,146599,561532,109368,35133,<not supported>,11521,<not supported>,294753,3064,266160,713,0,1121,26013601,25695000,0,47320577
2513196.exe,216870082,145305327,407681,57712,3805980,121914,128,3759140,133532,3414612,199599,1224136,240579,65818,<not supported>,26016,<not supported>,1004149,7572,650125,1895,0,2829,66071758,64735000,995000,87122034
2674105.exe,460835786,73722943,771682,93650,7493152,264168,133,7539029,246944,3939930,263273,1545187,423562,110752,<not supported>,48025,<not supported>,1198800,16742,1311457,4075,277,8157,137478453,135161000,1987000,159508692
303419.exe,133378132,81226455,323402,50141,5152884,169744,133,5118162,182284,3288678,171978,699451,167240,39616,<not supported>,16294,<not supported>,562194,6840,566060,1417,143,1882,43158823,41828000,995000,63496596
3104536.exe,89424645,66101423,323084,47157,4742509,147087,133,4574613,124230,2481312,128439,293274,117613,37596,<not supported>,13093,<not supported>,765617,9230,685527,1581,57,1817,30885067,29563000,985000,51177969
3163004.exe,202360232,109864444,423376,58175,4035573,129944,129,4037130,132866,3527718,183489,747522,180153,47191,<not supported>,21385,<not supported>,544612,7275,576278,1667,0,3585,59145614,57825000,996000,80451820
3231389.exe,954339813,1106659601,1325278,178497,108200846,1186056,130,108006145,1185947,8030737,411180,3716257,811965,219766,<not supported>,97184,<not supported>,5280673,35809,3695040,8214,405,13840,280955236,278572000,1996000,302720490
3388688.exe,261923392,57917955,535037,82566,4143110,154295,131,3937959,143205,3349303,184909,779348,245096,66160,<not supported>,27071,<not supported>,673380,9038,876482,2571,47,5386,77006442,75696000,996000,97988525
396083.exe,1316417462,433731742,1959941,318999,84648720,4741386,1810,84522299,4759316,10884811,805045,7991706,1368120,390301,<not supported>,258451,<not supported>,8478193,86060,6439102,21243,649,24633,387355226,381684000,4982000,409662854
3965275.exe,1964562369,2328527678,2655138,299764,218852169,663542,131,218649116,645241,13616957,716101,11077655,1807031,493394,<not supported>,204326,<not supported>,10468912,79304,10828212,16536,322,25588,579789554,578316000,1000000,601399583
4231587.exe,210473988,108054886,406892,57766,4047897,131074,133,4050264,133444,3631937,209317,1068522,190090,49753,<not supported>,21955,<not supported>,548702,7601,592992,1744,0,2573,61156422,59769000,996000,82472169
4261319.exe,229757528,124367059,432546,61487,3918122,131688,127,3806718,129745,3109887,188702,1252814,259614,80663,<not supported>,28835,<not supported>,1281811,16853,1172938,2760,203,3927,69850908,68512000,992000,91381281
4263677.exe,1023156424,1120396092,1409535,170818,107219093,354769,132,107271248,360582,5732635,457004,3140672,941971,246762,<not supported>,105167,<not supported>,2830051,40193,3047478,8449,0,13068,301635075,301228000,0,323052141
4454123.exe,142075864,84567943,361484,50932,4032439,103044,133,4102250,110548,3110074,181869,750814,174519,52617,<not supported>,19168,<not supported>,989054,5472,485714,1340,2,2028,46593836,45286000,1006000,67757580
4543507.exe,82385892,80224751,300271,42729,5063206,177483,128,4902446,175792,2281320,143180,534792,114431,35854,<not supported>,12724,<not supported>,789008,9724,701928,929,0,1226,28613405,27231000,1008000,50629240
4815772.exe,257928193,143537861,504989,69682,4187387,149629,135,4185874,154205,3826498,204980,830985,242867,61488,<not supported>,27232,<not supported>,704667,8991,763231,2234,0,3516,79945498,78595000,994000,101163461
5081047.exe,1306837356,1954245730,1753312,211612,158254190,9124992,131,157034457,9038185,109331331,532348,106562391,1204385,309733,<not supported>,136036,<not supported>,105952750,48688,107286811,11504,57,21249,391055742,388696000,2003000,413657896
508772.exe,137684269,130840907,327244,48708,13457768,200109,131,11897761,184281,6428627,185851,3625850,155390,34583,<not supported>,15336,<not supported>,3337049,4957,4611984,1224,0,1863,43176560,39947000,2922000,64557427
511502.exe,285577986,53580891,531784,73661,5239790,206727,128,5091734,216860,3603350,219026,1089380,301540,84420,<not supported>,33577,<not supported>,1275543,13406,828565,2477,0,4294,87434404,86082000,1000000,109270905
5127391.exe,109309605,101087594,388174,62233,6188085,149277,132,5827899,137171,3746128,159831,534577,118297,29692,<not supported>,13110,<not supported>,1140958,4615,586237,1618,71,3746,36008733,33566000,2034000,57984451
5134592.exe,1057283397,1161052858,1527780,175539,120076809,719757,132,119845142,730941,7475361,445343,4758233,935442,248029,<not supported>,110614,<not supported>,5050859,44681,5143466,9529,480,16857,313111272,311872000,1002000,333931442
