file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1099920.exe,49722750,99472720,259149,47751,15131833,110142,133,14279962,105594,23793890,177773,15893869,93340,39793,<not supported>,21526,<not supported>,37734948,4568,18753681,778,13,3185,17943429,16325000,1020000,64355828
1141254.exe,47548056,86011831,396935,114841,12569779,111397,525,16515596,84663,28159062,203857,18200397,61611,38849,<not supported>,10181,<not supported>,39109013,4324,17319885,1193,72,3710,16808368,14368000,2052000,38379123
1164955.exe,56284395,108443845,306825,66145,20500054,96092,522,20578317,103547,33559634,221110,20059739,136426,42710,<not supported>,37387,<not supported>,43517533,11023,20052089,2711,0,3980,19755814,16258000,3048000,41200582
1192925.exe,133238424,273803474,438746,103154,53394454,121436,519,53029250,122338,86029406,329431,50255662,149740,55774,<not supported>,19070,<not supported>,99898251,8562,51487287,1662,5,3095,42462759,39085000,3006000,64284344
1253138.exe,131471145,271001845,348622,64623,55092153,114913,323,54609574,116344,88337815,254197,47475946,221756,56591,<not supported>,30472,<not supported>,97283680,12010,50526169,2381,7,4263,43284679,41965000,999000,65422957
1346798.exe,135287910,262995657,476326,157070,51074432,122649,927,51092068,121769,88811203,294398,52414790,154005,62834,<not supported>,19665,<not supported>,103862608,10921,53219694,1558,3713,7862,39824511,35385000,4044000,61785567
1399024.exe,127049102,257823086,368752,56336,53007906,123499,128,52610969,125007,86740177,151781,49789040,155077,52974,<not supported>,14335,<not supported>,98743637,7875,50874990,1312,684,2683,40821093,38414000,2021000,62245444
182932.exe,66955555,134840877,406279,99240,28141661,120250,1307,27714437,120453,32635753,451753,21132489,172596,52039,<not supported>,118389,<not supported>,43137598,33896,22265865,8280,0,9878,22374023,18999000,2999000,44078718
1840297.exe,53910556,88863199,353011,103851,8640360,111365,524,14524529,84438,26717174,209833,17425173,106741,39234,<not supported>,9239,<not supported>,40501020,5507,17980903,1393,46,3766,14878952,12488000,1921000,34659253
1859305.exe,46861822,90914927,350194,109431,13232002,112987,525,14964397,88104,26168238,234905,17704041,64279,39911,<not supported>,10805,<not supported>,39030730,4190,19143156,1336,72,3443,17190624,13884000,2975000,39455300
1863270.exe,47333753,87145981,392248,114004,12877273,111871,523,15968624,88624,27501530,216069,18054853,75486,44159,<not supported>,10543,<not supported>,39381665,4100,18093643,1151,81,3564,16990129,14685000,1958000,38140387
1956910.exe,52663721,97465942,340829,58704,17205911,111205,1042,16057448,107164,27630604,301251,18704583,137648,71349,<not supported>,92402,<not supported>,38354843,24509,20145501,7316,54,9055,18426382,15065000,3013000,39772653
2025154.exe,46429165,90020228,358479,111069,13127854,117343,523,14951536,97684,27200417,246634,18089486,65673,41108,<not supported>,10880,<not supported>,39999766,3729,19173033,1253,58,3462,17200546,15787000,1052000,39386001
211894.exe,56825658,92915883,395615,155254,13696414,105473,913,14870853,99312,29664186,254355,19209989,69659,44057,<not supported>,11818,<not supported>,42618305,4102,20613032,2978,9,6865,18875305,16486000,2060000,40225396
2158936.exe,135913783,274216959,422076,68446,55828230,116710,1034,55653453,117142,90861848,356591,49306451,301625,129524,<not supported>,104473,<not supported>,99086423,28978,51990972,11834,5,8057,44021034,41660000,1983000,64775902
2165152.exe,139784169,267332336,408891,130921,49714459,126835,909,49658779,128575,83879488,342252,51435838,223456,56307,<not supported>,18655,<not supported>,107235247,8139,54789388,1504,990,9567,39810390,36365000,3030000,61993164
2255569.exe,53936502,99640472,284825,72122,12899855,116854,524,12934558,96936,24810583,233706,16612305,139907,42266,<not supported>,10615,<not supported>,39845115,4107,19422821,1200,64,3646,16929122,14611000,1948000,38803620
2320041.exe,128478455,267092896,417263,101104,52725857,118318,519,52095272,118789,84570046,313491,49667183,142478,57447,<not supported>,17229,<not supported>,99840078,8438,51438151,1580,180,2817,40954771,38548000,1976000,62856704
2543436.exe,51481985,94318245,340316,59393,16738949,111122,1039,16302596,99018,28193623,294518,19341100,135609,80668,<not supported>,91165,<not supported>,38032817,28845,19721760,8143,65,8633,17925978,12401000,5167000,39584544
2595975.exe,42685822,67530519,430934,99974,13369906,91567,327,17059062,72059,28771731,167011,18680113,54995,36477,<not supported>,8261,<not supported>,37104354,7605,17186255,1174,66,4609,14300398,12754000,1062000,35867394
2605208.exe,46641978,91433434,325268,103226,14027848,110244,523,14784484,90926,26822439,240724,17947056,69860,40501,<not supported>,11088,<not supported>,39270509,4048,18910784,899,44,3337,17825445,15318000,2042000,39313939
2605331.exe,47416978,92632785,339478,106052,13377323,116420,525,13837612,95506,25861735,247846,17800011,65736,40131,<not supported>,9895,<not supported>,39828222,3798,19413318,997,59,3415,17595242,16154000,1009000,39345586
2607963.exe,49401248,95547176,280723,53312,14401924,116829,132,14057063,90598,25711642,150045,16125082,60927,34880,<not supported>,6501,<not supported>,36737822,3991,17889382,897,28,3253,16535871,14098000,2014000,37094586
2712872.exe,45171026,90429307,311434,48690,15834616,104018,134,15090773,90118,26328251,143116,16421195,62721,36086,<not supported>,7288,<not supported>,36104173,3569,17608890,616,41,3139,18238240,16842000,990000,38799464
2768935.exe,44067830,83026585,383021,118273,12024635,110778,526,16173334,85520,28051459,228344,18450079,60715,38643,<not supported>,9942,<not supported>,39373965,3792,17427704,1243,63,3684,16512240,12070000,4023000,37937508
2789652.exe,127353678,255849908,376465,55292,52723775,118624,129,52676431,119160,88839726,188846,50308087,132814,50209,<not supported>,13963,<not supported>,98815078,7683,50643913,1262,17,4358,38888690,38528000,0,60292095
2793938.exe,97696711,178749280,759143,386549,32406984,116954,3258,34620942,106213,44848649,890368,31491823,203960,893863,<not supported>,87342,<not supported>,62700754,24495,32382716,8227,106,16090,33602084,28297000,4878000,54937114
2823544.exe,130264026,266405489,403762,78139,54078685,119693,518,53630906,120023,86676329,309871,50190569,227244,56144,<not supported>,43128,<not supported>,99003449,13140,51165751,3681,3078,5187,41699876,37274000,4029000,62896200
2942166.exe,129389130,271331125,411525,100354,53158756,121554,517,52564582,123117,85517206,348209,50169255,167142,57099,<not supported>,19314,<not supported>,100302771,8241,51796422,1650,1079,3038,42382027,40060000,2003000,63980902
2951975.exe,132228386,277765897,354981,89711,54021217,116137,519,53269370,117435,86023542,359472,46705071,185947,55412,<not supported>,19505,<not supported>,100046281,7595,51794174,1553,1949,2815,42753661,38424000,3941000,65241702
2974603.exe,50554066,93823320,313447,85125,13145214,115252,328,15376060,91694,27230766,189185,17205149,60250,38681,<not supported>,7079,<not supported>,38431156,4652,18478212,1037,246,3987,16244456,13907000,1986000,38166684
3144096.exe,400127249,525038696,3281741,2126759,102063578,257934,39194,100702548,256555,152393743,3306228,110099868,828079,194830,<not supported>,2767397,<not supported>,141424000,673694,104663499,243007,1148,161114,118842390,54252000,64299000,140660684
3300816.exe,51701853,96578585,308219,90369,12461004,119461,525,14206730,94465,26545718,231981,17174452,111780,40395,<not supported>,10153,<not supported>,39572035,3549,19056391,1179,37,3386,16763678,15295000,1019000,39079186
3373883.exe,133827103,275117323,380578,109123,52902585,129460,534,52464510,129640,85885961,318394,47739730,152902,58231,<not supported>,17417,<not supported>,100151846,7975,51539935,1623,1207,2758,42295871,38792000,2984000,63239526
3500180.exe,136623408,268263826,379204,103920,52011622,125123,517,51932243,128141,84945907,286578,50081235,153494,55777,<not supported>,19114,<not supported>,101529215,7438,51873691,1500,789,3034,39794796,37507000,1974000,62060877
3636636.exe,49968293,83665011,609117,173665,13457678,111671,915,18102954,86853,31086837,220247,19928977,64519,43973,<not supported>,8764,<not supported>,42084347,10423,18666464,5621,103,8069,17394223,13979000,2995000,38206215
3806795.exe,44115943,84187896,352425,56866,14063245,104935,133,16793771,81865,28254780,140564,17274651,58718,34635,<not supported>,5846,<not supported>,36181041,4127,16790276,954,67,3459,15725763,12335000,3083000,36945588
3941489.exe,134207715,277445738,373323,102241,54309392,116193,520,53783887,114699,87313542,352927,47445818,150694,56929,<not supported>,18708,<not supported>,99510855,9261,51206404,1701,1912,3519,42596919,40264000,2013000,63728658
405152.exe,140715399,290730733,404803,95554,62492800,143321,518,61393218,144754,89432034,661325,51287928,199119,64394,<not supported>,21033,<not supported>,107732856,8274,55140406,1659,1539,3071,44288796,41909000,1995000,65561851
4091019.exe,41204442,65498720,517036,139717,14203695,92388,524,17344391,73659,29418153,190238,18753045,53791,41267,<not supported>,8718,<not supported>,36236883,8377,16822383,1319,334,5575,14527001,13164000,1012000,35750387
4137155.exe,137592029,264171824,385142,75832,53073475,115340,323,52978393,116525,86382952,277317,50663738,134642,51860,<not supported>,16754,<not supported>,99852032,7277,51276613,1358,5,2673,40570214,38268000,2014000,62515710
4229381.exe,48004480,91322231,344484,116604,12587056,114888,524,15503470,92031,27496458,238134,17985891,68449,40891,<not supported>,10036,<not supported>,39610206,3698,18477461,1188,80,3634,16569659,14291000,1905000,37304898
4259947.exe,128492871,272196268,386471,98655,53448404,112225,518,52969449,113197,85272461,354311,49898480,144380,55360,<not supported>,19663,<not supported>,100583864,7610,51766436,2622,577,3066,42162893,38852000,2988000,64003020
4327196.exe,130376418,270908832,359867,75829,53543325,113982,324,53137672,116107,86239014,281108,48926855,143860,54266,<not supported>,17186,<not supported>,99715977,7543,51465121,1454,8,2885,42569478,41136000,1003000,64529197
4388131.exe,47794455,91471600,354511,114836,14151538,118900,524,15824282,92409,27895395,243746,17843209,65048,39109,<not supported>,10154,<not supported>,38263925,3732,18350443,938,75,3421,17263369,14771000,2110000,39210455
4453075.exe,130841047,261069552,360612,54803,52070026,119578,128,51891744,106117,87528951,181152,49377370,132646,49212,<not supported>,13670,<not supported>,98541166,7563,50257781,1281,4588,4553,37638618,36285000,1007000,59043678
4457827.exe,41142021,79563624,347317,55258,13421123,103577,133,16064566,81173,27523541,144131,17267186,59215,34323,<not supported>,5992,<not supported>,36378626,3509,17002867,1001,55,3479,15742948,13526000,1932000,36784529
4509738.exe,32220585,49789288,438643,56340,14731259,84906,133,17276486,68462,28980782,121117,17403428,49858,33272,<not supported>,6301,<not supported>,35374056,7276,16748396,1174,106,5467,13413504,12146000,1012000,36415941
4541520.exe,47946901,91058297,337439,114070,12321912,111848,525,14785874,88701,26728504,233730,18033138,62027,38699,<not supported>,9785,<not supported>,39924572,3586,19029998,1160,77,3539,16515963,13100000,3023000,37856547
