@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
516119468,765060490,861327,112429,154236035,919159,130,153596393,919498,245114001,351365,139897470,548827,183074,?,55662,?,248806609,1239893,140557766,106625,115,458817,153248085,121939000,30984000,173462629,0
513976937,760995272,871657,113544,154203318,925281,130,153711500,921654,245106211,357663,140201248,557697,176923,?,54714,?,248902226,987143,140518223,106590,53,503328,153543755,124384000,28857000,173991538,0
29878809,28101061,339666,64239,6142506,183000,590,6653897,187062,8117966,181850,4964728,185935,156862,?,42403,?,8359023,29237,4787624,5498,166,10765,11015699,6831000,3903000,32443140,0
102011298,222302392,445697,96959,47039438,259162,329,45078761,233051,62569970,257796,32142648,153228,81725,?,14642,?,67135125,19828,32523620,2360,289,5788,34433647,31059000,3005000,53856091,0
106703318,225866440,416195,65900,41918601,224934,134,42770450,218555,63499983,240128,31799065,135219,90394,?,14130,?,72555544,16193,32277652,1988,53,5192,34744958,33518000,1015000,55445935,0
103951369,219238433,411970,65660,41211349,229324,133,42201126,224965,63302140,243420,32530108,155529,95798,?,14509,?,73141746,16365,32761219,2013,86,5121,34867731,32588000,1975000,55613198,0
512009773,754305138,876989,115087,153530253,719199,128,153653437,719330,247839870,349330,142033138,586941,194650,?,56411,?,253490114,1361916,141308665,106868,275,309485,153307737,129206000,23853000,174457904,0
121752506,270755961,402945,62554,54177691,208524,133,53663237,208937,52813940,222512,36367855,151505,94592,?,14151,?,59748107,21569,37200267,2222,161,7966,39493467,37153000,1955000,60614570,0
511959690,756746344,834146,120031,153559514,926107,128,153642992,909849,245547099,345949,141347646,530571,184654,?,54573,?,250142582,953899,140703269,106475,326,515839,152097505,124757000,26947000,172359572,0
288406210,322367890,527192,90186,61587535,422530,134,61523829,427307,91498899,323550,50526036,328870,141343,?,32225,?,93995996,891182,51404152,106090,998,162932,87153305,57860000,28930000,107640310,0
509327350,760002680,847568,106174,154382387,926656,130,154276240,928723,246230520,327407,141136035,580082,192057,?,56536,?,248931559,1050733,140239182,106181,237,469836,152141869,128840000,22971000,173953379,0
512669534,757631128,865105,118394,152960227,907484,128,152893546,907832,244558718,347844,140954453,528354,178062,?,52928,?,250883401,883814,141672492,106810,310,487292,153739209,121238000,32063000,175612251,0
494613994,761740514,813429,114062,154655871,718252,129,154449875,721250,248239342,364453,140684189,583397,197721,?,54212,?,253155460,855610,141425017,106861,13,143379,149561308,125262000,23859000,170584310,0
523621056,761687869,874169,118676,153273004,1039517,129,153376324,1038384,244799204,352897,140983036,550750,185382,?,54626,?,251150357,1458454,142204586,106897,220,619284,156202655,131866000,23975000,177596830,0
512964890,759107365,782292,109664,152606173,919463,128,152937179,919308,245228892,394505,141502275,593415,215009,?,58470,?,251537267,1162655,141637857,106801,112,435020,151266370,120032000,31008000,172849904,0
110437615,222383238,346364,61988,42311327,281365,141,43359289,279954,64441737,230966,32262184,133881,93797,?,14482,?,71726435,16466,32343930,1947,102,5774,32247256,30954000,998000,54282815,0
507313263,758054892,794882,109597,153529086,718038,128,153418738,717388,247231663,354143,141006862,554006,179192,?,53918,?,253420392,1364343,141395918,106787,103,239570,152318699,119959000,31989000,173870639,0
321027993,337606088,874445,185824,63897596,578037,1890,62861289,569763,92792049,607221,56102418,408310,148851,?,147060,?,100020232,1235101,54962440,110246,640,411983,97327348,66953000,29979000,119669901,0
517094923,756353491,887754,121601,152748646,919990,128,152709937,919735,244180179,362262,141019280,539453,178750,?,54424,?,251918122,1267846,141617990,107067,257,514505,154196935,121855000,31962000,175518537,0
501870771,758976128,816246,111481,154010415,717068,128,153797464,717562,247585013,402452,141181185,549081,204867,?,59143,?,253445452,1338142,141256434,106628,5,203954,148574427,123110000,25022000,170217697,0
511332039,758554868,794929,112157,153463042,758810,127,153500561,761478,247414643,347845,140926832,558393,184604,?,52705,?,254188590,1344705,141543762,106997,45,571886,149632639,115277000,34082000,171616830,0
102278102,217710907,361933,60250,43387444,226562,135,44090215,220528,65162950,219899,32235485,151875,99174,?,13863,?,70206284,14908,31585824,1985,84,4793,31630412,30263000,1008000,52932355,0
517311068,760944617,886407,116139,153093907,1021745,128,153277663,1021553,244468860,370850,140785928,566843,189969,?,54416,?,251145055,1248702,141669919,107034,102,538431,155962253,124721000,30930000,177465973,0
522032985,760922284,902733,123588,153420133,951467,129,152992661,945526,243754186,427161,140181444,794509,190694,?,56737,?,250358992,1361683,141729623,107318,22,505907,162714442,129507000,32874000,185441012,0
108864547,228713881,391436,68869,40367355,227356,134,42042823,224117,62671361,244883,31993041,152115,97122,?,13276,?,73592969,14484,33184564,2075,267,6058,35028320,33725000,991000,56971989,0
494342800,760274000,813125,108993,154054861,862483,128,154115672,859097,248010782,362656,141615474,573814,193684,?,53490,?,253793648,1343882,141600999,106780,12,116856,149160644,126675000,22118000,170293932,0
511821796,754240824,826078,107797,153023238,919156,127,153378959,918480,245653023,351282,142156533,578089,203997,?,55431,?,250057833,1428715,140952388,106497,327,506005,151356270,117955000,32987000,172256271,0
112565975,231379179,477661,81450,43521211,267359,135,43087013,255614,63136663,267182,31717262,153496,92008,?,14265,?,71210877,11975,32287501,1735,85,5436,39333419,36887000,2049000,61838137,0
507163451,760962095,809342,111879,154282357,729319,128,154259372,734377,247925797,368191,140562683,547124,184328,?,54592,?,252353424,1157936,141080411,106566,113,259510,152809187,123368000,29086000,173545019,0
298141927,322134342,589372,82440,61894221,566099,133,61782083,566381,92393114,275462,50478231,362681,148262,?,35557,?,93616143,1323556,50902440,104823,1876,335281,90105348,55875000,33924000,111312980,0
106437302,225245453,413973,63223,42124972,225336,133,42858486,220472,63559287,239926,32206677,134703,91306,?,12681,?,72767704,14686,32714370,2003,50,5763,34204612,30856000,2986000,55166911,0
105647201,215972369,446590,75982,43055291,275807,135,43806346,270482,65435506,213119,32476546,141581,94429,?,12860,?,73498456,15847,32082189,2135,77,5827,35200169,33755000,992000,56119414,0
107336628,223858855,381509,64454,43686127,274500,133,44259925,268129,65494317,236146,32307163,129570,96845,?,15073,?,69446772,14779,31332703,1915,86,5960,31851544,31510000,0,53274567,0
517527658,763258723,885052,121158,153612377,734924,129,152974173,722765,245821592,362739,140226841,549584,180757,?,54598,?,253936842,1552269,142175299,107541,262,236676,153567605,130251000,23044000,173783038,0
520354791,762801605,907948,126626,153758571,903333,128,153304005,894311,246484721,362276,140288468,548035,181902,?,53653,?,254536222,1263563,141658335,107006,335,307238,154295947,122991000,30997000,176261248,0
504379870,761728025,835730,114522,154359733,717355,127,153990037,723190,247430886,351010,140843902,547300,192096,?,55900,?,252400177,1264925,141086750,106560,93,257482,152206575,124886000,26975000,173442036,0
505271102,753262242,853128,118457,153490569,724589,127,153636269,719284,248132491,353838,141924282,559145,192096,?,56102,?,253627735,1299645,141114897,106657,232,304447,150948815,127461000,23083000,172566414,0
526632580,766653613,887989,136379,153985250,724862,127,154088969,716689,247014162,347597,141062857,562216,181439,?,52942,?,254604655,1445108,142200364,107235,90,316726,155715024,123193000,32050000,177472429,0
483844267,762003306,851802,125430,153387880,719629,322,153513864,716666,247139511,359197,141483688,539319,176126,?,66300,?,254316586,1152843,141650165,106898,50,10553,142927830,117449000,25096000,164689899,0
523733469,762988804,874251,119643,153558524,730877,127,154025845,725259,248131539,360187,141204082,565670,180688,?,54030,?,254232557,1375273,141914309,106681,103,418507,155950037,128575000,26911000,176810236,0
101075026,214083800,440688,63159,42208476,184104,134,43179805,179960,64638472,226352,32785604,134797,92010,?,13450,?,71220420,14402,32144257,2013,66,5658,33954986,32595000,987000,55613746,0
505790055,765414967,845342,111501,153916610,914774,128,153334927,909566,244678676,341318,140187516,762398,190835,?,55914,?,249178292,1245851,140934360,106549,78,316888,150660846,127425000,22896000,172559251,0
501495098,766445670,848599,144464,153898381,821437,128,153683614,817871,245851950,368817,139846845,574163,195100,?,55098,?,249535015,858211,140561454,106775,246,228367,148018574,119686000,27926000,169082475,0
323656002,676984383,648796,122126,138929479,531132,324,140392804,528928,225963953,346325,121848808,321086,135946,?,36004,?,223524454,27126,120653227,4097,95,11738,97969597,95647000,2013000,119208592,0
107004610,224178675,380981,67015,40460912,224765,135,41628054,220727,62450837,246305,31920557,137161,92187,?,12940,?,73294609,15081,32896741,1984,59,5112,34539322,33242000,1007000,55265469,0
109078868,230015830,380516,69010,40713012,248787,137,41821796,243407,62268166,248179,31514538,142765,91847,?,14080,?,72835199,12656,32826905,2014,82,6758,35340924,34028000,1000000,57240064,0
511345629,756837000,877560,116891,152986703,909325,129,152884658,910586,244462345,347978,141109852,522403,174012,?,52201,?,250666392,1169494,141503029,106893,58,463246,153784744,122429000,30856000,174871555,0
507565211,758036337,797356,107773,153473270,813113,128,153539292,817653,248082123,345460,141216818,585522,192050,?,55287,?,255090802,1166960,141994498,106738,58,177180,149473295,129106000,20016000,171513294,0
520309487,752053410,867035,115100,151827393,913804,128,152440830,913997,242580754,353259,140559665,554017,183598,?,55055,?,249119622,1264384,141741717,107010,37,519025,155634749,119427000,35828000,177808913,0
121674124,246951028,394959,65630,44790674,379822,137,44448139,378088,64166687,273470,32870160,225983,95545,?,14953,?,75296424,13069,33685812,1693,0,4152,39724634,38364000,1009000,60400908,0
499766291,760834296,825223,111780,153275321,715836,127,152906828,717785,246136574,343402,140890302,561403,193801,?,55847,?,254190326,1269810,141870288,106996,2,126579,149990194,123491000,26103000,172150731,0
105400574,221172473,418617,67024,43026215,231342,135,43920682,227717,65540204,240253,32484941,135661,91064,?,12767,?,72366002,14673,31843388,1992,69,5929,34215836,33878000,0,55031337,0
110326866,230016427,407556,75165,40836957,230258,133,42551779,226644,63357760,246743,31955324,136742,92215,?,14638,?,73252669,12949,32838875,2149,72,6787,35491489,31076000,4009000,57025249,0
498350307,765268103,825946,104045,154057581,705687,128,153739683,705924,247122855,335871,139455946,553583,186248,?,54165,?,252724359,1151834,141210460,107329,161,120929,149316506,121956000,26990000,171273799,0
293508087,320188039,574634,81910,61998233,518970,134,62054596,518107,92558159,283125,51262596,354690,147462,?,35054,?,93925628,1044026,51116567,105737,8,315344,88892643,53774000,34854000,110707338,0
513802915,762097341,896006,137805,154612170,732117,127,154762399,730716,248528558,379160,140837177,539430,176612,?,53500,?,252174930,1051984,140858986,106548,338,255455,153244096,120754000,31935000,174335134,0
512171265,759006868,804560,114247,153187513,865607,130,153141877,859701,245242734,351678,140763918,524718,173652,?,53040,?,249969383,1136111,140913782,106526,56,512247,153212188,119918000,32977000,173695038,0
513086944,764630571,863864,118217,153984492,732371,127,153107525,733741,245338702,373837,140072264,574704,193516,?,55534,?,253806548,1223981,142036374,107285,25,269922,159685865,124263000,35074000,182657583,0
504723492,760008856,848740,116685,154182257,769162,128,154015814,758363,247732479,340802,141151327,533081,188240,?,54309,?,252675710,1158364,141058539,106651,233,284547,151867036,122596000,28904000,173176005,0
300694455,323376772,564454,84002,62170673,564787,136,62233631,563923,94017119,288399,52314405,327575,141313,?,33712,?,96085099,1113728,52255191,105014,97,406708,91304503,57002000,34001000,112464081,0
505162310,759720238,837578,108367,154086141,715141,129,153713018,715192,246982909,347000,140962382,536619,184150,?,55775,?,252482914,1163619,141145928,106698,72,292950,152400501,123028000,29006000,174361078,0
290067837,312024856,593314,82748,60904061,517066,131,61288915,525019,90224015,299345,51163885,368351,149625,?,34358,?,92135339,1105257,50858585,105232,821,234528,87450965,59418000,27728000,108827650,0
522141200,762750104,871798,131343,153899433,765047,127,154101781,763596,247815880,367425,140849645,554128,180853,?,54602,?,253740425,1054087,141400146,106822,57,316225,154910231,126387000,28086000,176305915,0
505791914,757933381,847064,110426,154072430,723558,128,154068656,724476,248092826,334257,141537620,568445,191390,?,56782,?,252891479,1246590,141010578,106397,85,302002,152250185,116894000,34968000,172960315,0
293713549,318061987,568636,84884,61500051,465243,134,61717422,471608,92795447,302464,51407640,365779,156899,?,35880,?,94286538,861156,50973082,104649,397,316937,89930425,56269000,33158000,111279632,0
103228926,216964763,431278,69278,41891357,228055,135,42897551,225742,64022671,237746,32553898,141264,91026,?,13403,?,72861741,14218,32405027,2000,57,5219,34989861,32667000,1979000,56048909,0
507117128,760131811,858323,114637,153903009,727860,127,153713086,725167,247032590,351783,140766981,539096,182190,?,54710,?,253061485,983240,141229824,106787,82,256147,153221670,127911000,24982000,175056414,0
107304794,227249011,413884,68847,42556506,182825,133,43506501,177583,64376873,240685,31983202,136967,90017,?,14395,?,72830354,14971,32246260,2162,119,5875,34487731,32169000,2010000,55523771,0
507409885,757881781,815884,111941,153694261,712791,127,153744977,713984,247861674,350363,141095023,555437,191422,?,56124,?,253191192,1058912,141199612,106827,463,316774,152765983,129293000,23052000,173840111,0
522825073,761771940,946508,154105,154589550,824722,128,154500243,817343,248627065,321521,141506850,580153,180433,?,54203,?,254076070,860863,141718546,106325,210002,27360,154731092,133801000,19970000,175866502,0
1061862626,223972177,1412860,169502,21754154,401784,131,21737751,405208,5267619,428708,3037801,933495,236897,?,108280,?,3160883,41416,3313638,9467,87,16302,312826501,312272000,0,360945720,1
171054630,135168317,433977,59798,3987995,118797,128,3825950,113832,3093328,171462,575157,168499,43378,?,19157,?,556934,11671,820698,2164,73,4496,54524599,54294000,0,74985907,1
120751596,98136587,362011,48759,5916418,214667,126,5855675,219111,3066524,164264,395066,116226,31015,?,13677,?,345896,4774,373551,1110,0,2572,39157403,37697000,1018000,60518352,1
295008588,227411433,544637,70739,4006073,147868,134,3915229,148622,3303972,209209,1130351,317795,89117,?,35269,?,1304261,16590,1216596,3178,0,3785,89457404,88252000,1002000,110720070,1
586333912,317540926,917835,114021,21417530,230171,133,21310725,233132,4180502,272748,1725818,530132,140424,?,61538,?,1596882,24379,2000870,5533,98,9641,174966607,173667000,998000,195587520,1
71297891,65522236,247552,36193,3504701,86637,134,3478576,88508,2857348,154272,542668,115267,21949,?,8812,?,239947,2899,243456,688,0,1092,23694963,22346000,1015000,45305470,1
629199849,563216346,952396,118062,63124190,241375,133,63141377,236739,34960687,318396,33157613,599872,167675,?,68422,?,33270379,29521,33266191,5745,385,10066,188727467,186391000,1993000,211149249,1
153725576,90979543,362056,52167,5910457,165685,188,5752998,181807,2822213,196814,1367400,304695,82661,?,34135,?,1952947,24540,1565353,2083,0,2263,49808363,47168000,2293000,71661424,1
559645269,83323541,847559,113033,5245239,228143,133,5513061,238404,4584679,265878,1835802,510731,138302,?,59135,?,1470183,18504,1582816,4690,2,7749,166144792,164795000,998000,187435153,1
741681504,742599900,1143904,138057,142998759,759926,134,142655971,768060,91914431,341794,63431847,644335,170164,?,76374,?,91668103,26395,63884975,6388,267,10986,219506939,216266000,2989000,241836652,1
224548314,143028368,446892,62267,3935513,139697,138,3892731,136952,3213004,211593,1204125,271550,78952,?,26475,?,1157508,13354,964567,1963,5,3049,68495444,66088000,2002000,90120363,1
616966968,677070361,929471,113800,56621409,258142,131,56467278,256960,4783269,302847,2046164,580391,142790,?,64374,?,1599143,20309,1746816,5166,5,8107,184086685,182817000,999000,204677007,1
1757945293,1992221048,2229598,271600,211254830,585830,128,211132890,584462,7371063,640763,5098625,1467311,381682,?,176799,?,4488966,58137,4952352,14798,175,25795,518676888,516253000,1997000,539556854,1
142660081,38320934,348980,48034,2784662,108367,131,3011848,118166,3215513,156218,817594,194134,55577,?,18586,?,431987,5309,461255,1313,0,2061,45604522,43255000,2011000,67286472,1
233730742,146568244,476571,68937,4008309,133147,129,3873121,128555,3178293,186615,967122,252575,73043,?,27955,?,1130132,16376,1173913,2876,427,4066,70120235,67825000,1994000,90961853,1
124796792,80701309,355054,50756,5175445,161649,132,5142071,151754,3424113,139685,484486,149882,38869,?,14597,?,438378,6089,440349,1152,0,1877,40405308,38117000,2006000,61232398,1
94212938,84496798,333734,49648,3795361,97894,132,3561187,88319,2695152,138863,389946,129498,40758,?,14001,?,865300,10458,688819,1483,64,3508,31479679,30087000,1002000,52078585,1
473240746,81121323,777789,95611,7581441,268299,133,7590815,261293,4139518,277498,1445581,448588,118665,?,50634,?,1280052,16516,1377665,3892,0,7136,139156296,135898000,2975000,161282947,1
1405235302,1635108923,1977457,246788,130328883,483714,127,130123527,480003,73102747,534648,71746360,1246845,331279,?,142868,?,71339871,56345,71754099,12783,640,20728,410981080,410528000,0,432551633,1
1783956144,2007001799,2458787,276295,214730980,635334,129,214348059,633999,11301190,776997,7293307,1743670,425461,?,187774,?,5398978,63944,6150010,15174,589,27556,519492239,517978000,999000,541735969,1
78513617,65193617,261292,38183,2569641,77338,132,2577985,85346,2642475,123063,632774,132015,40955,?,13259,?,460941,4754,371446,782,0,1220,26333467,25077000,1003000,48415597,1
216119173,147548550,458960,71075,3932451,135554,129,3806395,143321,3488888,199050,939180,235695,64853,?,25810,?,1106704,8042,640975,1896,0,2905,66681352,64425000,1982000,87378486,1
455281316,75679310,754502,95382,7542020,240152,133,7236101,240484,3973760,257475,1418251,441609,113492,?,48297,?,1346404,16663,1558735,4371,350,8166,136581989,135281000,1002000,157757163,1
136178183,83281137,343481,50647,5166543,176251,133,5147165,197751,3438417,159764,655996,170956,39369,?,16415,?,581173,6315,454890,1302,201,2426,42926375,41579000,989000,64336028,1
90670437,70534320,308501,47515,4780041,140884,132,4619414,120604,2487521,119655,356539,120213,37336,?,13243,?,767190,9415,678834,1499,71,1839,30867913,29596000,986000,52978914,1
196727207,111930737,438213,59789,4150405,136188,129,4185444,139743,3404366,182293,757958,195612,52670,?,21895,?,531164,6840,573119,1686,0,4074,59156960,57966000,999000,78628841,1
948470168,1103100183,1381725,168718,108093013,507367,127,107863810,523859,8236826,404156,3476992,854738,231263,?,99747,?,5099761,34134,3679990,8322,561,12823,279822066,277559000,1996000,301851421,1
261724377,52247614,513825,67336,4107044,150733,131,4094358,142716,3343506,204544,769079,247778,64719,?,27140,?,674602,8800,727523,2380,44,5231,77302144,75892000,998000,98385593,1
1310340496,435860160,1854279,322485,84864047,4747615,1809,84624093,4759370,10418176,772977,7566033,1374983,340522,?,243925,?,7862780,82761,6473373,21144,79,23365,387234597,378850000,8018000,408772489,1
1958789445,2324915090,2500263,292491,218397009,627723,132,218281782,614566,12986088,694304,11120847,1734928,459059,?,199948,?,10429488,71917,10894379,16978,82,27148,577914874,576501000,1000000,599011947,1
209839816,112882259,417175,58755,3805020,123361,131,3966906,134180,3479830,202073,1001583,256807,73451,?,26228,?,686402,8828,689486,1976,0,2945,65723787,63383000,1980000,87320067,1
224343146,128367323,456475,62554,3923414,133786,127,3816502,131739,3114144,173094,718789,252181,67963,?,27773,?,1210635,15228,1130743,2787,222,4447,70853795,69457000,992000,92613112,1
1029974112,1121735969,1485410,178611,107455684,404371,131,107442230,389760,5908065,460973,3568588,917218,247741,?,107488,?,2636079,36171,2869174,8573,404,13900,302179502,300854000,999000,323027799,1
148446249,84295269,325732,50395,4120716,106592,133,4262447,110239,3128361,175386,1031284,168919,50622,?,18057,?,414590,5292,449046,1304,0,2052,45405757,44143000,1003000,66277368,1
86286528,80418335,314194,54083,5194071,186183,127,5038950,184584,2678887,145476,595634,129521,38177,?,12726,?,810431,8945,278456,782,261,1830,27443278,25158000,2012000,48566900,1
262223890,142864021,531630,68790,4213819,156891,134,4271815,157761,3881515,218931,992723,247794,64795,?,28684,?,727478,9510,784502,2254,0,3638,79919907,77415000,2010000,102127892,1
1303962967,1958125816,1727255,199764,157502546,9061390,133,156401174,8994545,109460294,582102,106375728,1257322,365392,?,141582,?,106286459,42629,107803184,10891,0,20046,385772051,384352000,1000000,408069292,1
136938049,133610294,362560,55925,12769056,201234,132,11645337,182505,6380232,192624,3172096,141749,35976,?,15387,?,4033488,5247,5007725,1226,0,1804,42419614,41112000,1002000,63168274,1
284590011,57292703,491475,72093,5184975,213438,126,5121795,221204,3626321,181986,1087287,250322,65080,?,29213,?,713692,10837,807523,2410,211,4038,83313726,81973000,999000,104172502,1
100267547,101900123,328693,50242,5836557,130383,132,5440747,126909,3254920,140254,320690,97502,38077,?,13557,?,1622590,8435,656086,1394,99,3873,31910092,31681000,0,53701142,1
1056410440,1161680045,1478822,178132,119860616,708890,133,119464103,714028,7396476,441618,4649195,937597,259281,?,110951,?,4957659,42696,5075463,9767,479,16438,312916031,312676000,0,335217283,1
114949839,104911017,356516,57035,3712335,124386,129,3866014,107162,2980364,163754,721694,126809,32925,?,13842,?,346670,4707,399803,1340,77,3606,37126482,35810000,994000,58357151,1
609563365,640436030,896732,117697,55656249,253332,134,55584846,265982,4734614,352694,2662202,609747,176006,?,70820,?,2068602,22295,2009213,5367,128,8263,184716893,183457000,1002000,205528348,1
71820558,63384632,255260,37526,4655654,157264,127,4659124,165763,2874636,122023,521810,113838,22496,?,8514,?,220540,2736,238625,708,0,1082,24322208,22896000,995000,46193066,1
95865596,69539762,318197,48960,6098855,651376,131,5890818,666770,2546138,135746,330734,101408,36337,?,12939,?,738666,8918,664637,1430,84,3970,31817212,30452000,1015000,54081308,1
1334272969,1388090930,1876276,206237,125237066,442691,133,125119853,454728,71189616,537296,69644035,1175137,343970,?,159494,?,70685118,55405,70322668,12381,312,20845,393854433,392332000,1000000,416083257,1
213690267,112369974,412282,58243,3815650,133327,135,3974890,138835,3498982,208604,1256939,246387,67624,?,24832,?,728593,9309,728785,1982,54,3350,64777546,62500000,1984000,86397310,1
76961555,73314670,269358,39597,5086401,82182,126,5006875,85423,2674372,144511,567036,120591,37109,?,11712,?,265274,3371,282930,779,0,1159,25757910,24487000,1020000,46833380,1
72232166,58585607,252088,37939,2641140,86494,133,2676312,88115,2818951,155732,618669,115513,35707,?,9068,?,260504,3138,232145,689,0,1031,24438340,22086000,2007000,46167056,1
121899608,88924364,375117,54188,4133507,118618,130,3774929,102403,2965171,161404,454264,112867,29873,?,13064,?,326163,4306,385469,1550,54,3635,36299558,34950000,998000,57426416,1
258726469,180908006,518411,69173,4277976,153614,132,4251449,149375,3496104,205508,796090,241912,61229,?,27180,?,669449,8906,750118,2240,12,5407,78513171,76181000,2004000,98862841,1
114143513,67337751,354159,50856,4977002,120406,133,4811743,106462,2943429,156578,386053,126549,32218,?,13485,?,347977,4501,369910,1187,52,3659,37605031,36201000,1005000,59602769,1
230525622,134249417,426883,62137,3934747,131035,131,3810119,127910,3116180,183565,1167625,239985,68495,?,26182,?,1093500,13502,1007878,2535,34,2945,69930011,68688000,995000,91051628,1
114254446,79723145,333358,53272,3888575,114489,131,3351951,102186,3017493,158527,798002,115999,30094,?,13143,?,335316,4449,411066,1472,72,3972,36308569,35039000,1001000,56865585,1
726863115,138288321,1359932,375841,12031559,288470,4040,9836265,282007,10944654,615271,8671882,749955,173517,?,315011,?,7811165,109668,8455264,31996,84,23731,216488619,205147000,11007000,238234807,1
70303270,50428134,261180,38680,2807349,90204,130,2800541,91858,3044449,165429,327005,73893,18204,?,7569,?,181259,2355,200448,606,0,890,20704279,19435000,1022000,40138415,1
226184207,133957435,436303,63763,3890682,130216,133,3771634,133836,3136836,184268,981951,253067,69067,?,26910,?,1172863,13249,1005837,2585,31,3057,70084076,68708000,995000,91350324,1
456972460,586119859,791148,107010,54303791,226808,713,54142208,263167,6944177,554891,6117798,1521088,393563,?,144339,?,11218312,121810,6427064,11303,698,9506,136658676,135326000,1002000,158339429,1
1148492500,1300153007,1576594,183649,112616061,402304,132,112455686,403366,9448968,483544,5141042,1015417,262018,?,116266,?,6238168,38415,4877170,9721,0,14290,341430345,339124000,2000000,362801448,1
106708320,129201477,354678,49529,7520610,139017,130,6996578,120537,2650176,145438,317105,102757,26857,?,13489,?,739904,8569,660593,1498,63,4044,33179828,32795000,0,54440075,1
228591077,127450438,416079,63491,3936041,133167,133,3857147,131171,3163887,188262,1439385,245397,68154,?,26397,?,1115824,13439,1022676,2455,45,3212,70166159,68792000,1011000,92217559,1
230236859,144562796,457739,104980,4269226,148584,132,4173125,155092,4173111,243053,1763501,231797,67570,?,24794,?,1012750,7658,623092,1866,0,2780,65488941,65158000,0,87529873,1
420291790,310863994,653777,87332,55416193,186228,133,55400812,195635,36659618,267283,33868278,426879,115150,?,46497,?,35608761,15804,33747396,3716,39,5426,126130919,124722000,997000,146913080,1
