file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1070657.exe,850600967,1842738981,3955955,1033886,206785974,313338,2084,205587813,310778,206847292,13035598,107629522,798498,5640780,<not supported>,249141,<not supported>,203604415,244664,103516238,9806,295,14594,253329156,246808000,5971000,302319232
1096416.exe,855798937,1860440201,4061767,1062837,207234731,304835,2085,206277990,307467,207618137,13196701,109240299,1278586,5864640,<not supported>,600672,<not supported>,204139535,239209,104525465,9323,137,12204,250031233,242676000,6990000,272210167
1293444.exe,670416668,1847795580,1513310,278934,202697906,272429,1106,200494149,263486,199842069,6571374,102100724,583877,529723,<not supported>,73880,<not supported>,204573905,120365,105230306,13126,208,11642,196841216,193415000,2990000,218819329
1458177.exe,733533395,1434609376,4693166,1354629,105156500,288169,2088,105190622,297085,206094462,13070429,109442177,996493,7784346,<not supported>,219258,<not supported>,207246044,241032,105621900,8830,197,11372,216222525,208943000,6998000,238285654
1562200.exe,792011816,1652024454,4303566,1191059,106846540,291664,2084,107648432,295145,207889781,13260683,108670292,1091122,6658296,<not supported>,530947,<not supported>,202810140,202601,104075930,41291,210,11867,230727049,223360000,6980000,252821166
1623325.exe,2371315955,3047751047,19443382,9633232,377384909,1881970,116832,372438776,1840820,671466977,34420843,421126694,5120694,14919571,<not supported>,10746245,<not supported>,680645013,3324550,424978671,1348468,30637,893008,528005402,371752000,155896000,549391460
1626177.exe,632089367,1756565442,1380634,223877,205862000,252122,1103,204135541,253843,203175555,6745426,104506437,773644,571871,<not supported>,139729,<not supported>,201908148,127697,103398481,6311,39,8992,188140548,185650000,2007000,210011243
1628906.exe,860807881,1957850114,4036062,1129954,206247795,337916,2082,205528320,329813,206599552,12977444,107523834,841623,5836147,<not supported>,151643,<not supported>,203713693,226590,104062772,16332,59,11400,249407356,243015000,6000000,270904432
1759010.exe,630256568,1754963317,1440176,240436,205188264,257091,1108,203491190,267220,203395373,6756000,104448666,814951,595007,<not supported>,74948,<not supported>,202296375,129933,103653525,6299,39,8820,188628025,183130000,4976000,210029394
2014050.exe,795145863,1746584698,4239154,1161320,206779019,306455,2082,205617347,308177,206561937,13019738,107425006,768574,6501371,<not supported>,168592,<not supported>,203526230,183796,103903242,58128,132,12858,233207935,226473000,5986000,255780952
2134955.exe,1703887606,2691889700,13983260,6509971,307558779,799077,99784,306719058,808909,587112033,28638706,362660082,2862566,10581496,<not supported>,9515952,<not supported>,590097602,1837397,364085238,951962,1109,423194,504686889,349140000,155062000,526877196
2199340.exe,200086737,375092772,1684268,89930,28381075,165214,2087,28842363,179007,54942677,5631140,31741999,653226,1811378,<not supported>,161606,<not supported>,66694500,157569,33785876,4434,122,3625,61405892,57994000,2999000,82614261
2230392.exe,572480937,1454085769,1339456,128086,104702994,227965,2078,103732716,233083,203562400,6508831,103552627,674658,548113,<not supported>,187773,<not supported>,203008459,168148,104115932,11839,418,16727,171416050,165941000,4968000,193245732
2231894.exe,1046409406,2360005177,3446725,946058,306522678,363181,2087,304912370,375816,306621043,13117003,109484899,1076302,3691777,<not supported>,232508,<not supported>,304656737,247964,104768017,12472,85,13646,308941648,303421000,5006000,330941242
2233044.exe,2944535044,3792350218,30557962,5967547,327452396,990402,7939,328648280,981156,590431287,51522678,317788821,2846438,38088039,<not supported>,18981945,<not supported>,593820628,966734,317402990,645001,1477,117303,845538772,833184000,11988000,867280314
2258515.exe,790868954,1634915645,4240085,1117396,105339963,288780,2086,106446929,287167,209861675,13281854,110164640,1304849,6774438,<not supported>,630471,<not supported>,205658229,226935,104822661,42301,137,12747,234160667,229672000,4011000,255493812
2378596.exe,850408799,1844028159,4065128,1093762,207013732,312462,4035,205916989,318509,206880600,12883900,106310106,924937,5859480,<not supported>,270428,<not supported>,206170352,330037,106788477,21710,562,45400,252656630,242253000,9969000,274330472
244450.exe,485128973,1466584552,1148891,125410,204819995,207651,2084,199960261,218642,198123830,6272982,101238698,604782,484702,<not supported>,152440,<not supported>,204165240,144383,105290997,6823,182,6348,145893104,144471000,1003000,167574185
2481720.exe,1883659567,2729622497,15828868,6740479,360989810,848495,98766,361281810,846766,417608839,27324085,405678072,13415243,3230115,<not supported>,18699729,<not supported>,420559935,2577801,405629602,688321,774,411968,555042563,334370000,220244000,577534947
2514076.exe,849400723,1845697394,4030606,1069219,206014871,297380,4037,204410464,297286,205774188,12847229,106444797,932755,5827547,<not supported>,274837,<not supported>,207144981,333181,107645203,27812,624,45016,250829002,240412000,9975000,273804011
2677173.exe,1707964138,2893254274,14122268,6600690,307246270,820260,99787,306151966,821232,585705424,28343968,363109693,2938818,10866744,<not supported>,9613311,<not supported>,592039299,2190993,365258437,1020241,67,525267,503071218,335364000,167181000,524920064
2685596.exe,859855610,1860757594,3962300,1072069,207192577,305739,4039,205304666,307295,207002175,12819510,106591775,932371,5692222,<not supported>,283489,<not supported>,206560222,341923,107342425,20818,451,37082,250011267,242692000,6991000,271820976
2697990.exe,1740714619,2680780654,14672914,6876797,305714947,808333,99782,305055527,815772,587242968,27689439,361293131,3055830,10473650,<not supported>,9270230,<not supported>,592772521,2227579,363792805,1053537,255,624112,511893803,341600000,169801000,534337662
2734446.exe,1918993568,3693362225,10328119,6148031,354013000,881396,98764,353331765,860629,415930775,20784270,378444769,13442772,1790776,<not supported>,7298791,<not supported>,422743997,2603551,381339569,468766,1362,380372,563295301,339552000,223363000,585324464
2820444.exe,194174958,346221440,1666772,176460,28002609,139886,1107,28038525,142368,94543308,6114212,32143520,347646,1957313,<not supported>,22102,<not supported>,117748730,119464,32909448,3010,0,2987,60034854,54630000,4966000,81998844
3205915.exe,1137988722,2003958557,9096665,5736690,300899437,558472,98766,299238839,565337,346045934,14945972,330203991,2378579,2284747,<not supported>,6040558,<not supported>,349588072,2206429,335438894,584069,723,372219,336767180,170186000,166181000,359129519
3216342.exe,418869140,1257436807,1070705,156283,201006084,183151,1107,196495204,192709,192631868,6304102,100453039,440209,488181,<not supported>,47985,<not supported>,206046844,121087,107440361,4381,221,5909,126821742,125397000,1003000,148577869
3617839.exe,754843654,1531434707,4596708,1266191,105708088,302166,2080,106479975,306819,208330960,13203378,109981756,1174273,7584656,<not supported>,594305,<not supported>,205805108,238328,103997225,8015,2,10482,220869865,213461000,7015000,243270446
3736295.exe,889633981,1864127111,3944935,1024668,209262479,336536,4038,208203670,337646,208445291,12832614,106094890,936789,4968293,<not supported>,306994,<not supported>,202442706,285570,105109321,78581,358,36032,258802088,248356000,9974000,280664726
3738660.exe,1082037837,2049849627,3512688,1064476,106307258,390342,2093,105899854,385020,206947146,13118205,206872925,988658,3450278,<not supported>,175007,<not supported>,204233233,241748,206328654,11931,71,15754,317709512,311327000,6006000,340183542
3739170.exe,766572961,1957550666,1521622,212387,206230962,303621,1108,203659325,298979,204043647,6682835,104827464,722800,573736,<not supported>,91357,<not supported>,203499250,125386,103565758,7381,184,11229,225651158,221311000,4005000,246295261
3741569.exe,895905994,1857758059,4032582,1110548,209654750,347734,2086,209486823,344662,213134981,13411833,110508387,1257821,5390653,<not supported>,592924,<not supported>,201203748,172068,102018810,66458,394,13618,261923252,254479000,6985000,283413707
3855515.exe,376254094,945381688,1088326,133746,103478948,181461,2084,101463662,189188,195887115,6184033,100816731,470479,431079,<not supported>,119035,<not supported>,206301473,139934,105538092,4743,67,7219,115125499,110712000,3989000,137585624
3900305.exe,1823081724,3572968221,10327435,6210173,550974727,845312,98761,551359083,836058,516457224,21040852,279888656,13368905,2108612,<not supported>,7700636,<not supported>,522319050,2487007,279805160,525498,1521,423458,538303464,323967000,213978000,558571581
3927955.exe,803037539,1736208344,4228287,1174734,206089089,305294,2085,206253642,303540,208512038,13271896,109022898,1115103,6588050,<not supported>,565190,<not supported>,205098638,181887,104174653,58800,485,13239,236485197,228091000,8003000,258205896
416586.exe,1514517393,2714124658,9430361,5885541,303596666,721753,98768,302224231,722824,349178308,15458438,235090548,2968784,1548831,<not supported>,6042317,<not supported>,347848658,2234071,232869961,601957,207,434416,446815594,287197000,159109000,468678524
4228710.exe,766010305,1553850423,4569934,1260657,105872616,279807,4137,106691480,294268,210868886,13263788,114011395,812628,7576083,<not supported>,486938,<not supported>,217134421,337479,114134517,37853,384,21573,227313232,217935000,8997000,249099997
4285324.exe,2866908369,5316681056,14062906,6961466,309605834,1125493,99788,308451601,1112111,591413524,28954742,364838694,3793442,8677543,<not supported>,7099911,<not supported>,593099281,2302646,366467716,1033729,284,353247,843200772,685618000,157141000,865762192
4292026.exe,1971476238,1513161555,3848336,852824,304155192,48352816,3064,299644944,48159704,399825462,13544305,112431096,1821311,1882024,<not supported>,935425,<not supported>,415783683,353349,112129881,129663,168,28185,578477576,576057000,2003000,600530371
4421941.exe,849760651,1858022706,4024425,1087410,207223382,299397,4035,205330351,303344,206327244,12775849,106035362,910356,5730087,<not supported>,280153,<not supported>,205854697,334725,106879961,20679,334,38027,252601918,247087000,5001000,274552634
4448176.exe,847196858,1842267072,4043736,1050555,205950224,307713,4037,204872405,302375,206105567,12898096,106611551,947445,5822792,<not supported>,274623,<not supported>,206837584,346451,107242460,24782,273,43543,251597935,244108000,7003000,273589872
4602054.exe,624757920,1762653416,1375210,211939,206388376,250036,1104,203371212,263964,203212676,6705113,103325653,745382,535585,<not supported>,72186,<not supported>,201161084,123979,103634026,5997,0,8091,186649699,182250000,3983000,207446449
4673593.exe,781617847,1737332734,4058332,1074757,205795495,288570,2088,204957016,298295,205738237,13043555,107628969,774745,6381577,<not supported>,175068,<not supported>,203433983,181837,103939593,59183,122,12237,233548763,227180000,5978000,256043027
4703799.exe,776139328,1649485415,4307499,1238532,206194652,282239,2086,204740347,288525,206045771,12992997,106618173,763399,6780731,<not supported>,109995,<not supported>,203476676,206843,103619925,34090,139,10613,231640427,227311000,4005000,252672740
4832111.exe,1716227228,2681172864,14314885,6691228,306149352,776636,99783,306460480,793328,587557290,27880393,363091333,3078564,10771816,<not supported>,9528380,<not supported>,592177311,2373095,364536208,1008185,207,446358,506344636,347976000,157989000,528005634
4873850.exe,1386986476,2734094935,3363855,966769,205561618,448197,4040,205726999,471749,209172727,13108662,108876031,1324207,2390236,<not supported>,318543,<not supported>,208495040,330854,108185878,41619,80,51528,405646330,397267000,7985000,427078379
4879484.exe,1821059032,3556248731,10318065,6167679,554964569,816493,98760,555505897,830252,517624947,21344738,279506262,13241169,2083945,<not supported>,7746774,<not supported>,519174834,2545529,280040445,549088,218,545090,533248281,308951000,223964000,552842422
5069904.exe,2155139963,4408994671,10120142,5902081,402353838,871253,98766,401223446,866725,547968110,15405494,334413992,3727709,1536778,<not supported>,6164051,<not supported>,551393714,1901201,335357872,563023,289,341607,630745048,477281000,153090000,652216075
5118663.exe,799213096,1756929219,4353299,1256545,206122578,316483,2085,204196271,305658,204771331,12936608,106082964,714340,6558210,<not supported>,87709,<not supported>,203850194,184070,104413720,57254,153,12913,232242367,228775000,3010000,252811877
5191445.exe,2597297084,4089525289,16350527,2915152,216335289,895721,4040,215398207,895050,288291316,38643917,167759684,2341792,24264767,<not supported>,5190811,<not supported>,283540783,614936,159926282,513514,377,34886,759220274,752800000,6006000,781203198
5208903.exe,1801466123,3421334037,13964513,6600617,408407646,808555,99787,409202102,820036,691785530,28430274,266246756,3010248,10121047,<not supported>,9007706,<not supported>,688002598,2077218,264952600,919375,278,492333,526974471,361414000,165189000,548747938
5445938.exe,860493369,1851048522,4042982,1056265,206068972,314289,4034,205254479,320846,207002966,12767044,107264806,918857,5841466,<not supported>,314495,<not supported>,207345141,366064,107396661,22633,315,36146,247109382,240582000,5989000,268714663
5450722.exe,1784817184,3846775038,3438222,967025,205845312,565015,2084,207161919,582367,211826056,13458398,112518546,1625337,1795310,<not supported>,329121,<not supported>,206696340,261375,105756042,16757,370,23805,524759926,518336000,5992000,546711632
5515108.exe,3934116349,1739607083,5951504,716291,208671147,1138975,1106,208818598,1143858,214774565,7818455,114127802,3333045,1649511,<not supported>,415010,<not supported>,210415021,236537,111744409,33715,402,52642,1154691130,1150122000,4000000,1175411196
5521134.exe,902391961,1855744816,3886024,1015880,207695113,380642,2087,207001037,386197,307064416,13105363,109162585,907147,5177356,<not supported>,202378,<not supported>,303321128,230416,103620552,13635,5,11873,263231604,257804000,4996000,285306565
5527246.exe,801933508,1846669202,4094557,1097611,206158067,298625,2087,204921413,296682,205815778,12961381,107517604,765527,6316282,<not supported>,167943,<not supported>,203227162,204903,103744328,37166,167,12529,233149795,228689000,3994000,254750957
5600824.exe,632577876,1752273862,1331815,156501,205294795,244400,2084,203528249,253002,203458522,6487238,103855036,711986,556369,<not supported>,197752,<not supported>,203022952,187519,103773235,13825,2,16321,187705253,181364000,5979000,209752572
5605416.exe,1821262270,3937293834,3577312,1011180,206865964,579197,2087,206969438,577207,309804019,13482709,111339521,1657553,1807777,<not supported>,240389,<not supported>,306133415,268300,106421089,17617,518,25852,535464158,533119000,2000000,556553928
5606233.exe,2698453224,2427676808,15969132,6988043,460259045,1033679,98760,459050281,1032060,515638300,28195217,307782980,14447156,2364896,<not supported>,16892700,<not supported>,524320506,2838920,310363590,571140,57,439260,789575947,567377000,221756000,811197743
5606463.exe,786650190,1739106533,4203173,1136962,206346675,293256,2087,205625457,288843,206678699,13041564,107619442,761033,6580470,<not supported>,174362,<not supported>,203716764,186221,103730054,57663,473,12887,234335654,228898000,5019000,253729175
5964679.exe,812255287,1759990183,4375916,1304936,206524617,304924,2086,204349110,298250,205497286,12937474,106193061,746601,6514064,<not supported>,88733,<not supported>,204042200,184456,104817035,57369,473,12492,231297261,226918000,3998000,252069612
5976986.exe,451456995,1332710871,1230483,253841,200673380,208486,1110,196447560,212205,196844273,6470798,102446573,432037,582368,<not supported>,57547,<not supported>,207962356,113421,106138360,17453,107,7963,133208458,129856000,2996000,155575415
6003108.exe,718497305,1640023108,1541387,258353,105323121,276872,1105,104386820,279987,204042984,6696725,104166081,663271,566393,<not supported>,82110,<not supported>,202240393,132491,103067280,7492,91,11255,213593929,208108000,4978000,234680598
6110878.exe,746241302,1535304857,4513242,1251516,105280882,299021,4039,105047047,303430,206583689,12792394,106602115,837399,7288758,<not supported>,274669,<not supported>,206917390,352791,106663294,24760,17,37418,219891915,211468000,8017000,240919594
6417521.exe,2343240669,4275232443,13665549,6802688,305440732,961131,98807,304329813,952812,581492802,28030287,262603131,3426524,8600313,<not supported>,7260058,<not supported>,591930136,2363772,265552529,1024439,292,527721,691047978,519483000,171159000,713543554
6667004.exe,769441635,1854529136,1575147,287078,204610614,291354,1107,202513429,296403,299609411,6646896,103276503,743053,632320,<not supported>,86992,<not supported>,302773398,131102,104079086,7696,0,9938,228261976,224959000,2999000,250091600
690086.exe,425180644,1061956036,1140391,165852,103970524,183795,2083,101903037,187230,195422838,6157860,99808061,508290,583120,<not supported>,128285,<not supported>,203212142,140167,106367548,4557,0,5523,128069523,124660000,2991000,149229277
694077.exe,793893045,1651206127,4424519,1186530,106425547,297162,2079,107372063,305392,207980755,13206255,108869843,1137151,7072213,<not supported>,547087,<not supported>,203607207,199743,104055205,41026,90,10873,231169592,225654000,5014000,252364815
7074246.exe,860678759,1867186026,4110712,1046984,207106757,306210,4036,205204536,305657,205673680,12699081,105918310,946628,5726399,<not supported>,306275,<not supported>,206277600,342100,107278620,24865,311,34024,250675445,245234000,5004000,272526058
7125391.exe,2389355239,4481535204,13260814,6657412,309029945,995227,98805,309433954,1029405,589631816,29156846,267559674,4156803,8841250,<not supported>,7347923,<not supported>,589846399,2492581,261469060,954100,328,429744,699401868,545940000,152983000,721115496
7170748.exe,797392951,1739753655,4210480,1166240,205802122,301163,2082,205609215,302028,207408123,13053187,108312151,781503,6611884,<not supported>,203378,<not supported>,203129526,181617,103415617,58069,196,12785,236554375,232059000,4001000,258708553
7264247.exe,756422499,1537149237,4518905,1277267,105367235,307489,4040,104981671,295072,206571879,12762943,106671569,834984,7304805,<not supported>,268142,<not supported>,207577304,321591,107122716,23756,127,36598,221553894,212165000,8964000,242633153
7356511.exe,794446149,1743242116,4245758,1179854,206044663,298762,2087,205088638,303099,206117872,13015569,107590252,780149,6533884,<not supported>,160969,<not supported>,203965410,183377,104217741,58175,105,12216,234996546,227457000,6983000,256447897
7504661.exe,745349201,1536500375,4518085,1296472,105206035,283049,4034,105126867,286570,206419333,12728099,106543751,809185,7330716,<not supported>,269543,<not supported>,206956975,333206,106536013,22005,9,32902,221462175,213161000,8006000,242518421
7575248.exe,744588080,1532807595,4552792,1302791,105200442,287303,2087,105597585,290957,205604015,12961997,107797244,699312,7474662,<not supported>,183405,<not supported>,203459430,227417,103446187,8075,0,9545,220800701,213387000,6979000,242149756
