file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1135633.exe,312626331,453343925,1585062,350625,99923174,452270,4257,102825992,458627,142022307,6008604,71048817,608295,823741,<not supported>,312536,<not supported>,153700736,694776,71066074,82059,119,26858,92794403,82217000,10026000,141494049
1247568.exe,480542150,963990504,839623,135489,200735304,992600,2013,197929795,990666,314311386,1209571,166123607,855614,261159,<not supported>,151977,<not supported>,315125011,36933,162722010,7661,353647,12666,144166271,138686000,4988000,165512225
1265407.exe,208168661,438162857,593867,153372,84216339,150136,3596,80696053,152884,115066043,1313194,57123528,418098,474445,<not supported>,258220,<not supported>,111342269,64416,55719518,18113,20,11371,62372274,56985000,4998000,83410716
1290299.exe,312653005,465589930,979312,314842,100837383,441589,4256,103559352,435376,144647686,5621291,71738567,668746,450360,<not supported>,288864,<not supported>,150690852,753964,68963326,97914,123,22751,91364462,82074000,9008000,114574276
1291495.exe,76007080,144074614,485900,160219,26004208,565205,2734,24884004,470919,22859220,751652,18918112,363969,353989,<not supported>,235962,<not supported>,19690416,106864,17954943,19727,0,13313,26424339,18957000,6984000,47666012
1316604.exe,208845120,449513473,805322,294243,79133918,154011,3792,74819462,158539,103271558,1534366,57921995,362994,282061,<not supported>,189428,<not supported>,118478504,70154,65617621,13412,20,10257,59932027,51551000,7931000,80427617
1376560.exe,209594264,454864244,666777,209980,86989403,222899,3644,87663639,153273,119057325,1080368,61497311,456949,421956,<not supported>,280473,<not supported>,117134253,82393,59774812,21751,284,12721,64077593,58804000,4983000,84688130
1407254.exe,207505245,458677972,672420,199276,88561959,218627,3600,88689770,156836,119242264,1062208,63345232,441116,414511,<not supported>,291618,<not supported>,112958153,89771,60190238,19303,92,12373,63866154,57537000,5952000,85516865
1442933.exe,208024383,440433601,616680,177517,84779197,164481,3794,83499154,154487,118630643,1286114,58940959,429126,521277,<not supported>,311244,<not supported>,109652753,85487,54931723,21710,37,17105,63888612,55473000,8068000,85378901
1477356.exe,207577868,441416360,743901,213192,83517801,157133,3601,79439563,298842,110899248,1495717,56806544,423160,478054,<not supported>,199309,<not supported>,109661549,63615,60689425,18843,15,15228,60784635,53623000,6951000,81366331
1510302.exe,210791605,454236422,675280,188239,88856347,327108,3694,87305419,160573,122946424,1021827,65974809,465644,441110,<not supported>,324053,<not supported>,116985898,98390,60407144,21050,16,14721,65365762,56097000,9015000,85745822
1545872.exe,209323741,444368373,683904,215740,85585326,153628,3598,81879940,156537,115679762,1324603,57157964,402674,497737,<not supported>,257663,<not supported>,111632500,70641,56168311,19699,273,12667,63489882,56193000,7024000,84329274
1655898.exe,208503281,432764838,649900,183760,84495259,166266,3793,83453999,153514,120030770,1369047,59670743,484984,614518,<not supported>,305024,<not supported>,110975116,75839,55503221,20443,175,18922,64498908,59071000,5006000,86115132
1832846.exe,188421900,403157810,1001572,327750,73722464,716291,2693,74246319,955400,95268484,1157085,56549661,320730,152105,<not supported>,101243,<not supported>,130747298,33198,69013933,7129,113,15691,55254126,49882000,4988000,76144664
1867433.exe,233763215,405204820,1030141,310061,75133979,204693,3620,82886666,193651,138272852,827034,76888191,410666,297372,<not supported>,182118,<not supported>,157660920,129637,71148534,43891,157,31943,71392574,64152000,7016000,92722712
2004531.exe,499311914,1016986240,1011908,245651,203304485,667840,3596,201943632,650794,311380334,1620199,170196958,1032391,559274,<not supported>,200985,<not supported>,331100105,58972,172640378,10983,647,14294,144903065,136514000,7971000,166436237
2059675.exe,697684803,1166520097,1525512,357007,246480159,739618,5017,239341355,761027,358310039,14512461,177108504,1228129,732348,<not supported>,295331,<not supported>,382531617,875009,187663589,163935,77,24792,204901526,196466000,8019000,227352985
2126568.exe,259924917,468760048,905263,295673,73247197,174272,4695,72985707,167724,110663409,2274764,63133422,462585,379791,<not supported>,284212,<not supported>,136596371,61847,73856711,14465,101,15192,76255444,65869000,9980000,98477609
2147790.exe,207804743,433850724,591543,136175,85230534,165318,3597,85482311,154333,121386422,1256510,61272807,443127,520196,<not supported>,330827,<not supported>,110450498,79068,56241230,20657,29,18889,63499041,57085000,6008000,85129674
2384511.exe,213877823,412072150,716978,139533,85322546,169097,4184,85260292,168176,125348892,1162779,65779797,466396,758140,<not supported>,322958,<not supported>,111262525,128942,56437448,21507,0,17702,66013482,56618000,8939000,87468539
2531093.exe,311574946,458575981,966875,317133,98819713,672842,4352,102172587,649692,144157317,5796392,71632056,591195,437524,<not supported>,295826,<not supported>,148183331,962676,66468676,142686,105,25227,90784827,83431000,6952000,112210696
2589093.exe,204055556,429146326,636573,171269,84771306,166539,3619,84003145,154268,120451669,1383691,60730927,496341,504972,<not supported>,314218,<not supported>,110545733,63490,55277401,19831,21,14246,64092386,54717000,8953000,85238729
2678777.exe,497259536,1006268642,1034283,290497,200627186,697911,4178,200879901,603353,310214824,1565313,172552320,817419,727773,<not supported>,226299,<not supported>,330917023,86111,174660666,11237,493,14764,146875545,137428000,9028000,169161895
2772441.exe,259492715,513076120,874444,191770,89694634,236413,4503,84664322,251347,124172293,1537239,64429883,555836,568507,<not supported>,455039,<not supported>,127259576,134180,71506995,30136,156,21833,78303746,72012000,6001000,98681960
2959375.exe,338194231,544206145,1186936,367782,110772008,504075,3549,109292729,570361,140035115,7065649,60180199,574796,250456,<not supported>,237321,<not supported>,156218536,990119,72397583,117004,250,22674,101241302,93711000,7053000,122916372
2962679.exe,255100964,529748282,928696,238211,98754001,1378907,4545,99444553,1448403,118399724,1467699,65473899,500798,463877,<not supported>,410730,<not supported>,133475961,132928,77889722,45445,133,18327,76716673,68268000,8031000,98300896
3053665.exe,245234495,440602546,994810,343981,79224526,1138192,3602,81490332,1057365,122370333,680764,70661356,421140,303469,<not supported>,169116,<not supported>,137007884,85585,66962675,37001,158,32232,71173024,62783000,7972000,92719075
3072746.exe,208119669,439428673,663289,204322,85313513,162707,3643,82589424,158152,117409974,1306491,57428428,441223,542001,<not supported>,282121,<not supported>,108803119,86260,54626273,21486,236,14459,63863427,53521000,9911000,85353877
312198.exe,512256998,995396888,1248370,230981,199623351,701958,4961,199959677,676383,322520923,1376887,185449840,906441,486342,<not supported>,492539,<not supported>,338256764,190561,182080871,36901,122,26675,154747681,141325000,13030000,174137659
3138756.exe,204995719,443772607,807605,282042,79950354,155154,3596,75648135,158090,103816245,1488660,54645535,374964,373464,<not supported>,186439,<not supported>,114423086,66936,62133713,13468,27,11757,60277043,54007000,6000000,80686834
