file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
10178028.exe,517465236,765874873,950678,146616,153504404,1035789,130,153406127,1035695,245160884,425401,140380280,635870,203470,<not supported>,97223,<not supported>,251807813,1272022,142589808,107381,76,477826,156831327,127190000,29043000,203251174
1095744.exe,507483823,761900504,813477,111100,154320888,716775,127,153911695,720086,247512551,348490,140574435,538484,186522,<not supported>,54746,<not supported>,252206522,1417896,141020160,106554,88,251937,152294862,129140000,22847000,173998837
1201761.exe,501292106,769277391,892506,148587,155546405,718777,713,153143957,723208,246459358,494919,140483849,683097,200995,<not supported>,98399,<not supported>,257088864,1433722,143228339,108326,174,82524,145681052,119310000,26067000,166529756
1322833.exe,507601511,762284096,831289,109619,154569378,713165,130,154246554,712334,248150134,313038,140850313,553191,195728,<not supported>,56092,<not supported>,252015768,1336861,140761039,106287,60,258006,151447034,120074000,31019000,172671576
1343819.exe,491174771,765246412,797112,106095,154461487,714363,127,154010072,717369,245815729,348585,139466254,573373,205993,<not supported>,55035,<not supported>,252445927,1147552,142181054,107093,7,10401,147834399,120386000,27087000,168662092
1349457.exe,513202622,761683089,812732,104406,153845131,907693,129,153593193,908611,245900024,339029,139941719,555467,192095,<not supported>,54663,<not supported>,248996201,1239986,140326676,105944,253,460342,149787813,121261000,28060000,171385316
1368556.exe,503610898,757789402,830613,108128,153779365,911352,128,153709644,913464,245692966,363635,140659490,615295,210904,<not supported>,59260,<not supported>,249722610,1174394,141034252,106707,63,426182,149222506,127813000,20969000,167547001
1417617.exe,107316607,227034615,436315,76970,41325851,234610,134,42781232,229583,63630203,250794,32043082,135841,92633,<not supported>,13845,<not supported>,72883901,12798,32617477,2041,59,5396,35332051,32025000,3002000,56498754
1449665.exe,302291115,320211851,555930,89042,61413171,472928,133,61482177,469286,92336332,308457,50959871,355628,145973,<not supported>,35235,<not supported>,94161519,1337809,51105895,106180,506,303506,88273546,53972000,33982000,109021633
1563740.exe,520508607,765751375,871243,117721,154072021,965132,129,154627070,970137,246473249,365001,140764612,565509,191174,<not supported>,53899,<not supported>,251461009,1015390,140859361,106333,47,497012,155283675,126965000,27992000,175180523
1568383.exe,516119468,765060490,861327,112429,154236035,919159,130,153596393,919498,245114001,351365,139897470,548827,183074,<not supported>,55662,<not supported>,248806609,1239893,140557766,106625,115,458817,153248085,121939000,30984000,173462629
1600646.exe,513976937,760995272,871657,113544,154203318,925281,130,153711500,921654,245106211,357663,140201248,557697,176923,<not supported>,54714,<not supported>,248902226,987143,140518223,106590,53,503328,153543755,124384000,28857000,173991538
1607191.exe,29878809,28101061,339666,64239,6142506,183000,590,6653897,187062,8117966,181850,4964728,185935,156862,<not supported>,42403,<not supported>,8359023,29237,4787624,5498,166,10765,11015699,6831000,3903000,32443140
1623932.exe,102011298,222302392,445697,96959,47039438,259162,329,45078761,233051,62569970,257796,32142648,153228,81725,<not supported>,14642,<not supported>,67135125,19828,32523620,2360,289,5788,34433647,31059000,3005000,53856091
163578.exe,106703318,225866440,416195,65900,41918601,224934,134,42770450,218555,63499983,240128,31799065,135219,90394,<not supported>,14130,<not supported>,72555544,16193,32277652,1988,53,5192,34744958,33518000,1015000,55445935
1658193.exe,103951369,219238433,411970,65660,41211349,229324,133,42201126,224965,63302140,243420,32530108,155529,95798,<not supported>,14509,<not supported>,73141746,16365,32761219,2013,86,5121,34867731,32588000,1975000,55613198
1799592.exe,512009773,754305138,876989,115087,153530253,719199,128,153653437,719330,247839870,349330,142033138,586941,194650,<not supported>,56411,<not supported>,253490114,1361916,141308665,106868,275,309485,153307737,129206000,23853000,174457904
180566.exe,121752506,270755961,402945,62554,54177691,208524,133,53663237,208937,52813940,222512,36367855,151505,94592,<not supported>,14151,<not supported>,59748107,21569,37200267,2222,161,7966,39493467,37153000,1955000,60614570
182761.exe,511959690,756746344,834146,120031,153559514,926107,128,153642992,909849,245547099,345949,141347646,530571,184654,<not supported>,54573,<not supported>,250142582,953899,140703269,106475,326,515839,152097505,124757000,26947000,172359572
1873684.exe,288406210,322367890,527192,90186,61587535,422530,134,61523829,427307,91498899,323550,50526036,328870,141343,<not supported>,32225,<not supported>,93995996,891182,51404152,106090,998,162932,87153305,57860000,28930000,107640310
1931123.exe,509327350,760002680,847568,106174,154382387,926656,130,154276240,928723,246230520,327407,141136035,580082,192057,<not supported>,56536,<not supported>,248931559,1050733,140239182,106181,237,469836,152141869,128840000,22971000,173953379
1950101.exe,512669534,757631128,865105,118394,152960227,907484,128,152893546,907832,244558718,347844,140954453,528354,178062,<not supported>,52928,<not supported>,250883401,883814,141672492,106810,310,487292,153739209,121238000,32063000,175612251
2102452.exe,494613994,761740514,813429,114062,154655871,718252,129,154449875,721250,248239342,364453,140684189,583397,197721,<not supported>,54212,<not supported>,253155460,855610,141425017,106861,13,143379,149561308,125262000,23859000,170584310
2157682.exe,523621056,761687869,874169,118676,153273004,1039517,129,153376324,1038384,244799204,352897,140983036,550750,185382,<not supported>,54626,<not supported>,251150357,1458454,142204586,106897,220,619284,156202655,131866000,23975000,177596830
2349630.exe,512964890,759107365,782292,109664,152606173,919463,128,152937179,919308,245228892,394505,141502275,593415,215009,<not supported>,58470,<not supported>,251537267,1162655,141637857,106801,112,435020,151266370,120032000,31008000,172849904
2351086.exe,110437615,222383238,346364,61988,42311327,281365,141,43359289,279954,64441737,230966,32262184,133881,93797,<not supported>,14482,<not supported>,71726435,16466,32343930,1947,102,5774,32247256,30954000,998000,54282815
2360855.exe,507313263,758054892,794882,109597,153529086,718038,128,153418738,717388,247231663,354143,141006862,554006,179192,<not supported>,53918,<not supported>,253420392,1364343,141395918,106787,103,239570,152318699,119959000,31989000,173870639
2633688.exe,321027993,337606088,874445,185824,63897596,578037,1890,62861289,569763,92792049,607221,56102418,408310,148851,<not supported>,147060,<not supported>,100020232,1235101,54962440,110246,640,411983,97327348,66953000,29979000,119669901
2741683.exe,517094923,756353491,887754,121601,152748646,919990,128,152709937,919735,244180179,362262,141019280,539453,178750,<not supported>,54424,<not supported>,251918122,1267846,141617990,107067,257,514505,154196935,121855000,31962000,175518537
2748277.exe,501870771,758976128,816246,111481,154010415,717068,128,153797464,717562,247585013,402452,141181185,549081,204867,<not supported>,59143,<not supported>,253445452,1338142,141256434,106628,5,203954,148574427,123110000,25022000,170217697
299057.exe,511332039,758554868,794929,112157,153463042,758810,127,153500561,761478,247414643,347845,140926832,558393,184604,<not supported>,52705,<not supported>,254188590,1344705,141543762,106997,45,571886,149632639,115277000,34082000,171616830
3574254.exe,102278102,217710907,361933,60250,43387444,226562,135,44090215,220528,65162950,219899,32235485,151875,99174,<not supported>,13863,<not supported>,70206284,14908,31585824,1985,84,4793,31630412,30263000,1008000,52932355
3639900.exe,517311068,760944617,886407,116139,153093907,1021745,128,153277663,1021553,244468860,370850,140785928,566843,189969,<not supported>,54416,<not supported>,251145055,1248702,141669919,107034,102,538431,155962253,124721000,30930000,177465973
3743333.exe,522032985,760922284,902733,123588,153420133,951467,129,152992661,945526,243754186,427161,140181444,794509,190694,<not supported>,56737,<not supported>,250358992,1361683,141729623,107318,22,505907,162714442,129507000,32874000,185441012
3809348.exe,108864547,228713881,391436,68869,40367355,227356,134,42042823,224117,62671361,244883,31993041,152115,97122,<not supported>,13276,<not supported>,73592969,14484,33184564,2075,267,6058,35028320,33725000,991000,56971989
3839240.exe,494342800,760274000,813125,108993,154054861,862483,128,154115672,859097,248010782,362656,141615474,573814,193684,<not supported>,53490,<not supported>,253793648,1343882,141600999,106780,12,116856,149160644,126675000,22118000,170293932
3840609.exe,511821796,754240824,826078,107797,153023238,919156,127,153378959,918480,245653023,351282,142156533,578089,203997,<not supported>,55431,<not supported>,250057833,1428715,140952388,106497,327,506005,151356270,117955000,32987000,172256271
3910898.exe,112565975,231379179,477661,81450,43521211,267359,135,43087013,255614,63136663,267182,31717262,153496,92008,<not supported>,14265,<not supported>,71210877,11975,32287501,1735,85,5436,39333419,36887000,2049000,61838137
3941233.exe,507163451,760962095,809342,111879,154282357,729319,128,154259372,734377,247925797,368191,140562683,547124,184328,<not supported>,54592,<not supported>,252353424,1157936,141080411,106566,113,259510,152809187,123368000,29086000,173545019
3943646.exe,298141927,322134342,589372,82440,61894221,566099,133,61782083,566381,92393114,275462,50478231,362681,148262,<not supported>,35557,<not supported>,93616143,1323556,50902440,104823,1876,335281,90105348,55875000,33924000,111312980
3985410.exe,106437302,225245453,413973,63223,42124972,225336,133,42858486,220472,63559287,239926,32206677,134703,91306,<not supported>,12681,<not supported>,72767704,14686,32714370,2003,50,5763,34204612,30856000,2986000,55166911
3986867.exe,105647201,215972369,446590,75982,43055291,275807,135,43806346,270482,65435506,213119,32476546,141581,94429,<not supported>,12860,<not supported>,73498456,15847,32082189,2135,77,5827,35200169,33755000,992000,56119414
4099008.exe,107336628,223858855,381509,64454,43686127,274500,133,44259925,268129,65494317,236146,32307163,129570,96845,<not supported>,15073,<not supported>,69446772,14779,31332703,1915,86,5960,31851544,31510000,0,53274567
4158466.exe,517527658,763258723,885052,121158,153612377,734924,129,152974173,722765,245821592,362739,140226841,549584,180757,<not supported>,54598,<not supported>,253936842,1552269,142175299,107541,262,236676,153567605,130251000,23044000,173783038
4267692.exe,520354791,762801605,907948,126626,153758571,903333,128,153304005,894311,246484721,362276,140288468,548035,181902,<not supported>,53653,<not supported>,254536222,1263563,141658335,107006,335,307238,154295947,122991000,30997000,176261248
4483111.exe,504379870,761728025,835730,114522,154359733,717355,127,153990037,723190,247430886,351010,140843902,547300,192096,<not supported>,55900,<not supported>,252400177,1264925,141086750,106560,93,257482,152206575,124886000,26975000,173442036
4548804.exe,505271102,753262242,853128,118457,153490569,724589,127,153636269,719284,248132491,353838,141924282,559145,192096,<not supported>,56102,<not supported>,253627735,1299645,141114897,106657,232,304447,150948815,127461000,23083000,172566414
4597164.exe,526632580,766653613,887989,136379,153985250,724862,127,154088969,716689,247014162,347597,141062857,562216,181439,<not supported>,52942,<not supported>,254604655,1445108,142200364,107235,90,316726,155715024,123193000,32050000,177472429
4910075.exe,483844267,762003306,851802,125430,153387880,719629,322,153513864,716666,247139511,359197,141483688,539319,176126,<not supported>,66300,<not supported>,254316586,1152843,141650165,106898,50,10553,142927830,117449000,25096000,164689899
4955342.exe,523733469,762988804,874251,119643,153558524,730877,127,154025845,725259,248131539,360187,141204082,565670,180688,<not supported>,54030,<not supported>,254232557,1375273,141914309,106681,103,418507,155950037,128575000,26911000,176810236
5011099.exe,101075026,214083800,440688,63159,42208476,184104,134,43179805,179960,64638472,226352,32785604,134797,92010,<not supported>,13450,<not supported>,71220420,14402,32144257,2013,66,5658,33954986,32595000,987000,55613746
5210278.exe,505790055,765414967,845342,111501,153916610,914774,128,153334927,909566,244678676,341318,140187516,762398,190835,<not supported>,55914,<not supported>,249178292,1245851,140934360,106549,78,316888,150660846,127425000,22896000,172559251
5408902.exe,501495098,766445670,848599,144464,153898381,821437,128,153683614,817871,245851950,368817,139846845,574163,195100,<not supported>,55098,<not supported>,249535015,858211,140561454,106775,246,228367,148018574,119686000,27926000,169082475
5585521.exe,323656002,676984383,648796,122126,138929479,531132,324,140392804,528928,225963953,346325,121848808,321086,135946,<not supported>,36004,<not supported>,223524454,27126,120653227,4097,95,11738,97969597,95647000,2013000,119208592
559559.exe,107004610,224178675,380981,67015,40460912,224765,135,41628054,220727,62450837,246305,31920557,137161,92187,<not supported>,12940,<not supported>,73294609,15081,32896741,1984,59,5112,34539322,33242000,1007000,55265469
579108.exe,109078868,230015830,380516,69010,40713012,248787,137,41821796,243407,62268166,248179,31514538,142765,91847,<not supported>,14080,<not supported>,72835199,12656,32826905,2014,82,6758,35340924,34028000,1000000,57240064
580014.exe,511345629,756837000,877560,116891,152986703,909325,129,152884658,910586,244462345,347978,141109852,522403,174012,<not supported>,52201,<not supported>,250666392,1169494,141503029,106893,58,463246,153784744,122429000,30856000,174871555
5856149.exe,507565211,758036337,797356,107773,153473270,813113,128,153539292,817653,248082123,345460,141216818,585522,192050,<not supported>,55287,<not supported>,255090802,1166960,141994498,106738,58,177180,149473295,129106000,20016000,171513294
5857120.exe,520309487,752053410,867035,115100,151827393,913804,128,152440830,913997,242580754,353259,140559665,554017,183598,<not supported>,55055,<not supported>,249119622,1264384,141741717,107010,37,519025,155634749,119427000,35828000,177808913
5860054.exe,121674124,246951028,394959,65630,44790674,379822,137,44448139,378088,64166687,273470,32870160,225983,95545,<not supported>,14953,<not supported>,75296424,13069,33685812,1693,0,4152,39724634,38364000,1009000,60400908
5904708.exe,499766291,760834296,825223,111780,153275321,715836,127,152906828,717785,246136574,343402,140890302,561403,193801,<not supported>,55847,<not supported>,254190326,1269810,141870288,106996,2,126579,149990194,123491000,26103000,172150731
5934509.exe,105400574,221172473,418617,67024,43026215,231342,135,43920682,227717,65540204,240253,32484941,135661,91064,<not supported>,12767,<not supported>,72366002,14673,31843388,1992,69,5929,34215836,33878000,0,55031337
6138905.exe,110326866,230016427,407556,75165,40836957,230258,133,42551779,226644,63357760,246743,31955324,136742,92215,<not supported>,14638,<not supported>,73252669,12949,32838875,2149,72,6787,35491489,31076000,4009000,57025249
6139086.exe,498350307,765268103,825946,104045,154057581,705687,128,153739683,705924,247122855,335871,139455946,553583,186248,<not supported>,54165,<not supported>,252724359,1151834,141210460,107329,161,120929,149316506,121956000,26990000,171273799
618530.exe,293508087,320188039,574634,81910,61998233,518970,134,62054596,518107,92558159,283125,51262596,354690,147462,<not supported>,35054,<not supported>,93925628,1044026,51116567,105737,8,315344,88892643,53774000,34854000,110707338
6317098.exe,513802915,762097341,896006,137805,154612170,732117,127,154762399,730716,248528558,379160,140837177,539430,176612,<not supported>,53500,<not supported>,252174930,1051984,140858986,106548,338,255455,153244096,120754000,31935000,174335134
6801844.exe,512171265,759006868,804560,114247,153187513,865607,130,153141877,859701,245242734,351678,140763918,524718,173652,<not supported>,53040,<not supported>,249969383,1136111,140913782,106526,56,512247,153212188,119918000,32977000,173695038
6967734.exe,513086944,764630571,863864,118217,153984492,732371,127,153107525,733741,245338702,373837,140072264,574704,193516,<not supported>,55534,<not supported>,253806548,1223981,142036374,107285,25,269922,159685865,124263000,35074000,182657583
6977351.exe,504723492,760008856,848740,116685,154182257,769162,128,154015814,758363,247732479,340802,141151327,533081,188240,<not supported>,54309,<not supported>,252675710,1158364,141058539,106651,233,284547,151867036,122596000,28904000,173176005
6984030.exe,300694455,323376772,564454,84002,62170673,564787,136,62233631,563923,94017119,288399,52314405,327575,141313,<not supported>,33712,<not supported>,96085099,1113728,52255191,105014,97,406708,91304503,57002000,34001000,112464081
7514518.exe,505162310,759720238,837578,108367,154086141,715141,129,153713018,715192,246982909,347000,140962382,536619,184150,<not supported>,55775,<not supported>,252482914,1163619,141145928,106698,72,292950,152400501,123028000,29006000,174361078
7693072.exe,290067837,312024856,593314,82748,60904061,517066,131,61288915,525019,90224015,299345,51163885,368351,149625,<not supported>,34358,<not supported>,92135339,1105257,50858585,105232,821,234528,87450965,59418000,27728000,108827650
7841352.exe,522141200,762750104,871798,131343,153899433,765047,127,154101781,763596,247815880,367425,140849645,554128,180853,<not supported>,54602,<not supported>,253740425,1054087,141400146,106822,57,316225,154910231,126387000,28086000,176305915
796521.exe,505791914,757933381,847064,110426,154072430,723558,128,154068656,724476,248092826,334257,141537620,568445,191390,<not supported>,56782,<not supported>,252891479,1246590,141010578,106397,85,302002,152250185,116894000,34968000,172960315
8026156.exe,293713549,318061987,568636,84884,61500051,465243,134,61717422,471608,92795447,302464,51407640,365779,156899,<not supported>,35880,<not supported>,94286538,861156,50973082,104649,397,316937,89930425,56269000,33158000,111279632
8048609.exe,103228926,216964763,431278,69278,41891357,228055,135,42897551,225742,64022671,237746,32553898,141264,91026,<not supported>,13403,<not supported>,72861741,14218,32405027,2000,57,5219,34989861,32667000,1979000,56048909
8130003.exe,507117128,760131811,858323,114637,153903009,727860,127,153713086,725167,247032590,351783,140766981,539096,182190,<not supported>,54710,<not supported>,253061485,983240,141229824,106787,82,256147,153221670,127911000,24982000,175056414
8172060.exe,107304794,227249011,413884,68847,42556506,182825,133,43506501,177583,64376873,240685,31983202,136967,90017,<not supported>,14395,<not supported>,72830354,14971,32246260,2162,119,5875,34487731,32169000,2010000,55523771
8194304.exe,507409885,757881781,815884,111941,153694261,712791,127,153744977,713984,247861674,350363,141095023,555437,191422,<not supported>,56124,<not supported>,253191192,1058912,141199612,106827,463,316774,152765983,129293000,23052000,173840111
8453236.exe,522825073,761771940,946508,154105,154589550,824722,128,154500243,817343,248627065,321521,141506850,580153,180433,<not supported>,54203,<not supported>,254076070,860863,141718546,106325,210002,27360,154731092,133801000,19970000,175866502
