file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1070657.exe ,  8.19,  7.94,  0.47,  0.00, 19.50,  658848997,  656476000,    1998000,  671518544
1096416.exe ,  5.40,  5.23,  0.33,  0.00, 12.81,  422749477,  417699000,    4996000,  434969756
1293444.exe ,  8.26,  8.02,  0.33,  0.00, 19.27,  649364204,  646251000,    3001000,  663664794
1458177.exe ,  5.95,  5.76,  0.36,  0.00, 14.13,  466688391,  463643000,    3004000,  479748493
1562200.exe ,  2.48,  2.39,  0.19,  0.00,  6.10,  199794790,  194738000,    4993000,  212069687
1623325.exe , 26.30, 25.48,  1.43,  0.00, 63.79, 2150808324, 2005740000,  144981000, 2164191456
1626177.exe ,  5.50,  5.32,  0.27,  0.00, 14.00,  512184447,  511009000,    1000000,  524556642
1628906.exe ,  9.04,  8.77,  0.49,  0.00, 21.13,  704825468,  701679000,    2998000,  717075446
1759010.exe ,  3.75,  3.63,  0.18,  0.00,  9.44,  337585873,  334513000,    2995000,  349805067
2014050.exe , 12.36, 12.00,  0.65,  0.00, 29.02,  968110970,  963952000,    3999000,  980466237
2134955.exe , 26.31, 25.49,  1.43,  0.00, 63.14, 2152185204, 2012101000,  140007000, 2164407115
2199340.exe ,  0.49,  0.47,  0.02,  0.00,  1.23,   39610762,   37629000,    1980000,   53174202
2230392.exe ,  3.20,  3.11,  0.14,  0.00,  7.63,  260811423,  253592000,    6988000,  274234891
2231894.exe , 20.30, 19.73,  1.00,  0.00, 47.62, 1606934870, 1602562000,    3998000, 1619227878
2233044.exe , 12.43, 11.90,  1.13,  0.00, 30.54, 1007994064,  998881000,    8989000, 1020205426
2258515.exe ,  4.24,  4.10,  0.28,  0.00, 10.22,  341436476,  335407000,    5989000,  353714451
2378596.exe ,  8.52,  8.26,  0.49,  0.00, 20.74,  700150536,  697052000,    3000000,  712431963
244450.exe  , 12.38, 12.01,  0.53,  0.00, 29.53, 1016435746, 1013236000,    3000000, 1028723960
2481720.exe ,  1.27,  1.22,  0.09,  0.00,  3.52,  118878103,    1232000,    4930000,  131158261
2514076.exe ,  4.47,  4.31,  0.31,  0.00, 11.21,  385913721,  380861000,    4998000,  398081400
2677173.exe , 27.53, 26.66,  1.50,  0.00, 66.90, 2280809509, 2146755000,  133984000, 2293234323
2685596.exe ,  8.24,  7.98,  0.48,  0.00, 20.12,  681872213,  674759000,    6997000,  694142563
2697990.exe , 25.91, 25.10,  1.41,  0.00, 62.67, 2112930074, 1962906000,  149992000, 2125093035
2734446.exe ,  1.04,  1.00,  0.07,  0.00,  2.81,   92283489,    1050000,    5252000,  104473409
2820444.exe ,  0.53,  0.52,  0.03,  0.00,  1.29,   41819513,   40781000,    1019000,   53966823
3205915.exe , 15.11, 14.61,  0.82,  0.00, 40.88, 1359458797, 1219301000,  140034000, 1371745556
3216342.exe ,  9.95,  9.64,  0.45,  0.00, 24.60,  869424321,  868288000,    1000000,  881845933
3617839.exe ,  3.14,  3.02,  0.23,  0.00,  7.88,  265980001,  261953000,    3999000,  278097290
3736295.exe ,  4.19,  4.04,  0.30,  0.00, 10.94,  376928871,  370898000,    5998000,  389222147
3738660.exe , 17.22, 16.72,  0.86,  0.00, 41.24, 1385030010, 1379920000,    4999000, 1397339931
3739170.exe ,  6.30,  6.11,  0.27,  0.00, 15.12,  514954111,  513915000,     999000,  527197512
3741569.exe ,  7.51,  7.28,  0.43,  0.00, 18.12,  601877132,  597833000,    3998000,  614191429
3855515.exe ,  9.31,  9.03,  0.42,  0.00, 22.88,  793555628,  790529000,    3002000,  805733469
3900305.exe ,  1.04,  1.01,  0.07,  0.00,  2.78,   91332293,    4077000,    2038000,  103591889
3927955.exe ,  3.91,  3.77,  0.28,  0.00,  9.90,  338731671,  333708000,    4995000,  351039512
416586.exe  , 11.19, 10.85,  0.59,  0.00, 28.74,  909968353,  766865000,  142974000,  922348804
4228710.exe ,  8.72,  8.47,  0.47,  0.00, 20.62,  670702122,  663683000,    6996000,  683026966
4285324.exe , 31.67, 30.69,  1.66,  0.00, 76.46, 2589955138, 2455858000,  133992000, 2602216498
4292026.exe , 14.46, 14.01,  0.84,  0.00, 35.87, 1240750618, 1233652000,    6998000, 1255017545
4421941.exe ,  4.40,  4.24,  0.31,  0.00, 11.29,  384443144,  380440000,    3994000,  396705554
4448176.exe ,  3.93,  3.78,  0.28,  0.00,  9.88,  334142760,  327893000,    5998000,  347310487
4602054.exe ,  5.79,  5.61,  0.26,  0.00, 14.28,  502385602,  499365000,    3002000,  514592769
4673593.exe , 12.72, 12.36,  0.67,  0.00, 30.40, 1015741543, 1009279000,    5995000, 1028023876
4703799.exe ,  7.38,  7.16,  0.43,  0.00, 17.74,  584135576,  581021000,    3000000,  597918776
4832111.exe , 27.25, 26.42,  1.45,  0.00, 65.83, 2214777212, 2065631000,  148973000, 2228267476
4873850.exe ,  6.47,  6.27,  0.39,  0.00, 15.68,  526664460,  518611000,    7994000,  538877410
4879484.exe ,  1.06,  1.03,  0.07,  0.00,  2.84,   92292258,    1915000,    4385000,  104433447
5069904.exe , 12.95, 12.51,  0.72,  0.00, 34.96, 1160042839, 1023941000,  135992000, 1173770871
5118663.exe , 11.41, 11.09,  0.58,  0.00, 26.67,  873899007,  870754000,    2999000,  886656177
5191445.exe , 11.64, 11.21,  0.89,  0.00, 29.01,  959045550,  949852000,    8998000,  971341801
5208903.exe , 21.91, 21.22,  1.25,  0.00, 53.04, 1757310060, 1633219000,  124016000, 1769522364
5445938.exe ,  8.47,  8.22,  0.49,  0.00, 20.70,  699420822,  694243000,    4994000,  711899596
5450722.exe , 14.81, 14.36,  0.79,  0.00, 36.01, 1220786063, 1216578000,    3995000, 1236012396
5515108.exe , 18.81, 18.25,  0.81,  0.00, 45.07, 1553368929, 1551930000,     999000, 1565737300
5521134.exe , 18.42, 17.84,  0.98,  0.00, 45.79, 1615437231, 1612267000,    3000000, 1631087236
5527246.exe ,  7.32,  7.11,  0.41,  0.00, 17.22,  564481649,  563444000,    1000000,  577101441
5600824.exe ,  6.17,  6.00,  0.27,  0.00, 15.06,  518891099,  514766000,    3998000,  532291160
5605416.exe , 35.58, 34.39,  1.92,  0.00, 92.15, 3362585294, 3359230000,    3000000, 3377235075
5606233.exe ,  1.06,  1.02,  0.07,  0.00,  2.79,   91306860,    2278000,    3952000,  103398914
5606463.exe ,  6.37,  6.15,  0.41,  0.00, 16.02,  549405465,  544358000,    5003000,  561704161
5964679.exe , 18.45, 17.88,  0.96,  0.00, 45.36, 1569347984, 1564958000,    3999000, 1582911726
5976986.exe , 20.33, 19.74,  0.86,  0.00, 48.57, 1658910643, 1655739000,    2999000, 1671232758
6003108.exe ,  8.28,  8.05,  0.34,  0.00, 19.42,  649742228,  647695000,    1999000,  662044558
6110878.exe ,  4.36,  4.20,  0.31,  0.00, 10.92,  374115086,  368074000,    6001000,  386450252
6417521.exe , 20.63, 19.98,  1.20,  0.00, 50.37, 1678478443, 1537419000,  140946000, 1690709711
6667004.exe , 14.25, 13.85,  0.60,  0.00, 34.00, 1156044818, 1153019000,    3000000, 1170661646
690086.exe  ,  9.54,  9.24,  0.44,  0.00, 23.71,  839241741,  836184000,    3000000,  852308514
694077.exe  ,  4.10,  3.94,  0.29,  0.00, 10.40,  357104208,  351846000,    4997000,  369393792
7074246.exe ,  8.73,  8.48,  0.48,  0.00, 20.64,  683346035,  678292000,    5002000,  695645316
7125391.exe , 36.34, 35.23,  1.83,  0.00, 87.41, 2949745168, 2801476000,  147972000, 2964913964
