file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1022576.exe ,  0.46,  0.45,  0.02,  0.00,  1.19,   37481980,   31031000,    6006000,   50632387
1086870.exe ,  1.48,  1.44,  0.08,  0.00,  3.70,  120422165,  111365000,    9029000,  132662369
1122546.exe ,  1.42,  1.39,  0.07,  0.00,  3.56,  112609100,  105606000,    6973000,  124771033
1172403.exe ,  1.35,  1.31,  0.07,  0.00,  3.49,  115821130,  107724000,    7979000,  129416208
1200646.exe ,  0.75,  0.72,  0.05,  0.00,  1.96,   65064452,   52943000,   11987000,   79168755
1252190.exe ,  0.69,  0.67,  0.04,  0.00,  1.77,   57405673,   51319000,    6037000,   69643876
1261343.exe ,  0.74,  0.71,  0.04,  0.00,  1.91,   60800313,   54793000,    5977000,   73079438
1290574.exe ,  0.67,  0.65,  0.05,  0.00,  1.86,   62936316,   60880000,    2029000,   75797105
1318039.exe ,  4.40,  4.23,  0.39,  0.00, 12.07,  431288621,  421169000,   10004000,  443563189
1947067.exe ,  0.42,  0.41,  0.02,  0.00,  1.05,   35199291,   32177000,    3016000,   47455925
2154023.exe ,  1.40,  1.36,  0.07,  0.00,  3.63,  112905187,  107801000,    4990000,  125266117
2166257.exe ,  1.39,  1.35,  0.07,  0.00,  3.51,  113254307,  107059000,    6003000,  125552938
2232334.exe ,  0.72,  0.69,  0.05,  0.00,  1.91,   60021832,   54986000,    4998000,   72396513
2353484.exe ,  0.39,  0.38,  0.02,  0.00,  1.02,   32257505,   31179000,    1005000,   44451930
2417935.exe ,  1.39,  1.35,  0.07,  0.00,  3.57,  110750405,  104739000,    5985000,  123005154
2451239.exe ,  0.48,  0.47,  0.02,  0.00,  1.24,   41106169,   39972000,     999000,   53471491
2610422.exe ,  0.70,  0.68,  0.05,  0.00,  1.93,   61862219,   55850000,    5983000,   75096087
2763834.exe ,  0.63,  0.60,  0.04,  0.00,  1.66,   53623032,   48629000,    4962000,   65932276
2929444.exe ,  0.76,  0.73,  0.05,  0.00,  2.07,   67399501,   56321000,   11063000,   79627803
295919.exe  ,  1.36,  1.33,  0.07,  0.00,  3.59,  110355484,  104335000,    5962000,  122632671
3179338.exe ,  1.39,  1.34,  0.07,  0.00,  3.53,  112765483,  107745000,    4988000,  124951513
3216981.exe ,  1.37,  1.33,  0.07,  0.00,  3.51,  110990385,  107963000,    2998000,  123204162
3225102.exe ,  0.70,  0.67,  0.05,  0.00,  1.96,   61642372,   57629000,    3974000,   73921123
3329733.exe ,  1.42,  1.37,  0.07,  0.00,  3.60,  113305273,  108230000,    5010000,  125672119
3550778.exe ,  0.39,  0.38,  0.02,  0.00,  1.03,   33177553,   30155000,    3015000,   45514903
3642247.exe ,  0.66,  0.64,  0.05,  0.00,  1.82,   61757038,   53749000,    7962000,   74053423
367808.exe  ,  0.80,  0.77,  0.05,  0.00,  2.14,   68695029,   63663000,    4973000,   81085940
3910390.exe ,  0.90,  0.87,  0.06,  0.00,  2.44,   75344162,   70363000,    4955000,   87653588
3954995.exe ,  0.72,  0.69,  0.05,  0.00,  1.90,   62431368,   54332000,    8049000,   74782982
406642.exe  ,  0.76,  0.73,  0.05,  0.00,  2.06,   65609630,   62595000,    2980000,   77878561
4244053.exe ,  0.69,  0.68,  0.05,  0.00,  1.88,   60092381,   54067000,    6007000,   73520393
4244951.exe ,  0.73,  0.72,  0.05,  0.00,  1.99,   65637971,   59555000,    6056000,   77865611
4308214.exe ,  1.39,  1.35,  0.07,  0.00,  3.58,  112025067,  106990000,    4999000,  124350590
437852.exe  ,  0.68,  0.66,  0.04,  0.00,  1.86,   60174017,   57147000,    3007000,   72996982
444968.exe  ,  1.39,  1.35,  0.07,  0.00,  3.53,  110521403,  106510000,    3981000,  122747386
4454227.exe ,  0.54,  0.52,  0.04,  0.00,  1.73,   61638541,   57583000,    4040000,   77848159
4575538.exe ,  0.65,  0.63,  0.04,  0.00,  1.77,   57236564,   53203000,    4015000,   69372867
4687122.exe ,  0.74,  0.71,  0.05,  0.00,  1.99,   63392346,   57364000,    5934000,   76872494
4705332.exe ,  1.11,  1.08,  0.04,  0.00,  2.84,   87019381,   85927000,     999000,   99324241
4710171.exe ,  1.69,  1.63,  0.11,  0.00,  4.48,  154605388,  148592000,    5983000,  166841587
4948840.exe ,  0.70,  0.68,  0.05,  0.00,  1.99,   60252513,   51200000,    9035000,   72431680
4955519.exe ,  0.69,  0.66,  0.05,  0.00,  1.89,   59723170,   53658000,    5962000,   73138431
4973929.exe ,  1.43,  1.38,  0.07,  0.00,  3.65,  113407811,  110389000,    2983000,  125710706
5252064.exe ,  0.69,  0.66,  0.04,  0.00,  1.94,   58260246,   53140000,    5013000,   70628813
5338988.exe ,  1.40,  1.35,  0.07,  0.00,  3.58,  114992714,  106880000,    7991000,  127256351
5392190.exe ,  1.43,  1.39,  0.07,  0.00,  3.66,  115411500,  108290000,    7018000,  127762391
5701716.exe ,  1.35,  1.31,  0.07,  0.00,  3.61,  116731948,  111736000,    4988000,  131325903
5752353.exe ,  1.47,  1.43,  0.07,  0.00,  3.74,  118175562,  112049000,    6002000,  130564574
5823587.exe ,  0.67,  0.65,  0.04,  0.00,  1.79,   57274211,   54234000,    3013000,   69548199
5916430.exe ,  1.49,  1.44,  0.08,  0.00,  3.84,  119581291,  114444000,    4975000,  131978072
5981794.exe ,  1.35,  1.32,  0.07,  0.00,  3.44,  110209752,  107083000,    3002000,  122418872
6011085.exe ,  0.76,  0.74,  0.05,  0.00,  2.01,   66522990,   62466000,    4030000,   78807067
6481163.exe ,  1.49,  1.44,  0.08,  0.00,  3.79,  122562106,  119528000,    3013000,  136716107
6558725.exe ,  0.67,  0.65,  0.04,  0.00,  1.79,   56595310,   48635000,    7940000,   68915141
656243.exe  ,  0.72,  0.70,  0.05,  0.00,  1.96,   62713458,   57685000,    4972000,   74914891
6564607.exe ,  0.66,  0.64,  0.04,  0.00,  1.76,   55831457,   50822000,    4982000,   68065252
669931.exe  ,  0.64,  0.63,  0.04,  0.00,  1.70,   55300759,   52248000,    3014000,   67538842
6702597.exe ,  0.68,  0.65,  0.04,  0.00,  1.75,   57337082,   50397000,    6917000,   69570390
6904514.exe ,  0.59,  0.57,  0.04,  0.00,  1.70,   59635732,   50661000,    8940000,   73021620
6999479.exe ,  0.64,  0.63,  0.04,  0.00,  1.72,   57271845,   54236000,    3013000,   70711602
7163186.exe ,  0.68,  0.66,  0.04,  0.00,  1.83,   57582025,   50611000,    6946000,   69779701
7187002.exe ,  0.78,  0.75,  0.05,  0.00,  2.07,   66910915,   61867000,    4989000,   79211020
725590.exe  ,  1.42,  1.37,  0.07,  0.00,  3.63,  113803223,  108670000,    4984000,  126061439
7326110.exe ,  1.18,  1.14,  0.08,  0.00,  3.25,  107220751,  103191000,    4007000,  120558668
7357193.exe ,  0.64,  0.62,  0.04,  0.00,  1.72,   55739082,   53599000,    2022000,   68523069
7533897.exe ,  1.42,  1.38,  0.07,  0.00,  3.63,  114992946,  107968000,    6997000,  129242542
7537272.exe ,  1.51,  1.46,  0.08,  0.00,  3.87,  123108334,  112073000,   11007000,  135403330
7607489.exe ,  0.67,  0.65,  0.04,  0.00,  1.78,   55750755,   49668000,    5960000,   68073474
7780176.exe ,  0.70,  0.68,  0.05,  0.00,  1.96,   60929111,   55826000,    4984000,   73229332
7783737.exe ,  0.61,  0.60,  0.04,  0.00,  1.66,   52065383,   46030000,    6003000,   66131003
7852178.exe ,  1.40,  1.36,  0.07,  0.00,  3.62,  114833002,  105830000,    8985000,  128319616
7852586.exe ,  0.64,  0.61,  0.04,  0.00,  1.75,   58332610,   55264000,    3014000,   70822955
7878917.exe ,  1.15,  1.12,  0.05,  0.00,  2.93,   89299317,   84220000,    4954000,  101505261
7887387.exe ,  0.68,  0.66,  0.04,  0.00,  1.80,   58334766,   53291000,    5027000,   70695011
