file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1267787.exe ,  1.28,  1.24,  0.05,  0.00,  3.20,  100158281,   92788000,    7060000,  113440686
1327269.exe ,  1.36,  1.31,  0.09,  0.00,  4.14,  145222082,  138186000,    7009000,  158999912
1343486.exe ,  1.29,  1.25,  0.05,  0.00,  3.16,   99097589,   96945000,    1998000,  111327726
1414577.exe ,  0.47,  0.46,  0.02,  0.00,  1.17,   37721983,   33717000,    3966000,   53541142
1417709.exe ,  2.03,  1.96,  0.12,  0.00,  5.50,  205363950,  198333000,    7011000,  217642782
1447707.exe ,  0.45,  0.43,  0.02,  0.00,  1.17,   37326474,   35281000,    1960000,   50681988
1526865.exe ,  2.21,  2.11,  0.16,  0.00,  6.48,  235870369,  204751000,   31114000,  251616540
1848211.exe ,  1.14,  1.10,  0.05,  0.00,  2.89,   89759463,   86749000,    2991000,  102194096
2149463.exe ,  1.22,  1.18,  0.05,  0.00,  3.02,   95588366,   91495000,    3978000,  107900951
2257128.exe ,  0.51,  0.49,  0.03,  0.00,  1.31,   42566312,   34517000,    7889000,   56286217
230934.exe  ,  1.19,  1.16,  0.05,  0.00,  3.14,   94084764,   89972000,    3998000,  106502496
2369399.exe ,  0.52,  0.50,  0.03,  0.00,  1.33,   43092507,   37069000,    6011000,   55462165
2478892.exe ,  1.23,  1.20,  0.05,  0.00,  3.03,   97066505,   95048000,    2001000,  109321800
2588525.exe ,  1.18,  1.14,  0.05,  0.00,  2.94,   91499590,   87460000,    4021000,  103824322
2725657.exe ,  0.49,  0.47,  0.02,  0.00,  1.28,   41103766,   36956000,    3995000,   53327521
2837315.exe ,  1.13,  1.08,  0.07,  0.00,  3.17,  109620240,  104561000,    5026000,  124609179
2905927.exe ,  1.43,  1.37,  0.08,  0.00,  3.94,  147522744,  144517000,    2990000,  162001524
2973689.exe ,  1.91,  1.85,  0.10,  0.00,  5.18,  168904281,  163888000,    4996000,  182241337
3135394.exe ,  0.93,  0.90,  0.05,  0.00,  2.56,   88822376,   80822000,    7982000,  103163327
3326099.exe ,  1.17,  1.13,  0.07,  0.00,  3.23,  109068172,  101040000,    8003000,  121331643
3386412.exe ,  1.09,  1.06,  0.05,  0.00,  2.93,   91740096,   88744000,    2991000,  105126935
3823732.exe ,  1.15,  1.11,  0.05,  0.00,  2.84,   88683891,   86591000,    2013000,  101009416
3864459.exe ,  0.41,  0.40,  0.02,  0.00,  1.03,   33901734,   29894000,    3985000,   46118122
404520.exe  ,  0.68,  0.65,  0.03,  0.00,  1.74,   56558830,   51582000,    4959000,   68833912
4056668.exe ,  1.17,  1.14,  0.05,  0.00,  2.91,   91405126,   88215000,    3007000,  103613304
4413471.exe ,  1.14,  1.11,  0.05,  0.00,  2.95,   90333730,   88305000,    2006000,  102553417
4563103.exe ,  1.19,  1.16,  0.05,  0.00,  3.03,   98199545,   93194000,    5010000,  114359454
4731548.exe ,  0.38,  0.38,  0.02,  0.00,  1.00,   34597100,   31537000,    3051000,   48144116
4773678.exe ,  1.22,  1.19,  0.05,  0.00,  3.14,   95916276,   92888000,    2996000,  108265394
4965248.exe ,  1.23,  1.20,  0.05,  0.00,  3.06,   95618016,   88626000,    6970000,  107904559
4966879.exe ,  0.39,  0.37,  0.02,  0.00,  1.01,   32176936,   30164000,    2010000,   44489700
5091866.exe ,  1.92,  1.86,  0.10,  0.00,  5.25,  168110384,  160057000,    8002000,  180431769
5095087.exe ,  2.18,  2.10,  0.11,  0.00,  5.63,  184679286,  174602000,   10034000,  196951767
515912.exe  ,  0.46,  0.45,  0.02,  0.00,  1.18,   38868882,   33840000,    4976000,   51277715
5194694.exe ,  1.21,  1.18,  0.05,  0.00,  3.04,   96008048,   94991000,     999000,  108245608
5208366.exe ,  0.46,  0.45,  0.02,  0.00,  1.21,   38684456,   33623000,    4944000,   50947538
5219347.exe ,  1.38,  1.34,  0.06,  0.00,  3.45,  108462564,  103390000,    4970000,  122258630
5245864.exe ,  2.07,  1.99,  0.11,  0.00,  5.59,  183619540,  171515000,   11966000,  195964217
5258624.exe ,  0.40,  0.39,  0.02,  0.00,  1.01,   33362712,   32352000,    1011000,   45475215
5274754.exe ,  1.22,  1.19,  0.05,  0.00,  3.15,   96200493,   93168000,    3005000,  108426890
5422224.exe ,  1.25,  1.21,  0.05,  0.00,  3.17,  100236257,   97207000,    3006000,  112588307
5429242.exe ,  0.47,  0.45,  0.02,  0.00,  1.22,   38587863,   33513000,    5077000,   50792533
5455839.exe ,  0.90,  0.87,  0.06,  0.00,  2.73,  100680968,   85556000,   15098000,  115692802
5489768.exe ,  1.19,  1.15,  0.07,  0.00,  3.22,  109525838,  103396000,    6023000,  121933942
5505709.exe ,  0.47,  0.45,  0.02,  0.00,  1.24,   38262028,   35128000,    3011000,   50507457
5508609.exe ,  0.53,  0.51,  0.03,  0.00,  1.37,   42768674,   34794000,    7952000,   54978282
5521819.exe ,  1.26,  1.23,  0.05,  0.00,  3.27,   98957836,   95933000,    2997000,  111225439
5555464.exe ,  1.15,  1.12,  0.05,  0.00,  2.88,   90125376,   90116000,          0,  102339704
556487.exe  ,  2.24,  2.16,  0.16,  0.00,  5.59,  179748386,  172716000,    6988000,  192045937
5568977.exe ,  2.56,  2.46,  0.17,  0.00,  6.80,  241551572,  215569000,   25948000,  253744349
5706628.exe ,  1.02,  0.99,  0.06,  0.00,  2.73,   97980574,   87888000,    9987000,  110201973
