file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1200127.exe ,  2.99,  2.87,  0.20,  0.00,  8.29,  276983498,  142592000,   15954000,  289431436
1288015.exe ,  3.62,  3.50,  0.22,  0.00,  9.27,  329055951,  324020000,    5000000,  341434747
1412740.exe ,  3.30,  3.20,  0.20,  0.00,  8.75,  287795778,  193664000,    8984000,  302581896
1661747.exe ,  3.63,  3.52,  0.22,  0.00,  9.30,  299407400,  200418000,    9018000,  311512879
1738849.exe ,  2.60,  2.51,  0.17,  0.00,  6.90,  230781110,  137625000,    7978000,  244171027
1836986.exe ,  2.70,  2.62,  0.17,  0.00,  7.03,  247357099,  242305000,    5006000,  259665610
1867909.exe ,  2.52,  2.43,  0.17,  0.00,  6.94,  227122602,  132104000,    9007000,  239709994
199194.exe  ,  3.32,  3.21,  0.20,  0.00,  8.83,  289082561,  194356000,    9966000,  301296793
2010138.exe ,  2.25,  2.18,  0.17,  0.00,  6.18,  214122201,  205081000,    9003000,  226431848
2026322.exe ,  3.32,  3.21,  0.20,  0.00,  8.78,  286533881,  191986000,   10051000,  298645276
2065049.exe ,  3.40,  3.30,  0.20,  0.00,  8.76,  291591244,  196855000,   10046000,  303881879
2121340.exe ,  3.45,  3.34,  0.21,  0.00,  8.93,  293476020,  196485000,   11968000,  305751555
2143171.exe ,  2.53,  2.45,  0.17,  0.00,  6.66,  224858703,  130776000,    8984000,  237106689
2186188.exe ,  3.31,  3.20,  0.20,  0.00,  8.65,  284311183,  189481000,   10025000,  296478582
2401365.exe ,  2.59,  2.50,  0.18,  0.00,  6.98,  232017023,  137700000,    9046000,  244268062
2434801.exe ,  2.65,  2.55,  0.17,  0.00,  6.98,  235331226,  144821000,    6034000,  247561643
2449204.exe ,  2.52,  2.43,  0.17,  0.00,  6.81,  225895340,  132667000,    7979000,  238131168
2484484.exe ,  2.52,  2.43,  0.17,  0.00,  6.79,  225800500,  130662000,    9974000,  237924964
2555671.exe ,  2.58,  2.50,  0.18,  0.00,  7.06,  240570835,  144717000,   11054000,  255151406
2661841.exe ,  3.29,  3.18,  0.20,  0.00,  8.80,  287687036,  199116000,    4022000,  300404145
2770690.exe ,  2.52,  2.43,  0.17,  0.00,  6.82,  225994497,  130116000,   11009000,  238363720
2919030.exe ,  4.60,  4.45,  0.28,  0.00, 12.33,  404796235,  307026000,   11492000,  417008067
3018156.exe ,  2.52,  2.45,  0.17,  0.00,  6.82,  226743817,  134938000,    7285000,  238903828
3034704.exe ,  3.87,  3.74,  0.23,  0.00, 10.31,  340611973,  246289000,    9010000,  352935187
3166917.exe ,  3.28,  3.17,  0.21,  0.00,  8.79,  291087914,  198395000,    7049000,  303836699
3200505.exe ,  2.77,  2.68,  0.18,  0.00,  7.38,  246663461,  153425000,    8022000,  258870631
3587262.exe ,  2.22,  2.15,  0.16,  0.00,  6.11,  212675904,  209655000,    2995000,  224936337
3719646.exe ,  3.46,  3.35,  0.21,  0.00,  9.17,  302120626,  203965000,   12978000,  316389652
3846270.exe ,  2.58,  2.49,  0.17,  0.00,  7.08,  233876967,  140638000,    8036000,  246073639
4073298.exe ,  2.55,  2.46,  0.17,  0.00,  6.99,  234973062,  142673000,    7033000,  247786483
4107305.exe ,  2.69,  2.59,  0.17,  0.00,  7.19,  239052848,  141484000,   13044000,  251337015
4113619.exe ,  2.62,  2.54,  0.18,  0.00,  7.23,  239314174,  147321000,    7015000,  251704012
422946.exe  ,  3.05,  2.95,  0.20,  0.00,  8.41,  280802207,  274757000,    6016000,  295405576
4234695.exe ,  3.18,  3.08,  0.20,  0.00,  8.55,  286477067,  282446000,    4006000,  298724411
4425410.exe ,  6.30,  6.09,  0.42,  0.00, 17.40,  580333114,  485245000,    9971000,  592563636
4435988.exe ,  2.63,  2.54,  0.18,  0.00,  7.14,  235964122,  139421000,   11950000,  248122078
4449212.exe ,  2.60,  2.52,  0.17,  0.00,  7.24,  234960495,  142016000,    7000000,  247214676
4512446.exe ,  3.26,  3.14,  0.21,  0.00,  8.91,  292114808,  201732000,    5018000,  304240658
4581841.exe ,  2.55,  2.46,  0.17,  0.00,  7.07,  230367784,  138132000,    6353000,  242602068
4649581.exe ,  3.06,  2.96,  0.20,  0.00,  8.26,  273183641,  175644000,   12623000,  285388736
473956.exe  ,  3.05,  2.95,  0.20,  0.00,  8.31,  272594422,  262438000,    9978000,  284890523
4776310.exe ,  2.65,  2.56,  0.17,  0.00,  7.24,  237271927,  147055000,    5001000,  249473720
4866380.exe ,  2.60,  2.51,  0.17,  0.00,  7.06,  242569552,  234481000,    7982000,  255053206
5005818.exe ,  2.44,  2.36,  0.16,  0.00,  6.63,  217641711,  120322000,   12274000,  229935425
5132634.exe ,  3.30,  3.19,  0.20,  0.00,  8.77,  287011061,  192638000,    9029000,  299206376
5194093.exe ,  3.49,  3.38,  0.20,  0.00,  9.14,  309777338,  303738000,    5994000,  322013319
5336530.exe ,  2.51,  2.42,  0.17,  0.00,  6.77,  225080458,  129042000,   11003000,  238677976
5394478.exe ,  2.54,  2.45,  0.17,  0.00,  6.86,  227502873,  131385000,   11032000,  240864155
5427191.exe ,  2.52,  2.44,  0.17,  0.00,  6.89,  226876007,  129312000,   11936000,  239158921
5488369.exe ,  2.64,  2.55,  0.17,  0.00,  7.14,  234494649,  137166000,   12014000,  246739302
5562071.exe ,  2.56,  2.48,  0.17,  0.00,  6.98,  229218553,  134039000,   10002000,  241464536
5569732.exe ,  2.39,  2.32,  0.15,  0.00,  6.54,  212260782,  117200000,    9984000,  224580445
565009.exe  ,  2.51,  2.42,  0.17,  0.00,  6.81,  226261117,  126669000,   14074000,  239660253
5657735.exe ,  2.51,  2.43,  0.17,  0.00,  6.78,  225377161,  131585000,    9040000,  237691585
5828765.exe ,  3.24,  3.14,  0.19,  0.00,  8.55,  277941157,  183662000,    9173000,  290170967
583345.exe  ,  3.32,  3.21,  0.20,  0.00,  8.77,  285809239,  191061000,   10135000,  298027881
5939929.exe ,  2.51,  2.43,  0.17,  0.00,  6.79,  222826929,  126303000,   11026000,  235093015
6150316.exe ,  2.59,  2.49,  0.18,  0.00,  6.95,  230737611,  134230000,   11249000,  243027996
6356869.exe ,  2.66,  2.57,  0.18,  0.00,  7.18,  238097317,  137208000,   16024000,  250433928
