file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
120780.exe  ,  2.64,  2.55,  0.13,  0.00,  6.91,  259045249,  257677000,     998000,  271536606
1231818.exe ,  0.52,  0.49,  0.03,  0.00,  1.43,   51261798,   51200000,          0,   63399178
1290864.exe ,  0.32,  0.31,  0.02,  0.00,  0.88,   30358683,   29339000,    1011000,   42622601
1318308.exe ,  0.60,  0.57,  0.03,  0.00,  1.69,   62891561,   61886000,     998000,   75131182
1340102.exe ,  3.23,  3.12,  0.16,  0.00,  8.37,  307794420,  305782000,    1998000,  319911531
1570142.exe ,  0.28,  0.28,  0.01,  0.00,  0.79,   28608316,   27618000,     986000,   40769830
1751912.exe ,  2.06,  2.00,  0.10,  0.00,  5.53,  205559072,  204461000,     997000,  217761584
1920040.exe ,  0.66,  0.64,  0.04,  0.00,  1.84,   68584269,   66891000,    1673000,   80690439
2079662.exe ,  1.81,  1.75,  0.10,  0.00,  4.92,  186231161,  185213000,    1001000,  199409702
2087440.exe ,  1.91,  1.84,  0.09,  0.00,  5.04,  183988526,  181894000,    1998000,  196153696
2095380.exe ,  0.66,  0.64,  0.03,  0.00,  1.81,   64987864,   63887000,     982000,   77080737
2118492.exe ,  3.21,  3.09,  0.17,  0.00,  8.78,  333605227,  332624000,    1001000,  345817849
2133666.exe , 15.51, 14.96,  0.80,  0.00, 41.59, 1564387654, 1564358000,          0, 1576566029
214531.exe  ,  0.38,  0.37,  0.02,  0.00,  1.03,   37667552,   36666000,     990000,   49816358
2148414.exe ,  0.53,  0.52,  0.03,  0.00,  1.50,   56716240,   55645000,     993000,   69972648
2167825.exe ,  0.62,  0.60,  0.03,  0.00,  1.71,   62934684,   61918000,     998000,   75306979
2270454.exe ,  0.22,  0.21,  0.01,  0.00,  0.66,   24599252,   23589000,    1025000,   39530046
2279764.exe ,  1.30,  1.24,  0.07,  0.00,  3.53,  130314253,  129308000,    1002000,  142508776
2282083.exe ,  8.54,  8.23,  0.45,  0.00, 23.12,  884259902,  883177000,    1000000,  896508814
2373932.exe , 15.31, 14.74,  0.80,  0.00, 41.13, 1562558037, 1561325000,    1000000, 1574781901
247789.exe  ,  0.21,  0.20,  0.01,  0.00,  0.72,   28532024,   27555000,     984000,   42894586
2513196.exe ,  1.14,  1.09,  0.05,  0.00,  2.97,  107516766,  105519000,    1990000,  119705318
2674105.exe ,  1.23,  1.18,  0.06,  0.00,  3.30,  121556398,  120546000,    1004000,  133649371
303419.exe  ,  0.36,  0.34,  0.02,  0.00,  0.99,   34947853,   33941000,     998000,   47110831
3104536.exe ,  0.29,  0.28,  0.01,  0.00,  0.78,   26615764,   24520000,    1961000,   38774093
3163004.exe ,  0.55,  0.53,  0.03,  0.00,  1.50,   54326354,   54222000,          0,   66358468
3231389.exe ,  7.70,  7.42,  0.40,  0.00, 20.69,  782190604,  780104000,    1997000,  794372128
3388688.exe ,  0.66,  0.64,  0.04,  0.00,  1.91,   71852187,   71856000,          0,   84473165
396083.exe  ,  3.25,  3.13,  0.16,  0.00,  9.11,  315301828,  314195000,    1000000,  327539986
3965275.exe , 15.33, 14.77,  0.79,  0.00, 41.16, 1559894356, 1559801000,          0, 1572201739
4231587.exe ,  0.56,  0.54,  0.03,  0.00,  1.53,   53674909,   52670000,     993000,   65918319
4261319.exe ,  0.59,  0.57,  0.03,  0.00,  1.68,   63114485,   63095000,          0,   75261504
4263677.exe ,  3.14,  3.01,  0.17,  0.00,  8.79,  338209514,  337208000,    1000000,  350419427
4454123.exe ,  0.51,  0.49,  0.03,  0.00,  1.38,   48692118,   47688000,     993000,   60855607
4543507.exe ,  0.32,  0.30,  0.02,  0.00,  0.87,   30998475,   30912000,          0,   44677489
4815772.exe ,  0.82,  0.79,  0.04,  0.00,  2.22,   80992693,   79980000,     999000,   93164735
5081047.exe ,  7.76,  7.47,  0.41,  0.00, 21.14,  809218102,  808109000,    1000000,  822659023
508772.exe  ,  0.40,  0.39,  0.02,  0.00,  1.08,   38212340,   38200000,          0,   50455622
511502.exe  ,  0.73,  0.70,  0.04,  0.00,  1.98,   72694910,   71676000,     995000,   84849571
5127391.exe ,  0.29,  0.28,  0.02,  0.00,  0.81,   28811584,   27813000,     993000,   41474088
5134592.exe ,  4.23,  4.09,  0.20,  0.00, 10.62,  383691521,  382673000,    1001000,  397561743
5150837.exe ,  0.32,  0.31,  0.02,  0.00,  0.94,   34934269,   33941000,     998000,   49670242
5426291.exe ,  1.82,  1.74,  0.10,  0.00,  5.14,  196181331,  196076000,          0,  208990479
5446581.exe ,  0.20,  0.19,  0.01,  0.00,  0.58,   21064329,   20064000,    1003000,   34438632
5473623.exe ,  0.44,  0.43,  0.02,  0.00,  1.16,   40268488,   39153000,    1003000,   52390853
5586183.exe ,  8.24,  7.92,  0.45,  0.00, 22.80,  879949856,  878923000,     999000,  892112818
5613968.exe ,  0.53,  0.51,  0.03,  0.00,  1.49,   53851005,   53858000,          0,   65938925
5647218.exe ,  0.32,  0.31,  0.02,  0.00,  0.90,   31852282,   30845000,     995000,   43990191
5662782.exe ,  0.19,  0.19,  0.01,  0.00,  0.53,   19633511,   18602000,    1033000,   31776386
5720269.exe ,  0.81,  0.79,  0.04,  0.00,  2.17,   78089926,   78008000,          0,   90329928
5943908.exe ,  0.69,  0.66,  0.04,  0.00,  1.93,   69345827,   68339000,     990000,   81438558
5944073.exe ,  0.30,  0.29,  0.02,  0.00,  0.83,   29173439,   28164000,    1005000,   41332287
5947037.exe ,  0.59,  0.57,  0.03,  0.00,  1.66,   59676287,   58664000,     994000,   71844989
5981318.exe ,  0.27,  0.26,  0.01,  0.00,  0.75,   25993434,   23993000,    1999000,   38270475
6010355.exe ,  2.05,  1.97,  0.11,  0.00,  5.69,  215028664,  211005000,    4000000,  227859760
6119802.exe ,  0.16,  0.16,  0.01,  0.00,  0.46,   15903244,   14895000,     993000,   28033023
