file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1172589.exe ,  0.80,  0.77,  0.03,  0.00,  1.99,   64651344,   62318000,    2010000,   77117788
126726.exe  ,  0.81,  0.78,  0.03,  0.00,  2.02,   65138197,   63120000,    2003000,   77267732
1342186.exe ,  0.98,  0.94,  0.06,  0.00,  2.49,   86423253,   81425000,    4964000,   98646664
1409011.exe ,  0.83,  0.80,  0.04,  0.00,  2.06,   65177203,   62157000,    3007000,   77345766
1690595.exe ,  0.50,  0.48,  0.02,  0.00,  1.25,   41175609,   38149000,    3011000,   53285730
1825983.exe ,  0.79,  0.76,  0.03,  0.00,  1.98,   63541224,   61543000,    1985000,   75827525
1883504.exe ,  0.83,  0.81,  0.04,  0.00,  2.13,   67846043,   64840000,    2992000,   80046831
201747.exe  ,  0.80,  0.78,  0.03,  0.00,  2.01,   65178014,   62155000,    3007000,   77408353
2024997.exe ,  0.34,  0.33,  0.02,  0.00,  0.98,   37704656,   34613000,    3054000,   52040534
2094555.exe ,  0.38,  0.38,  0.02,  0.00,  1.03,   34511900,   31417000,    3040000,   48201124
2131253.exe ,  0.74,  0.72,  0.04,  0.00,  1.94,   65327732,   63252000,    2008000,   77541621
229437.exe  ,  0.80,  0.79,  0.03,  0.00,  2.01,   65497848,   63449000,    2014000,   77641272
230403.exe  ,  0.81,  0.79,  0.03,  0.00,  2.04,   65860399,   60951000,    4915000,   78139400
2616722.exe ,  0.81,  0.78,  0.03,  0.00,  2.04,   65709168,   63705000,    1990000,   77900105
2631785.exe ,  0.38,  0.37,  0.02,  0.00,  1.02,   33161804,   30129000,    3012000,   45316455
2642820.exe ,  0.39,  0.38,  0.02,  0.00,  1.02,   33138356,   30102000,    3010000,   45458521
2657371.exe ,  0.41,  0.39,  0.02,  0.00,  1.10,   34827807,   30810000,    3975000,   47038349
2781088.exe ,  0.77,  0.75,  0.03,  0.00,  1.92,   62379694,   61367000,     989000,   74513437
2923923.exe ,  0.36,  0.36,  0.02,  0.00,  0.96,   32491022,   29523000,    2952000,   45301024
2946862.exe ,  0.37,  0.36,  0.02,  0.00,  0.94,   32414638,   30305000,    1955000,   46244140
3025699.exe ,  0.85,  0.82,  0.04,  0.00,  2.20,   68728109,   66676000,    1990000,   80987652
3098869.exe ,  0.81,  0.79,  0.04,  0.00,  2.13,   64539071,   61439000,    2972000,   76758832
336539.exe  ,  0.79,  0.76,  0.03,  0.00,  2.02,   62812533,   60711000,    1990000,   75033053
338328.exe  ,  0.71,  0.69,  0.04,  0.00,  1.94,   67547236,   66530000,    1008000,   81184022
3457445.exe ,  0.43,  0.41,  0.02,  0.00,  1.09,   36500238,   33427000,    3038000,   48606799
3461403.exe ,  0.77,  0.75,  0.03,  0.00,  1.94,   62737864,   60728000,    1991000,   74971355
3515653.exe ,  0.78,  0.76,  0.03,  0.00,  1.98,   63072422,   60947000,    1998000,   75414026
3605312.exe ,  0.84,  0.81,  0.04,  0.00,  2.08,   67884476,   64954000,    2952000,   80013728
3632999.exe ,  0.80,  0.78,  0.03,  0.00,  2.02,   64210950,   63194000,    1003000,   76463075
3703754.exe ,  1.45,  1.42,  0.06,  0.00,  3.68,  116681179,  114672000,    1994000,  128968331
3837785.exe ,  0.81,  0.79,  0.03,  0.00,  2.02,   65152471,   62144000,    3006000,   77360072
3893727.exe ,  0.92,  0.89,  0.06,  0.00,  2.42,   85289419,   80218000,    5013000,   97577264
3997375.exe ,  0.76,  0.75,  0.04,  0.00,  2.00,   66482708,   63426000,    2973000,   79133388
4005226.exe ,  0.37,  0.37,  0.02,  0.00,  0.97,   32354343,   29321000,    2932000,   44627282
4027093.exe ,  0.37,  0.36,  0.02,  0.00,  0.95,   32338492,   31319000,    1010000,   44723514
4261206.exe ,  0.30,  0.28,  0.02,  0.00,  0.99,   39408256,   35364000,    4041000,   53953473
4306462.exe ,  0.33,  0.33,  0.02,  0.00,  0.97,   36569566,   32604000,    3952000,   49622922
4307955.exe ,  0.88,  0.85,  0.04,  0.00,  2.15,   65722086,   64590000,    1009000,   77924850
4312536.exe ,  0.84,  0.81,  0.04,  0.00,  2.11,   68810951,   64799000,    3987000,   81036318
4320720.exe ,  0.82,  0.80,  0.03,  0.00,  2.04,   65885403,   62870000,    2993000,   78204541
4419376.exe ,  0.46,  0.44,  0.02,  0.00,  1.21,   39723760,   38712000,     992000,   52006638
4455035.exe ,  0.79,  0.76,  0.03,  0.00,  1.98,   63420678,   61388000,    2012000,   75603864
4458794.exe ,  0.44,  0.43,  0.02,  0.00,  1.13,   37775811,   34772000,    2980000,   49967607
459141.exe  ,  0.39,  0.38,  0.02,  0.00,  1.01,   33776833,   30665000,    2967000,   46120431
4612168.exe ,  0.80,  0.78,  0.03,  0.00,  2.01,   65126239,   62085000,    3004000,   77403026
4689992.exe ,  0.37,  0.36,  0.02,  0.00,  0.97,   33017190,   31008000,    2000000,   47341093
4766440.exe ,  0.36,  0.36,  0.02,  0.00,  0.95,   32509716,   32502000,          0,   45298739
4817246.exe ,  0.42,  0.40,  0.02,  0.00,  1.08,   34674532,   31693000,    2971000,   46839224
5272843.exe ,  1.45,  1.40,  0.09,  0.00,  3.86,  128382382,  125246000,    3005000,  140690968
548972.exe  ,  0.79,  0.77,  0.03,  0.00,  1.98,   62968632,   60860000,    1995000,   75158087
549722.exe  ,  0.39,  0.38,  0.02,  0.00,  1.04,   34156714,   32005000,    2000000,   46385140
5569370.exe ,  0.77,  0.75,  0.03,  0.00,  1.97,   64043049,   61002000,    3000000,   78617523
5747289.exe ,  0.79,  0.77,  0.03,  0.00,  1.97,   63663152,   62509000,    1008000,   75838984
5879064.exe ,  0.81,  0.78,  0.03,  0.00,  2.01,   64480229,   61410000,    2971000,   76851792
5879463.exe ,  0.39,  0.37,  0.02,  0.00,  1.00,   32572631,   30519000,    2034000,   44893810
5885275.exe ,  0.41,  0.40,  0.02,  0.00,  1.04,   34074415,   32049000,    2003000,   46273673
6024714.exe ,  1.38,  1.34,  0.08,  0.00,  3.66,  123453728,  115401000,    8027000,  136258478
6049676.exe ,  0.82,  0.79,  0.03,  0.00,  2.06,   64700162,   61694000,    2985000,   76932924
6068580.exe ,  0.78,  0.75,  0.03,  0.00,  1.99,   63404693,   60375000,    2969000,   76745936
6077826.exe ,  0.80,  0.78,  0.03,  0.00,  2.01,   63277698,   61222000,    2007000,   75561827
6082113.exe ,  0.45,  0.44,  0.02,  0.00,  1.21,   41957432,   37945000,    3994000,   55014385
6124881.exe ,  0.39,  0.37,  0.02,  0.00,  0.99,   32447428,   29483000,    2948000,   44690787
6178134.exe ,  0.77,  0.76,  0.03,  0.00,  1.95,   62746939,   60766000,    1992000,   74826759
6322015.exe ,  0.79,  0.77,  0.03,  0.00,  1.95,   63252738,   62228000,    1003000,   75476796
6467813.exe ,  0.50,  0.48,  0.02,  0.00,  1.28,   41331373,   38226000,    3017000,   53558940
6585390.exe ,  0.39,  0.38,  0.02,  0.00,  1.04,   35239092,   33218000,    2013000,   49460943
