file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1536382.exe ,  1.83,  1.76,  0.12,  0.00,  4.64,  154080032,  140410000,   13038000,  167467776
1605758.exe ,  1.74,  1.69,  0.12,  0.00,  4.88,  163171397,  152098000,   11007000,  176480041
1627487.exe ,  4.00,  3.88,  0.22,  0.00, 10.40,  332619199,  323502000,    8986000,  344917129
1734547.exe ,  4.43,  4.30,  0.22,  0.00, 11.46,  367808911,  334709000,   32971000,  380086138
2002873.exe ,  4.35,  4.21,  0.22,  0.00, 11.43,  373369401,  337023000,   36002000,  388364664
2049538.exe ,  2.00,  1.94,  0.12,  0.00,  5.18,  170919720,  160895000,    9993000,  183155211
2134592.exe ,  1.41,  1.36,  0.08,  0.00,  3.79,  119908255,  115886000,    3996000,  132192561
2365914.exe ,  1.44,  1.39,  0.08,  0.00,  3.77,  122701636,  116690000,    5984000,  134853235
2505532.exe ,  3.62,  3.51,  0.17,  0.00,  9.66,  307250741,  271207000,   36027000,  319500917
2527896.exe ,  1.79,  1.74,  0.10,  0.00,  4.79,  157597510,  148625000,    8977000,  169908504
2640086.exe ,  1.47,  1.42,  0.08,  0.00,  3.99,  125761583,  114742000,   10975000,  137924791
3014683.exe ,  1.57,  1.53,  0.08,  0.00,  4.15,  133533801,  127490000,    5976000,  145811066
3018918.exe ,  2.58,  2.50,  0.20,  0.00,  6.89,  224861220,  210777000,   13985000,  237169387
3047601.exe ,  1.65,  1.59,  0.09,  0.00,  4.53,  141384898,  137364000,    4010000,  154096855
3113504.exe ,  2.39,  2.32,  0.13,  0.00,  6.09,  194151360,  184113000,   10006000,  206364686
3149650.exe ,  1.40,  1.36,  0.08,  0.00,  3.81,  121442947,  115457000,    5971000,  133600677
3242376.exe ,  1.47,  1.42,  0.09,  0.00,  3.98,  132380629,  128332000,    4010000,  145163374
3324029.exe ,  1.31,  1.27,  0.07,  0.00,  3.57,  115304054,  110273000,    5012000,  129625484
3583821.exe ,  2.11,  2.04,  0.11,  0.00,  5.69,  189985525,  163123000,   26855000,  202210455
3645873.exe ,  2.10,  2.04,  0.12,  0.00,  5.60,  177693313,  172674000,    4990000,  189972000
3660770.exe ,  1.34,  1.30,  0.07,  0.00,  3.49,  113882049,  108847000,    4993000,  126106824
3722205.exe ,  4.79,  4.64,  0.29,  0.00, 12.67,  406609201,  372411000,   34037000,  418804454
3806326.exe ,  1.75,  1.70,  0.12,  0.00,  4.63,  148628125,  142624000,    5984000,  160860981
3843447.exe ,  1.97,  1.92,  0.10,  0.00,  5.19,  164535949,  156533000,    7976000,  176827866
3950897.exe ,  2.18,  2.12,  0.11,  0.00,  5.67,  183647550,  179632000,    3991000,  195805948
4006798.exe ,  1.34,  1.29,  0.07,  0.00,  3.65,  114994679,  111878000,    2996000,  127279948
4176362.exe ,  2.19,  2.11,  0.13,  0.00,  5.97,  199274774,  144200000,   55076000,  211458390
4239983.exe ,  4.06,  3.94,  0.21,  0.00, 10.57,  344346040,  299272000,   45041000,  356651003
4267993.exe ,  1.89,  1.83,  0.10,  0.00,  5.02,  158588329,  150529000,    8028000,  170742545
4558965.exe ,  2.63,  2.54,  0.15,  0.00,  7.04,  229968160,  189953000,   39990000,  242151324
4561699.exe ,  2.53,  2.44,  0.20,  0.00,  6.84,  213022256,  198994000,   13999000,  225206332
4577882.exe ,  2.59,  2.50,  0.14,  0.00,  6.98,  231885586,  187862000,   43967000,  244135226
4619221.exe ,  1.07,  1.03,  0.06,  0.00,  2.91,   92583470,   85522000,    7043000,  105810511
4649754.exe ,  1.50,  1.46,  0.08,  0.00,  3.94,  128692814,  121575000,    6975000,  141007501
4698440.exe ,  3.24,  3.14,  0.15,  0.00,  8.50,  271139863,  238098000,   33013000,  283456203
4776943.exe ,  2.04,  1.98,  0.11,  0.00,  5.51,  184635410,  148662000,   35918000,  196901628
4811930.exe ,  1.44,  1.40,  0.08,  0.00,  3.80,  122987212,  114965000,    7997000,  135159836
5053992.exe ,  1.55,  1.51,  0.09,  0.00,  4.17,  136779165,  127780000,    8984000,  150128152
5071471.exe ,  1.33,  1.29,  0.07,  0.00,  3.49,  114167332,  112081000,    2001000,  126360366
5180754.exe ,  1.34,  1.30,  0.07,  0.00,  3.65,  115013381,  109987000,    4999000,  127344969
5235255.exe ,  2.86,  2.74,  0.27,  0.00,  7.85,  249634254,  237557000,   12028000,  261861933
5259871.exe ,  1.77,  1.72,  0.09,  0.00,  4.63,  148977742,  143961000,    4998000,  161267633
5341331.exe ,  1.42,  1.37,  0.08,  0.00,  3.91,  123645909,  117588000,    6030000,  135801391
5395059.exe ,  4.67,  4.50,  0.35,  0.00, 12.84,  415485570,  375480000,   39944000,  427725824
5414988.exe ,  1.45,  1.40,  0.08,  0.00,  3.83,  123362847,  118318000,    5013000,  135527067
6184270.exe ,  2.96,  2.86,  0.17,  0.00,  8.01,  257148923,  220106000,   37017000,  269311372
6496522.exe ,  2.94,  2.85,  0.19,  0.00,  7.76,  251017495,  236986000,   13999000,  264368241
6584489.exe ,  1.80,  1.74,  0.10,  0.00,  4.81,  154214767,  145086000,    9005000,  166554539
6763356.exe ,  2.25,  2.19,  0.13,  0.00,  5.92,  191423460,  183402000,    8017000,  204543304
6786405.exe ,  1.19,  1.15,  0.07,  0.00,  3.35,  113357219,  106305000,    7020000,  126729330
6901034.exe ,  1.98,  1.91,  0.14,  0.00,  5.47,  176832134,  166814000,    9988000,  189000649
6977008.exe ,  1.70,  1.64,  0.09,  0.00,  4.65,  152732481,  120699000,   31920000,  164998961
7014682.exe ,  2.47,  2.39,  0.14,  0.00,  6.86,  228458323,  192266000,   35863000,  240558224
7100074.exe ,  4.41,  4.27,  0.22,  0.00, 11.68,  367174771,  326964000,   39995000,  379674722
7104787.exe ,  3.58,  3.47,  0.17,  0.00,  9.52,  301624758,  274635000,   26964000,  313786452
7146604.exe ,  4.39,  4.26,  0.22,  0.00, 11.59,  367334497,  321242000,   46034000,  379453647
7147923.exe ,  2.18,  2.10,  0.13,  0.00,  5.94,  184088051,  176993000,    6999000,  196301342
7191139.exe ,  2.87,  2.77,  0.17,  0.00,  7.78,  253868149,  220810000,   32971000,  266204523
7309283.exe ,  2.26,  2.18,  0.14,  0.00,  6.13,  198078589,  191916000,    5997000,  210246286
7458115.exe ,  6.16,  5.95,  0.32,  0.00, 17.23,  572995702,  562960000,    9999000,  585289840
7570226.exe ,  1.36,  1.32,  0.07,  0.00,  3.69,  125081916,  120053000,    5002000,  139582260
7650173.exe ,  2.35,  2.28,  0.14,  0.00,  6.22,  198641121,  188617000,    9979000,  210924937
7666283.exe ,  3.66,  3.54,  0.18,  0.00,  9.54,  307792052,  275644000,   32074000,  319988839
7863059.exe ,  0.45,  0.42,  0.04,  0.00,  1.42,   49507948,   44542000,    4949000,   62948312
7919595.exe ,  4.34,  4.20,  0.24,  0.00, 11.32,  361881942,  331861000,   29987000,  374096506
8029926.exe ,  3.68,  3.57,  0.18,  0.00,  9.77,  312325519,  265252000,   47044000,  324514428
8073980.exe ,  1.72,  1.66,  0.09,  0.00,  4.76,  155093423,  120052000,   35015000,  167357546
8074507.exe ,  1.54,  1.49,  0.09,  0.00,  4.13,  134176472,  125136000,    9009000,  146376312
8165818.exe ,  1.97,  1.91,  0.11,  0.00,  5.48,  178925749,  153875000,   24979000,  191243822
8207584.exe ,  1.52,  1.47,  0.07,  0.00,  3.98,  128588155,  122519000,    6025000,  140842056
8261100.exe ,  1.47,  1.43,  0.10,  0.00,  4.10,  128967205,  114984000,   13998000,  143583171
8341326.exe ,  1.74,  1.68,  0.12,  0.00,  4.60,  146700003,  138616000,    7977000,  159034724
8346248.exe ,  3.58,  3.47,  0.17,  0.00,  9.41,  303671889,  269651000,   33956000,  315894571
8414692.exe ,  1.44,  1.39,  0.08,  0.00,  3.88,  124360650,  119257000,    5010000,  136474379
8470877.exe ,  1.76,  1.70,  0.12,  0.00,  4.85,  151640476,  141561000,    9969000,  164063203
8537684.exe ,  1.65,  1.59,  0.11,  0.00,  4.46,  145979558,  137961000,    7997000,  158667375
8601923.exe ,  2.07,  2.00,  0.15,  0.00,  5.61,  174409961,  164323000,   10019000,  186674042
