file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1519241.exe ,  2.24,  2.16,  0.11,  0.00,  5.87,  215647720,  214426000,     997000,  228170324
1520788.exe ,  1.34,  1.28,  0.07,  0.00,  3.77,  135099881,  133998000,     999000,  147346244
1606221.exe ,  1.59,  1.53,  0.08,  0.00,  4.19,  152417972,  150380000,    1991000,  164637786
1648142.exe ,  1.21,  1.18,  0.06,  0.00,  3.18,  106385966,  106377000,          0,  118526140
1691152.exe ,  0.93,  0.89,  0.06,  0.00,  2.59,   94295225,   87136000,    7011000,  107096973
1710633.exe ,  0.60,  0.58,  0.03,  0.00,  1.71,   65417509,   65421000,          0,   80894551
1831963.exe ,  1.28,  1.24,  0.07,  0.00,  3.54,  132258521,  132248000,          0,  144940522
1939404.exe ,  3.14,  3.03,  0.19,  0.00,  8.04,  256361305,  207456000,   48872000,  268567741
2050326.exe ,  1.26,  1.21,  0.06,  0.00,  3.44,  124692806,  123686000,     997000,  136888532
2084584.exe ,  1.30,  1.25,  0.07,  0.00,  3.63,  134155150,  132955000,     999000,  146344866
2167115.exe ,  1.31,  1.26,  0.07,  0.00,  3.54,  128858664,  127725000,     997000,  140986717
2173464.exe ,  1.45,  1.41,  0.07,  0.00,  3.81,  139895053,  139835000,          0,  151992338
2266185.exe ,  1.48,  1.43,  0.07,  0.00,  4.02,  137483729,  135347000,    1990000,  149620734
2278847.exe ,  0.69,  0.65,  0.04,  0.00,  1.94,   64312246,   59265000,    5022000,   76522970
2436721.exe ,  1.27,  1.22,  0.07,  0.00,  3.47,  129913512,  127923000,    1998000,  144378301
2512213.exe ,  1.30,  1.25,  0.09,  0.00,  3.59,  124042504,     816000,    5513000,  136077461
2589378.exe ,  0.18,  0.18,  0.01,  0.00,  0.55,   19841540,   19852000,          0,   34394688
2707323.exe ,  1.44,  1.38,  0.07,  0.00,  3.78,  135556049,  135554000,          0,  147612111
2765293.exe ,  1.14,  1.09,  0.06,  0.00,  3.14,  116517737,  116492000,          0,  128632285
2821116.exe ,  4.41,  4.25,  0.28,  0.00, 11.66,  391887109,  334879000,   56979000,  404210548
2825745.exe ,  4.33,  4.17,  0.27,  0.00, 11.52,  386511468,  341548000,   44940000,  398791213
2919323.exe ,  1.19,  1.15,  0.06,  0.00,  3.38,  123034988,  121882000,     999000,  135220305
3053175.exe ,  1.36,  1.32,  0.07,  0.00,  3.65,  134336515,  133318000,    1002000,  146465781
