file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1061805.exe,30862869,146339,19203115,66286,17370239,68212,161802,935171,43506279,7385,29846283,2501,1235,101760673,522,0.08,0.02,26375717,20763000,4943000,77657129
1094941.exe,75592999,158353,45027022,64276,46235269,53377,85906,639695,86219229,2927,79274075,3443,1113,228247964,128,0.3,0.01,23259690,22035000,1001000,37169963
1133411.exe,83343891,506722,51614805,94960,51584302,91668,178195,903933,97777092,7053,88987864,3766,990,259448368,518,0.33,0.01,26209271,22959000,2994000,40014720
1141022.exe,36178246,137637,24175437,52993,24282572,53576,98990,664880,50108519,1667,40209253,323,394,127906625,133,0.15,0.01,13347987,12116000,1009000,27279732
1165956.exe,77562847,143527,44646357,66206,45042555,55889,90392,646152,85999644,2977,78704786,2593,1103,225804896,130,0.31,0.01,23266252,21051000,2004000,37069040
1344769.exe,76630385,164009,44746387,63105,45154997,54935,101888,708152,88432145,3106,80246212,2411,1106,231581874,128,0.31,0.01,23501875,22126000,1005000,37276043
1435015.exe,32103848,346693,25764099,87954,25378672,89081,132220,766535,48498678,3050,35880306,3502,1587,128458978,589,0.17,0.01,12909798,11596000,1054000,26975621
1979579.exe,78748760,116346,44563287,64096,44616953,56714,93963,668644,85642607,3411,79195996,3097,1095,227347940,129,0.29,0.01,23457783,23178000,0,37679797
2059363.exe,32330909,490539,19872379,63776,19874511,65763,167157,949244,50510398,3105,41089436,504,374,126936798,526,0.16,0.01,13258327,12048000,1004000,27460451
2061586.exe,78763417,112099,44479994,63612,44359879,56677,93221,662584,86278569,3160,79882572,2020,1170,229480132,130,0.31,0.01,23653293,22319000,1014000,37533172
2203032.exe,29202359,166347,16112864,60073,16190297,59889,130616,583563,40589088,3106,32389515,778,726,98904125,329,0.13,0.01,10998245,9712000,971000,24886245
2203602.exe,78519033,125606,44718406,64812,44657764,57358,93003,677182,87301215,2886,79459920,2408,1115,228305491,127,0.3,0.01,23732367,23482000,0,37968168
2213898.exe,80773886,314651,48865926,73508,48826462,68410,126790,798308,95749248,3613,86301755,3052,1277,257666439,327,0.34,0.01,25585125,21435000,3897000,39612475
2231071.exe,76911536,152387,44604122,63852,44587237,55958,88350,668147,87003546,2569,78927641,1728,1143,226796448,127,0.31,0.01,23720366,21459000,1950000,37639977
237541.exe,25065544,162694,15357167,61402,15484501,50544,84188,457832,38035223,1187,29566951,630,797,92094207,135,0.13,0.01,10156001,8894000,988000,24262527
2407087.exe,78179962,117298,44040820,63446,43985638,55762,94117,657891,86542183,2918,80362422,1856,1221,230101536,128,0.31,0.01,23333862,22114000,961000,37579198
2481996.exe,80434807,316722,48881007,71426,48887115,67351,151997,797638,96723611,3752,86777806,4293,1682,259312189,324,0.34,0.01,25895237,23644000,1970000,40034663
2591738.exe,28448262,129979,16061257,60660,16121390,60368,96021,506918,39087908,1324,31103045,647,754,94736364,133,0.14,0.01,10509060,9213000,1023000,24502736
2736242.exe,29065017,121280,16478359,59934,16405709,57360,101097,532539,38154704,1431,31052693,691,704,94946521,135,0.12,0.01,11012263,10684000,0,25098820
2745547.exe,76991333,160048,44953910,66102,45023871,60428,128674,731190,88266987,2868,79019607,3821,1176,227439795,129,0.31,0.01,23641506,21486000,1953000,37543584
2774509.exe,81983219,490822,48106559,73866,47908061,72446,160859,1113285,98354393,4243,90287182,3008,721,257918419,520,0.34,0.01,26730112,24382000,2031000,40835604
2832245.exe,81194432,324869,49819289,75361,49276436,65327,123194,758693,94300160,3134,87031370,3429,1378,265478910,325,0.33,0.01,25179244,23977000,999000,39549504
2847173.exe,27279021,147460,15592013,62577,15657565,58436,97888,503216,39972689,1257,31484509,626,807,98544613,133,0.12,0.01,10464650,9089000,1009000,24244848
2913642.exe,27792225,173777,15911359,60139,15879146,59851,123903,564658,41417969,2190,32767604,771,753,101605664,327,0.14,0.01,10943867,9743000,974000,25070193
3184306.exe,82211180,312812,50048637,76080,49864531,69329,129221,779576,94798862,3320,87913157,4159,1299,265298742,327,0.33,0.01,25342773,22988000,1998000,39383546
3187447.exe,28822309,122136,15608519,61878,15508580,57102,101893,517669,37626022,1462,30779405,584,746,93263629,133,0.13,0.01,10199287,8857000,984000,24297595
3234095.exe,85084324,264893,50040949,75303,49791519,72882,133694,786836,91904848,4044,87274683,4957,1181,265331174,325,0.33,0.01,25334872,23025000,2002000,39345911
3236787.exe,84197370,258822,52215231,91613,51833625,91759,146614,975576,94132458,6263,88964035,5608,919,258640505,323,0.31,0.01,26643027,25287000,1011000,40810906
