file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1161783.exe,317990114,6113820,181696195,3429770,180248063,3427378,3248141,16416557,642378248,100580,315978341,40015,13512,1171420335,4427,1.99,0.14,206962549,190420000,16035000,267247862
1325505.exe,302121764,10171193,174403645,3326160,178400870,3338967,6207952,23257643,1039912634,3008713,311728122,450917,216226,1038399389,5645,3.25,0.19,281378408,208040000,73014000,295218769
1335271.exe,236226980,8131066,139717940,2559385,142397355,2475682,4697173,17805263,484947592,73660,245671478,26543,11997,848390351,6777,1.58,0.11,131445444,120152000,11014000,145721835
1499617.exe,268515714,10506575,155413030,2497740,157075093,2492962,11019056,27479366,667665193,809040,275325154,38362,15001,850579072,8142,2.06,0.17,183160561,166829000,15983000,197374590
1505641.exe,231624951,7600290,182879821,560938,180047081,550274,3955706,17667118,498199931,54788,226560270,25487,7972,1176280184,3457,1.66,0.11,134060979,126788000,6988000,148374040
1542189.exe,776253870,21231591,433874986,4104910,439026863,4100164,7498850,33093787,1558431233,408318,788341433,97441,337065,2332750150,6772,5.1,0.29,419857371,353266000,66237000,434073155
1631151.exe,259128698,15636613,155004266,2787105,159306376,2835803,7534811,26529036,556464071,275484,268872006,21248,12478,942768315,4627,1.86,0.15,150277357,142929000,7045000,164441853
1856669.exe,717875052,22904994,547832396,4241579,547411938,4237438,17893445,44088814,2130427310,1618640,720649588,652880,112316,3096590397,90614,6.58,0.45,575541625,449195000,126054000,589709721
1963015.exe,245341047,8119825,139792768,2430328,142672582,2394707,4649918,18598842,514946939,59768,258215425,26017,28282,865546909,6583,1.68,0.11,138903009,129636000,8974000,153213085
198113.exe,326660226,7853705,165408211,3066192,164978472,3064575,4415967,17924126,581196503,79856,322596027,42880,30260,1115666269,6388,1.88,0.12,156790542,143343000,13031000,171211114
1981694.exe,214418498,7953993,132269968,2335366,136503211,2353143,3961464,16339584,468676336,65111,225012628,24693,11876,795060586,4623,1.52,0.1,126859094,116654000,9970000,140987112
2145027.exe,241787481,5814138,130616933,474851,130477080,468911,2919151,13962876,456296564,34626,245036927,27555,8084,977166609,3268,1.46,0.09,123272505,112947000,9995000,137364338
2184330.exe,266277215,7783413,140808099,2779998,144759942,2775642,4249180,18595422,586649696,230380,277355156,27668,22120,927891321,4626,1.79,0.12,159272381,149983000,8998000,173544836
2362734.exe,222242930,7669451,130707543,2374521,134766631,2392369,3752856,16379571,471231525,75154,231832350,19993,28205,797525122,4621,1.53,0.1,128338947,117194000,10924000,142429576
2387311.exe,243787703,9803251,169914796,2640326,172302111,2653771,6998790,23564927,554403622,105234,255281792,26033,12271,1030106096,5996,1.79,0.13,149828184,137492000,12043000,164106533
2464944.exe,785913520,22114799,455962619,4390492,456090972,4395119,6898601,33310254,1593411471,428176,785886426,82644,230718,2473706075,6623,5.17,0.29,431755961,359529000,71905000,445920681
