file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1017851.exe,69120367,13727532,27565579,4786425,26614518,4765717,119147,1734499,231873711,11889,69614874,3796,3376,175692218,175,0.62,0.05,92633812,89082000,3002000,161610775
1497005.exe,189793946,12892503,59535172,5338618,60938927,5325739,100121,1452573,282054368,8457,195030214,1460,2246,437323421,183,0.91,0.04,76862899,76562000,0,91004431
1682543.exe,93114308,14209031,34308655,5208411,34287232,5171112,110088,1536340,222829192,6699,93794433,1447,1357,196951512,224,0.72,0.03,60402871,59129000,1002000,74624863
1738528.exe,769669891,24072973,608997964,5790541,609750475,5755549,199576,22213684,1155873480,39526,772754581,5506,7406,2623203180,226,4.24,0.16,312298432,309912000,1999000,326089654
1753870.exe,66908931,26453464,43549387,8727135,48273601,8479654,128884,6527843,325514187,10192,77425652,1935,1983,230322502,187,1.04,0.05,88017990,87708000,0,102238975
1769129.exe,763596915,23948026,603064619,5775175,603352000,5776025,184892,20387358,1088652071,29092,766084754,4098,6555,2594483694,215,3.9,0.15,295099664,294690000,0,309055563
1818972.exe,68268052,8009909,30099856,5055888,34773432,4837547,109992,1241780,206893362,5783,78238503,1436,1302,156825861,190,0.65,0.03,55745956,53486000,1980000,70020778
1968707.exe,67274295,26595980,47920757,9597748,52186788,9314578,107087,15620937,338696122,10259,79377112,2337,2503,207983778,222,1.04,0.05,92405514,89991000,1999000,106304910
2414239.exe,89043827,14182340,28969028,4579326,33617545,4331165,112528,1280448,206930181,6161,98224037,1963,1313,213533925,212,0.67,0.03,56710187,55300000,1005000,70739946
2467389.exe,66339805,13284409,28237268,4467167,29165280,4470725,117128,2235965,210565778,6065,67766904,748,1251,151220523,214,0.66,0.03,57070256,55766000,995000,71058775
2520984.exe,66876660,13925785,27515309,4817163,29700730,4801789,139008,3579310,202831020,7023,69631918,759,1216,163327692,224,0.64,0.03,55209735,53814000,996000,69258833
2539436.exe,78843856,6509264,52792728,5050393,57164043,4866140,137431,1336013,245786088,6989,89874657,1631,2243,315669177,157,0.75,0.04,67874568,67597000,0,81965392
2619764.exe,65688989,7735479,40704754,4850567,41252487,4857219,117373,1230721,204916018,5761,67278170,694,1225,195562542,193,0.63,0.03,55500197,53351000,1975000,69378561
2636614.exe,429225605,67285547,316001075,23020857,317392311,23012443,186642,89824800,1965528326,47883,431030044,8728,13130,1147273439,259,5.96,0.27,531747587,529256000,2000000,546067372
2695910.exe,66140530,10964202,32754677,5036261,34493806,5069459,100009,1341233,241026234,7479,68290908,1275,2032,143013593,199,0.78,0.03,65657158,64375000,1005000,79913634
2754917.exe,94521215,24859740,29956440,5236320,34992580,5023494,122439,15972523,258010881,7000,104501412,1614,1693,190073733,227,0.87,0.04,69592963,69300000,0,83599677
2820114.exe,65243624,13997371,29228152,5114253,29195454,5113634,126681,3098829,208245320,5438,66312690,719,1297,150440764,176,0.66,0.03,56181690,54872000,997000,70557407
2983368.exe,83952388,26574154,37873046,6054493,38552640,5856369,454480,3653430,363110451,14145,83058339,16423,4850,276438458,2892,1.19,0.05,98270240,89872000,7988000,112302124
3008897.exe,64298000,13971580,27089876,5215694,27251855,5206081,117998,3379568,215686357,7350,65636893,1594,1831,148374757,175,0.61,0.03,60578209,59294000,1004000,74773364
3048609.exe,65156318,24481039,41372536,9050572,42648872,9051262,116468,7003997,364119899,9582,67619474,2790,2238,198692768,183,1.15,0.05,98638115,98405000,0,112750668
3261436.exe,763915062,24236747,603669661,5807613,603386034,5803500,159638,22141334,1147981521,50953,765050246,4104,6810,2595419204,222,4.19,0.16,309919869,307573000,1997000,323943098
3608182.exe,66416533,14289448,27896613,5205220,29115119,5209173,113111,3059540,207178646,5960,67967875,726,1359,137122901,175,0.67,0.03,56649367,56336000,0,70740167
3627461.exe,68765158,6296739,29245609,5022910,34081119,4778519,114258,1234255,207694419,6029,79827097,1328,1626,178581260,176,0.65,0.03,56638374,55383000,988000,70719874
363509.exe,71116236,7717486,33640922,4348628,34469182,4367642,106917,2066602,237489063,7365,72736792,1262,1924,280383719,189,0.74,0.03,64110934,63826000,0,78028681
3666543.exe,2714344,138303,3950937,60238,3477195,59993,65005,406760,12130566,1606,2340856,167,<not counted>,<not counted>,208,0.05,0.0,3406779,2074000,1037000,17724426
3731597.exe,275904303,64208604,170574135,40357428,176774941,40116991,226820,28903261,1672722911,46021,290717014,7784,12589,733136404,180,5.03,0.23,451638398,451236000,0,465799135
4046853.exe,65952906,13343304,29332257,4427600,29173244,4431686,122383,4021002,217272982,6678,66140963,812,1370,137512231,237,0.7,0.03,59005481,58716000,0,72972601
4162031.exe,66119448,13393987,28779770,4536674,29197534,4550026,116707,2200635,216025735,6766,66983571,651,1499,151502941,224,0.69,0.03,58347422,56051000,2001000,72176785
4232498.exe,67710273,11030481,30652671,5780166,35297386,5631489,104945,1377039,234160927,7363,77330297,2533,2057,154758533,208,0.72,0.03,63236339,61968000,999000,77426467
