file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1022576.exe,94338145,1452796,65778982,326449,62869950,236806,425574,3954147,136992551,14914,80168122,17168,4922,289344788,2215,0.38,0.03,53730242,45370000,7890000,105532777
1086870.exe,319359690,2974950,197028031,1264724,194842421,1265698,1966038,10401910,477735784,139962,320520865,25591,15795,970205200,2467,1.67,0.09,128949339,123654000,5026000,142886330
1122546.exe,310810203,2873321,193163953,1210678,193712229,1121294,974620,8453312,440961649,48426,314445901,24286,7289,942904973,1955,1.55,0.07,119182344,114826000,3959000,133350189
1172403.exe,309927174,3526282,192010391,1164192,192981804,1079899,1200047,8961379,442877189,55750,314804666,33951,6733,935298287,2061,1.55,0.07,119582617,113287000,5962000,133636252
1200646.exe,114189613,3606780,88154049,558639,85972491,632143,1458254,8459476,256847643,54774,104085814,39145,11012,394608223,7165,0.85,0.06,69752150,58302000,11057000,83880774
1252190.exe,104803078,3108336,72967522,689473,75949217,584920,1009207,7529813,225262988,43042,109027179,12084,3567,361821286,2656,0.76,0.04,61276154,51910000,8984000,75497832
1261343.exe,122040932,2780950,81423780,715374,79118830,751027,1132385,7273430,246937350,40217,127610845,29908,12765,409967626,1893,0.81,0.05,66701536,59482000,6939000,81019713
1290574.exe,105013485,3123643,69686830,752944,70843774,748668,1921436,8797490,239413557,100718,113779076,11304,4985,373715847,2476,0.77,0.05,64798942,60387000,4025000,78967676
1318039.exe,252424090,27513022,191659312,12171534,189870770,12322244,18301770,64404094,1704836579,2766884,253268218,43085,24508,855048721,7993,4.85,0.41,459910899,433583000,25975000,474044348
1358987.exe,315987529,3230060,197187990,1235261,196686549,1254858,1942977,9546734,468042149,134983,319936354,24726,6801,963958187,2467,1.61,0.09,126338918,122069000,4002000,140675692
2154023.exe,311106339,3064581,192505818,1178618,194798730,1100887,1177222,8620701,451644994,48708,315461038,21336,9070,942658236,1956,1.55,0.08,120533033,112134000,7938000,134479918
2166257.exe,313360956,3401097,191510614,1190640,192748098,1112032,1204671,9299570,450720328,50548,317538185,28419,7239,942053444,1998,1.54,0.08,119192206,109900000,8991000,133612397
2232334.exe,103415554,3518606,69052513,787911,71189296,775846,2025558,9698533,241349318,116605,112912348,20797,5757,367122217,2731,0.78,0.05,64850489,57469000,7057000,78994943
2353484.exe,79560882,929196,52294121,404985,53264525,392780,178407,2045458,124419719,6376,82043893,2714,2351,259992546,234,0.42,0.02,33668645,32385000,1012000,47729858
2432135.exe,115281623,3355886,79422967,724338,74061129,751259,1947569,9187193,250908256,123036,109607543,15505,4784,397260430,3596,0.81,0.06,67388110,60111000,7012000,81333933
2451239.exe,83745725,1730907,53777737,510397,56851594,434695,180919,3453349,156759644,4738,90624539,2900,1325,275322946,389,0.51,0.02,41913388,39553000,2028000,56169230
2610422.exe,110690715,3090723,74565533,716896,70773527,739882,1848105,8345456,244151832,110009,112530940,17059,8341,386980967,2475,0.79,0.05,66382831,58989000,6998000,80747439
