file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1149166.exe,47210501,409278,34393098,90027,28532181,91327,150398,1248382,51204159,6284,43190107,4469,1640,141685276,525,0.1,0.02,40318210,34765000,4966000,103322485
1659823.exe,1707868,72216,971342,27341,970720,27279,49743,287994,5325379,372,<not counted>,<not counted>,<not counted>,<not counted>,135,0.01,0.0,1641983,1419000,0,15435625
1716934.exe,1116034,78293,996811,29087,996189,29025,54814,314258,6559212,3194,<not counted>,<not counted>,<not counted>,<not counted>,136,0.03,0.0,1807603,1475000,0,15940284
1793587.exe,615055,79693,1037452,29468,1036830,29405,66394,315382,6585845,3012,<not counted>,<not counted>,<not counted>,<not counted>,135,0.02,0.0,1694679,1505000,0,15682859
1950459.exe,91503295,544962,66282861,131561,65972834,126183,198836,1092461,111997030,4596,102237061,7416,2971,286518225,538,0.39,0.02,30244804,26908000,2989000,45575515
1995279.exe,37294602,457772,22015254,66493,19942052,66222,226418,1072257,51382793,4819,40164831,592,439,138057208,918,0.18,0.01,14290086,11910000,1985000,28425393
2012602.exe,95786676,509545,70551394,114332,67773123,115328,155668,1291895,112503107,7151,94745085,9049,1930,290009982,1036,0.39,0.02,31284751,31005000,0,45618782
2099466.exe,82439990,305526,51241106,85428,50699012,85852,163055,942806,99454044,7589,91088072,5854,884,254913417,522,0.36,0.02,27067711,26750000,0,40996470
2230190.exe,74510465,3799258,50151401,398198,47793477,404156,317197,1670570,198637800,10794,76604938,18555,4154,256922061,2481,0.58,0.03,53708251,48382000,5039000,67956593
232374.exe,46098913,503005,39877352,97323,40480318,101715,130556,1035094,65303855,5668,43584237,8362,2191,151685423,1042,0.21,0.01,17955196,14739000,2947000,32078057
2353585.exe,32658192,186036,16570326,57280,16627692,58988,150756,608152,41828800,4440,37093442,718,772,107673092,525,0.13,0.01,11250188,9023000,2005000,25456567
2430690.exe,984289,83584,1016539,29218,1015917,29155,57070,308753,6266455,2509,<not counted>,<not counted>,<not counted>,<not counted>,130,0.02,0.0,1822923,1458000,0,15954017
2545079.exe,38103485,318012,26271091,75558,26640387,77440,153243,949626,55899890,6217,42118367,4593,1291,133855507,785,0.18,0.01,15403063,13067000,2010000,29412068
2745668.exe,100537542,756991,68678557,96886,69110331,114834,237237,2092476,121449281,8224,92743850,16268,7991,291068873,1941,0.42,0.02,33083049,26849000,5966000,47157667
2764661.exe,96660695,451831,68201333,110693,66930321,111390,173568,1227060,111412163,5658,98971081,5758,840,290259477,521,0.39,0.02,30322397,27788000,1916000,44527599
279056.exe,45033760,503885,35428416,93976,35401009,94625,134813,822840,52471619,2358,38942169,3233,1251,142832910,524,0.17,0.01,13982677,11753000,1958000,28138241
2939537.exe,30965116,305109,24628162,76337,24746515,76241,137997,815936,52192590,2478,38792571,3430,877,121376137,525,0.17,0.01,13927173,9815000,3926000,28052493
3043260.exe,584720,78914,973446,27707,972824,27645,52760,296505,5958308,2581,<not counted>,<not counted>,<not counted>,<not counted>,131,0.02,0.0,1647773,735000,735000,15545532
3162106.exe,84285166,335481,51734256,77579,50050832,75941,154675,1161940,101570752,5609,88233779,10335,2748,269041480,998,0.35,0.02,27678392,26305000,1011000,41867434
3323395.exe,96060664,438956,67261195,112237,66725639,112786,154600,1166790,109027664,5296,100300970,6497,806,286008432,520,0.38,0.02,29861395,28662000,988000,44051045
3439954.exe,44900112,475477,39532245,99814,38305108,100080,145894,977145,60400973,3844,47019907,531,469,153683688,526,0.19,0.01,16850570,14462000,2066000,30949570
3449984.exe,44654180,502773,38889521,96443,40132933,105894,131759,1028553,67598731,5390,44445868,7175,2964,152746528,1043,0.21,0.01,18380625,15121000,3024000,32339488
346612.exe,91394049,192046,56703659,65447,56611784,64779,128323,980208,106492512,4670,93407643,8849,2483,278983860,585,0.36,0.02,29099151,25886000,2986000,43162632
3565465.exe,75526777,180897,44301127,61995,44603707,62881,136634,786655,88525085,3392,80522005,3664,1151,225905667,324,0.26,0.01,26280710,24038000,2003000,40494180
3729533.exe,45659767,928489,38830411,99125,37251720,99963,222111,1356539,64231138,4348,50633244,535,536,159714971,915,0.22,0.01,17353083,15076000,2010000,31522314
3732533.exe,45447223,803381,38600989,97660,42876132,108459,198073,1735520,70331803,7312,42821054,12545,4650,142970642,1947,0.25,0.01,19007909,13794000,4926000,33105599
3765927.exe,30585649,248748,17743210,69216,18484985,69395,163481,745983,46040890,4475,32141388,6293,3275,101457604,1041,0.15,0.01,12232928,8956000,2985000,25980592
3822578.exe,47346488,390016,38882745,99943,37794024,100682,143206,1047324,62308189,4757,45873610,897,480,156859645,528,0.22,0.01,17184110,15927000,995000,31396909
3883933.exe,372204,74066,979043,28431,978421,28369,53193,305743,6608352,1905,<not counted>,<not counted>,<not counted>,<not counted>,130,0.02,0.0,1689637,1400000,0,15728178
3950735.exe,44122617,774515,37154540,94774,41641142,108080,212048,1734132,70883025,6972,43441684,12579,4579,145361843,1945,0.23,0.01,19156914,13909000,4967000,33247858
4068144.exe,939579,72675,991737,28071,991115,28009,55109,302215,7260986,6657,<not counted>,<not counted>,<not counted>,<not counted>,134,0.02,0.0,1626190,1420000,0,15556699
4072037.exe,45569341,485528,35299109,91585,34972190,91016,133320,903222,52298515,2619,39465721,2871,1330,142992956,523,0.17,0.01,14415694,13101000,1007000,28445999
4104687.exe,83148233,286205,49115290,73035,49116143,73107,164302,984709,98106062,4362,90339248,6656,742,260201045,522,0.34,0.01,26643918,25442000,1017000,40665616
4114470.exe,91969420,516958,66527398,111452,66469660,109091,154920,1120287,110450370,4586,101545112,5802,1112,285894067,521,0.38,0.02,29788877,26569000,2952000,44014625
4209745.exe,43724728,266149,39769394,79657,43109087,89147,129580,1024779,65644825,3795,48420725,2843,1388,174166115,522,0.22,0.01,17709907,16502000,970000,31827713
4227908.exe,78393557,135136,43202633,63651,43287442,55128,115941,711856,87724539,3765,80703768,6057,1228,231807079,327,0.31,0.01,23581069,23331000,0,37623827
4305280.exe,29083065,154417,16067094,59226,16218199,64181,145334,625677,41871349,3550,32867302,946,747,101102365,330,0.14,0.01,10902312,8756000,1945000,24929207
4319837.exe,26885021,151284,17442509,57324,17434967,52707,93528,474969,40567706,1223,31387519,688,801,98526433,133,0.12,0.01,10691019,9536000,953000,24955332
4459631.exe,45871714,832009,35910569,88900,36233093,108185,212982,1434934,67534295,4644,49335527,1237,1258,160474228,918,0.21,0.01,18644132,15332000,3066000,32626294
4606651.exe,79375628,130883,43498764,66182,43501645,57655,117349,728358,87085215,3844,79825378,6033,1277,229743942,326,0.31,0.01,23602458,23329000,0,37715446
4643636.exe,44595498,803510,37812156,94183,42337035,105541,211581,1713486,70595666,7316,43183470,13682,4738,143708099,1944,0.22,0.01,19424055,16161000,3030000,33688798
4650272.exe,308708,58072,992946,28000,992324,27936,57670,300584,6362019,4090,<not counted>,<not counted>,<not counted>,<not counted>,135,0.03,0.0,1699749,1418000,0,15838347
4690871.exe,29154093,126959,16713321,56129,17221042,56264,137597,738176,41605817,2523,32236168,427,393,97830455,330,0.11,0.01,12598305,10299000,2059000,26920510
4771917.exe,44067233,495282,35063578,87257,35076869,87374,130496,815590,53150738,2331,39294026,4958,865,141884206,525,0.18,0.01,14241490,12021000,2003000,28052691
5019612.exe,97317621,474204,69188175,113335,67248951,118082,157577,1341658,116219032,6532,94752782,11321,1926,291879718,1035,0.39,0.02,31671761,29482000,1965000,45745752
5254730.exe,98918672,773715,68445834,98913,68824585,112622,251851,2099919,122265893,8350,93082523,16628,8007,293165075,1940,0.41,0.02,33474072,31189000,2012000,47601565
5336754.exe,78974688,146217,43966113,64371,43483695,57724,122940,723289,87298582,3679,79685591,5356,1281,231217371,325,0.3,0.01,23866995,23653000,0,37994859
5356631.exe,565346,80768,1035657,30124,1035035,30062,61020,320108,7013434,2633,<not counted>,<not counted>,<not counted>,<not counted>,135,0.02,0.0,1753536,1458000,0,15757706
5426822.exe,45648217,822414,37875305,99629,37680711,102409,219137,1454262,62999199,4511,47859653,1125,638,160083674,917,0.18,0.01,18031297,15755000,1969000,32353420
5451480.exe,44967187,897883,42645664,112118,47356101,118134,274616,2041622,78486017,9874,42454780,18894,6209,144065412,2817,0.24,0.01,21304915,17019000,4004000,35322826
5461966.exe,95919272,511390,70235910,112504,68116881,113494,167468,1308999,113191536,7185,96227719,9283,1915,289434237,1034,0.38,0.02,30902490,28666000,1977000,44986783
5498474.exe,83729327,279221,48008749,65325,46190188,68745,246798,1173839,98729558,8710,84731008,10700,1995,249342138,1425,0.34,0.01,26761823,24516000,1961000,40764533
5559137.exe,96843719,487109,69595833,122232,67585899,123357,161234,1321429,113973759,6600,95861721,11224,1854,291500142,1035,0.39,0.02,31036738,27644000,3071000,45106565
5595238.exe,93774744,469993,65939704,110137,65880340,109872,155542,1189039,112568146,5420,103524242,5084,802,288152176,520,0.38,0.02,30241562,27986000,1999000,44133557
5672644.exe,35279558,504699,23717112,67537,23731805,68285,163411,880830,50918018,2612,42154386,430,386,135574838,526,0.17,0.01,13615911,11317000,2057000,27567216
5673322.exe,95647966,497457,69000334,113563,67811453,114592,159398,1321140,116278704,6983,96847139,11715,3677,291049032,1036,0.39,0.02,31478799,29234000,2016000,45550192
5674051.exe,94280281,583065,56559937,102138,56182555,100922,135105,1235621,109796702,5656,99661391,8290,2764,287071728,779,0.38,0.02,29975796,28727000,990000,43882768
5674864.exe,46470314,479374,38509371,92064,41366521,104873,136327,1177332,66899907,5770,43969732,8346,5804,148162305,1042,0.22,0.01,18521835,14194000,4055000,32808674
5674877.exe,80567357,382662,50401922,75652,50450621,75073,136299,1003774,100164358,4320,88502947,7888,1727,258949792,780,0.34,0.01,27288886,26025000,1000000,41500957
5674990.exe,31682848,539329,25255970,82450,25255725,81949,190179,942759,50217759,2649,36861051,6091,1548,121966566,917,0.16,0.01,13502500,12218000,1018000,27742746
5674998.exe,97061604,500940,63545537,115182,62933069,114046,166942,1137477,100788532,7749,92490316,5864,947,284837183,520,0.35,0.01,27580839,27321000,0,41695361
