file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1091584.exe,307825455,499145,207422812,1137628,207246263,1153331,391549,3096491,533759963,23765,305278146,8494,12311,1539661527,2087,1.51,0.09,172089066,162758000,8986000,237122118
1680187.exe,306776310,392769,204569336,1149750,205337674,1153657,266677,2449263,548902282,20691,306828896,9282,10465,1437662476,2083,1.85,0.08,148604816,144230000,4006000,162722551
1723554.exe,207145332,445607,304357347,1612762,306165209,1620862,255713,2310917,498537142,23698,208036267,31744,17630,1041098845,4046,1.6,0.07,135364465,126044000,9003000,149603603
176146.exe,307062869,364503,204995956,1134419,204085307,1132410,276893,2662279,560398424,17015,306447806,2225,4291,1346322030,1106,1.86,0.08,150629471,149358000,1002000,164898828
1910626.exe,310735070,470695,210244549,1151910,207592558,1135085,471382,3196986,552314363,39852,304702962,8263,8189,1455469513,2079,1.67,0.08,150107181,147739000,2010000,164392464
1953417.exe,212431725,293425,210950100,1118976,205829779,1088141,533666,2348823,369338402,15463,203626395,10013,6498,1480454707,2084,1.14,0.06,100053296,94690000,4983000,114399004
2004438.exe,310029533,449328,206601274,1142289,204063592,1131696,464078,2891103,602363359,23166,305719967,8496,6794,1348593177,2086,1.71,0.09,165090175,159812000,4994000,179570315
202443.exe,308132955,312073,204882261,1127768,202579380,1125074,306269,2557613,560667057,18482,305656454,3628,4253,1343367233,1110,1.64,0.08,151892835,150578000,1003000,166036501
2307838.exe,208736340,12945062,203130946,109442,200076743,102445,7544503,27465701,351388794,195825,204289109,6159,4912,1250941076,2083,1.2,0.13,94806153,90467000,4020000,109172841
2337463.exe,309705757,790354,211609373,1126913,214794774,1132271,696532,2395141,397417360,21357,304866726,16925,26127,1453121275,5993,1.3,0.06,106966717,94718000,11964000,121348895
2409014.exe,319307828,475461,514501095,1342003,505253944,1320866,735233,3302024,562793481,26433,314561229,19845,8919,1773278523,2520,1.77,0.08,151937542,145655000,5985000,166312800
2451062.exe,310443090,445239,310227175,1142489,305715733,1126320,629242,3354394,571723093,36224,307171243,18705,6200,1673380816,2087,1.72,0.08,154356976,148092000,6003000,168808374
2516802.exe,311631668,844107,212934312,1159386,212991205,1160868,499286,2984874,609561252,57750,307475075,17360,17668,1261414950,4041,1.76,0.09,165390334,156088000,9005000,179553375
2534515.exe,324699145,392226,422390017,1348478,410638200,1301445,646141,2658541,379450615,22509,307511851,10380,8341,1472611933,2522,1.25,0.06,102846419,98548000,4022000,117171833
2538223.exe,306938724,355762,504501673,1139135,499252303,1138927,300103,2937586,634802214,21438,305767025,2164,4475,2367118343,1111,1.89,0.09,171493324,169145000,2001000,185676300
2970400.exe,1016530817,589839,607033031,1397409,602926535,1396610,357832,4274688,1010529929,38656,1011592786,20888,10365,3575302162,2802,3.66,0.14,273347802,269064000,4000000,287584886
2992391.exe,307097776,267177,204288316,1134585,203609855,1133120,254785,2360016,526090021,17591,305793350,4007,6488,1542407858,1109,1.59,0.07,143145492,139760000,2994000,157387832
3079464.exe,307492772,328304,205362631,1132344,205354360,1130758,273337,2506990,539842844,17906,304035468,2885,4395,1547831234,1112,1.58,0.08,147723222,144391000,2987000,161925522
3229339.exe,211932575,386713,314541407,1119150,306506647,1089856,531293,2704008,367491668,34252,205191039,11503,6176,1590610009,2082,1.21,0.05,99672031,94342000,5018000,113866420
3370629.exe,312178609,422729,208140241,1146064,206110813,1127520,505988,2984434,589830079,36504,306555912,20199,7531,1252878205,2085,1.75,0.08,159502433,153201000,6007000,173807110
3372074.exe,319882325,342112,209441871,1100002,204880790,1078695,495397,2283842,369694937,16298,310367036,8204,3815,1502390715,2088,1.18,0.05,100505392,98204000,2004000,114559322
3375350.exe,921266013,975036,610338943,1461445,605281615,1454504,560695,4857993,1121770841,51564,914075352,46502,15060,3280179925,6426,4.04,0.16,305037983,294778000,10026000,319054011
3385679.exe,463384181,51006706,410713352,190690,415968939,188958,42099393,112806198,861634182,435319,459762288,18831,25493,1921429467,5996,3.07,0.48,232481878,222143000,10006000,246670788
3422843.exe,1621547724,781608,612503545,1446889,611557314,1437614,706813,5555911,1277895047,40767,1602180496,15143,16036,4573919270,2956,4.38,0.18,345522010,340227000,5003000,359623652
