file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1135633.exe,184510718,2055209,131418656,1071261,128029900,1184029,1234740,6339567,310406301,37302,173337866,19988,9734,621040449,2240,0.96,0.07,111859101,104476000,6965000,170719117
1247568.exe,538734546,1402193,329898269,1102774,325967764,1233728,915344,7170453,634818342,34257,526073055,27938,8864,1598208660,1822,2.28,0.1,171944649,169710000,2008000,186078989
1265407.exe,167216344,1615248,117362158,839930,117273820,801621,1158481,5544312,282917184,31447,154895486,11956,4794,557976255,2243,0.95,0.05,76280018,73032000,3001000,90308117
1290299.exe,193919444,2720383,140427623,1575033,142931980,1491818,2886476,11026836,429167537,84020,189566506,67824,45455,668830903,3570,1.28,0.07,91065265,85875000,4992000,105362314
1291495.exe,38790744,1641809,33499032,906409,35382720,722393,813749,4649458,155756909,13465,38618783,13768,3761,195636065,1868,0.5,0.03,41931444,37656000,4070000,56086294
1376560.exe,160159136,1760318,116384079,888403,117639028,852121,1073972,5562517,286868339,33691,157377423,10319,4490,531608920,2288,0.98,0.05,77313317,71988000,4999000,91633540
1442933.exe,161245777,1713653,116985170,862746,117362808,823754,1097540,5455421,286776843,34932,156928304,9879,4661,539295805,2438,0.95,0.05,77508843,75156000,2004000,91669383
1510302.exe,165780943,1748407,117464045,903912,117853927,856900,1135284,5523638,284853224,31763,158484048,12764,6597,545807242,2341,0.94,0.05,77395350,72157000,5010000,91401358
1545872.exe,154103146,2002253,112856173,970425,118057899,882011,960961,5094014,293961177,34218,164152689,12383,5336,538002386,2240,0.97,0.05,79454336,75191000,4010000,93294088
1832846.exe,164749266,1393943,117433923,683963,117162468,659545,814050,5253942,277217166,17682,149451508,7876,4374,557824332,1826,0.92,0.05,74376511,67108000,7011000,88632434
2004531.exe,522115540,2095191,328358864,1533704,328469618,1521729,935676,5946782,662365826,46888,517834937,32188,9417,1555396406,2239,2.33,0.1,178600989,172299000,6010000,192647882
2059675.exe,596174695,8437539,384510426,3080051,379723242,3049685,3833473,11649757,946951028,251148,606866751,38923,18703,1826447042,5097,3.19,0.17,256022035,245886000,10036000,270134810
2147790.exe,154689337,2022161,113137699,937547,116956434,864003,935865,5087947,291453027,32942,162663742,13869,5116,538010740,2243,0.96,0.05,78828694,74593000,3978000,92915797
