file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1184356.exe,648804030,19745314,342665996,2302915,342336708,2324055,5247989,26906694,1022976612,663570,647668441,111390,33837,2769144246,24690,3.31,0.21,307414494,240555000,65150000,374324635
1191212.exe,170565069,7097986,88638965,1087505,87891598,1074230,4135578,11150095,461999511,102820,168486762,223756,47957,669238665,45679,1.48,0.1,124515851,61624000,62617000,138841735
1247728.exe,132122140,4710348,54402059,162012,54879444,161580,3675796,6342188,357634547,136142,129352955,63988,26544,557981222,20541,1.09,0.08,97159580,56905000,39933000,111551822
1315068.exe,152232991,5466026,121491928,1018093,117244484,965526,5014529,8129616,371246420,140673,143992677,62571,26364,627136653,20542,1.24,0.09,100574074,62093000,38057000,114687234
1322710.exe,251693250,6572096,104149780,159728,104787364,153360,3898802,6951711,361833795,58985,269118829,140007,24813,807779516,20592,1.19,0.09,97457370,60468000,36677000,111402954
1398048.exe,189805870,12593748,143102034,1111136,143509712,1108443,7754001,12692440,616509854,142730,180851242,294819,46989,867354959,40989,1.96,0.15,166873176,100305000,66201000,181115349
1464477.exe,168955778,6665699,64138391,977297,63258960,1029162,3943723,6865007,349938794,54981,176181869,149675,25782,511402719,20591,1.13,0.08,94553318,57505000,36684000,108774948
1637061.exe,128641001,4667305,73896759,973243,73097279,972359,3723445,6162867,343898273,129254,127670185,60336,22113,539211826,20537,1.15,0.08,92638231,53207000,39152000,106864537
1753961.exe,166049288,12924503,103867266,1073947,107248912,1061633,7982899,12387472,549406983,297195,167755335,210204,47856,652461817,40942,1.77,0.15,147724833,63173000,84231000,162306314
1758935.exe,217077211,12123556,149187764,266200,148824928,273334,10966404,17629255,636681647,318316,215448129,216823,45512,1062608541,40944,2.12,0.18,172269507,88441000,83416000,186352052
1852062.exe,173124544,9406360,84520410,237328,86727145,244470,7042755,11124119,536719921,270606,170789314,200439,45035,717565152,40944,1.7,0.14,145128330,62934000,81915000,159466215
1911734.exe,728312942,46480619,408846234,2498667,407342710,2519703,12008736,61415296,1402648272,4230305,728170668,388457,109772,3303746425,55930,4.76,0.31,379618361,289493000,89842000,393852888
192319.exe,132176829,5706730,60504618,816583,61627009,748129,4917712,7725232,324172606,151240,121596875,62887,22242,454749643,20540,1.07,0.08,88108196,45910000,41918000,102587011
1962386.exe,649420490,90678718,427243896,1154974,424308470,1149499,5160783,165033377,1302261273,5814241,644066626,124002,38040,3209913281,24691,4.65,0.25,351920660,313586000,37950000,366267994
198595.exe,933650387,25404521,521403855,8578732,520546535,8592015,5473138,33478803,1556514852,982498,927623102,211199,47920,3243155101,24694,5.32,0.28,421372406,381041000,40004000,435302723
201173.exe,160319138,3761967,107828360,154945,107833062,155549,2049958,6593677,409210549,43435,160792554,80879,25896,853040022,23367,1.37,0.07,110563171,77459000,32771000,124832005
2070371.exe,620976688,16273842,366465601,2328277,367786978,2346677,9106738,24294526,1193271228,176575,620600713,226674,60801,2402191773,49124,4.05,0.26,322800785,229590000,92834000,336832428
2073081.exe,809791845,13972135,424861715,2901970,419603706,2879847,5050876,18289806,1054601965,111444,798484255,119845,30701,2956656895,24772,3.71,0.2,284346144,243052000,41008000,298784098
2185872.exe,239052254,9267034,149079932,1035128,145052599,990127,7088637,11357691,532500169,272497,235743578,196990,44950,851626308,40943,1.74,0.13,144516278,62095000,82126000,158702245
2431362.exe,258185505,6669104,167466957,3240456,168062902,3258645,3989857,7593223,520407787,74375,263424246,151337,26883,858210741,20591,1.72,0.12,140942840,110645000,29904000,155210403
