file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1097798.exe,99090392,1269258,68765746,513215,65444299,501133,697752,3720874,162012880,13954,86013954,14861,11268,330752510,2026,0.47,0.04,55182085,47848000,6835000,97875395
1146371.exe,99296250,2137618,85412135,391844,82935786,358412,2091830,6250091,245191148,127948,100310858,16467,5498,432786078,3249,0.77,0.06,66138430,60702000,5058000,80112358
1168165.exe,122221384,2716555,89341173,294080,89374433,298861,2276083,6418316,269004348,182793,122924002,24213,6338,431871133,3522,0.83,0.06,73027551,65729000,6971000,87369949
1240657.exe,103972850,1947469,73985488,227160,72979083,246717,1366179,4534952,194415996,25622,102101191,13754,4679,373406735,3719,0.64,0.04,52215616,46916000,4991000,66497983
1405615.exe,106693100,2776465,76046586,319563,72819651,347190,2450884,6711500,263675663,173074,106758570,32287,6024,376600492,4301,0.8,0.07,71190910,62913000,7989000,85603540
1673379.exe,101202587,2320628,71214732,333373,70813986,302832,2428444,6698890,252292207,208081,103491917,20837,5441,369061378,3544,0.78,0.06,67652083,59329000,8044000,81858048
1767663.exe,129731455,3841449,92406808,264597,87515629,296696,3678822,8776559,312565070,174158,139281683,35431,13385,489761610,7294,0.97,0.08,84691316,72378000,12063000,98884984
1982510.exe,119041788,2768839,85908830,280905,85612868,286506,2309081,6487275,268314602,187274,118748660,23294,4828,424807781,3592,0.84,0.06,72577223,67249000,5018000,86631487
2054877.exe,104306285,2772132,73761284,342519,74607995,304998,2921575,7204543,278835315,188718,105158761,17682,19047,377616676,4566,0.85,0.07,75438358,66094000,9012000,89760433
2581390.exe,299450996,3000432,191462042,1023046,186119249,985060,3158176,8217379,485026205,181380,293859272,44923,9713,930253505,5793,1.59,0.1,131256633,117991000,12889000,145688986
2710332.exe,266946014,1382765,162139524,1253860,161079767,1239158,815212,4074381,361997917,16549,264595802,24651,4425,806835833,2216,1.26,0.06,97598687,94249000,2976000,111712391
2749622.exe,111360029,1201814,79433863,659907,78625973,658783,510969,3068077,188684963,13612,109468577,7329,3086,380365514,1990,0.63,0.03,50702751,45505000,4946000,64893725
2768057.exe,221906439,6756350,170494073,563419,175932421,568030,6947853,15533402,568720012,506933,227103312,51521,16908,816683576,9766,1.71,0.14,155197135,136857000,17981000,169292875
2791177.exe,87729056,1614162,60134958,257524,61185241,204740,700120,3573974,156063973,13544,88045884,9257,3049,315997028,2022,0.51,0.03,41855993,38489000,3038000,56106316
282754.exe,88537228,1174662,60968689,781649,63722370,658582,679873,3968278,175784452,14799,95056930,9400,4204,329018651,2071,0.57,0.03,47048052,40799000,5970000,61039151
2855608.exe,276752755,2818594,173414456,943987,169395110,917809,2894852,7877457,463491856,182390,274463591,41539,8454,856234617,5985,1.53,0.1,124591904,110220000,13901000,138639116
2877258.exe,280586675,2556290,174688018,839238,171492620,847599,2279231,6939417,423856311,130215,269544203,31503,10768,856009604,3278,1.41,0.08,114394691,106076000,8005000,128271688
3161939.exe,278650149,2561313,171851875,865479,168159060,873241,2675198,7433644,432622340,167326,275445982,28086,10413,859816383,3520,1.43,0.09,116594386,107362000,8946000,130863324
3205324.exe,120774733,2923927,86484930,294732,86044814,305954,2280038,6329733,267580839,124839,123171656,24637,7142,430414590,4374,0.84,0.06,72214590,65922000,5992000,86427300
3497446.exe,109482112,3212191,74348254,278544,72945337,302814,2894438,6987684,274901253,173196,110530832,30608,8275,397591145,5797,0.84,0.07,74002693,61761000,11953000,88337984
3513410.exe,107952239,1150009,75477674,270809,75715746,250145,791190,3956963,176200371,16574,107868088,11874,2920,366910685,2022,0.58,0.03,47311802,40929000,5989000,61579559
3527479.exe,107875499,905475,64991886,781282,62893431,753288,535446,3563031,174517437,17396,110597207,15464,5448,366805230,1893,0.59,0.03,47711423,44406000,3027000,61790188
3602496.exe,88400314,932153,57106199,848287,60543547,714133,553471,3588417,170036178,13341,98563416,8596,3907,327883088,1989,0.48,0.03,48348013,43070000,5008000,62584865
3608768.exe,100049278,2278725,70629567,340538,70119038,311456,2440830,6397881,250321284,194022,102006095,19481,6681,365736265,3522,0.76,0.06,67185004,61818000,5067000,81278507
3639330.exe,100422299,2007220,70355441,357373,70813970,313575,2258961,6382576,239659151,129476,102474435,19747,5843,369028846,3262,0.74,0.06,64971309,61576000,3028000,79012147
3726166.exe,107515350,2184192,73431801,775613,72071374,788556,1805923,5330897,256634077,159532,108545756,24979,6505,390748330,3519,0.79,0.06,69370587,60994000,7999000,83451497
3774449.exe,91854349,996441,60905327,604052,62699482,492552,785525,3660321,169303353,15025,95998898,8642,3176,321810216,2025,0.55,0.03,46063402,42902000,2925000,60469093
3942267.exe,100411541,2326713,70408032,319134,71492552,286134,2554035,6680846,249380149,201755,103663385,18246,4977,363951553,3618,0.77,0.06,67318834,57982000,8997000,81535272
