file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1009412.exe,67821061,603617,42028388,75509,40400005,87029,393592,1445931,89019639,10189,67570692,15751,10097,226828442,1958,0.19,0.03,53332547,42952000,9989000,122104121
1054386.exe,69320688,636646,39277127,69848,35884753,70933,435590,1354618,92648940,7248,71140744,7178,6232,233546200,2603,0.31,0.02,25177924,22805000,2073000,39386354
1055671.exe,147007699,1158202,93609141,94373,90630156,94171,637725,1916078,199357446,18164,141799016,19124,7466,486518766,3485,0.69,0.04,53927650,47545000,6069000,68044767
1064013.exe,129843570,525711,75951701,74567,71816159,77749,671998,2174733,159075686,16670,118256690,13176,5892,394082024,2606,0.55,0.03,43567520,40179000,3013000,57874233
1163493.exe,128213358,471828,74934394,75635,70961701,77942,709218,2138629,162383037,17943,121873830,13765,4773,404139263,2608,0.53,0.03,44369984,39096000,5012000,58627607
1449114.exe,143404938,1264129,92003778,93612,89136789,96203,562786,2146227,199929390,28294,144805678,22296,8287,483589122,3483,0.68,0.04,53821789,45414000,8073000,68027908
1488692.exe,67796898,700297,38944587,69990,36343971,72749,536481,1441103,95005201,6356,72518042,7465,3869,239869039,2544,0.31,0.02,25817274,17704000,7868000,39860686
1523561.exe,69887491,609174,41398828,73257,38447186,71568,434296,1620114,95122877,13820,75541649,4750,4229,248791404,1956,0.32,0.02,25518451,20202000,5050000,39858550
1581847.exe,68951529,677975,40457490,75518,36793487,72480,463949,1594811,94143293,15727,72852361,6272,3718,245052765,2154,0.31,0.02,25341277,21054000,4010000,39626502
1890375.exe,133347428,1583993,92489644,106852,94926844,99757,1913491,4441491,245948130,45682,121645390,53126,41627,442227063,12499,0.81,0.05,66150351,46861000,18944000,80268162
1930790.exe,125134112,598592,72647822,81639,69411013,82434,601756,2002779,158881310,10591,123394165,12234,3549,401122413,2246,0.55,0.03,42884835,38646000,3963000,57056754
2014155.exe,89338203,1401202,60585381,83348,56915847,75189,653483,2085658,140383765,18660,83829540,25919,10142,329939411,4820,0.47,0.03,37955834,29746000,7932000,52367956
2082270.exe,124695348,442176,73100446,80057,70650384,80136,452805,1790721,155424602,8878,122288515,12107,2900,392839553,1951,0.49,0.02,43459275,38158000,5020000,57405041
212989.exe,72932607,477574,41768432,67381,37793504,69172,682538,1553982,92172051,11277,69165042,10229,7663,236372296,2606,0.32,0.02,25451373,21157000,4029000,39711748
2136822.exe,89160644,858792,60820180,69720,60730363,66528,805061,2153719,125756481,19927,82141223,13448,10189,323035194,3490,0.42,0.02,34204429,27002000,7000000,48367863
2209249.exe,70180799,588200,40510555,71414,36417274,70875,405016,1332716,89981031,5903,71165450,5374,3205,238897761,2152,0.3,0.02,24594951,20260000,4052000,38799208
2218845.exe,126514196,632729,72938155,76510,69629890,78567,624932,2044584,156496848,10508,120894456,10686,5719,393178338,2597,0.53,0.02,43001020,39695000,3053000,57156395
2288631.exe,89538673,1070889,58488064,76461,60382077,73187,688674,2120135,129707377,19482,82009835,22042,11069,321599362,3876,0.44,0.03,35670104,30541000,4926000,49796317
2311858.exe,66306191,641496,38791890,71158,37017662,63987,376787,1236861,89987070,6259,68225675,4395,3878,230913967,1959,0.3,0.01,23979107,18757000,4936000,38242466
2427666.exe,92019738,1160133,58383788,77077,58070618,73035,718702,2222198,135146244,19924,83131268,19979,9949,324314726,4138,0.45,0.03,36299467,30010000,6002000,50655354
2552501.exe,125014710,661265,72939165,76554,70237652,80662,635804,2151178,162016107,14236,124263430,10970,5817,403704326,2599,0.54,0.02,44020139,37786000,5966000,58278904
2653264.exe,71409128,725124,39019487,72204,36858664,72420,669757,1712864,98906414,7497,80402401,4165,3654,262206424,2929,0.33,0.02,26738644,21345000,5082000,40871975
2666073.exe,94926038,1262619,60206944,83852,60122577,83937,1205542,3095534,159636700,13295,106386087,13663,13357,358611853,4290,0.52,0.03,42840145,34642000,7918000,57091009
2787179.exe,70366694,623197,40933620,70279,37256073,71168,486193,1438526,93750532,6243,72376387,8180,3253,249005797,2154,0.3,0.01,25106791,19861000,4965000,39434546
301119.exe,66308413,631680,39322116,68985,36509435,65795,400539,1269709,89181566,5397,68723286,4665,3306,233664291,1960,0.28,0.02,24620314,21305000,3043000,38460776
301392.exe,54706792,362241,33767157,50631,29183675,57172,364743,1382411,65312755,11919,40926803,9786,5965,180262904,1958,0.21,0.01,17482615,14155000,3033000,31797808
306775.exe,125254286,504094,73671229,73280,69745887,75976,496373,1821038,152191698,8741,120006636,10157,3065,390334606,1952,0.49,0.02,41648799,37421000,3939000,55834648
3068084.exe,69458563,287689,54834936,68716,51445539,68979,464577,1544986,112749630,12271,69994729,2558,3109,303323683,1955,0.39,0.02,30653919,28305000,2021000,44787346
3075283.exe,71474004,229620,57179671,66872,51736814,68830,490930,1640644,113322633,11700,67675041,4791,3159,306344614,1955,0.39,0.02,30607194,24393000,5854000,44761927
3088906.exe,90927050,1107385,58249972,72969,57693976,72600,771841,2203453,132897375,22129,83248337,20025,8684,328508908,4139,0.45,0.03,36000040,28607000,7151000,50145346
3356312.exe,91121804,1363502,58969933,82885,55970267,74425,616358,2040947,139381180,18287,85788558,18721,9626,326756400,4527,0.46,0.03,37451781,26422000,10764000,51401755
3403339.exe,68143408,722276,40295137,71361,36765333,73501,547573,1548723,94848692,7095,71525083,9091,6172,236685947,2605,0.32,0.02,25425118,19203000,6064000,39659028
3562054.exe,98548560,863688,63676413,70946,61341025,72516,806527,2284577,127724713,21756,79391251,15307,10018,330452736,3688,0.43,0.03,35369768,26154000,9053000,49656325
3717985.exe,144790985,1841407,100828120,109777,98440909,108160,1453697,3911022,249649785,37512,150738519,31529,30901,510412246,9539,0.82,0.05,67339969,52208000,15060000,81463060
3737250.exe,125047870,543844,73354870,76469,69836796,77750,522634,1847654,153329653,8731,120550750,11813,4269,392358082,2146,0.52,0.02,41640414,38361000,3028000,55599387
4033327.exe,126472361,550116,73454255,76799,69006137,78893,620598,1985127,158406851,10612,123333500,11994,3693,403446063,2147,0.54,0.02,42282579,39154000,3011000,56023804
4045462.exe,70576013,623458,39467629,69632,36448458,71251,598680,1606253,96341077,8357,74085180,8813,5652,241669758,2606,0.33,0.02,25897388,23559000,2048000,40135431
4240010.exe,92656189,1292830,59468969,79675,57262743,73035,772253,2225344,138750879,20184,84909186,15385,12315,332675439,4528,0.47,0.03,37352290,29136000,8037000,51666652
4254596.exe,139934633,1231410,89789306,88599,85967432,80493,548066,2316398,195789383,24022,140336480,19018,7978,475723380,3680,0.67,0.03,52502149,45322000,7050000,66702794
441794.exe,89886988,1093841,60473080,80220,55084040,79178,758327,1749413,133145803,16646,85795714,20555,9783,321631151,4138,0.39,0.03,38576983,30528000,7878000,52838996
4443808.exe,141542153,1226747,91668898,88647,87679511,87656,523758,2035911,196441471,18452,141736033,18474,9630,479813835,3483,0.67,0.04,53054848,44902000,7982000,67132507
4469483.exe,76400737,424057,43533117,68498,39640236,70614,559245,1799358,94908076,18137,73337349,7273,3748,254360988,1958,0.3,0.02,26666810,22307000,4055000,40909759
4484848.exe,128776265,533240,75208028,76370,70757505,83197,673638,2049878,157666727,9698,120940231,14454,4753,402976176,2146,0.54,0.02,42583839,37383000,5051000,56648225
