file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1536382.exe,303792234,7257861,187135130,3865197,185633103,3859190,4721427,16134720,599252156,254287,299776528,36556,29381,1070015236,6776,1.86,0.14,184824064,162928000,20990000,228957151
1578979.exe,1070176766,11521924,616040437,9044749,618586386,9022690,1587217,24022742,1686919626,366562,1075383384,39088,125469,3588577590,1904,5.74,0.25,456394595,406927000,48991000,470677095
1605758.exe,314512602,5169723,189878753,5301188,190443210,5351200,3505326,13219744,621465130,209490,312616138,37632,30008,1078567514,6775,2.0,0.12,167688519,154298000,13025000,181618014
1627487.exe,849821001,9021723,387644154,7182273,387695390,7181671,4514533,22146133,1294761946,481573,851343458,47830,37679,2836885016,6779,4.33,0.23,350609429,342255000,8005000,364801516
1734547.exe,883206680,14328489,476021256,5920209,474719985,5952835,3146671,28960791,1434000857,498427,897016548,52228,121403,2611822524,4037,4.88,0.23,387918439,345474000,41936000,401989289
2002873.exe,885260997,14637700,476854286,5964514,474301084,5975288,3396475,29380982,1443859676,499114,899949941,48656,117486,2617259155,4037,4.88,0.24,390459393,344996000,44999000,404777084
2049538.exe,370966607,5135167,198022616,3800659,197158978,3753193,3541629,13625021,667686254,221967,362871092,45380,26204,1157476877,5213,2.2,0.12,179950193,170564000,9029000,194030614
2134592.exe,238340943,6480038,151745277,3407005,154675499,3401275,1656794,12149643,470625362,138296,241356948,21605,19238,843392190,2577,1.55,0.09,126418010,119062000,7003000,140720619
2365914.exe,218678150,4041623,200040456,3710616,194236622,3665483,1808134,9996546,477482142,93084,210238993,12762,8648,1006204168,2376,1.53,0.08,130269689,123969000,5998000,144362843
2505532.exe,731986872,4825260,444837675,4459888,442287898,4451790,1561083,12254105,1202586709,192159,742639080,43631,115710,2279763253,2573,4.01,0.18,325198872,288728000,35966000,339451190
2527896.exe,255956795,6960433,180340450,6544918,183889050,6563704,2399061,14135683,616668255,166498,266164777,22159,23568,1015255298,4043,2.0,0.11,167064208,158793000,7989000,181463114
2653834.exe,273881992,6991115,154361797,3524546,157412445,3522414,3828593,15536653,593436852,206753,287220121,28640,23568,968030287,5527,1.92,0.12,160440882,150073000,10004000,174677697
2665250.exe,231218700,4042991,162265485,3825083,166005809,3839709,1098106,8634728,459995685,72086,238422396,21097,16239,871204549,2576,1.5,0.08,124498424,117168000,7010000,138825367
2701337.exe,195605804,5830304,133558172,2155218,136961063,2165144,2291508,11296478,376541775,140988,203412802,29926,21074,708723886,3600,1.24,0.08,101890422,93596000,7965000,116032117
3014683.exe,242674739,4045854,213858405,4240438,209799988,4187225,1794888,10027778,518082786,91419,239763611,12493,8690,1145247307,2376,1.7,0.09,140193227,135963000,3998000,154310837
3018918.exe,403909059,12889119,195681378,3832514,197640355,3848654,12896181,35609316,885913650,992737,411145357,31897,31270,1146861275,6777,2.88,0.21,239278688,225960000,12997000,253533377
3149650.exe,239764633,4267214,160664517,3851421,164642453,3869609,1514564,9551801,474595520,106053,246418919,13315,19193,882757160,2574,1.54,0.08,128055448,121752000,5987000,142313680
3324029.exe,219019004,6153107,150062019,3637125,150524733,3641106,1383988,11802437,445726150,123574,224839081,14877,12315,803350232,2185,1.46,0.08,120106031,111684000,7977000,134403095
3456840.exe,403798465,24305384,210868170,7214863,215664840,7229154,7492062,45436260,881393272,776845,418091257,15922,29149,1479463215,5214,2.92,0.2,237425286,226077000,11003000,251583717
3551847.exe,318589241,4252820,214850460,4403095,214122861,4334329,1223225,9928621,585105268,74350,319362070,21168,19850,1276680837,2575,1.93,0.09,158212630,154832000,3016000,172400154
3645873.exe,330669093,11436742,223207277,6098338,226678897,6110591,2650673,22859090,693859442,340837,337892587,24402,21490,1255791126,3504,2.3,0.13,187940622,179645000,7984000,201821576
3722205.exe,814182637,14052717,496979105,6055022,500502777,6052297,11782530,34611831,1582498638,836037,826642581,71531,133616,2512691861,7160,5.23,0.3,427476590,393050000,34004000,441937990
