file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1055487.exe,309265955,2350371,194185438,901823,193066103,895955,893155,8028244,396467274,33024,306491401,24332,10455,923899653,2068,1.31,0.08,127330772,115702000,11067000,200168312
1085914.exe,306482683,2102042,191315892,895545,192678489,887548,671283,7472659,392030708,31205,306428074,18817,7819,914401568,1864,1.41,0.06,106113045,102809000,2994000,120359854
1102079.exe,306747732,2260586,191453491,924690,192263811,919043,636951,6900073,397517988,31643,306174539,20297,8776,917872206,1845,1.42,0.06,107196671,103888000,2996000,121251893
1192664.exe,307073810,2264639,192500357,899499,192274901,895572,680163,6912317,395482191,29038,304908549,21675,7583,917370914,1899,1.44,0.07,106921956,101493000,5024000,120966448
1300054.exe,102947071,2048346,71183183,502279,72028718,480510,734282,6456477,184701935,22165,101741990,7555,6242,349868509,1949,0.62,0.03,49955277,46704000,2981000,63957303
1580081.exe,104482034,2587377,73291567,508563,71061947,493191,1198433,6569600,205348601,60785,104097254,13429,4497,360358560,2901,0.68,0.04,55268761,49009000,6001000,69303559
1623988.exe,102820882,1990265,71387710,492317,71595579,472804,733221,6410206,182990736,22071,101469983,8402,7723,349942218,1896,0.62,0.03,49466077,44143000,5016000,63631625
1701757.exe,304331453,2320204,191531010,900635,192793303,908507,767469,6891273,402848705,34066,306254580,23158,6778,914546303,2044,1.4,0.07,108194713,102674000,4984000,122518329
1755402.exe,310840032,2464832,190964572,1294852,189530995,1292416,1335798,8258152,427511691,61768,314738523,21057,8172,938024974,2451,1.5,0.07,115340312,109045000,6002000,129602802
1878441.exe,102499652,2495923,70636314,506043,70760706,489350,1337366,6819542,210381627,59167,108024865,10471,7298,354847081,2471,0.68,0.04,57198843,51048000,5890000,71459896
2244564.exe,312028309,3118938,193338373,1111009,192844359,1204348,1478754,9848062,451567423,63020,314114547,25973,11088,943278773,3151,1.51,0.08,121946655,112648000,8971000,136220464
2248126.exe,100942986,2562653,70111841,502882,71959573,495668,1042919,6454302,201563495,61156,104698833,12713,4999,347552082,2306,0.65,0.04,54210867,46946000,6992000,68316912
2307748.exe,101890597,1920741,71185657,488928,70819048,455968,756984,6382140,182975851,21729,103115026,11882,5928,353057701,1903,0.62,0.03,49226877,43939000,4993000,63611605
2408959.exe,305051900,2293989,191620875,893838,192163632,891922,671066,6747496,398424111,29701,305772487,21266,6546,916238870,2040,1.38,0.06,107943109,100659000,6976000,122050772
2545155.exe,102805313,2502967,71733148,508398,70443523,490250,1184663,6500110,202418768,59592,104974810,11639,7550,355599826,2472,0.66,0.04,55336692,51964000,3056000,69522130
2564649.exe,305643024,2290755,190093322,990559,191027155,1006815,635042,6665384,403572517,28216,307878669,19889,6192,915229342,1855,1.41,0.06,108777693,102502000,5970000,122977034
2616081.exe,309937105,2347245,193767149,887653,191663364,899800,833504,6834843,405981114,36822,305267194,27187,12926,924223123,2725,1.42,0.07,109640412,105316000,4012000,123770342
2710369.exe,310244444,2402130,192277192,877387,191539315,879154,1091284,7373547,410538721,34442,314682650,27536,7411,928676757,2819,1.43,0.07,111174915,104885000,5993000,125574596
2759299.exe,102962720,2144350,71739865,493997,71808189,477417,741937,6250144,187340070,24122,102604315,6638,6262,355052170,1944,0.62,0.04,50975461,46686000,3973000,65199908
2797840.exe,112414045,2858319,78275049,525061,75421646,503191,1973470,8135518,225720310,62393,107378053,20049,10760,382305018,4597,0.73,0.05,61093271,54813000,5979000,75032518
3307018.exe,101921876,2507813,70920770,499827,70550709,489439,1198025,6628348,201971752,59183,105426087,15690,5568,350624493,2629,0.64,0.04,55612464,50366000,4937000,69664975
3675256.exe,99119162,1833258,68907553,474176,69216246,455519,687679,5506608,180714676,20868,100118791,10266,5393,341576821,2062,0.61,0.03,48620205,45268000,3017000,62897233
