file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1489349.exe,12274245,208300,57276022,6868889,57175238,6869315,117500,2430687,491235425,15871,12648494,2516,4607,211431059,129,1.31,0.09,164394037,161968000,1999000,225093060
1520788.exe,12236200,230848,47431031,7118053,47407139,7132762,116382,2227495,524263988,13404,11557384,1595,3569,155508906,134,1.43,0.07,142761344,141492000,996000,156915544
1606221.exe,12003409,211094,58571069,7390177,58676230,7382973,120336,2411601,589460904,16052,12117713,1941,4459,275546964,134,1.76,0.08,160194031,158793000,998000,174283287
1643497.exe,230980641,291424,198527327,947974,199122570,935887,103507,2382896,605792623,15257,231202138,2544,5289,941083288,136,1.98,0.08,164323077,163050000,1000000,178624513
1648142.exe,46589995,54027305,103425916,6438669,103671726,6452293,77524,1725184,410550997,10367,47275758,1240,2765,484037866,90,1.32,0.06,110869726,109587000,996000,124799400
1691152.exe,6324895,721048,12742087,614440,14379958,603080,903897,3078752,366336777,19907,8832999,12471,10932,83723388,3204,1.01,0.06,99858554,92598000,6969000,113980619
1710633.exe,11684546,172398,57575818,6755757,57676623,6776352,132077,1378745,244863212,7195,11565049,880,1989,246383960,130,0.66,0.04,68721834,66457000,1983000,82832537
1939404.exe,514547577,8118154,440296649,2226426,441606898,2233806,8508277,16624917,999622078,134953,512456033,130056,125292,2144574522,35933,3.46,0.2,269978714,219691000,49929000,284108156
2050326.exe,12001111,212058,57394936,6987963,57395043,6950611,123520,2049957,484054682,13309,11795316,1633,3901,210838166,133,1.4,0.07,130803459,128438000,1991000,145037717
2084584.exe,12412704,237727,46840195,6612471,46899526,6624378,119972,2161400,521503093,12814,11569435,1160,3781,195170520,129,1.46,0.07,141179022,140827000,0,155311218
2173464.exe,12123547,255049,69266979,7111433,69376354,7123105,114762,2303279,545055833,15011,12025517,2192,4688,229626419,132,1.6,0.08,146882582,144598000,1994000,160960735
2266185.exe,11798292,197924,58368061,6990816,58698759,6952966,186387,2323472,534782812,14807,12802619,1802,3695,210042390,134,1.57,0.07,144052076,143531000,0,158197778
2278847.exe,65093679,635885,38437626,250955,35902261,236784,791711,2250277,249161024,20033,63669914,24838,14394,304572339,4046,0.73,0.04,67778794,61585000,5959000,82138215
2350693.exe,48362766,252965,72508451,7236967,72568283,7227252,110524,2382699,593821326,15484,47852421,2085,4746,357649510,138,1.81,0.08,161014771,160600000,0,175218943
2436721.exe,12620800,239563,58021028,7427955,58070445,7470508,150642,2074577,504937238,12809,12387424,1940,4164,215277729,133,1.42,0.07,136028602,134509000,996000,149960366
2490708.exe,15433648,240267,46725247,6141976,46881314,6179197,117438,2106116,506605727,12899,14879467,2010,3923,165172327,136,1.38,0.07,137058988,135769000,998000,150918897
2589378.exe,12303101,132696,6872813,78348,6778373,77421,90197,669963,73073087,3037,12394178,932,1286,44243900,137,0.22,0.01,19572614,18253000,1014000,33692088
2707323.exe,11888143,218426,57098734,6295623,57158386,6309863,118376,2188700,524866608,13869,11611762,1541,3506,206348826,133,1.55,0.07,142102760,140794000,998000,156033523
2765293.exe,12011197,213842,56859351,6763368,56805449,6750671,105520,1821694,451575596,10990,11384670,1342,3457,215033461,140,1.23,0.06,122917267,120547000,1992000,136932774
2821116.exe,538398420,8663388,468058600,6806121,472959232,6848102,10516225,20510100,1514011159,161889,530603006,249417,145488,2182746308,42081,4.81,0.29,408099180,343829000,63968000,422159145
2825745.exe,524326825,8312814,460758950,6713112,465266618,6790057,9541783,18955340,1501086086,139256,527294294,140989,130809,2202325521,35930,4.76,0.28,405767429,361416000,44050000,419965373
2827190.exe,12344698,220006,59017492,6720922,59255302,6704227,131112,2127727,483462407,13423,12059238,1809,3315,255259290,126,1.36,0.07,130330435,130060000,0,144729263
2919323.exe,11628660,178233,54281768,8221681,54162098,8211006,119519,2068629,476369108,13688,11838249,1451,3816,204465669,132,1.34,0.07,129053362,127676000,1005000,143309480
3053175.exe,12648098,236528,45675636,6256317,45717128,6255521,110452,2180783,520929749,13005,11617030,1465,3489,173670542,132,1.52,0.07,140969704,139681000,1004000,155236546
3076621.exe,11653071,183414,46714272,6290530,46772794,6312112,107855,2198419,527208351,14588,11859437,1564,3587,151459213,132,1.54,0.07,142723940,140428000,1991000,156983132
3226189.exe,124667722,184704,76126543,6963689,75960063,6947452,110197,1575406,332481603,9275,125502472,1384,2806,538529192,134,1.0,0.05,90261406,89021000,1000000,104422804
3341392.exe,12536688,235037,57612765,6986537,57702207,7024959,101246,2040688,502259173,13341,11820216,1952,3876,211199006,128,1.42,0.07,135495464,135217000,0,149443900
3436685.exe,285992317,330894,239232927,5054077,237666007,5040610,152710,3139329,797356669,20676,284185182,8144,11868,1042005019,134,2.44,0.11,216553345,215921000,0,230525538
3660935.exe,12368857,235647,57449597,6854669,57513379,6861053,102482,2095124,492662809,13504,11887139,1760,3772,210493637,133,1.43,0.07,133353703,132073000,1000000,147657979
3705119.exe,11765847,127122,57132618,7219104,56933655,7224918,104321,1376855,298665622,8554,11331326,1128,2425,224565493,133,0.88,0.04,81699777,80488000,1006000,95636522
3744664.exe,12363094,219667,58109545,7332316,58143602,7352740,235831,2168635,498343704,13161,11792118,1801,3850,213322361,133,1.42,0.07,135628656,134330000,1002000,149865093
3822869.exe,44656295,187577,57431799,7114181,57347280,7153209,98508,1350319,297277959,7310,44596935,1303,2474,276841503,134,0.91,0.04,80426782,78154000,2003000,94335383
3933685.exe,23327702,109037,8203769,66403,8115943,66385,111726,670906,54544643,2240,24190706,187,673,85997484,134,0.16,0.01,14860495,14637000,0,28932624
3933710.exe,19328184,121549,8046509,60705,8051004,60620,95935,634514,54917755,1583,20614924,151,387,80561933,135,0.17,0.01,14503640,13184000,1014000,28425928
4087209.exe,11663692,215662,58068638,6899065,58169295,6941123,112078,2155875,508733923,13727,11637686,1627,3496,209143567,133,1.38,0.07,141082464,140864000,0,155019862
4153746.exe,12223888,219691,53192414,6397673,53034712,6385828,107087,2049121,483109531,13084,11758877,1865,3735,205285369,136,1.35,0.07,130834711,129551000,1004000,144927485
4253487.exe,16980832,501702,71935735,7110320,72185039,6974735,356832,1995301,339492919,13807,16771608,8908,8777,366560381,2177,1.02,0.05,91969769,84707000,6975000,106233906
4458753.exe,12385254,225682,47393633,6948732,47212429,6911787,116840,2215468,535176029,13982,11914843,2061,4138,220190828,126,1.51,0.08,145512340,145208000,0,159780246
4537272.exe,12310405,244699,56395602,6245141,56467429,6259922,202181,2218576,524348930,14276,11587407,1848,3513,210214943,134,1.53,0.07,141983411,140579000,997000,156066325
4591581.exe,11694769,203657,47242504,7199196,47311831,7220197,120430,2234957,527556703,14444,11934899,1684,3841,155924615,127,1.48,0.07,142697535,142409000,0,156756121
4636307.exe,12200272,235591,58139124,7376466,58291591,7429874,121474,2086996,504064224,12446,11797468,1832,3837,206168838,133,1.39,0.07,136032900,134723000,997000,150003116
4844341.exe,11849090,198839,57531146,6970850,57591022,6971517,106651,2047959,489102807,13774,11830246,1922,4318,212664511,132,1.41,0.07,132544132,131303000,994000,146646273
5172341.exe,12027623,224359,57929214,7052783,58071941,7045992,113143,2254952,560345113,14542,11805257,2342,4832,222370242,133,1.65,0.08,151333631,150063000,993000,165243066
5184148.exe,12127520,210192,56337332,6253722,56286399,6266337,156469,2245734,522053801,14326,11558662,1677,3504,209173632,134,1.54,0.07,141586800,140197000,1001000,155739285
5281743.exe,277486291,369336,268172650,18694559,268090018,18736169,132362,3737702,1031836751,25656,277529669,3281,8952,1611155852,138,3.24,0.14,278218030,276957000,999000,292140677
5453782.exe,370770220,307815,342808658,6150773,343023495,6150116,142635,3489812,936027197,23131,371771829,2990,9100,1658002402,134,3.04,0.13,252787076,252515000,0,266942774
5517783.exe,12362911,221109,54154120,6890219,54143863,6865415,116024,2141424,541348754,13910,11987702,1647,4036,268324910,133,1.64,0.07,146262113,145987000,0,160516659
5549469.exe,23215047,230292,76905059,6781746,76975656,6786432,116207,2011967,508483680,12613,22278678,1569,4203,259253718,130,1.44,0.07,137610522,137255000,0,151758896
5606862.exe,165753252,223385,131206813,6230176,131088441,6234187,124422,2001941,468623752,12155,166080403,1306,4157,834167460,132,1.55,0.07,126275953,126006000,0,140473441
5634998.exe,12383033,244496,69921090,7246607,70176463,7257495,123015,2261709,546419393,14774,11838639,2025,4112,193084471,132,1.54,0.08,147708536,146357000,1002000,161933524
5651176.exe,164970226,193000,131039105,6223655,131352619,6228656,101017,1952201,492388653,13481,165141291,1547,4171,902276823,130,1.65,0.07,133343199,132011000,1000000,147543289
5796831.exe,164691301,184777,131182307,6313291,131106197,6307619,112990,1948431,465320052,11778,164223334,1118,3828,817854125,137,1.58,0.06,126307856,124955000,999000,140574818
5866266.exe,165945271,240729,131420312,6257712,131238316,6267842,111845,1975319,465763062,11078,166275036,1338,3633,833826384,135,1.58,0.06,126018126,124624000,996000,140176801
5899769.exe,12299963,229762,46598595,6419292,46809977,6441345,116296,1940105,512280043,12081,11622522,1205,3979,151504625,133,1.45,0.07,138423850,138145000,0,152463731
5913099.exe,72898003,180980,64404759,5574601,64483572,5570234,107326,1355919,260518201,6750,73517559,936,2174,390303404,134,0.79,0.04,70262721,68927000,998000,84384495
5943722.exe,12249711,236396,47840763,6681185,47892766,6715036,109801,2026076,505240753,12688,11617595,1510,3874,210467242,133,1.45,0.07,136882315,135530000,996000,150861748
5979210.exe,11571961,128771,47873778,6809688,47870734,6818488,102757,1357470,276822986,8394,11611911,1251,2387,334378698,130,0.8,0.04,75375043,73167000,1977000,89431342
6020438.exe,15976259,616582,330190272,26012757,330087009,26052506,178454,6963648,1968304731,49561,15702447,6829,14088,1402568609,133,5.56,0.27,532494583,530075000,1996000,546746176
6084326.exe,11520745,157154,87981903,4150164,88588780,4104016,102064,1201345,227333269,6615,11192718,1082,2049,313758769,132,0.63,0.03,61672369,61418000,0,75870907
6123695.exe,13079770,230719,45859118,6629276,45883911,6642221,120278,2186889,508836026,12715,12662870,1614,3724,152737381,135,1.36,0.07,139061206,137726000,998000,153337139
6130154.exe,12577518,267147,58798905,8343688,58472099,8307281,159993,2265953,539612463,13830,12559294,2076,4084,212293841,133,1.52,0.08,145163916,142787000,1997000,159396587
6583952.exe,12075911,207225,52978872,6277311,52759573,6287571,105994,2007224,475123693,12457,11425749,1300,3174,204698551,128,1.35,0.07,128619054,128348000,0,142710050
