file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1267787.exe,319949747,1211640,210515252,624717,209398710,624741,370456,3693006,385151201,19091,330440188,20727,8729,970160278,1937,1.2,0.07,128556360,121961000,5949000,174482714
1327269.exe,159766234,10494838,139266062,774585,142042096,790434,1577501,14744822,577158197,31885,166773747,44561,12138,597955608,6384,1.65,0.1,156857132,141406000,15043000,171121831
1343486.exe,327679064,1029190,211594802,594511,210856606,603614,351818,3152641,386661565,17017,330569584,24972,9210,978236683,1939,1.37,0.06,103958610,98688000,4984000,118365973
1414577.exe,94404916,560580,71711696,104955,71026485,100357,177704,1472913,143248199,6636,91298953,8857,4567,351142509,1042,0.46,0.02,38934266,36675000,1982000,53252556
1440839.exe,94893209,308756,62147812,91081,65219371,122443,228229,1549066,128145727,8289,96592555,2536,1914,325889767,918,0.43,0.02,34781034,30550000,3942000,49149364
1447707.exe,85065865,671276,88358000,128135,85983382,110160,273319,1802255,143637894,5941,82540596,2158,2216,392236548,915,0.48,0.02,38500320,34321000,3922000,52755303
1526865.exe,244674171,21510540,181690322,1691438,179763528,1712250,4981817,25703524,925146990,83733,244455065,79890,21453,862316915,13318,2.63,0.17,250248318,223961000,25995000,264333970
1848211.exe,315855087,544062,196095695,530586,194263911,528610,208500,1954341,348531643,10280,318093493,13878,3287,957214090,522,1.22,0.05,94014737,89641000,3984000,108329637
1928955.exe,93112324,2400971,64237391,139760,63689071,103758,370118,1636868,144480288,11081,101205666,17052,14434,327611101,3749,0.49,0.03,39691706,35281000,4032000,53851060
209081.exe,97714036,820291,80194155,2156235,83148839,1995929,304361,2333090,220942429,14155,113846501,18820,5213,410319679,2296,0.69,0.03,59412281,55942000,2996000,73668706
2149463.exe,325411445,1211081,214244469,626396,212447396,608699,327216,2832719,370381420,16486,331032265,23507,7437,973927568,1937,1.29,0.05,99978235,91727000,7976000,114033054
2257128.exe,90339054,2691657,79019599,184110,79175214,158187,453933,2879525,164624572,14392,101200631,20688,18270,329272123,3750,0.55,0.03,44407342,38099000,6015000,58712611
230934.exe,322027142,1203041,198519451,568512,198108653,561982,273337,2708432,365598388,16473,326665338,19721,4257,959984000,1898,1.28,0.05,98636568,94384000,3974000,112779424
2369399.exe,93888864,2516585,81909921,198600,78987542,181371,529988,2913246,167531175,12929,105948312,21956,6066,342523151,3752,0.53,0.03,46185353,37920000,7983000,60403109
2478892.exe,319196727,1026693,209373853,586282,207489867,589271,296663,2805484,375661211,12947,327219365,10550,2964,966830496,911,1.3,0.05,101542260,97278000,3970000,115686688
2588525.exe,317801647,1115884,197228237,693335,194587469,677008,288679,1894332,356871356,11990,323287216,12413,3371,959559481,912,1.25,0.05,96179058,94901000,998000,110562703
2725657.exe,91960955,2763838,80772909,198619,78105483,165938,489583,2850848,159685317,13444,100569792,21907,16029,336225895,3749,0.51,0.03,43285861,37000000,6000000,57568030
