nome,slopes,lincoeff
1071,0.02108939205636014,-0.23132480872412944
1082,0.01989715822117875,-0.23341308756917217
1084,0.020559176615417018,-0.7321559454051905
1091,0.021055806932855647,-1.8632133652367742
1131,0.020467861034932727,-0.7897359758924722
1132,0.02063131319284761,-0.8233429198120988
1140,0.02120885787193489,-0.9220525310663554
1158,0.022644418225622222,-1.4779105076009404
1190,0.022105048975368767,-1.213022867467858
1192,0.020857658758890174,-0.5715130824497354
1195,0.020731991365519772,-1.6077741197746904
1197,0.022232770765957185,-1.0014954086041656
1619,0.020498431362044704,0.021254145309357004
1621,0.020272749670924885,-0.9896282477063876
1628,0.020201568541956753,1.3128294793296773
1632,0.02063781881656789,-1.1230181530708447
1634,0.021254440442251,-3.590285174068705
1635,0.019843572679234228,0.9485210314267188
1636,0.021648645812145536,-1.8273496620909357
1639,0.022818020075340385,-2.6389284521931793
1640,0.0201224348935573,-0.5250520386254639
1642,0.020068667029412214,-0.4653047335406887
1643,0.01973711947732011,-0.32694162543142885
1666,0.020599536226159607,-1.351396967066801
1667,0.02083185646949317,-0.7783443525230805
1668,0.02078126679903968,-1.2630840488140347
1669,0.02062239282988391,-0.22955752903428134
1671,0.02114827955376813,-2.7014891432184065
1672,0.022034503302527313,0.13889404312973733
1674,0.020876737256727163,-0.6078588427899473
2166,0.02206203777063055,-0.28216115587607743
2185,0.021385493695509405,-0.2200401783611683
