file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1051415.exe,807206960,1078574031,8679399,1340893,213379462,2982519,3272,214954773,2953607,343035308,10748117,192628724,1296899,6052878,<not supported>,484798,<not supported>,376026194,2164442,193621212,174638,185,31910,241450883,229873000,10993000,292143537
1051839.exe,249451415,362287606,3460477,553201,71429663,972967,1877,76381750,856213,119161945,3345039,71669537,455585,1773788,<not supported>,236359,<not supported>,131482667,705711,62621715,170493,69057,62187,74278860,69823000,3989000,97043403
2568363.exe,267828294,450517230,2875409,575338,80784459,596835,2488,74779708,641035,99575562,4345140,55089829,599988,3278955,<not supported>,299840,<not supported>,126981544,804438,68968271,148981,41,14396,82500169,76057000,6004000,104469534
3048276.exe,305337713,399464413,3741197,866567,94834778,816251,3092,97959045,702861,136301539,3625235,65277237,766503,2566522,<not supported>,439877,<not supported>,104962282,1112399,54255711,189577,288,20946,92796169,81486000,10931000,113120656
3079156.exe,282864195,491370582,2916528,514472,94002812,646974,3123,84214948,646119,106182624,3789134,54137047,730618,2607814,<not supported>,347044,<not supported>,110473757,933026,60684819,135943,104735,12051,85562540,77225000,8023000,107320453
3653114.exe,338427512,379339038,5064066,1140710,83230013,894609,3445,90475984,750933,140087787,4083924,77932708,831727,2247730,<not supported>,475061,<not supported>,126884643,1187427,57310980,250560,560,17234,99868179,91436000,8038000,122455381
3900160.exe,335077254,392595658,3822832,1094939,77185987,917740,3238,79830598,930975,117869265,4705660,68794766,739737,2243843,<not supported>,703419,<not supported>,142873553,883366,71494667,297375,257,23526,101074883,92692000,7973000,123299268
4327808.exe,554067879,1057189243,2884017,532137,211046372,1006160,2435,202760314,1038160,308677451,4124768,166021967,1050102,2974900,<not supported>,328948,<not supported>,322368392,906327,178692106,140057,146,19526,166744996,160223000,6008000,188429147
4538105.exe,338156177,406256760,4524091,1096734,86402818,908483,8204,87870063,970746,129567862,5229886,79929249,665764,2527190,<not supported>,888177,<not supported>,148852374,893428,77198877,208464,55426,48739,101262917,78925000,21979000,124271258
4618768.exe,253734989,397299811,3101759,517359,74387530,874905,1875,71493828,934917,102899412,4198596,61170209,472850,2238468,<not supported>,236022,<not supported>,140560334,628470,68534728,147789,96,13583,77043102,69642000,6964000,98584812
5251261.exe,283675667,468609072,2972680,495789,94124112,790337,2441,87614567,778803,113362551,3645696,54431603,850649,2523459,<not supported>,338595,<not supported>,109183337,956230,56312658,136005,93191,175163,85467136,75031000,10004000,106617373
5593417.exe,561847696,1028818130,3828568,643343,214618571,1041872,2928,209908679,1033749,316756044,4124492,170002364,1149721,3066478,<not supported>,364258,<not supported>,319170010,1043343,173286593,145227,193,45179,169405445,157960000,10928000,190215720
5622940.exe,276421668,433809508,2875381,614817,76123426,609316,2440,71341212,669267,98380358,4052690,55229127,588532,2945946,<not supported>,276552,<not supported>,133510123,776673,72833069,150475,192,12827,80344126,72860000,7083000,102252451
6198446.exe,334668901,345902570,4506834,987438,72897004,1061077,3120,76805583,1048206,120572202,4708497,66333107,658626,2561766,<not supported>,377752,<not supported>,129662077,1048739,58105819,234951,1264,20629,100604222,92149000,8012000,122010670
6660710.exe,800100593,585054736,11038294,1900420,127016016,5763669,5374,126567618,5765202,174382915,16209492,72057507,1510335,9076153,<not supported>,695948,<not supported>,160691853,5928274,64133994,225347,172858,55258,237306072,224857000,11992000,259605261
6962765.exe,276976039,421513820,2966568,700776,76171516,696818,2735,72092844,786783,102810101,4230891,55964746,583629,2984131,<not supported>,270665,<not supported>,135877922,762485,73746344,159998,271,87896,81570052,70232000,11036000,102624129
740239.exe,394547827,507242360,5032723,1317333,105601525,830912,9105,103733573,784356,132035997,5662080,68973131,834486,4151659,<not supported>,1184017,<not supported>,120365810,1551427,68833473,343643,303,47431,114319567,100976000,12996000,136615937
7526546.exe,576227101,1010821583,3930129,702247,215502484,1185489,2838,215430746,1037092,330619209,3607838,173988971,1243055,2603890,<not supported>,393114,<not supported>,315386484,1043775,171338149,152055,645,21635,171017528,162572000,8028000,193220156
8005718.exe,609658461,955580458,4105631,1092463,194964512,1293243,3036,196705606,1333183,317382430,4679098,185656212,1111200,2547765,<not supported>,405391,<not supported>,352781624,830062,192275546,182400,423,28728,183371885,170961000,11997000,204994399
972261.exe,432423464,503733580,13757139,755564,107293541,2364481,2452,110508438,2299245,156039876,14262696,66667670,704834,11608828,<not supported>,991624,<not supported>,140552569,2640238,58163123,168420,7595,27052,130825065,127294000,3006000,153453255
