file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1147117.exe,479442581,531522309,3969336,796800,125878121,2631542,2870,127895991,2683102,173918521,5010461,77988671,967613,2920528,<not supported>,314098,<not supported>,149628293,1355742,62860958,50349,48558,27721,144930455,130388000,13934000,193340043
1963979.exe,707484690,1026204180,5570715,855398,219759672,1178225,2669,223349903,1164596,359549011,6486345,192621613,1185300,3733525,<not supported>,279871,<not supported>,374227264,927253,186690759,51701,1088,55394,208122627,200789000,6992000,230302481
2614346.exe,856385020,687451053,5501864,879867,139919362,1435506,2672,141686225,1445703,217143666,6797551,113571587,1145783,3837157,<not supported>,302369,<not supported>,222862518,4414925,114282292,259323,240,649881,250647599,192451000,57835000,272363630
3121765.exe,428621860,447434633,5154846,832891,95846890,941947,2478,99873614,925116,152010472,6184828,73497318,756095,3518127,<not supported>,246362,<not supported>,166702459,882312,69634412,46773,574,18025,127973979,121596000,5980000,150038807
3509617.exe,669406947,1002019229,5310144,724262,214697368,1126340,2668,215764832,1136981,341631022,6655000,174912495,1095476,4034412,<not supported>,270906,<not supported>,335629425,1060547,164192064,48853,2395,35196,197163057,190721000,5991000,218765807
3871862.exe,1092405172,1206828929,5879281,876777,252473303,1681457,2473,254386747,1676536,408383414,6906869,224473256,1565225,3998771,<not supported>,318305,<not supported>,409437410,3404951,218140165,253053,1461,291702,324561066,279295000,44886000,345700212
4981872.exe,1068319001,1204673674,5890160,908615,256121327,1716511,2865,260666988,1702164,420283627,7009382,228138982,1469473,4037818,<not supported>,333776,<not supported>,407730548,3422696,216918517,273548,20641,229217,313999453,248443000,65116000,334537888
5118033.exe,817945673,656059238,5163399,725600,135567306,1406559,2477,136625751,1418697,207606464,6928385,108990730,1158347,4127285,<not supported>,303048,<not supported>,203178576,3788248,105130959,242922,5,648779,240782191,182569000,57863000,261541058
556438.exe,1115594286,1242601496,6061310,979508,256548650,1706978,2861,257886687,1702780,412649159,6980245,228396132,1591742,3809030,<not supported>,393137,<not supported>,418986149,3537033,226385098,255907,2463,425245,328810349,268392000,60087000,349765616
610376.exe,416672611,418788334,3768544,721653,97897601,2462199,2480,98372128,2512334,124927903,5111109,58819969,858263,2844228,<not supported>,255701,<not supported>,131975490,978710,57649606,46958,749,20654,125862117,116409000,9031000,147001769
6522713.exe,1098683265,1211204215,5976230,884414,251536756,1695198,2471,252838339,1679650,405416519,6832997,223415548,1608483,3851106,<not supported>,318849,<not supported>,410492115,3396727,219861323,250990,1497,453253,324763082,263449000,60872000,346366435
689377.exe,831980409,657503393,5562849,849543,134087978,1447421,2476,135204235,1457638,202909350,6457797,110262312,1188036,3691781,<not supported>,308153,<not supported>,205691944,3007312,107516515,248779,788,410478,246095413,179767000,65914000,267966468
7875893.exe,396531111,420575598,4801823,705844,91925302,885210,2674,92176009,909034,132651632,6353567,62173943,694315,3848212,<not supported>,262312,<not supported>,131672286,1017818,51470278,44513,238,42363,115096982,105676000,9057000,137224095
7974210.exe,1107558042,1238711929,6064230,913655,255423370,2092306,2473,255965819,2090754,404465134,7429961,227568208,1595519,3798242,<not supported>,316582,<not supported>,414494728,3015573,227001169,256919,965,832454,327945148,256680000,70911000,349006519
8190404.exe,428514488,443090134,5155009,815833,96687074,931397,2477,101040949,926394,154292383,6165869,75112752,778578,3565579,<not supported>,250251,<not supported>,165006371,895838,68538050,47185,13,51388,127206644,120919000,5995000,148519354
8300854.exe,1100481817,1235699269,5984042,881149,257371312,2086777,2472,259589923,2090178,411153884,7423052,228370858,1976580,4065711,<not supported>,317463,<not supported>,407420785,2991163,222032858,250047,2609,675811,322320350,273715000,48125000,342799044
8380396.exe,447473761,527179569,4966135,770802,107292765,963447,2474,104864651,960786,127521922,6749678,79478206,891892,3806521,<not supported>,254928,<not supported>,150219624,859789,89375523,44427,525,23189,132273963,125934000,5996000,154059802
8407108.exe,831455979,658548215,5490176,872458,133942060,1444768,2477,135207436,1467861,204259161,6690243,110602687,1210232,3694386,<not supported>,291951,<not supported>,210679794,3570575,109176041,256691,6517,654439,247164363,181525000,65188000,269281367
850185.exe,1175323004,1246492185,4896933,844300,265854401,3514150,2473,267018814,3552447,405383501,6964328,228310275,1689590,3001650,<not supported>,329063,<not supported>,416892481,3979014,227570585,254030,701,475799,347160692,293789000,52962000,368017732
8634018.exe,377915969,434811936,4738138,565926,89096171,801746,2477,93474064,779949,143756802,5758143,69232894,676066,3197368,<not supported>,231271,<not supported>,155254695,699493,66252547,45632,224,21375,112863499,106421000,6023000,134288336
