@relation problema
@attribute 'cpu-cycles' real
@attribute 'instructions' real
@attribute 'cache-references' real
@attribute 'cache-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-misses' real
@attribute 'page-faults' real
@attribute 'branch-loads' real
@attribute 'branch-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-stores' real
@attribute 'LLC-store-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-stores' real
@attribute 'dTLB-store-misses' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
278191216,319325378,537175,81384,61385956,479289,132,61030155,482726,90939816,311785,50845953,318953,127739,?,30088,?,94516568,1315958,51638694,106756,1634,14592,81455451,57113000,24047000,102487952,0
72525497,63029478,268075,39780,3586546,91851,134,3575136,93710,3115280,159133,215776,70416,16941,?,7443,?,193364,2370,224445,591,0,940,20691078,20140000,0,67071100,1
974210414,950038472,1358994,165881,66698737,344466,132,66623278,350103,6010288,409076,3032405,887023,240985,?,102516,?,2960025,36359,2671942,7965,0,12476,288256644,286927000,999000,309901498,1
869485755,843559898,2843138,348382,160894670,1539403,1606,160879737,1376182,108691445,1345085,73675597,2592042,740504,?,220827,?,109641318,166883,73776396,21394,26046,79844,222570034,221178000,1000000,243698493,1
232197015,146506487,481206,62720,3949808,134444,129,3833892,133635,3134974,186606,745424,251034,72144,?,27786,?,1215875,14003,1108902,2652,98,4044,70822289,70486000,0,93177558,1
211432694,122819110,432909,58460,6777052,224803,131,6839801,213505,3569911,207577,752164,192445,50602,?,23042,?,561808,7203,606037,1769,0,2733,62212876,60803000,1013000,82728695,1
213751245,112658423,426807,57259,3820517,129437,128,3941967,135532,3431163,203081,1073397,246006,68783,?,25645,?,591659,7682,639226,1838,0,2886,65647560,63246000,2007000,86887586,1
286386375,49435695,463582,65330,5319264,210014,127,5238734,224337,3743485,224732,1418287,301399,71041,?,28999,?,736577,9448,794679,2323,0,3559,83583277,82265000,1003000,105636216,1
108981326,104049469,312606,50004,6105122,138010,132,5674118,132299,3454232,141453,610978,105898,36050,?,13856,?,1545441,8379,679979,1482,57,4113,31815611,30383000,1012000,53016547,1
609878915,638220308,931450,117445,56351345,257917,135,56311553,269884,4892816,343569,2383266,570430,154732,?,64265,?,1576833,21149,1704399,5049,0,7661,181337085,179950000,999000,203535337,1
222274461,140388437,399926,61799,3880315,128200,133,3791053,127134,3122656,203061,1500049,242403,69177,?,25783,?,1083657,11956,917967,1909,0,2966,68111555,66762000,996000,86708050,1
117588897,133129311,394835,73489,8452412,186232,130,7559561,151791,3020635,162132,432091,111169,29929,?,13545,?,348448,4382,583380,1157,64,3523,37966536,36424000,1011000,60118503,1
224232353,144719174,464192,66684,3892871,136044,132,3772149,133604,3108980,203699,1029328,236518,68567,?,26714,?,1149624,12017,952822,1931,0,2941,68822692,66580000,1987000,90211316,1
1742900744,1971967310,2294019,260554,211112379,573926,133,211006709,586169,7298789,641540,5393031,1510919,407077,?,181535,?,4911650,63872,5180842,14724,279,23280,509348129,508077000,1000000,530545335,1
62355082,50372366,270433,39648,2452109,91679,134,2445877,93284,9370910,173173,5439348,72847,18416,?,7911,?,9083081,2461,5759799,621,0,994,21548635,20173000,1008000,42343578,1
202416099,134027446,434325,59533,3989266,132828,133,3972778,134680,3556567,209031,762817,196205,51120,?,22528,?,634429,7104,604118,1734,0,2687,62319992,60066000,1969000,83422775,1
813050959,106487281,1191418,144657,5009902,301453,134,5049217,320477,5720370,389012,2993661,793361,205685,?,89122,?,3024435,29503,2350847,7020,474,13374,237832604,237570000,0,258610032,1
224212610,129572375,440845,64804,3841266,127417,130,3964702,138305,3454849,194093,1047888,237883,66205,?,26213,?,646845,7488,640887,1862,0,3440,66291990,64105000,1972000,87331506,1
206028132,109868138,436636,56976,3966732,130342,128,3972561,132590,3506044,210102,645521,192844,49739,?,22155,?,556505,7069,583835,1744,0,2633,61799744,61559000,0,83951690,1
1947372748,2220000115,2528363,309894,212152774,632600,325,212079065,630795,9032760,702934,6447831,1783338,491252,?,205026,?,5730624,76049,5981258,17057,88,25466,571198906,566872000,3992000,592167587,1
133895903,76542761,351638,52868,4136927,117268,130,4860603,114146,3267606,167269,653834,121374,31374,?,13575,?,394719,5730,417957,1169,214,4325,38489497,37226000,1006000,58800528,1
647224650,1227539697,1284954,221270,265599731,3279732,908,265048730,3234384,421658339,1107671,225156126,955758,346815,?,171315,?,427806699,46020,217999317,8444,269,17869,195893887,189354000,5979000,242643891,2
220867804,398122112,562453,122162,78694994,3225935,915,75363790,3463598,99033783,1061048,41143521,281732,207797,?,33572,?,114406617,26285,49193167,3384,0,6051,68698162,65213000,3009000,90105762,2
635540833,1268089296,1029329,157384,265319572,3735613,521,259600045,4117845,404361442,795989,211661014,660073,295253,?,96507,?,423651436,50231,227306375,6503,57,13657,188126568,183845000,3996000,209107902,2
222013720,399687387,571094,137996,77750927,3358052,914,74978201,3629757,98052029,1027024,41039184,268230,206907,?,32674,?,116950951,24321,49723036,3232,0,5479,67437245,64195000,3009000,88620833,2
629651014,1272429214,1180423,192836,262455396,4022436,1004,259110066,4426965,405138457,793203,212935631,795795,328078,?,125328,?,432482979,59141,231024011,14774,41,21009,186999744,182572000,3990000,208854020,2
626442896,1266363341,1047581,184582,262165672,3931734,520,257813313,4300079,400636091,809778,211890988,679788,303349,?,74923,?,428595221,44414,229771111,6508,18,13904,188187782,185814000,2008000,210194750,2
222590503,400283985,564428,121436,81632352,3297157,913,77691056,3516572,98964546,1010297,40689719,398302,208894,?,34002,?,116050028,22002,49712790,3185,0,4968,67520969,63149000,3946000,88876583,2
231915829,381670935,552962,108996,83514203,2985308,525,84288401,3134254,109489294,608552,43025800,357904,198638,?,53847,?,102746766,29199,43371664,5088,2,8319,69865306,66481000,2976000,91044983,2
224242077,397666460,597978,150092,82213909,3092135,914,78444188,3358808,103660731,1021431,41360361,261867,216376,?,32885,?,109256972,24099,46376323,3748,0,6027,69821123,67445000,2013000,90393879,2
626893270,1222260145,1024401,190112,255347925,4408107,518,255581875,4354864,405838946,736498,224050901,613908,278975,?,67457,?,440867172,43620,230125839,6660,464,15396,183146751,179677000,2994000,204182243,2
219858124,385217286,569157,101051,79436645,3621634,522,76679589,3663731,98080054,613115,41941475,373807,200430,?,57257,?,119510908,26946,49992576,4701,0,8656,67412863,62069000,5005000,88402490,2
620727795,1252847424,1054542,171404,266306716,3392084,519,266018930,3365361,421815794,701494,220404921,690013,288046,?,73319,?,414953752,46183,215649751,7410,84,15994,192052143,187636000,3992000,214825376,2
629859796,1253399905,1021740,182215,265856947,3850830,519,262452978,4155792,406388189,774196,214195817,659631,297705,?,73327,?,425642743,49193,227382074,6532,197,13753,188119073,185847000,1998000,208776433,2
640839655,1249441473,1338372,250254,267906923,3229844,1904,268246096,3202406,426567227,1066084,223836789,876762,365193,?,174663,?,412071920,82619,217321475,18278,576,25860,193087231,183778000,8989000,213584271,2
215796797,342355304,546435,99107,73375107,3823981,524,73329381,3708210,102715190,562173,48262497,364645,199381,?,56008,?,125534480,26961,50423838,4954,0,8009,64101932,59840000,3989000,84999542,2
621136043,1241900698,1049440,187082,258478844,4175685,517,257799292,4173525,402387606,770179,219312559,641567,281123,?,70201,?,435365029,42260,228467948,6448,286,14164,184207696,181953000,1999000,205595501,2
637006714,1262838325,1080219,205565,258284356,4269319,912,255414025,4490642,401540702,1291616,215842978,749385,323946,?,81945,?,437393458,41543,229797185,7294,432,15133,186416359,182115000,4002000,207234738,2
619629520,1217038307,1088048,197356,255249578,4409575,520,256267604,4005453,413318496,709810,228481638,633936,294783,?,72909,?,437555711,43816,227678264,6642,15,13065,181574994,178352000,3005000,202804741,2
231004619,399780458,758760,175290,80663750,3364691,1912,80214284,3584577,106817624,1155987,44417054,438744,280822,?,141742,?,119187122,63082,51688433,20097,0,15604,67811883,62431000,4954000,90952448,2
215023284,359199338,573266,120029,71271146,3730611,527,71240721,3738953,98031311,593221,47661953,265583,203621,?,27821,?,126761508,17679,51063508,2695,187,5317,64405638,63092000,1001000,86443000,2
479096573,526165189,4049713,782345,124127597,2597760,2871,128077487,2615103,174690831,4984621,79039739,961885,2844743,?,315118,?,153583626,1313051,63210245,50844,20898,57578,145219400,135507000,9033000,193251971,3
707552460,1039284227,5684282,873299,219588668,1211940,2669,222810588,1183446,357280193,6595485,190773523,1161519,3722254,?,276228,?,374673399,920292,187936319,52002,4388,62105,209608024,205287000,3986000,230365250,3
835979149,689790893,5535012,876495,141624180,1434661,2672,142552348,1437204,218596328,7278731,114702091,1180679,3722592,?,298966,?,221777970,2991454,112668420,253083,1632,657888,247758441,180559000,66836000,269420088,3
422879888,452974953,4914644,775946,101990802,902941,2480,106699584,882572,165079005,6075172,74930486,755407,3802719,?,254964,?,154591355,1026877,62745629,46959,110,19979,126048272,116608000,8969000,147314582,3
685305408,975950533,5468619,834441,208080484,1138131,2669,212717945,1121517,341635399,6605816,178696742,1158006,3896039,?,271762,?,343418026,1055908,173812330,51613,4193,38547,204020254,196536000,7019000,225848118,3
1086574322,1214822140,5720415,744751,255213442,1636569,2475,256729885,1647140,409300549,6765907,220384531,1481199,4189407,?,301314,?,404576130,2878940,216872716,248884,1252,635191,319240695,256880000,61971000,340666982,3
1068324268,1206580649,5863070,855587,250341930,1692843,2863,254241488,1688082,408464273,7031129,225696974,1468901,3972579,?,333361,?,420766738,3391441,221257320,257278,9504,230188,316394709,260121000,56026000,337364889,3
1192162609,945167889,9443717,3332111,186564252,2381681,18268,187662570,2440640,274878994,12333764,160129377,3070304,7220096,?,1353765,?,285073229,4200397,162199145,361006,19225,768113,252922202,192546000,57162000,275029303,3
1077166959,1251737293,5879733,859821,258728989,1666544,2927,260202104,1677051,416048264,6976579,225802945,1538488,3976627,?,382541,?,413606860,2832783,223135950,254447,818,54283,319495421,267876000,51167000,341987865,3
426944219,417498054,3837190,750167,98019345,2441076,2479,99433525,2530576,126413560,5089761,59131363,819264,2867783,?,253264,?,130370277,1002739,56787562,45694,721,21909,123754325,113470000,9953000,144776807,3
1094377495,1210019443,5881716,796698,253340923,1623281,2473,254829915,1635538,408590416,6564705,223065995,1554872,4136459,?,316025,?,406318515,2903089,217955649,248818,132,628988,320395241,273015000,47002000,342336286,3
852965930,647664961,5628070,921468,133145065,1450045,2476,134782001,1456653,203462793,6599427,110382682,1139384,3841178,?,316442,?,207814336,2984294,108890683,255336,1097,659385,248631147,197239000,51062000,269669212,3
399908679,411386099,4876054,740610,91383838,909989,2675,92774373,920368,135120035,6544434,63325863,730664,3900607,?,262297,?,132486792,1030094,54960358,47301,878,43176,119106172,106850000,11872000,139601998,3
1112336070,1251247265,5964851,864648,258349318,2099830,2473,258722750,2114204,406809817,6974926,224565424,1569826,3978253,?,315062,?,407817117,2830679,225625514,261142,542,1038148,332636599,281133000,51024000,354310837,3
431528319,439624541,5200491,855329,96934722,932452,2479,101210573,919529,153920028,6283811,74558338,768271,3640324,?,249008,?,165019678,906528,68955386,51388,372,56669,128936202,122501000,5975000,150976214,3
1145560432,1248160203,5898787,805340,258550941,2493365,2472,260026204,2495107,410692310,7513836,225490780,2177985,4131859,?,311445,?,406608801,2690810,222508983,255688,624473,1003958,339651921,294185000,45028000,361575991,3
455448056,529183546,4913278,729635,121486495,860698,2476,124323502,879400,144100659,6351648,81445994,951656,4054984,?,282388,?,124904784,1123277,71716964,50103,15,25524,141623811,137169000,4004000,165249974,3
825450340,656213584,5445026,844330,135501701,1425463,2476,136852625,1420259,207517803,6425584,111160915,1177312,3858416,?,295252,?,206745886,3263819,106243249,246265,916,638149,245119462,182834000,61944000,266658712,3
1197430786,1266333708,5119447,880978,267724697,3531535,2472,267410545,3530968,404128590,5625265,227158476,1749468,2998436,?,369509,?,418713501,3441942,231292954,253634,473042,208030,347730764,293334000,54061000,369103572,3
377887624,451083890,4572586,604081,87667958,835103,2479,89955455,812271,138403061,6077326,66793059,690407,3259703,?,227692,?,159499007,687610,68962632,44604,323,20691,115614377,108180000,7011000,137107208,3
537987772,450510716,5081131,2015565,92089146,917720,4653,89139793,911308,118968270,5981735,68776302,1209672,3550645,?,597324,?,129377706,2169924,68264631,196727,103,104322,162238993,147661000,13967000,212765178,4
712114908,1035917151,4056499,1483069,218633277,997227,3903,219776051,989662,334523275,4608254,184250870,1320233,2783908,?,423105,?,334429984,1497647,185172580,104059,137,26557,210210429,199892000,9994000,231219214,4
482894954,468621315,4252998,1703687,97379553,1112757,4779,93743842,1185690,133125231,5130793,77177548,1061767,2711654,?,660247,?,140365336,1694557,73335482,357723,20,187544,143439787,132101000,11008000,165166729,4
757282402,1082803272,4569196,1795567,224073894,1206205,4726,225197777,1213990,350091407,5120315,198156796,1394795,3022917,?,351114,?,360071639,1748951,192684674,158470,164822,25089,221906617,206506000,15036000,243040463,4
633264286,590041202,5837419,2602476,122589561,1084754,7046,123531596,1016882,156330345,7031169,92001230,1290528,4071576,?,682792,?,156019992,2341178,90860183,166359,120,61434,189420694,170991000,17999000,210110284,4
951551248,1088705169,7454623,2925518,230874184,1458458,4985,232969337,1477562,366169037,8728135,205590536,1459282,4722882,?,1300806,?,359345172,2539640,194176769,766419,258,43808,285085947,269711000,14983000,306867480,4
476781988,422920629,4515092,1817849,83438930,786527,3064,80956218,801512,117747810,5384804,64692358,922165,3552445,?,202651,?,134974477,2738556,65991760,113209,210,18693,140253902,130948000,8928000,162046751,4
565748266,438317636,5115441,2282127,93221851,959945,5001,92836942,992661,125617029,6367629,71638577,1104264,3409388,?,1129128,?,128451001,1865391,69084145,533648,348,158594,168750072,157347000,10954000,190882436,4
544052171,446156258,4971041,2070364,92815448,816501,4430,88030042,828758,119030784,5588812,63968808,842251,3391807,?,599680,?,123847412,3115513,62896684,381067,93,26570,162083405,152755000,8985000,183278058,4
700951984,1043180298,4498521,1591948,217068896,931652,3254,214633298,985859,333133073,5102665,186129483,1124602,3652001,?,216020,?,346916570,2121700,189845411,63466,1525,23809,206302324,196966000,8998000,227211932,4
562065591,451908358,5281084,2246200,90317600,924988,5002,86754587,944550,117989350,6298642,67534761,1193677,3615225,?,705292,?,129589889,2004799,67811591,476780,190,59067,164900465,157542000,7024000,185327733,4
587854573,527852384,5214646,2093500,103583933,1203093,4718,100149556,1109901,133201449,6478217,75719674,1212115,3805011,?,642690,?,143100816,2195040,77010183,199540,144,64776,174651572,160444000,13951000,196243941,4
419727762,410556044,3661225,1523162,80944090,699256,4116,80784561,715655,114686534,4489022,67249972,899621,2775665,?,300377,?,129141577,1624354,65352719,110812,138,55550,122539580,112248000,10022000,143422391,4
492083327,418462838,4257548,1824984,83814117,933606,3527,82887506,1028671,114863530,5215595,63699544,805353,3399958,?,244709,?,124651244,1957313,63357146,82253,12,27943,145017804,137653000,6982000,166784274,4
648988242,597666412,5701499,2627001,120149816,1383439,7130,118928731,1305980,155714112,7738497,89264517,1537556,4274057,?,1008404,?,164915465,2133651,92057538,385028,5915,36425,193219729,170979000,21997000,214122630,4
2052034623,1242837432,24582431,7278999,268516239,10217399,7340,271805014,10288698,415088747,34696315,212558668,3462981,20810311,?,1070507,?,423689796,9390905,211237363,104489,2050,112323,604894521,590415000,14009000,627437615,4
425197371,421467744,3703233,1488939,89259422,672250,3910,86158960,659208,116208465,4423441,64647097,1281814,2425744,?,643722,?,122124907,1415195,63919396,88684,143,57467,127976071,120611000,6977000,149422307,4
421857952,414129146,4051916,1615525,81744537,721584,4153,81598073,737774,113470003,4936964,66874964,934784,3306425,?,376453,?,127585777,1612197,65398206,202087,71663,103732,125675858,116322000,9025000,147165232,4
818850740,1032809518,5640083,2111603,217206812,1172068,4451,215116869,1153268,335998029,6256066,188303842,1522184,3338898,?,958430,?,344946217,2094414,188009303,380536,341,79381,241542531,232117000,9004000,264112684,4
724068398,1058209469,4058433,1539037,220466177,1030816,2868,219092420,1017103,337615203,4958152,184309620,1154229,3253470,?,211105,?,337351258,1818172,185676048,48292,138,23308,212025866,202624000,8983000,233541521,4
533075013,1082014714,1589718,354244,218771532,713793,4009,216698678,709566,337887721,1193860,192581631,1059447,316618,?,400623,?,359794922,86530,194946981,21209,281,23645,156429937,144850000,10988000,204558295,5
548431282,1081430651,1642854,392501,217065027,703500,4395,213972227,698321,333171692,2221438,190024790,1043869,261168,?,383719,?,357905399,78151,198389502,20699,217,21138,163519404,151243000,12019000,184901021,5
239462729,487514876,1127376,319067,101506580,216780,4009,104472725,216690,149270293,1293510,82422108,547321,1172172,?,312218,?,144858520,142927,69624313,28061,199,24474,71476450,63112000,8014000,93351800,5
230181564,518895471,703096,270029,101373998,332793,3816,103389116,338939,142077214,1481935,74866686,582512,972065,?,263857,?,136720154,139078,75260327,17969,26,92889,68944181,58764000,9794000,89950709,5
533745846,1053237515,1788779,409286,218564244,698296,4394,216381214,717233,344019856,1071698,195037404,986734,299784,?,316081,?,355813840,126799,192318937,49579,11,37366,159232459,147819000,10986000,180148088,5
411419694,712518665,1224219,402252,141833034,891610,4989,143178375,889107,203497578,5981378,118145917,778805,658076,?,283343,?,228302408,163936,118376139,22570,210873,243131,120278784,111967000,7997000,141550850,5
279093229,613070251,995914,300865,130557443,749677,4789,120244274,681512,162004786,2029795,92555412,708017,582091,?,281459,?,171749392,144006,89901582,27480,5,32234,85591551,77330000,7931000,106428008,5
691340309,1271716724,2571613,876503,258107009,1097391,8087,254358083,1135133,399260028,3436632,226215859,1531266,2088003,?,711462,?,384475521,274603,214395602,64510,387243,53017,201105193,184622000,16054000,222340026,5
538767497,1075075109,1548324,424267,221180135,711271,5176,220640750,718177,349265821,1069970,195505449,1017663,459430,?,290111,?,348743955,192667,191132742,34614,136,53529,158466102,146219000,11936000,179776834,5
288817537,662102818,843735,301772,129839308,478216,3618,126296140,510375,170696108,1583574,96968205,684481,632500,?,243188,?,181881716,71714,101409955,17889,1520,19322,84955271,79661000,4978000,106206595,5
315505992,651213936,1568835,467278,129181976,345454,6161,129527315,335837,176319375,1837733,108933921,734076,724210,?,451678,?,186705463,137283,97152129,24333,313,31060,95930501,86575000,8956000,118160392,5
380790184,678984814,1608058,509260,131141278,411740,5814,125171269,400254,185731969,3055037,103586797,888383,1571535,?,378455,?,194243075,176065,107638971,46247,72386,116283,115386826,98976000,15996000,136028442,5
257290688,480780043,1521004,423598,91919118,465260,4010,89110055,462697,137180461,1449171,85058162,568491,193477,?,299409,?,162350113,72213,83549760,18728,107263,19426,77991429,73603000,4033000,99781307,5
246000882,504874710,880805,277354,102318324,226923,4204,103825354,230474,149193345,1028865,81502336,556014,778807,?,205484,?,146458261,153632,72351519,21082,141,38045,71951426,66499000,5037000,94213721,5
425210373,634670525,3357708,1398077,126972424,312255,9196,126082517,321361,173225386,4186420,109996363,1111721,2173524,?,681776,?,198543139,375170,112586207,51806,26,48423,126524479,113082000,13009000,147724230,5
241432495,496980924,1081974,319391,101990215,233749,4011,104519768,233650,151685459,1126544,82477993,568774,918798,?,362317,?,144438889,133180,69465286,19148,131,21456,72184303,60845000,10972000,93295372,5
256017986,479573482,1438988,351595,89442270,236035,3618,88060839,226805,138761228,1394904,83211085,566465,186388,?,273054,?,164816489,80461,84812379,17321,274,20360,77050503,68496000,8058000,99500734,5
523943016,1067932100,1144148,292302,218777383,834579,3613,217701309,840662,341294533,1102591,192003699,947846,783035,?,306982,?,345891801,128424,190088283,23137,1524,31819,153165282,140833000,11985000,174729204,5
250077543,500159656,1274944,354527,101814984,246695,3282,103639989,239032,132661847,898882,84085553,568272,272631,?,207138,?,153189656,90830,76541301,15124,297,17394,75412015,67979000,6997000,97787104,5
519039389,1080146805,1282484,295677,219059702,704903,3420,216568159,701479,338445594,1030487,193039119,997126,579194,?,241725,?,356162572,103869,188397117,16376,314,21954,154781900,149344000,5011000,176677725,5
964060564,1383481950,5866186,2625334,249352642,6426947,41964,254419763,6645016,390069387,6996322,216149763,1752418,3405193,?,2879743,?,373379895,1172772,214590194,674400,107,502572,287726418,216405000,70805000,338421495,6
999988086,995432624,10153498,912597,234706844,3400994,8553,237266535,3081487,318807209,35857790,111822307,1846451,6160570,?,612496,?,322618254,5232629,112526410,264033,14417,63096,296317062,280816000,15043000,318645944,6
248502645,571916281,1117772,235229,117442703,906129,1697,115643539,1212088,157181495,2594299,71188794,463892,670641,?,138723,?,168605903,64475,64865640,15923,72,16155,76827953,72410000,4022000,98063734,6
1079559334,2079269424,4835424,1331498,427608964,1656409,10936,428973617,1866947,674659541,8089643,369511714,1731343,4074852,?,642959,?,705887688,284003,383506733,77107,281,75599,315670779,289285000,26025000,336812067,6
298938268,598916138,797120,200973,120752427,930238,1696,120620856,825065,185986754,2787104,94598888,578183,365250,?,52194,?,225095908,32670,110273937,4542,0,7171,87219761,79846000,6986000,108922217,6
466990091,769186192,1473762,372079,165685338,4488798,3454,161904872,4684018,218267934,4275589,86090948,633668,933390,?,250025,?,239815136,947345,93330430,19673,49006,30123,139743392,134307000,5011000,161246549,6
332939136,615555857,2162966,354182,133510505,1667355,5578,135995924,1387402,197219720,2351557,88990013,1032959,613824,?,539595,?,201090659,235959,83465026,69425,45,213638,100673523,87241000,13036000,121998927,6
349621166,691088465,1232826,281213,138633806,2529492,2757,135981177,2957295,168077844,2203319,83366958,1087321,713155,?,222297,?,204404810,138019,75892695,22207,178,18838,100982366,90492000,10054000,123553985,6
940333754,1905042904,1832036,322775,404117111,1719775,1690,405176013,1658652,671449470,1653187,370979730,1351415,597001,?,197129,?,675777559,97311,364037389,19335,706,28671,280565783,276153000,4002000,301471078,6
310753438,619886665,1215774,369792,118385860,1557796,2087,117700996,1779777,186345540,2029213,97200169,335649,389687,?,46803,?,213636969,37913,106414905,5607,127,12324,91680652,86275000,5016000,112689684,6
312347195,632349211,1494533,509517,128792635,1611052,4796,128167869,1739595,157497045,3131815,73103752,743545,1197688,?,231905,?,178547353,100530,79269691,24985,345,82973,92916557,80568000,11936000,114091551,6
301419060,620324394,796859,207094,125063591,865711,2279,122105315,807831,182782179,3196443,95293809,620384,549532,?,138293,?,224804792,32492,113938763,4585,223,7842,87088200,81665000,5041000,109505365,6
1180144689,2030380316,2603932,515986,440501918,1816072,5934,433942091,1480935,687497421,16486763,352794510,1914339,1700252,?,478524,?,701708767,2100550,355319420,209572,23,40212,348666386,333212000,15009000,369835721,6
784225315,1268175577,2367152,722862,249446734,7574415,4675,250540343,7641317,343625867,5621900,174159778,1327991,1371427,?,328409,?,358237735,1339872,174738097,41495,13528,51904,231659412,217352000,14022000,251924464,6
540452442,707702704,1605529,494379,166879099,2267526,3843,169214725,1968922,207866546,9354884,92016971,789882,416299,?,286696,?,226008499,2551941,89779237,186077,27,32044,159726349,149340000,10022000,181887255,6
396158426,853727325,2107129,308308,181215992,1798995,3259,175487747,1834932,221394823,2956025,100513052,621297,1760047,?,441086,?,201854683,155041,88271988,21751,113,15937,116847805,109453000,6965000,138225727,6
