file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
3147371.exe,382753070,476594677,2022674,731344,106959459,3145136,5245,108657284,3093204,145996525,4344020,61925335,910187,918761,<not supported>,414709,<not supported>,157724858,820604,62474102,39341,100759,54998,113745018,102974000,9997000,163060571
3654061.exe,217460488,328483893,1162990,343504,70317965,982042,2478,68530907,964830,90888756,3060384,38598748,589019,497763,<not supported>,209850,<not supported>,106128946,274776,41344674,18738,0,19338,67248755,61829000,4986000,87901754
4717944.exe,308042585,663701703,637187,140747,140455276,728598,519,137840874,1031464,206179915,782629,107296237,299932,169107,<not supported>,38669,<not supported>,207438035,26407,114166065,4106,118,8709,93018940,91586000,1006000,113256270
480440.exe,93937284,221337861,370965,100655,43496020,407320,524,40875986,744586,51358056,415815,20363158,140028,98841,<not supported>,16146,<not supported>,53893142,12693,24598087,1949,94,5238,31441428,28071000,3007000,53423400
4983117.exe,323084290,674443319,702915,127270,145411504,546125,519,141847613,931340,221023552,562805,112209465,451036,166112,<not supported>,63522,<not supported>,206858469,26402,104736386,5309,92,10773,97255122,95842000,998000,118551524
5124430.exe,240394578,384792525,1239217,250743,88826731,1046179,2480,86669712,1034649,93282681,3155639,46994984,687060,663538,<not supported>,177403,<not supported>,92127243,186297,46747027,17602,8517,21500,74139988,66779000,6976000,96164182
5308953.exe,238054401,402955753,1154229,271435,91578198,994375,2660,89023232,979471,96524405,2042624,49351032,682562,668748,<not supported>,216270,<not supported>,90786699,257988,51876093,19403,9762,25336,72985387,66494000,6044000,94984379
532489.exe,319589893,696050250,676740,118317,143833216,583096,517,141238243,969151,215501452,811534,112565710,474279,237256,<not supported>,61710,<not supported>,209231089,27543,107658035,6178,79,10098,96524927,92234000,4010000,117803816
5455896.exe,100538907,218427154,469947,122429,47825082,400708,525,45593056,669023,54209132,644851,23670791,115678,114041,<not supported>,15431,<not supported>,54240883,12568,26316442,1943,117,5511,34133837,31856000,1991000,55242954
5643157.exe,210817436,285301243,1270088,448208,67866304,961007,2675,70304290,1038050,89783880,2280928,39496212,542219,441117,<not supported>,196897,<not supported>,93428788,201424,34577910,15218,12,20815,62108607,57785000,3985000,84462779
5672584.exe,317527949,638652613,769209,137915,138551894,389508,1034,140270402,560434,219678978,650534,114528391,456295,213507,<not supported>,88365,<not supported>,203020051,38329,110045737,8200,365,16552,95099101,91769000,2992000,116462539
5674331.exe,224998993,294807756,1313642,551033,59977033,241311,4138,60948137,232801,90302353,3603594,40374284,552948,591687,<not supported>,311590,<not supported>,115846812,132983,38424746,26153,170,34897,64993332,61597000,3029000,87104672
5675116.exe,817133357,1004772831,4280123,2146947,224065384,3811549,7161,229056727,3796015,335687103,7405240,167731295,2025826,2782085,<not supported>,614110,<not supported>,326796974,944446,159584344,49853,10351,57223,241332605,228926000,11996000,263324875
6505953.exe,225528153,325453144,1199536,361972,72912918,1236120,2480,71283820,1231971,92793365,3566719,39858518,594321,495035,<not supported>,216731,<not supported>,107790032,131642,41352293,17973,258652,122036,66793089,57530000,8927000,88488538
6776171.exe,606571553,904673461,2535208,856393,191718183,2540365,4817,188895482,2513557,281566896,5394372,146441312,1381680,1239779,<not supported>,411366,<not supported>,291987746,596041,150589896,32771,9297,46442,179191851,166747000,11981000,200145962
6962942.exe,139782457,271347412,431822,87828,68157178,123926,520,67965498,121341,62788688,559597,42767308,283291,243222,<not supported>,42753,<not supported>,60237274,17358,33533705,3001,2,5567,40505907,38156000,2008000,62871960
7204213.exe,894036528,1055924099,4476427,2158269,234172410,4355643,9894,236020298,4433677,343351677,12017739,173688247,2205091,2675383,<not supported>,822460,<not supported>,353826192,1092143,172277746,59252,4643,67431,264208084,248850000,14991000,285106770
7457995.exe,312076481,662225447,744682,131287,139814621,875247,1037,138309657,1192535,206295513,848367,108499056,461836,193780,<not supported>,90227,<not supported>,214219388,51529,118007788,11516,168,14291,91340655,87009000,4000000,113137444
7590448.exe,572107845,642705942,3656831,1673544,141982546,3317394,9895,143820324,3386153,171435772,7458199,91050353,1771272,2140794,<not supported>,732047,<not supported>,170731183,849956,87603197,64550,1471,97728,167398723,147068000,20009000,188844954
7957547.exe,311669839,657616342,728615,125295,139926220,837480,1035,138564760,1150197,208033306,843629,109332697,464103,195913,<not supported>,90604,<not supported>,213292942,52098,117215926,11135,196,13095,91549823,88318000,3010000,112771245
