file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1519241.exe,380268614,474853950,596473,82667,109947713,1473530,131,110190844,1466210,13054870,227406,3746386,331421,89824,<not supported>,40667,<not supported>,11439132,17702,3639827,3655,82,6635,112252317,110684000,997000,160064070
1599310.exe,270230162,297424766,504173,68344,55894008,7077942,133,55629779,7072220,15727909,233395,1223101,273297,66803,<not supported>,29508,<not supported>,13693126,9839,820234,2421,0,3618,83214406,79744000,2990000,105039508
1831963.exe,508426208,153812226,724866,100141,47230624,6531427,131,47562257,6522675,14233934,274854,2284176,464739,120961,<not supported>,54287,<not supported>,12481591,21673,1750261,4752,51,7925,151546542,150270000,1001000,172424710
2167115.exe,139532190,89829697,333252,47493,18441384,314618,132,18148915,314734,8066411,160931,1808969,159465,35853,<not supported>,15615,<not supported>,5968171,5098,1543492,1275,0,1896,44275541,42937000,998000,65374424
2512213.exe,84414504,86670203,359816,116021,16968939,142974,2178,16761908,133984,11642027,525668,8146720,540754,70669,<not supported>,155949,<not supported>,7458742,18981,1797832,3254,0,1337,28256267,19929000,7971000,50751529
3221292.exe,93975098,53711768,459874,149799,6547827,118255,2180,6388982,112965,6835007,420278,4083645,168467,66144,<not supported>,146696,<not supported>,6859353,55627,5057534,10939,51,8724,31342812,26016000,5003000,51657878
3316605.exe,154971183,57291058,400475,57897,13514136,313996,132,13447056,308132,5112929,170435,790022,182509,57158,<not supported>,20748,<not supported>,3192769,10708,534407,1401,39,2941,48177727,46841000,996000,70047077
3562925.exe,507048097,161188177,819040,101510,46939317,6159995,134,47021088,6143525,17517499,256735,2519951,469583,123529,<not supported>,53248,<not supported>,15539963,22752,2833859,4965,354,8783,153817772,151395000,1992000,174523620
4443566.exe,538672891,167487926,952809,212958,49822582,5894273,4039,50546520,5820356,25415806,910813,15467251,592351,130834,<not supported>,438873,<not supported>,18186803,76042,5734069,10866,0,7231,161978497,157706000,3992000,180609144
4977530.exe,520848929,160580450,848264,106249,48606915,7488915,132,48640178,7469866,14339217,266959,1452608,467925,125247,<not supported>,54986,<not supported>,12087023,21824,1776332,4841,321,8554,155158594,153968000,999000,175594887
5009868.exe,5201752,4346331,109908,17532,1070789,42522,132,1070001,42150,1491158,82398,777827,60603,<not counted>,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3197366,1928000,964000,23898590
5207650.exe,549456625,233032861,822676,104458,46689378,6498028,128,47517773,6643298,14717188,315162,2094220,507343,144684,<not supported>,61679,<not supported>,12879106,18567,2024589,4643,0,6815,161275670,159786000,998000,182816634
5312206.exe,582760333,286075895,891596,116236,65568673,7391240,133,65608305,7430442,14640441,308555,1752923,524700,138748,<not supported>,62535,<not supported>,12545658,25530,2001702,5283,76,9253,172801106,171534000,1003000,193527750
5569369.exe,532775171,157340192,844003,106421,47554773,7666423,133,48275458,7791030,14261168,283903,1783064,469268,124161,<not supported>,55513,<not supported>,12028475,18039,1478148,4586,213,9241,158020454,156779000,998000,179474027
5610334.exe,529934022,973688664,894110,109678,129736254,7219224,134,129691834,7251277,168052626,296542,23759914,509130,134496,<not supported>,57966,<not supported>,175313427,18387,24232025,4507,432,9485,158478724,157159000,1001000,179091535
5654000.exe,527805222,976518559,859145,103338,129950678,7136179,131,129782889,7200664,167593566,291192,23581311,489689,128915,<not supported>,54871,<not supported>,174547474,19967,24139473,4527,0,7864,159182051,158830000,0,180740806
6121982.exe,100357704,76721522,330239,50090,12553241,288674,128,12575808,285137,4690244,141840,698643,105986,26847,<not supported>,12678,<not supported>,3085533,8170,646601,1492,77,3962,32993897,31617000,988000,54177994
6277159.exe,531638416,971957121,856810,119561,130442781,7251473,134,130785769,7224030,169875377,293397,24129813,476782,121988,<not supported>,56303,<not supported>,176523166,19381,24727852,4959,65,8584,154850639,152416000,1992000,175370604
6366782.exe,2317206,2589084,71485,8029,511108,26078,62,510320,26028,707920,48489,<not counted>,<not counted>,<not counted>,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1257575,1013000,0,21987755
7568135.exe,162127192,146926836,329032,51563,17036584,179109,129,16997632,185684,36882379,179565,28009946,184629,53610,<not supported>,19656,<not supported>,37935116,6828,28371536,1315,0,2498,46543099,45206000,1004000,67398268
