file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1782229.exe,1431329647,2045379558,5178508,166301,205825297,1288861,2086,205350145,1300603,303105678,736323,103634394,3645396,246549,20210,213367,90745,307272260,41942,103825012,9241,21164,11907,393818000,5997000
2045625.exe,1541175909,2060043316,6680129,688877,209358772,1316521,4045,208856052,1313385,307873656,1384368,106892632,3815113,247542,25602,166318,29368,310080357,41374,104295619,3598,6427,11796,408558000,8010000
2358242.exe,1996350651,6851494033,7726829,511873,702900708,2355886,2171,700314925,2372935,1393842397,1307521,1002529519,4247130,292405,25513,247270,53773,1408816038,55822,1009407448,6348,10345,13995,537314000,5002000
2468821.exe,1537498565,1833940286,6665379,426809,208119586,1332510,4045,208033912,1334303,307917172,921133,104666547,3823214,267107,16145,296801,155495,307056148,50390,104344556,16288,38142,14271,410449000,6990000
2468926.exe,1431043088,2624710669,5824943,367019,207671978,1292234,1106,207775493,1291217,306418220,926333,103968559,3181475,205963,17218,154888,35501,304836702,38458,102985844,3480,6205,10169,384753000,3997000
2578381.exe,1520403443,2033220274,6687583,613028,206055000,1298733,2097,206075000,1297959,305884061,1039189,104145662,3377656,220878,19552,165960,26606,306659654,40598,104171696,3788,7029,11212,408088000,6001000
2679630.exe,1229741051,4101959301,5984997,865013,408335591,2243365,4040,403720156,2217325,592522708,1563689,203228468,2916639,197616,32014,161954,25110,622055315,35433,208558262,3085,6524,10134,325820000,5996000
3095657.exe,1524895484,2961942050,8273998,545818,317762757,1368951,1114,309781655,1336743,307732398,1082450,105871242,3648503,345772,43216,516404,46574,372747842,62524,138268929,4363,156574,32009,386403000,1001000
4162675.exe,1412050621,1830817403,5774335,396697,205535966,1289095,1107,205648213,1294821,306284564,807577,103354679,3158505,214899,19490,150210,24526,306355202,34080,102485804,3145,4712,9178,378439000,3994000
423802.exe,1548767685,1960755921,8758555,1261261,214434385,1505487,2228,214651216,1498416,314800435,1654563,106541683,3924007,226589,21970,183200,43781,308596294,42865,103671275,3916,7394,11525,409633000,5994000
4833711.exe,1689550111,4295426742,6818246,497267,510987846,2326422,4153,509451911,2307449,1001993997,1757157,799090263,3673766,292202,41443,186534,30089,1030012689,42540,817560646,4352,7801,11083,449975000,6999000
4860949.exe,1526117707,1829171292,6447118,501388,207282010,1325255,2091,207374127,1325071,307223822,895578,104864022,3366578,243224,17709,304417,157468,305586473,42968,104376497,15596,12791,14694,412065000,3000000
5230409.exe,1550849406,1937303184,6902948,605074,208718857,1349109,4037,208860155,1342046,308984612,897775,104565357,3720748,243399,14271,298363,159920,307059247,48304,104194289,17218,37727,15146,414490000,3003000
5484546.exe,361525026,861171039,2206101,379660,199364679,1064848,2087,192435605,1049606,195006367,681546,100236818,991430,77928,13806,38752,6218,216109025,9898,108734210,799,1074,2267,92003000,5000000
6441583.exe,1415740384,1831410240,5594542,406733,205281804,1275101,1109,205412898,1273315,405478556,772582,103110217,2907645,203160,18050,148462,24662,408299156,33951,102458058,3228,5013,8893,380049000,2992000
6468699.exe,1534467998,1833847913,6391159,452218,207789693,1316034,4042,207517646,1313399,307626357,864963,104347617,3537166,246233,15350,294471,158428,307321397,48020,104271711,16863,39876,16294,413180000,2000000
7112423.exe,1481459496,4337551375,5902540,329792,598986384,2301418,1125,597083381,2303113,1092285894,878006,701624538,3281283,242607,24443,185254,29108,1115006826,38490,710088416,3463,5691,11022,396949000,3999000
7743700.exe,1418705892,2029998557,5907310,426096,208002235,1290778,1108,208145670,1290612,406108176,769173,104361632,3045107,205786,17852,162075,24837,407732501,34663,102348290,3161,4809,9732,384258000,2001000
7870660.exe,1408214284,2038960299,5833990,509406,207846090,1299139,1117,207868917,1303588,308750984,907575,103857341,3085695,224475,28079,150137,24587,305413994,33668,102513330,3120,4860,9014,379674000,2003000
8523429.exe,1339051290,4559858135,5947107,538428,599023298,2244298,2111,596010528,2257039,1188364317,1068820,900808003,2967945,244573,40298,145779,23572,1224738489,36315,918008702,3146,6355,9080,359031000,5000000
