file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
145020.exe,691248982,816484762,29897751,4747995,164278603,3391812,10936,161118630,3464939,226085698,10193505,111556084,13057632,3852074,955972,1570319,999621,214605857,381911,119677075,88286,185608,63384,103202000,20039000
2209419.exe,641187893,835772099,26571697,4164194,173726024,3707998,11907,169344820,3527635,216434523,9571260,108772246,12070900,3333629,733138,921990,540694,220277298,397339,112146495,130035,137814,36623,72967000,11770000
2536350.exe,640343695,830565741,26610995,4222962,166899209,3673302,10335,165330750,3471432,217763189,9652817,112392692,12026768,3453279,820150,888399,505979,223095507,380442,114715817,62527,136648,51754,74195000,10026000
2547962.exe,573764774,485569469,19112965,6875029,92569493,834069,3654,97334966,834297,151648543,5769360,91223619,1723506,2854001,1099348,199031,114285,169700960,869200,77626829,12453,13490,6260,147175000,7008000
3902259.exe,872772657,1422985277,28282247,4532707,287735952,3918516,9745,276657115,3778915,417114816,10789974,223657726,11849790,3727315,930990,1132632,584802,446110596,358135,240628119,80255,164607,52690,140231000,8013000
3969157.exe,1067478538,1323577364,39153383,8918378,300098672,3765166,14187,323195010,3911658,496223126,11264227,273761282,14320565,3721494,924014,1752647,864445,399145638,648470,199408761,209171,146043,104061,189965000,10051000
4245198.exe,646207925,784451385,27396720,5224972,157576042,3544763,10146,159164352,3646668,216331380,9719744,114390783,12203117,3245578,824162,985579,571467,203062722,453199,103390467,139823,151275,57271,74885000,12143000
438014.exe,882915609,1347917200,28855930,4945624,282657155,3912976,9067,289224666,3694956,438113355,10218870,237519727,12004995,3927923,926919,849589,501552,416129146,527122,219903350,60227,154497,42222,146452000,4012000
4757111.exe,630632743,800458010,26981313,4023991,156157548,3461704,8973,153461421,3285646,204936464,10286528,104330372,9925818,3728341,763106,881690,649567,227142364,351941,115201361,93462,161701,34324,71726000,10102000
4873112.exe,638197985,487123270,22735818,9645981,95787490,848537,4827,102004124,840618,157221983,6830077,94423061,1900735,2877170,1397924,1490679,495904,143556112,1109027,68243395,269587,12619,20024,164432000,10026000
5401467.exe,644825491,496979865,22754089,9406297,97571239,877705,4436,100459785,876052,152974258,7156883,89247770,1944626,3247388,1562775,910299,323238,144863991,1142140,70787921,197878,14765,9873,166682000,8032000
5682441.exe,1109189258,1008291317,34084881,11484315,201612091,1269368,8464,206308087,1359256,311988282,12967131,164168784,3289729,7587390,2383803,783759,1592893,278491989,1496902,144797947,143776,51493,17857,282954000,16997000
5949121.exe,611066013,795512847,26828797,4901951,154504523,3330025,8970,150751269,3312959,198989684,10695800,103026787,10154512,3254191,647652,1028950,424344,226045194,302349,114208931,40544,161430,58121,65666000,11939000
6306969.exe,663308370,752797951,31254038,6066421,158022167,3325337,10039,158711159,3387191,216350067,9884032,114352228,12312550,3092624,673094,1150665,467391,212499657,484303,102126196,81514,126072,56770,79555000,11933000
6925989.exe,856943840,1356323233,29162638,5810027,276086534,3576983,9351,277128147,3552501,416720730,11408279,229670767,10665505,3332924,760342,1111208,728321,437600226,357266,232587696,71128,195989,35046,134031000,9069000
7241259.exe,625880476,533836258,18937312,8613991,113411649,985070,5779,121102558,983041,180182455,6852186,91941013,2272440,3256959,1763267,1591460,890604,144432542,979875,70253873,178922,38104,44619,153854000,15984000
7382941.exe,598186936,765686589,29113782,5343991,148224489,3296229,7999,144842930,3143468,196856332,10039554,106390419,10577679,2879564,521197,1027973,440014,226169470,307886,118003235,47454,156023,30020,67784000,5930000
7511176.exe,653103337,768388452,27671343,5346477,156429800,3504845,9357,158083625,3592841,213737094,9818733,115655969,12528083,3205907,804713,986795,380072,210376380,473925,104514561,44996,136749,43026,77637000,10082000
8157367.exe,687867645,814586025,30963173,6933796,162217136,3367918,10728,153536663,3363127,199541052,11919140,106288234,10211607,3339385,902758,1413966,674115,232332297,474501,117583205,152810,172627,58850,82273000,17396000
8686515.exe,641934468,800028483,28334659,4586944,160413424,3682000,9163,160922392,3560557,212788225,9581596,111878099,11889090,3433327,828190,1173593,525162,217888625,439330,108069311,55097,138979,55192,73266000,11040000
