file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1230547.exe,154715774,110705958,2559060,382592,13013126,424734,68,14676769,414559,14483800,536752,7991311,917249,117064,6847,72605,2084,285377,3505,173725,344,602,1692,41139000,979000
1647016.exe,665905313,802783430,2856995,203785,56518881,193262,134,57258347,209008,6692051,466653,2734089,1698974,122128,9420,69815,11663,1131681,16338,704492,1469,2918,4482,180091000,0
1983458.exe,1230061200,1690760083,4907004,220890,179256290,273126,129,178994839,272654,5671701,438103,1519972,2590153,167667,12195,131295,21354,2272257,29989,2101884,2745,3480,8530,330290000,1995000
2344548.exe,95905085,68433434,880073,117029,3977068,74358,134,3974280,75686,3052684,168364,400102,296024,15561,912,10299,1702,177929,2499,109471,206,340,605,24483000,1020000
2492423.exe,155497146,102240652,1281965,153378,6470593,163854,133,6428211,126109,3418361,187792,219686,352681,23754,1680,16103,2728,276246,3764,177800,338,682,1767,41042000,1001000
2708553.exe,1229166051,1689095769,4648368,183951,178740297,262843,129,178736980,265353,5703432,464393,1722860,2563118,161109,11044,136364,24148,2504261,30406,1497772,2857,3800,8361,330570000,1997000
3942378.exe,148401468,99948359,1112767,96929,4582760,119156,68,4652014,83741,1798681,113001,187810,345000,22105,1351,16306,2688,257891,3830,170609,403,1415,1817,41303000,0
4162716.exe,152010945,106702785,1344801,173912,5791218,167308,133,5926623,120827,3534038,176604,264095,357325,23417,1856,16364,2786,271560,3842,174165,339,1119,1786,41063000,1001000
5070692.exe,92834626,72136209,886879,108098,3903838,72358,137,3914300,71861,2961622,146750,388059,308725,17216,2090,10861,1703,287087,2364,146601,215,368,646,24065000,2005000
5111284.exe,153297199,94267936,1283602,153017,4082497,98857,129,4060976,90762,3317578,179139,258333,348096,23373,1842,16832,2671,278918,3885,174517,378,1412,1810,41633000,0
5466468.exe,150499854,120057082,1315335,169376,4181247,98713,135,4163585,89000,3374835,186520,179254,348286,22129,1335,16806,2724,297070,3917,179728,415,1433,1814,41477000,0
5474729.exe,285939114,202257940,1639069,155955,5384974,107201,134,5258236,106296,3366673,212178,352345,665809,51129,3611,30772,5037,526200,7183,344198,653,1069,1839,77660000,0
5598721.exe,59521315,54647569,1755428,255417,4353436,86967,134,3514274,65792,2598095,122309,67128,134638,8303,533,6498,1070,1197888,5718,705217,520,2366,2207,13506000,1929000
5722411.exe,83430319,82137791,964985,135661,3705077,79988,135,3718757,80779,3493911,189224,139987,219547,13920,1404,10338,1526,178274,2291,101963,188,305,552,22823000,0
5999868.exe,159194135,114306617,1256544,143820,4000825,97484,133,4072042,98670,3851673,190647,281234,362931,25458,1391,16920,2803,279989,4013,179759,352,589,1251,43383000,0
6578108.exe,1233585910,1692651625,4888619,184537,178601522,272242,135,178903216,271409,5756893,476579,1820583,2806690,184171,13021,133772,21827,2225221,29992,1395412,2754,4464,7992,335509000,1997000
7823228.exe,146711442,113342674,1282277,151648,4349749,99015,134,3923183,85226,3271505,172614,288955,319714,20680,1261,16119,2630,264514,3605,219737,600,1794,1949,40127000,0
8001049.exe,157226464,111085543,1241257,136598,4078570,98317,132,4085519,99410,3524612,188276,315175,341733,21426,2806,23293,3626,353689,4036,204227,400,500,1331,42960000,0
8588479.exe,144411691,114369516,1353111,165250,4295183,104013,134,3869965,87193,3255505,174684,178415,334772,21211,1333,17269,2653,260222,3681,167418,603,1806,1878,39337000,1008000
941239.exe,71666077,104855111,1041297,156743,5377255,95391,128,4721070,84888,3097411,110826,183324,181695,11441,715,8353,1315,139346,1864,86619,165,1001,1375,18164000,1912000
