file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1489349.exe,120553540,64131432,385866,54623,14768583,308681,126,14885884,302500,4925071,153562,384642,122140,32585,<not supported>,13897,<not supported>,2726228,4654,608724,1579,105,3964,35501000,0
1599310.exe,270391679,298369663,532738,71322,55957335,7128519,132,55902613,7190950,15573724,213491,840770,254564,65087,<not supported>,28110,<not supported>,13709902,7889,750714,2211,0,4330,78101000,1001000
1643497.exe,396721634,863957491,708878,87026,177866823,647492,136,176722206,654700,224818672,273663,152786704,390073,102867,<not supported>,42309,<not supported>,234421956,19560,156030991,3710,0,9362,117450000,1990000
2350693.exe,219804782,244233313,393323,55529,27624386,433866,135,27605468,439794,39552372,205536,6571699,241642,65394,<not supported>,23354,<not supported>,40053219,7736,6104629,1801,2,2799,62711000,995000
2490708.exe,521927542,172651701,870740,100715,48105120,6690974,134,47838831,6617668,17528735,286109,3616430,468702,127192,<not supported>,55105,<not supported>,16140218,25344,4205990,5149,192,10354,153473000,0
2827190.exe,89450046,58475448,320375,52098,14332931,247837,128,14474917,243091,5085900,152757,579483,120194,38215,<not supported>,12375,<not supported>,3034690,7953,644635,807,0,1279,27262000,1009000
3316605.exe,154297487,57783568,378765,50580,13547959,297752,133,13406796,299287,5141050,165017,999203,198604,70647,<not supported>,24470,<not supported>,4550346,10300,1446054,1549,300,2609,46180000,1003000
3933685.exe,5977258,5356596,98833,15304,1004526,38206,132,1003734,38149,1461398,81082,348180,37247,<not counted>,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1081000,1081000
4253487.exe,292316012,324833384,567616,94556,71306291,6641846,2178,71789879,6356842,16280980,239824,2464190,323877,90650,<not supported>,38848,<not supported>,15416999,42720,2170502,5152,8,6173,86328000,3011000
4537272.exe,129123748,68374306,351235,51213,14329563,334486,132,14241081,331791,5424659,147889,444376,126855,33031,<not supported>,14705,<not supported>,2686508,4361,418604,1180,0,1822,39848000,1943000
4977530.exe,521014063,160627728,910996,104932,48525863,7475769,132,48783714,7543857,14568858,265925,1584421,499794,129702,<not supported>,56119,<not supported>,12265320,18580,1714332,4919,366,9422,154433000,1992000
5312206.exe,588603568,291796430,982804,132224,65988972,7457355,131,65934163,7416545,14918988,282837,1610424,492962,135055,<not supported>,60647,<not supported>,11993279,19018,1930444,5569,419,10714,174235000,1001000
5899769.exe,503982173,154754926,809266,107047,47665950,6508392,134,47595201,6453436,14251133,273594,1551992,445809,128679,<not supported>,53388,<not supported>,12422360,20332,1850477,4793,352,9192,150212000,1001000
5943722.exe,519389526,206422659,883217,111144,47875319,6825712,131,47891435,6826218,14331455,281765,1554374,457737,122701,<not supported>,54604,<not supported>,12483850,20224,1779330,4764,336,8966,152795000,998000
6130154.exe,561236822,212387271,918344,111584,57910049,7284513,131,57867646,7344495,14778453,313375,1946253,538560,148947,<not supported>,61390,<not supported>,12377155,22282,1682834,4852,309,8110,166280000,1001000
7079101.exe,302249358,109286025,560991,83545,31274890,4470279,133,31063169,4468241,8998586,212188,1116860,289536,87164,<not supported>,33615,<not supported>,7015138,15181,1205203,3091,247,4321,89458000,1005000
7283440.exe,509024232,165942932,784761,100837,47902767,6557350,133,47961092,6500195,14352942,269530,1669721,472395,133597,<not supported>,57725,<not supported>,12445765,21373,1774647,5062,28,8526,151519000,996000
7584647.exe,88956400,49402194,309119,46717,13003014,307974,132,13093979,305924,4598038,130553,511902,116341,36207,<not supported>,12584,<not supported>,3040113,8106,670464,1305,0,1257,28196000,1007000
8028684.exe,7701897,6963511,97904,16374,1039880,38803,131,1039088,38746,1502113,78900,139100,<not counted>,<not counted>,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1761000,0
8516128.exe,55379646,42580112,289630,43551,5743900,139385,132,5632064,135621,11768512,106602,8426604,62736,16722,<not supported>,7002,<not supported>,12349468,2048,8874186,527,9,2393,15828000,2967000
