file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1950459.exe,305925127,659849061,718900,153722,137085932,1268213,520,135228367,1571261,195820382,772471,109068568,399949,174430,<not supported>,78196,<not supported>,221218454,25901,121503926,3960,0,7263,86624000,2987000
279056.exe,112975295,242284821,465587,98612,55533674,508785,523,50568008,871924,64805212,710874,27269400,192192,144941,<not supported>,37093,<not supported>,58003814,14090,22443182,3086,28,6645,35353000,2020000
346612.exe,440517860,772947779,1609803,377959,159260324,1214440,2896,157034918,1209490,241807218,2256232,123982314,962067,662554,<not supported>,249569,<not supported>,260077965,256046,132981424,21306,209,25034,119276000,9020000
3654061.exe,213781732,321231488,1202610,380846,70363226,998811,2478,69163181,994120,92723870,3187238,39346042,632856,478418,<not supported>,221651,<not supported>,106504261,277310,40682582,18795,16,15018,59176000,6903000
4104687.exe,300076451,644687011,614065,136948,136328845,418477,520,134727319,834792,208819460,534178,106945599,419614,160680,<not supported>,48082,<not supported>,202513766,28161,109736585,4204,104,8871,91069000,1000000
4227908.exe,411040773,759936315,1343843,465168,162520704,1160805,2668,161986938,1270859,247281804,2538703,126396250,677705,360498,<not supported>,243524,<not supported>,259134803,249961,127464754,18582,59,26185,119467000,4015000
4459631.exe,106809511,213076476,490116,128469,44666896,206118,915,45256563,470054,56411278,1083827,24622448,141890,686490,<not supported>,17485,<not supported>,53992003,14719,24648231,2414,113,5381,31136000,3013000
4606651.exe,640230603,952430394,3950315,2164078,199585335,1767223,15024,194190242,1838662,292489114,6335451,158785678,2386364,2565839,<not supported>,1121835,<not supported>,306839222,1187300,163048908,82180,10634,283626,120204000,8013000
4983117.exe,315558925,674483675,719569,122041,143051465,1069977,519,139782373,1511424,210846867,547401,105741031,414705,140527,<not supported>,62011,<not supported>,206813147,26984,106439465,5486,57,10148,92102000,3003000
5356631.exe,230061625,332631164,1273015,382961,71156282,1027733,2621,69188983,1010803,91574496,3534321,38877708,943935,656317,<not supported>,255930,<not supported>,112615315,370548,45419121,26210,6201,26845,59830000,6980000
5461966.exe,320191325,691652160,823606,117495,146281443,1049002,1035,144282538,1330772,213002944,851941,112513714,445088,168665,<not supported>,85608,<not supported>,211027311,55081,112114476,12001,119,14486,90779000,3990000
5595238.exe,304334959,656041246,671322,138227,140671168,581077,520,138619556,938338,208701565,776427,108800894,326779,173451,<not supported>,39140,<not supported>,204811882,24662,113108924,3973,97,9053,92179000,1001000
5672584.exe,311171893,630320317,781452,145288,138802272,390044,1035,139708646,489592,222702413,628098,115772323,451084,202691,<not supported>,86933,<not supported>,204219180,30455,108599075,8143,398,17067,91503000,3978000
5673322.exe,315550497,636573787,795038,142974,138138418,392856,1034,139617136,537607,220164483,653659,115082609,468701,212609,<not supported>,89213,<not supported>,204119536,35188,109963458,8642,319,17992,90859000,3993000
5811285.exe,112872422,207775948,694810,182169,49628067,272667,1945,51309550,584226,64653188,1208880,26965363,232812,607663,<not supported>,105082,<not supported>,55597332,37442,26804136,17578,117,17176,28601000,5720000
5914445.exe,410948815,764179612,1326250,452219,163080865,1152966,2668,161698874,1270176,247122367,2519908,126311794,715025,381134,<not supported>,242065,<not supported>,261337981,264827,129114279,20513,896,27510,117201000,6952000
7457995.exe,315414511,650137852,840607,141405,140415620,398850,1035,140263598,728736,217689718,707352,112907491,459187,210683,<not supported>,86445,<not supported>,204208993,39192,111636190,9075,195,17724,90096000,4004000
7590448.exe,559270176,648640389,3642149,1714280,142946690,3172079,9896,143990247,3344005,171639148,7427040,90536539,1819860,1985490,<not supported>,753698,<not supported>,170519000,846827,87857645,61185,512,74695,151253000,13931000
7957547.exe,309236618,642531875,818431,134746,139106701,414756,1035,140218590,762636,216105957,712246,113181568,467926,214548,<not supported>,87766,<not supported>,205031465,38902,112455967,10416,336,18998,92072000,2001000
844240.exe,309479166,664124926,626743,142433,136205222,1181038,520,134794161,1483809,196605390,818506,107756334,329341,163036,<not supported>,38467,<not supported>,220087394,23369,120782497,3601,248,7248,87001000,2000000
