file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1086590.exe,502144947,1408661139,1209075,117064,199875499,220627,232,199348104,221912,296819743,6475553,102456365,469394,461887,<not supported>,58190,<not supported>,304161989,22171,102813623,4932,218,9020,149612000,1994000
1573990.exe,1251081718,2349941730,13865135,5443839,318002898,667280,98331,314573622,682920,667355976,28153302,265861435,5068495,7811961,<not supported>,8618716,<not supported>,677447547,2306414,263455889,820387,17,371214,203969000,164975000
2703189.exe,1316249695,2294746525,13339577,5302625,328798592,714707,98337,326141870,726729,679895360,28567010,366234459,6493622,7343933,<not supported>,8731447,<not supported>,677940310,2189340,368500154,922682,115,413874,209965000,174970000
3384818.exe,1785549778,3113183869,9264071,5361152,458464470,872072,195548,457408317,889280,614608224,18979116,385322555,9537558,1137100,<not supported>,6076749,<not supported>,620142275,5137271,390685385,568958,65,1693538,277753000,248779000
4186402.exe,1033047125,1857998450,8182330,5264466,311432889,570805,98367,311702086,568631,454988119,16595668,238386147,4306965,934228,<not supported>,6031270,<not supported>,462019269,1997564,239935325,614255,147,472715,137953000,163944000
4374179.exe,1380373383,3048253914,13335361,5508836,511445294,738069,98330,503178670,737329,662408397,28895577,264731807,4736777,6969004,<not supported>,8005169,<not supported>,690096174,2069429,261047876,803949,34,602044,245488000,158669000
4502274.exe,1015610195,2021802366,23942171,2185691,267115876,1087199,15853,265637045,981247,487289293,36201819,197717290,2029736,9756429,<not supported>,13618876,<not supported>,499575820,1071798,201136479,92048,27223,396866,202878000,1998000
4955200.exe,1275636850,2536331371,13780153,5440732,317553157,698910,98474,315301440,680662,677246038,28931556,264955906,5236390,8017018,<not supported>,8746540,<not supported>,686343641,2385492,269993356,866374,3154,534174,226341000,150226000
5156250.exe,1256326069,2332431366,13784199,5560233,314681104,690720,98337,311055854,705160,661398829,28059452,264244821,4790838,7471316,<not supported>,8455524,<not supported>,681516403,1955598,263085853,840403,58,548827,212843000,156884000
5481495.exe,446205397,1422676259,1230068,125082,199515990,211760,430,198594937,202296,295792185,12456843,102466030,412433,405957,<not supported>,223391,<not supported>,305804764,18380,104196999,4427,221,9228,128564000,3013000
5599936.exe,1297866371,2443336836,13628844,5457421,315266487,721488,98340,312190888,716569,663533516,28873381,359824746,5026715,7637657,<not supported>,8710521,<not supported>,687709175,1889912,366784595,863013,750,495967,207910000,174924000
5696434.exe,1193698457,2360485286,8463597,5286556,316059733,615692,97889,315720508,620735,459593715,17157609,340064168,4737983,994469,<not supported>,6034225,<not supported>,458367639,2374901,337778956,583108,103,318870,187125000,166111000
5818310.exe,685633611,1748063909,14468889,155309,213463622,304940,432,212554433,302479,420366025,30179409,152575779,630499,4820383,<not supported>,9052852,<not supported>,431685218,20877,154786163,5593,50,9414,201092000,1000000
5824854.exe,444889628,434793501,6949613,934051,81390892,3852395,6236,88457047,3710983,114277011,7918295,58776257,7450360,3792465,<not supported>,718045,<not supported>,108895241,556520,60829679,73661,76403,189270,7440000,0
5867753.exe,541183080,1515089887,1389258,137082,199506421,250206,326,198490679,248916,487851808,12562713,104109220,485306,472026,<not supported>,196581,<not supported>,513256664,17902,104490850,4569,241,7495,159868000,1998000
5926702.exe,772914020,908322645,7903409,5036694,121403380,480908,97898,119596323,480684,203546950,16338228,160566754,4328231,1264818,<not supported>,6093575,<not supported>,205864737,2050097,163902845,812448,432,315967,67929000,156836000
5980254.exe,1287552763,2378986674,13895384,5492364,311851652,708181,98331,308795464,666113,671797176,28855750,364246329,4913628,7688207,<not supported>,8559135,<not supported>,697773062,2422124,366012487,878042,890,341373,212146000,165113000
7309424.exe,547125856,1708957662,1361778,146736,200137287,256343,425,200057932,244372,494006192,12651926,104756595,510360,471640,<not supported>,195673,<not supported>,511313167,17829,103643704,4426,85,8015,157473000,2006000
8032489.exe,484063544,1436403353,1098949,112237,194868663,248563,228,197149936,254044,362389556,6489287,89866758,450938,421476,<not supported>,52330,<not supported>,376327796,17181,93721222,4312,446,7853,141326000,2004000
8576029.exe,1059727520,1989369668,8380841,5288610,302456446,568279,97899,302342675,569205,447747598,15925602,334134843,2937208,948702,<not supported>,6109838,<not supported>,449696727,1896301,333496930,589661,922,377816,154267000,157272000
