file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1735981.exe,550725528,939829418,4350279,770462,199751996,1398704,2834,200873151,1242079,310860905,3725059,167842874,1218667,2349541,<not supported>,537876,<not supported>,308851497,854589,169507998,176528,18958,20885,152869000,12988000
2408959.exe,474741614,892298949,2996480,496521,185817971,966773,2011,185586902,961660,295295005,2740731,167802161,817605,1578597,<not supported>,266586,<not supported>,315964586,576061,169312976,142308,1462,20256,136257000,6011000
3675256.exe,199556910,325116677,2099399,342367,64640455,504964,2042,65479099,491010,93840141,2207779,51604837,450017,1483122,<not supported>,244830,<not supported>,103104284,537929,51014660,144374,70,13502,54237000,3013000
4166218.exe,227204175,351705458,2499184,584452,68948357,512864,2637,68062557,501306,93905235,2929088,51261958,583157,1804728,<not supported>,330757,<not supported>,110394640,693149,55445319,177471,19,11557,59198000,8026000
4381451.exe,355328754,411689075,3804402,887627,81654174,642003,3023,80462471,623208,112976402,4331969,61034813,789250,2886480,<not supported>,412295,<not supported>,121858719,1064601,63317274,155515,12739,22514,106584000,6972000
4540243.exe,984380772,1313829300,7176376,3773062,271179755,2278712,20776,265709015,2364510,388977361,10036841,219652189,3537407,6184090,<not supported>,1432483,<not supported>,391849807,2259973,229150937,286592,27511,597987,163267000,8013000
4860832.exe,483349737,904047988,2843595,525184,186719738,970159,2001,186177684,959189,292310084,2922172,165018615,853465,1588369,<not supported>,268562,<not supported>,316286837,581111,169198143,139613,3726,23002,137562000,6977000
5461201.exe,223689583,349925024,2901498,571795,68038249,590359,2459,67562991,574601,92451309,3155108,53197213,536253,2131494,<not supported>,269520,<not supported>,113923679,774395,56360804,191411,304,9002,61714000,3981000
5528880.exe,209870748,336413902,2378492,465460,67270546,538774,1918,67476958,520149,92830915,2548702,52170817,508098,1555493,<not supported>,253620,<not supported>,107853013,597209,53259664,156465,38610,40300,57543000,5952000
5557634.exe,293598362,414118968,2646398,1023265,82452305,279417,4042,80952795,293340,106656799,3183613,58015349,731970,1693881,<not supported>,561024,<not supported>,118687056,743910,62848117,299991,297,19112,80230000,7020000
6164655.exe,255127732,377427641,3152643,604679,74807327,760669,2540,71469988,764942,96331430,3582255,52022994,696725,2471756,<not supported>,423720,<not supported>,103454119,901063,51843736,176648,152206,114493,69022000,8874000
6968005.exe,281461232,357823079,3220813,880825,77224093,621045,3225,77941162,595221,105333966,3485624,57047739,844657,2007286,<not supported>,521967,<not supported>,102720318,1064775,52205157,255227,92,13191,76087000,7008000
7117658.exe,234102997,356782129,2490775,596783,69370260,532870,2638,68679721,495156,94318455,2897948,50395705,549358,1885921,<not supported>,295055,<not supported>,108131336,686914,55273364,177633,315,27648,62835000,4986000
7240130.exe,491352371,933893753,2795675,549722,188692977,958154,2425,185669131,953350,288380363,3095611,161234163,859969,1771939,<not supported>,262208,<not supported>,318252957,584753,171670344,138463,12,14293,138852000,7043000
7244472.exe,233664243,355380564,2456283,506791,71209198,574899,2283,71222548,535799,98290953,2819992,50463916,545212,1928174,<not supported>,262687,<not supported>,101744257,786992,52270283,150121,125,11666,63610000,6957000
7380878.exe,514786079,938244383,2814211,505359,194351638,1086474,2426,192867015,1065027,300349914,3046666,161819331,1032206,2103504,<not supported>,338246,<not supported>,300712723,867129,164556493,161519,35477,18128,143444000,7969000
7534269.exe,1125119265,1105796696,9481866,3223662,242649719,6575168,6973,242146862,6390033,352427925,10928346,191442000,2694127,6175558,<not supported>,855348,<not supported>,362435284,3556792,192589282,330204,5822,68796,317763000,12990000
7568057.exe,254690098,410333913,2673447,403988,86920094,623352,1921,87277659,594069,93040275,2534659,60953156,639212,1788754,<not supported>,274092,<not supported>,95586391,718537,58300376,120949,180,20657,67501000,5955000
7632862.exe,106889712,179346254,874841,180979,34760373,212453,3019,32509933,198692,47429600,867548,32685609,314178,345982,<not supported>,219310,<not supported>,59469812,122538,33095482,6708,144,7041,26907000,6975000
7824960.exe,486323911,908336204,2908214,536793,186864335,952530,2028,185488243,949328,290221168,2905315,164209713,844431,1599654,<not supported>,268965,<not supported>,316992105,579204,170239004,141766,260,14638,139698000,4989000
