2084242.exe , 6.112365722656250000, 5.957519531250000000,  ,  ,  560, 528, 24
2084242.exe , 6.138183593750000000, 5.974121093750000000,  ,  ,  547, 531, 16
2084242.exe , 6.136291503906250000, 5.984802246093750000,  ,  ,  549, 532, 16
2084242.exe , 6.100036621093750000, 5.944519042968750000,  ,  ,  549, 525, 24
2084242.exe , 6.065979003906250000, 5.921081542968750000,  ,  ,  547, 535, 12
2084242.exe , 6.069091796875000000, 5.919860839843750000,  ,  ,  547, 523, 24
2084242.exe , 6.080322265625000000, 5.921142578125000000,  ,  ,  549, 529, 20
2084242.exe , 6.056884765625000000, 5.898193359375000000,  ,  ,  548, 528, 20
2084242.exe , 6.315063476562500000, 6.154907226562500000,  ,  ,  554, 537, 16
2084242.exe , 6.080261230468750000, 5.919128417968750000,  ,  ,  549, 529, 20
2307838.exe , 4.579589843750000000, 4.422119140625000000,  ,  ,  372, 360, 12
2307838.exe , 4.580749511718750000, 4.438415527343750000,  ,  ,  376, 368, 8
2307838.exe , 4.572753906250000000, 4.432495117187500000,  ,  ,  372, 359, 12
2307838.exe , 4.587402343750000000, 4.434692382812500000,  ,  ,  373, 357, 16
2307838.exe , 4.593200683593750000, 4.438720703125000000,  ,  ,  372, 357, 16
2307838.exe , 4.554504394531250000, 4.410461425781250000,  ,  ,  373, 361, 12
2307838.exe , 4.543945312500000000, 4.398559570312500000,  ,  ,  373, 361, 12
2307838.exe , 4.556396484375000000, 4.416748046875000000,  ,  ,  375, 362, 12
2307838.exe , 4.538208007812500000, 4.397827148437500000,  ,  ,  375, 363, 12
2307838.exe , 4.572509765625000000, 4.425231933593750000,  ,  ,  373, 368, 4
2337463.exe , 5.877014160156250000, 5.719299316406250000,  ,  ,  508, 456, 52
2337463.exe , 5.876159667968750000, 5.713867187500000000,  ,  ,  508, 460, 48
2337463.exe , 5.829101562500000000, 5.678833007812500000,  ,  ,  505, 466, 40
2337463.exe , 5.833007812500000000, 5.669616699218750000,  ,  ,  508, 467, 40
2337463.exe , 5.807861328125000000, 5.659362792968750000,  ,  ,  509, 465, 44
2337463.exe , 5.835205078125000000, 5.681274414062500000,  ,  ,  509, 466, 42
2337463.exe , 5.893554687500000000, 5.742980957031250000,  ,  ,  508, 466, 44
2337463.exe , 5.849304199218750000, 5.696289062500000000,  ,  ,  509, 469, 40
2337463.exe , 5.872253417968750000, 5.719177246093750000,  ,  ,  509, 461, 48
2337463.exe , 5.843750000000000000, 5.682556152343750000,  ,  ,  510, 477, 32
2538223.exe , 6.997497558593750000, 6.824096679687500000,  ,  ,  626, 618, 8
2538223.exe , 6.956787109375000000, 6.783325195312500000,  ,  ,  627, 622, 4
2538223.exe , 6.989135742187500000, 6.818603515625000000,  ,  ,  625, 621, 4
2538223.exe , 6.969848632812500000, 6.794555664062500000,  ,  ,  626, 617, 8
2538223.exe , 6.938171386718750000, 6.766540527343750000,  ,  ,  625, 615, 12
2538223.exe , 6.957885742187500000, 6.780578613281250000,  ,  ,  626, 619, 8
2538223.exe , 6.945617675781250000, 6.764160156250000000,  ,  ,  625, 617, 8
2538223.exe , 6.934692382812500000, 6.755981445312500000,  ,  ,  627, 623, 4
2538223.exe , 6.926940917968750000, 6.752685546875000000,  ,  ,  625, 621, 4
2538223.exe , 6.967895507812500000, 6.791503906250000000,  ,  ,  625, 614, 12
3428138.exe , 5.957031250000000000, 5.814270019531250000,  ,  ,  533, 521, 12
3428138.exe , 5.899719238281250000, 5.751708984375000000,  ,  ,  532, 520, 12
3428138.exe , 5.910034179687500000, 5.761291503906250000,  ,  ,  532, 516, 16
3428138.exe , 5.927490234375000000, 5.779968261718750000,  ,  ,  532, 520, 12
3428138.exe , 5.879760742187500000, 5.738708496093750000,  ,  ,  532, 527, 4
3428138.exe , 5.923522949218750000, 5.765014648437500000,  ,  ,  530, 525, 4
3428138.exe , 5.943847656250000000, 5.800170898437500000,  ,  ,  533, 521, 12
3428138.exe , 5.944091796875000000, 5.786376953125000000,  ,  ,  532, 520, 12
3428138.exe , 5.927612304687500000, 5.782836914062500000,  ,  ,  533, 521, 12
3428138.exe , 5.947631835937500000, 5.801391601562500000,  ,  ,  532, 519, 12
3523688.exe , 7.059082031250000000, 6.883361816406250000,  ,  ,  647, 627, 20
3523688.exe , 7.026916503906250000, 6.844604492187500000,  ,  ,  646, 622, 24
3523688.exe , 6.999084472656250000, 6.821960449218750000,  ,  ,  648, 627, 20
3523688.exe , 7.012878417968750000, 6.828063964843750000,  ,  ,  647, 631, 16
3523688.exe , 7.011413574218750000, 6.823303222656250000,  ,  ,  647, 635, 12
3523688.exe , 7.016113281250000000, 6.841735839843750000,  ,  ,  647, 639, 8
3523688.exe , 7.035949707031250000, 6.860656738281250000,  ,  ,  647, 628, 20
3523688.exe , 7.005676269531250000, 6.814758300781250000,  ,  ,  647, 631, 16
3523688.exe , 6.982910156250000000, 6.803344726562500000,  ,  ,  647, 635, 12
3523688.exe , 7.014282226562500000, 6.828613281250000000,  ,  ,  647, 636, 12
3661212.exe , 6.283874511718750000, 6.122680664062500000,  ,  ,  574, 558, 16
3661212.exe , 6.244873046875000000, 6.078186035156250000,  ,  ,  572, 560, 12
3661212.exe , 6.264343261718750000, 6.104858398437500000,  ,  ,  574, 562, 12
3661212.exe , 6.275756835937500000, 6.105468750000000000,  ,  ,  574, 558, 16
3661212.exe , 6.248535156250000000, 6.090515136718750000,  ,  ,  574, 562, 12
3661212.exe , 6.278259277343750000, 6.107788085937500000,  ,  ,  574, 566, 8
3661212.exe , 6.230895996093750000, 6.075195312500000000,  ,  ,  573, 557, 16
3661212.exe , 6.244445800781250000, 6.080993652343750000,  ,  ,  574, 554, 20
3661212.exe , 6.279968261718750000, 6.109436035156250000,  ,  ,  573, 557, 16
3661212.exe , 6.249328613281250000, 6.085815429687500000,  ,  ,  573, 557, 16
4448337.exe , 5.653625488281250000, 5.506958007812500000,  ,  ,  524, 516, 8
4448337.exe , 5.662780761718750000, 5.515014648437500000,  ,  ,  523, 508, 16
4448337.exe , 5.723571777343750000, 5.566589355468750000,  ,  ,  525, 508, 16
4448337.exe , 5.677062988281250000, 5.535766601562500000,  ,  ,  525, 521, 4
4448337.exe , 5.729492187500000000, 5.574768066406250000,  ,  ,  524, 508, 16
4448337.exe , 5.702453613281250000, 5.555786132812500000,  ,  ,  524, 520, 4
