file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1055487.exe,258684315,523719189,4351976,857447,95291489,538791,3673,87674122,606192,139786153,2267867,80168411,1555175,940320,129811,130292,69209,198309101,15042,107074920,7848,25635,5630,82109000,14018000
1085914.exe,554020658,823564057,27193235,2105171,180736230,3878806,7703,185454123,3628235,284174391,8658342,148603118,10226578,2916737,374239,1088728,635245,238650418,77015,124852640,56419,183040,74911,51647000,9760000
1102079.exe,231588278,495400294,6026593,958510,108580878,418041,3159,109629090,415207,173807797,1093501,96454223,1178504,497816,65600,398945,353348,140459006,28255,78456985,15080,24912,30241,54501000,7927000
1192664.exe,241346045,468832258,6190015,1432896,105812904,487037,3597,113124967,417828,177462316,1089974,101896649,1174238,510641,90588,444313,400027,141701710,19775,78464533,24923,28927,41197,60305000,5025000
1300054.exe,132649527,250284022,3914324,674092,48065801,176859,3261,43653854,178572,53860390,1265353,29126596,1301193,580755,154341,83539,63672,70890153,15259,37278070,4968,6366,6286,29725000,5945000
1307935.exe,446674501,610314268,23619817,3339246,120723197,2973168,7205,116103171,2929103,149366462,9244604,76326267,9608695,2323878,287114,883671,287720,170904417,54883,85049324,37074,165521,80876,27328000,4829000
1580081.exe,459293095,626642445,23641391,2214836,127288832,3132264,8665,124353093,2962012,161716074,8951551,77665599,9672095,2924671,388526,897815,590776,171491165,67263,85406180,43458,157404,51760,25557000,10812000
1623988.exe,121150432,239734372,3647466,609769,46007642,178285,2821,42042168,183733,52097042,1209792,27102791,1047992,729562,105792,97798,78649,73822679,9835,37399027,5152,7131,1910,30301000,4040000
1701757.exe,552523066,862248697,23018542,2327912,185679247,3507688,7858,189387655,3288362,283371429,8067751,147383527,11135269,2850668,416831,906240,622919,239930596,79320,129209470,59176,154020,46634,53746000,7820000
1755402.exe,239145734,465997304,6141632,1320124,102164550,574531,3259,107984253,533223,170667428,1098082,100274335,863780,485827,81027,435251,386013,138271746,19461,75936544,26270,23799,33612,59613000,5051000
1878441.exe,447273164,610296659,23742695,3298810,121173979,2969710,7808,117272177,2922452,150800253,9261591,76596449,10268072,2377735,304319,924795,320219,165489493,55135,83971618,36792,158252,49029,27804000,5148000
1969973.exe,516214509,558602102,27093602,5509101,107879711,2968818,9951,108816521,2841673,157513931,8645731,88576528,11275209,2186163,354931,923261,593936,192645787,216234,88404069,56841,162199,45764,40403000,10100000
2244564.exe,237126499,476242647,6313078,1433276,105151765,400738,3405,108793220,417728,174301984,1111597,100401115,1041684,497451,85886,424570,381312,139588849,19988,74919846,21590,19949,51503,60252000,4016000
2248126.exe,458874643,638376659,23860895,2232638,127347746,3101175,8339,125923572,2962090,162610888,8909684,80850002,9761853,2878358,351776,878983,569893,173610466,67686,86103145,43139,147929,96213,27703000,8165000
2307748.exe,449585882,609757864,23725596,3250047,121320654,2963050,7739,117635935,2910981,151281249,9245117,76828144,9679568,2454293,303340,1019473,340931,165206178,54768,83717471,35361,163581,70165,25437000,7993000
243923.exe,135317936,282557041,3971000,630266,60050889,177013,3355,54433889,177645,53383570,1320587,33693766,1417975,576832,153570,75583,54287,73123259,14580,41301969,4737,6577,4111,31099000,6019000
2530802.exe,135418604,256609162,3970805,754431,47319432,196366,4044,44331536,178134,54781031,1369942,28758945,1139154,556857,195382,88875,64847,75088647,14749,37707170,5663,7029,3969,28232000,9074000
2545155.exe,449434623,612396509,23543260,3140535,121991496,2974112,7805,117215738,2926442,150255615,9236554,75239934,9862968,2431407,308755,926521,339140,165647237,53381,83824753,35456,159171,97069,21509000,11238000
2564649.exe,556992788,850781381,23566054,2582891,181471981,3596383,7703,190147254,3419110,283076298,7668785,150117062,11156437,2731962,378021,964114,624292,241874356,84267,127796930,55836,157731,58322,58207000,3902000
2616081.exe,233011195,482593161,6123751,1301904,104796750,415889,3650,104875363,424859,168304929,1154424,98807757,954130,497662,94590,417847,359884,137016816,23619,76232946,16593,25522,5979,56015000,8002000
2710369.exe,247635833,453754642,6460249,1607270,103188568,521326,4293,110595170,448188,179148044,1217812,108045564,1031414,500015,86454,553284,527963,138531163,33492,78453534,49346,44227,46270,57787000,9794000
2759299.exe,128966347,249709323,3648324,640553,47585239,177045,2870,42385036,176336,51792809,1249177,27815279,1035189,707569,128243,104629,83663,73800213,10483,38178609,5697,7172,4872,27560000,7145000
2797840.exe,144844242,260837647,5023094,908307,48432617,208785,5021,48257139,178163,60300916,1461857,33351852,1040435,472853,143419,285455,95529,68640080,32499,32661492,6140,8902,6406,32195000,8048000
2937986.exe,451885205,616480113,23999481,3166465,122833046,2973043,7802,118016268,2943646,152495536,9177625,76475165,9842111,2456811,311898,944663,363922,166629406,54858,84715425,34786,157106,71201,26566000,6815000
3025210.exe,241106422,449734871,6244861,1589577,98692431,512339,3572,105122245,482756,170445487,1380352,102845914,869954,475266,71582,499289,436051,140518641,20747,78644242,31415,35502,53497,58864000,8979000
3279518.exe,554292150,845661064,23410567,2495318,181981216,3565705,7721,190025016,3352381,283177156,7736948,150150108,11018336,2775626,382391,959368,570756,243990905,87244,127624697,58653,142508,65148,53794000,7989000
3307018.exe,449967234,623528243,23553712,2696902,125836181,3004816,7949,122514673,2909413,159800744,8796058,76093012,9827952,2757121,353242,1007662,595850,170424531,63511,82748904,42541,160814,48743,31387000,3966000
4074166.exe,443120285,603425920,24508927,3525091,117834894,2989401,7222,114391040,2927922,147986960,8847693,76693175,9652087,2195814,253733,801820,270297,168377259,64753,84592795,39625,163875,54303,22165000,9067000
4344120.exe,106662217,216643739,3217549,542880,44818893,228984,1598,46172720,193532,51155507,1374874,33950056,567010,766661,70754,100921,68765,55780952,10795,34560227,4842,5690,1809,24518000,5108000
4364603.exe,122338415,246428054,3796197,665082,44553572,181353,3067,40236195,180686,50522434,1337360,25840102,1016484,731019,126078,126052,86822,76773438,9920,38690557,5654,8452,2939,29337000,5058000
4444001.exe,448688609,618860996,23957601,3150742,121738166,2958757,7804,116704606,2920861,151990752,9166758,75825406,9707442,2535865,320054,997977,381437,164735794,56707,85226903,35082,157857,93415,27560000,5836000
4461484.exe,130689048,250135292,4094469,747854,48309778,185828,3359,44051874,183976,55504887,1332071,29441309,1334153,673461,168278,99883,53431,75989835,16246,38095831,4904,6545,3561,29900000,6976000
4526844.exe,460005562,626428385,23946950,3222265,123907755,3039844,7809,118168388,2965547,154607793,9014701,76004032,9419524,2590854,332782,1026372,393570,164805083,56130,85666672,36130,153065,86050,26522000,7140000
4725509.exe,456541801,631623824,23612150,2406508,124781291,3012149,7923,122971373,2918388,158178507,8870139,75504053,9854046,2839509,397509,1011396,586702,170932835,61016,85188774,39253,163206,97849,27157000,8046000
4743460.exe,133691938,256983748,3854544,651034,47162647,186506,3357,42806542,185819,52925646,1248088,28262211,1309540,606142,145871,89617,66109,68884965,12738,37046710,4966,8574,2531,30266000,5044000
4813948.exe,131316228,258848892,3998436,676908,48585112,186969,3658,43976862,184068,55048796,1328967,29534489,1617829,524581,151676,76540,54561,77505238,16566,39222133,4733,6919,3576,32594000,4074000
4907394.exe,212801422,492325925,3282516,514297,100855626,392964,1693,101563208,384795,160895249,979309,91439738,829425,545242,75348,87547,55296,165086157,18912,88339913,5845,14244,3615,55379000,3020000
4924593.exe,448285843,614693496,23732152,3149417,121690454,2951322,7776,117288448,2911748,151233248,9208522,75656698,9616450,2500630,304992,976020,339853,165153065,56299,84022389,36127,163257,71312,23548000,9680000
5017192.exe,226835349,489845914,5915431,955109,105388936,421173,2866,107669725,412506,169691359,1112602,97053975,963406,509146,97581,385219,338644,138660814,26279,78161011,11890,22564,4791,56186000,6019000
515165.exe,88339433,102489120,3780590,727214,18743249,282679,2585,24681912,251063,45423449,1024336,28319731,396692,170685,18418,72266,4066,66309989,6196,23267691,22477,24594,5126,17386000,6136000
5182138.exe,125166259,253655071,3728100,638008,44565062,183798,3213,40255719,185257,49904632,1266869,26325114,1102466,718747,127363,107920,81427,79024113,11554,40039229,4221,8001,1354,26463000,8142000
5212184.exe,447523197,610297428,23532403,3369886,120700780,2981887,7782,116532815,2940899,148542639,9186377,76731446,9631391,2318070,305135,939759,309572,172261496,63667,85484090,38338,155507,60699,22744000,9889000
5222600.exe,326740575,531507582,9210132,2266948,115541444,503636,2816,120061673,541671,178899332,2310783,102755349,1426842,1030896,281196,207236,145368,168978698,137849,93893826,16272,21760,9715,81431000,7037000
5337658.exe,64087809,110951737,4102120,666565,20478667,125968,1604,20902015,125591,29170927,1014454,22841518,442477,562158,67957,52979,21194,34612441,14166,19701820,1252,2845,2319,14638000,3903000
5376598.exe,131422361,255664643,4108021,764078,44994928,186478,3654,41452577,191095,52248586,1289876,28349551,1368037,609976,142516,89035,64513,71741609,15048,37858995,5076,8266,3690,30393000,5882000
5380609.exe,124851650,239145930,3691582,668483,43832496,181695,2822,39798910,188264,49486871,1357039,26286209,1012482,717516,117254,116036,79491,75423855,10439,38306421,5028,12462,3477,27498000,6110000
5576629.exe,440630383,593637666,23994307,3359002,120388466,2960961,7268,118106653,2918577,151084876,9009659,78290402,9484753,2238353,273824,822780,255531,167379927,61224,83345061,36245,160199,49974,23768000,8717000
566182.exe,256609210,445196702,5583270,1909037,95451505,573837,5080,101134440,583246,165509640,2259290,101851037,1010787,494166,92250,573461,430865,149482916,31857,83180808,50298,51941,13021,61607000,9089000
5726811.exe,115179507,221722193,3554093,625085,40215361,184678,1699,36913402,209649,52955643,1397605,28143762,556612,652753,54157,109903,74882,68656783,8431,34636253,5623,5703,2049,25808000,4963000
5762254.exe,512317414,746386997,6158379,1437245,178559936,1734760,4560,179025614,1741800,254464943,9256188,121348091,1890933,1003408,176318,431595,388045,224396915,35892,95390751,41831,39490,10935,129478000,9959000
586115.exe,131791946,251916909,3996040,711426,47181336,181356,3555,43012904,183843,55292103,1277266,29622474,1439765,557659,158222,78874,53997,73315857,16621,38469134,4442,7804,3117,31860000,4978000
601807.exe,235932713,446170953,6183125,1365174,101350643,584206,3257,108546828,516379,170510716,1083713,101194044,813116,476135,72045,454096,382052,135060040,22410,74829894,23889,37012,12291,59486000,6049000
